GEO_ID,B19101G_001E,B19101G_001M,B19101G_002E,B19101G_002M,B19101G_003E,B19101G_003M,B19101G_004E,B19101G_004M,B19101G_005E,B19101G_005M,B19101G_006E,B19101G_006M,B19101G_007E,B19101G_007M,B19101G_008E,B19101G_008M,B19101G_009E,B19101G_009M,B19101G_010E,B19101G_010M,B19101G_011E,B19101G_011M,B19101G_012E,B19101G_012M,B19101G_013E,B19101G_013M,B19101G_014E,B19101G_014M,B19101G_015E,B19101G_015M,B19101G_016E,B19101G_016M,B19101G_017E,B19101G_017M,NAME,B19101G_001MA,B19101G_001EA,B19101G_002MA,B19101G_002EA,B19101G_003EA,B19101G_003MA,B19101G_004EA,B19101G_004MA,B19101G_005MA,B19101G_005EA,B19101G_006MA,B19101G_006EA,B19101G_007MA,B19101G_007EA,B19101G_008EA,B19101G_008MA,B19101G_009EA,B19101G_009MA,B19101G_010MA,B19101G_010EA,B19101G_011MA,B19101G_011EA,B19101G_012MA,B19101G_012EA,B19101G_013MA,B19101G_013EA,B19101G_014EA,B19101G_014MA,B19101G_015EA,B19101G_015MA,B19101G_016MA,B19101G_016EA,B19101G_017MA,B19101G_017EA,state
0400000US13,19619,2922,1270,443,1730,867,503,347,1658,782,909,544,835,474,948,473,1356,663,1093,463,1824,721,2806,1027,1759,674,1531,576,556,289,456,360,385,278,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,43718,3382,3345,1047,1646,591,1283,382,1868,840,2353,758,1673,804,1713,803,2381,698,1827,666,4127,1107,5327,1166,6153,1166,4502,1049,1813,689,2221,753,1486,569,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,4370,983,241,219,573,384,345,372,78,97,653,491,186,238,187,161,429,428,160,210,343,213,496,316,471,311,142,138,0,256,0,256,66,79,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,26108,2400,2005,694,871,518,1217,535,1033,437,1459,716,1713,690,1515,649,1175,507,758,411,2375,945,2809,813,4250,1008,2145,640,1031,522,692,477,1060,481,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,14879,1980,1759,648,554,354,1019,410,852,485,1358,768,1274,587,703,335,868,531,626,280,1061,462,1403,614,1949,715,780,446,112,126,305,216,256,250,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,4253,922,530,340,379,283,302,201,127,146,108,134,287,269,254,231,232,187,285,221,525,443,568,317,355,294,247,311,41,50,13,21,0,221,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,9422,1362,743,404,440,259,600,329,456,247,819,453,802,429,211,189,352,230,553,491,1082,530,1349,491,1191,552,281,212,354,294,189,247,0,240,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,6945,1291,838,372,494,316,435,263,222,178,611,477,909,608,552,372,174,142,132,140,741,386,920,539,286,260,451,291,0,270,49,83,131,190,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,9782,1502,941,433,668,345,661,329,554,334,1036,666,501,359,554,299,238,236,387,221,825,357,1101,536,880,409,924,540,42,69,232,204,238,188,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,3207,814,210,198,229,171,303,285,51,97,97,102,311,318,483,390,236,169,34,46,425,261,367,237,395,242,18,33,0,229,48,68,0,229,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,14926,1816,1198,519,644,378,368,256,424,300,320,247,476,319,855,389,295,225,1113,664,1538,541,1561,631,1545,473,1485,604,1261,488,1037,509,806,437,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,13238,1845,1081,468,693,399,837,406,617,401,525,522,765,437,796,514,98,120,608,358,1221,593,1468,670,1776,748,1168,625,754,386,329,225,502,436,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,25982,2304,2968,1161,1850,733,1661,549,1396,525,1398,513,1636,668,2107,1061,963,435,1353,628,2438,582,2091,618,2737,765,1221,402,1155,741,375,225,633,366,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,9928,1358,1060,670,553,367,283,287,652,340,923,543,880,473,583,260,435,279,471,299,500,239,962,450,998,378,359,222,292,197,674,413,303,239,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,5589,1441,518,368,188,176,297,387,266,382,705,503,975,1022,392,355,39,66,225,208,218,201,357,243,1053,717,75,98,167,234,0,288,114,134,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,14992,1415,927,445,948,390,971,509,1143,418,1263,545,1171,500,624,397,610,418,878,440,1540,577,2114,702,1774,559,310,287,381,279,198,173,140,171,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,8791,1559,537,314,371,401,310,314,310,302,1021,857,634,311,367,340,271,176,532,362,1000,552,1411,536,1049,388,661,392,146,144,135,217,36,65,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,18504,2574,956,468,737,420,904,546,1256,664,833,512,665,466,630,588,1688,929,994,459,1031,429,2255,958,2067,781,1278,605,1449,815,984,404,777,461,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,8770,1414,778,543,406,305,889,547,640,364,535,342,775,405,942,550,630,352,287,277,931,531,881,494,399,215,54,90,222,180,283,263,118,146,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,44592,3032,5385,1306,2847,850,2475,670,2047,834,1391,565,3008,837,1989,714,2132,714,1787,568,4031,1025,4328,1016,5409,1014,2906,709,1957,660,1528,558,1372,533,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,21533,2894,2312,907,1254,571,1912,886,1283,962,1175,750,1766,828,1820,802,1864,1071,699,373,1647,731,2594,1079,1416,541,937,483,288,247,322,249,244,197,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,26291,2975,2937,939,2435,904,1498,568,1300,509,1952,593,1784,591,1084,528,1576,598,1214,528,2115,767,2463,726,2730,733,1965,1012,651,379,407,243,180,154,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,42244,2960,5844,1419,2302,665,2458,737,3273,823,2250,705,2592,755,2483,778,2347,787,1910,667,4507,1124,5122,1217,2936,730,2064,660,1184,597,625,372,347,227,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,18479,2175,1941,867,971,467,2289,918,1154,489,1141,482,1108,473,1292,739,768,390,1305,596,1383,526,1956,762,1440,707,832,385,419,395,146,142,334,274,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,18141,1839,2309,700,1122,544,1245,576,910,404,752,381,1633,624,1021,549,1049,483,952,401,1432,459,1633,570,2079,635,668,359,306,215,521,367,509,356,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,7547,1465,795,470,259,242,1004,661,374,251,601,410,350,263,476,372,324,232,558,349,665,423,854,612,428,301,153,150,268,200,209,204,229,270,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,11892,1787,809,518,1134,634,451,310,488,274,922,554,827,367,1002,378,549,331,387,223,1113,477,967,379,2159,909,352,285,367,241,365,429,0,282,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,61499,3753,3667,1098,2949,914,3057,783,4573,1244,4198,1091,4087,1139,3062,872,3768,1013,2853,920,6402,1426,6337,1413,7768,1469,3477,756,2544,889,1462,573,1295,506,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,4637,951,392,357,119,193,233,186,459,363,127,140,464,345,526,290,152,134,91,114,342,262,754,423,462,336,278,228,100,112,48,80,90,124,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,20623,2829,1343,691,949,646,728,462,753,456,1695,884,869,442,1013,558,1198,497,1011,561,1670,815,1793,650,2593,927,2190,790,927,459,1232,497,659,367,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,33983,2850,3650,1033,2352,861,2062,879,1327,968,1940,781,2593,853,2000,843,1661,590,1485,716,3202,1093,3591,811,4179,1004,1614,566,961,432,769,459,597,327,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,3736,726,214,175,739,413,364,243,253,239,204,202,242,220,108,111,201,162,167,138,402,314,476,218,233,290,71,89,0,266,62,108,0,266,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,8390,1052,542,354,757,583,445,242,566,307,734,371,636,331,207,117,229,155,392,232,881,419,812,338,1338,422,534,238,211,198,48,78,58,69,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,44754,3110,11964,1790,5813,1018,5410,1309,4359,915,2925,850,2022,711,3173,984,1546,498,1490,714,2010,687,1578,625,1071,478,615,343,190,156,199,243,389,359,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
