GEO_ID,B17010B_001E,B17010B_001M,B17010B_002E,B17010B_002M,B17010B_003E,B17010B_003M,B17010B_004E,B17010B_004M,B17010B_005E,B17010B_005M,B17010B_006E,B17010B_006M,B17010B_007E,B17010B_007M,B17010B_008E,B17010B_008M,B17010B_009E,B17010B_009M,B17010B_010E,B17010B_010M,B17010B_011E,B17010B_011M,B17010B_012E,B17010B_012M,B17010B_013E,B17010B_013M,B17010B_014E,B17010B_014M,B17010B_015E,B17010B_015M,B17010B_016E,B17010B_016M,B17010B_017E,B17010B_017M,B17010B_018E,B17010B_018M,B17010B_019E,B17010B_019M,B17010B_020E,B17010B_020M,B17010B_021E,B17010B_021M,B17010B_022E,B17010B_022M,B17010B_023E,B17010B_023M,B17010B_024E,B17010B_024M,B17010B_025E,B17010B_025M,B17010B_026E,B17010B_026M,B17010B_027E,B17010B_027M,B17010B_028E,B17010B_028M,B17010B_029E,B17010B_029M,B17010B_030E,B17010B_030M,B17010B_031E,B17010B_031M,B17010B_032E,B17010B_032M,B17010B_033E,B17010B_033M,B17010B_034E,B17010B_034M,B17010B_035E,B17010B_035M,B17010B_036E,B17010B_036M,B17010B_037E,B17010B_037M,B17010B_038E,B17010B_038M,B17010B_039E,B17010B_039M,B17010B_040E,B17010B_040M,B17010B_041E,B17010B_041M,NAME,B17010B_001EA,B17010B_001MA,B17010B_002EA,B17010B_002MA,B17010B_003MA,B17010B_003EA,B17010B_004MA,B17010B_004EA,B17010B_005EA,B17010B_005MA,B17010B_006MA,B17010B_006EA,B17010B_007EA,B17010B_007MA,B17010B_008MA,B17010B_008EA,B17010B_009MA,B17010B_009EA,B17010B_010EA,B17010B_010MA,B17010B_011EA,B17010B_011MA,B17010B_012EA,B17010B_012MA,B17010B_013MA,B17010B_013EA,B17010B_014MA,B17010B_014EA,B17010B_015EA,B17010B_015MA,B17010B_016EA,B17010B_016MA,B17010B_017MA,B17010B_017EA,B17010B_018MA,B17010B_018EA,B17010B_019MA,B17010B_019EA,B17010B_020MA,B17010B_020EA,B17010B_021MA,B17010B_021EA,B17010B_022MA,B17010B_022EA,B17010B_023EA,B17010B_023MA,B17010B_024EA,B17010B_024MA,B17010B_025MA,B17010B_025EA,B17010B_026MA,B17010B_026EA,B17010B_027MA,B17010B_027EA,B17010B_028EA,B17010B_028MA,B17010B_029EA,B17010B_029MA,B17010B_030MA,B17010B_030EA,B17010B_031MA,B17010B_031EA,B17010B_032MA,B17010B_032EA,B17010B_033EA,B17010B_033MA,B17010B_034EA,B17010B_034MA,B17010B_035MA,B17010B_035EA,B17010B_036MA,B17010B_036EA,B17010B_037MA,B17010B_037EA,B17010B_038EA,B17010B_038MA,B17010B_039EA,B17010B_039MA,B17010B_040MA,B17010B_040EA,B17010B_041MA,B17010B_041EA,state
0400000US13,625629,7879,140859,7447,21271,2722,15006,2289,1167,581,4697,1201,9142,1817,6265,1379,119588,6495,13009,2716,8682,1893,2206,928,2169,890,4307,1491,4327,1801,106579,5890,93861,5404,19599,2760,29786,3428,44476,3950,12718,2242,484770,7635,268809,8206,146785,7028,26346,3152,29683,3020,90756,5678,122024,6779,215961,7793,45523,4463,26475,3624,4834,1462,1750,944,19891,3233,19048,2779,170438,6693,117258,5806,17722,2821,17792,2877,81744,4276,53180,4212,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,422388,7561,102325,5086,13939,1894,8611,1427,722,409,3033,878,4856,1108,5328,1396,88386,5053,7275,1456,6067,1303,2056,902,1612,677,2399,887,1208,569,81111,5212,71603,4991,12801,2340,21173,3022,37629,3432,9508,1965,320063,6741,158955,6723,81025,5404,13159,2744,14850,2025,53016,4980,77930,4996,161108,6879,29365,2808,15269,2187,2567,1006,2340,975,10362,1616,14096,2126,131743,6139,86984,5489,11700,2592,12510,2298,62774,4281,44759,2932,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,126971,4272,30223,3493,4422,1101,2797,950,636,593,917,562,1244,645,1625,574,25801,3343,2003,792,1866,747,532,438,184,208,1150,651,137,173,23798,3104,22163,2899,3835,1369,6839,1768,11489,1847,1635,695,96748,4485,53335,4151,25380,3468,4023,1530,6605,1975,14752,2174,27955,2382,43413,3220,7297,1671,4737,1495,747,503,917,661,3073,1156,2560,717,36116,2939,23833,2458,2857,974,2899,1003,18077,2188,12283,2097,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,15089,1418,4466,923,687,420,377,275,90,160,204,258,83,117,310,313,3779,793,98,144,98,144,67,128,0,221,31,57,0,221,3681,772,3565,756,352,341,1375,494,1838,658,116,140,10623,1307,6348,1222,3284,964,362,267,1180,620,1742,664,3064,856,4275,911,487,346,172,144,0,221,47,78,125,119,315,298,3788,900,2744,807,502,296,599,325,1643,677,1044,515,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,38144,1843,8113,1409,1306,575,735,428,98,162,347,273,290,275,571,373,6807,1235,1030,556,839,537,316,348,117,149,406,365,191,179,5777,1117,5293,1102,1207,635,1597,743,2489,711,484,313,30031,2097,17796,2412,10176,2053,1452,661,1435,597,7289,1596,7620,1314,12235,1808,1963,615,1373,572,424,357,150,203,799,468,590,337,10272,1728,8375,1694,932,593,1056,666,6387,1388,1897,606,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,74468,2972,16211,2028,2982,1009,1766,845,132,155,379,389,1255,720,1216,540,13229,1965,1053,571,937,546,180,180,213,211,544,418,116,121,12176,1928,10721,1957,1875,721,2840,1176,6006,1207,1455,658,58257,3040,30352,2249,13822,1771,2239,802,3006,1010,8577,1340,16530,1985,27905,2468,4280,1175,2392,875,1022,559,629,497,741,408,1888,809,23625,2337,17596,2010,2759,1251,2391,762,12446,1780,6029,1098,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,342106,5779,110492,6213,16093,2363,12162,2278,1049,425,4354,1359,6759,1620,3931,834,94399,6070,8122,1701,6441,1740,954,659,1746,914,3741,1470,1681,663,86277,5493,75201,4837,13000,2432,21241,2780,40960,4182,11076,1932,231614,6058,125573,5766,63087,4524,10497,2527,10013,1744,42577,3836,62486,3963,106041,5782,20051,3312,8597,1782,2874,1155,889,680,4834,1113,11454,2414,85990,5057,53846,4106,6749,1453,8210,1913,38887,3876,32144,2937,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,378712,6728,46160,4402,7749,1973,4563,1312,939,999,972,635,2652,901,3186,1243,38411,4099,3411,1222,2568,1149,1186,707,572,508,810,521,843,378,35000,3896,32250,3824,6467,1242,7121,1870,18662,3255,2750,789,332552,7246,183155,7141,97984,6337,18874,2568,19907,3562,59203,4210,85171,4766,149397,7196,30673,3259,17665,2709,4504,1412,2297,989,10864,1939,13008,2352,118724,6326,81770,5694,13024,2565,11227,2306,57519,4461,36954,3363,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,86597,3746,16361,2666,2115,735,1718,716,0,282,630,469,1088,620,397,261,14246,2641,1480,583,966,456,439,426,326,267,201,201,514,402,12766,2486,11751,2364,2727,1078,3581,1497,5443,1266,1015,636,70236,3508,35742,3332,22116,2787,3974,1391,5062,1231,13080,2149,13626,2039,34494,3165,7504,1611,4807,1435,2500,1187,315,286,1992,821,2697,841,26990,2829,19557,2461,2152,709,2635,869,14770,2208,7433,1441,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,323991,6612,84736,5311,10733,1754,8095,1600,817,362,2015,763,5263,1568,2638,629,74003,5038,7440,1409,5865,1339,1572,587,1258,715,3035,800,1575,658,66563,5121,60692,4991,9543,2153,16564,2839,34585,3338,5871,1166,239255,6126,118265,5283,59542,4084,8545,1725,12752,1960,38245,2952,58723,3795,120990,5178,22989,3022,13278,2418,2104,751,2103,766,9071,2397,9711,1691,98001,4910,64407,4304,9598,1786,9609,2316,45200,3794,33594,2626,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,44440,2546,13977,2320,3438,1528,2957,1450,216,227,1734,1340,1007,611,481,370,10539,2042,1041,571,699,465,209,276,85,99,405,409,342,318,9498,1923,9188,1954,2135,879,3042,1046,4011,1121,310,375,30463,2561,14158,1925,8903,1625,1781,740,2740,728,4382,1164,5255,1060,16305,1813,4212,1185,2543,988,820,601,483,546,1240,730,1669,734,12093,1418,9083,1363,1415,683,1611,677,6057,1104,3010,787,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,256274,5550,83743,4269,12673,1858,9179,1601,1752,808,2120,632,5307,1221,3494,846,71070,4136,6921,1641,4885,1456,900,522,1125,589,2860,1151,2036,1003,64149,3724,57042,3745,8422,2075,18764,2613,29856,2508,7107,1183,172531,4622,90065,4720,47685,3538,6667,1482,8651,1854,32367,2632,42380,3321,82466,4133,17321,2413,9438,2046,2427,946,1494,840,5517,1625,7883,1597,65145,3445,40135,3203,6191,1474,7106,1596,26838,2565,25010,2351,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,153928,5079,37845,3127,5077,1278,4176,1204,1015,635,1327,688,1834,709,901,433,32768,2886,2698,736,2245,664,439,354,179,204,1627,578,453,276,30070,2889,27768,2854,5071,1005,9347,1983,13350,2309,2302,666,116083,5084,54660,3776,26913,3178,4595,1181,5079,1055,17239,2488,27747,2190,61423,3905,11905,2266,7651,1817,1420,825,1061,655,5170,1452,4254,1078,49518,3456,32202,3235,5748,1881,6428,1649,20026,2513,17316,2087,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,17159,1210,6603,924,577,320,453,296,0,216,296,259,157,156,124,115,6026,957,501,440,300,375,0,216,40,69,260,370,201,244,5525,862,5065,826,986,463,1876,656,2203,691,460,262,10556,1250,5786,1058,1892,729,621,564,321,227,950,402,3894,833,4770,877,1171,451,772,410,287,310,75,117,410,289,399,257,3599,745,2375,686,242,211,121,197,2012,650,1224,396,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
