GEO_ID,B19001B_001E,B19001B_001M,B19001B_002E,B19001B_002M,B19001B_003E,B19001B_003M,B19001B_004E,B19001B_004M,B19001B_005E,B19001B_005M,B19001B_006E,B19001B_006M,B19001B_007E,B19001B_007M,B19001B_008E,B19001B_008M,B19001B_009E,B19001B_009M,B19001B_010E,B19001B_010M,B19001B_011E,B19001B_011M,B19001B_012E,B19001B_012M,B19001B_013E,B19001B_013M,B19001B_014E,B19001B_014M,B19001B_015E,B19001B_015M,B19001B_016E,B19001B_016M,B19001B_017E,B19001B_017M,NAME,B19001B_001MA,B19001B_001EA,B19001B_002EA,B19001B_002MA,B19001B_003EA,B19001B_003MA,B19001B_004MA,B19001B_004EA,B19001B_005MA,B19001B_005EA,B19001B_006EA,B19001B_006MA,B19001B_007EA,B19001B_007MA,B19001B_008EA,B19001B_008MA,B19001B_009MA,B19001B_009EA,B19001B_010MA,B19001B_010EA,B19001B_011MA,B19001B_011EA,B19001B_012MA,B19001B_012EA,B19001B_013EA,B19001B_013MA,B19001B_014EA,B19001B_014MA,B19001B_015EA,B19001B_015MA,B19001B_016MA,B19001B_016EA,B19001B_017MA,B19001B_017EA,state
0400000US13,947046,9297,149463,7393,82404,5332,77327,5771,62813,5118,65444,5532,63167,4659,53241,4444,48008,4857,42797,3481,69709,6252,84989,5658,79546,5038,34740,3393,14833,2833,11781,2143,6784,1810,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,9992,1077,222,274,455,362,0,264,617,491,1359,843,925,637,892,665,377,339,232,359,1336,717,1896,991,953,689,342,276,308,310,78,137,0,264,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,644697,7245,123240,5596,55428,4676,45863,4752,43503,4235,37408,3196,43350,4979,28632,3720,33328,3168,28300,3046,47629,4210,52753,3757,51840,4280,27535,3394,13746,2355,8509,1680,3633,964,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,209897,4511,34713,3084,23861,2795,17846,2508,16089,2135,16145,2365,13611,2308,11586,1946,9976,1746,9620,1903,16141,2478,13769,2074,15324,2283,4903,1033,3299,1333,2073,721,941,573,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,23648,1604,5158,1210,2206,798,3091,990,2130,639,633,349,1485,599,927,394,973,537,509,301,2026,807,2527,982,1445,652,91,110,187,183,260,225,0,221,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,58913,1853,10400,1548,5400,1323,3880,971,4690,1251,5400,1426,4155,989,3543,937,3358,934,1934,709,4737,1009,4065,1057,4037,967,1290,573,1121,540,757,425,146,140,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,122090,3120,25364,2666,12652,1921,10379,1818,9765,1820,8748,1499,8145,1270,6970,1439,7005,1437,5079,1608,9458,1603,9051,1535,5328,1027,2104,564,890,424,540,360,612,442,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,499952,6521,108653,5673,61895,4195,53324,5018,38948,4066,34909,4136,30488,3227,25397,2733,20585,2931,17769,2549,32266,3238,26165,3003,28139,3424,10256,2245,5955,1807,2715,900,2488,925,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,579116,6162,57975,4374,33192,3604,24843,2798,34844,3141,32987,3161,30439,3596,32084,3328,34114,3374,27120,3514,46852,3980,58463,4801,70853,4906,44467,3620,23776,2852,18256,2100,8851,1434,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,131439,4618,20611,2336,8356,2079,10218,1987,9122,1568,8213,1950,8495,2005,4639,1230,7520,1651,6014,1479,8962,1655,14459,2226,12605,2468,5370,1253,2519,891,2846,739,1490,627,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,517141,6168,102182,6292,40524,3529,38781,3181,42114,4256,32971,3058,31448,3152,22292,2473,28017,3324,19782,2174,35746,3177,45203,4486,38826,2936,17640,2312,9145,2340,8045,1738,4425,1287,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,73158,2877,14667,2103,6604,1692,6943,1306,8093,1881,6031,1464,4349,1090,3440,929,2402,790,3288,1502,5018,1480,4118,1063,4000,1153,1957,698,941,465,964,537,343,234,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,372658,5730,93507,5430,40160,3113,38252,3561,34750,3019,30338,3542,26781,3571,17020,2189,16916,2253,13542,2227,21600,2326,17331,2388,14525,2433,5403,1326,1324,495,789,638,420,280,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,247147,4587,44752,3085,21428,2686,21890,2644,21106,2640,20166,2558,16549,2239,13536,2096,13679,2156,10767,1691,17764,2150,17105,2320,15146,2131,7491,1667,3089,1097,1832,681,847,523,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,28613,1555,6947,1296,3370,882,2491,852,2254,795,2201,861,1727,633,1131,510,1602,576,856,480,1953,836,1610,498,1146,605,898,436,144,123,220,180,63,103,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,65682,2422,8796,2058,4769,1901,5397,1559,5079,1184,5149,1523,4216,1186,3937,1286,4197,1337,2578,849,5252,1148,5072,1261,5232,1329,2553,679,2237,916,582,478,636,387,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,3799,571,356,289,0,253,0,253,543,424,641,423,68,67,163,134,153,207,91,130,484,361,389,282,561,417,175,164,0,253,112,132,63,102,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,412059,6912,54918,4823,29207,3122,26028,3060,24587,2898,22716,3080,21202,2801,22405,2575,17986,2281,17893,2304,36478,3419,39114,4043,45683,3755,24979,2763,13288,1976,10160,1922,5415,1216,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,14369,1404,3561,1073,967,557,906,592,730,441,887,547,754,436,1278,627,273,252,399,234,1097,587,1644,710,1111,524,446,329,73,143,159,167,84,135,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1028783,10110,178755,7176,75256,4954,64454,5104,62358,4772,61367,5239,61242,4601,52756,4151,50366,3845,44976,3545,76696,4781,93530,6372,92269,6331,55753,4354,24454,2618,22890,3184,11661,1890,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,700885,8478,127469,5694,72164,5077,58766,4746,60555,4873,52222,4499,48481,4518,39285,3625,39280,3843,29861,2946,52748,4355,50398,4389,41278,3985,16466,1797,6356,1238,4103,994,1453,559,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,531909,5569,112890,4284,51314,3865,48730,4092,44162,3726,37835,4044,35219,4255,29100,3026,23225,2476,22331,2459,33560,2956,36265,3503,31002,2859,14649,1984,5666,1233,3774,1085,2187,735,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,100416,3048,19783,2228,11174,1938,8866,1543,9100,1524,6924,1290,6250,1513,6037,1473,4602,1107,3296,1076,6972,1381,8534,2163,4655,1142,2577,867,1133,705,462,358,51,86,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,21979,1940,4070,1022,2509,812,1252,551,1334,701,1907,652,2091,850,1040,519,1306,683,721,462,1316,653,1838,796,1002,471,613,377,562,462,257,278,161,153,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,466648,6849,96411,5363,44288,3502,36246,3558,39000,3459,33425,3399,33179,3375,21858,2478,23579,2947,18577,2904,31964,3150,32880,2761,30212,3241,12554,1799,5844,1465,3941,1401,2690,944,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,18682,1293,3009,869,2286,823,1234,677,1084,644,1447,814,1290,637,1064,665,1022,725,695,421,1330,569,1009,500,1560,618,734,375,694,339,170,181,54,93,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,439937,4804,85079,4924,46474,4124,40153,3756,43035,3760,32296,2980,29779,3209,27800,3123,21494,2464,18324,2272,29200,2763,31737,3114,21244,2798,8939,1960,2694,742,1005,503,684,343,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,381846,5497,71573,5556,37701,4117,32595,3444,34352,3427,30853,3146,26794,3588,19545,2314,17479,2206,18136,3418,23942,3091,27062,3212,25644,3028,8543,1302,3888,1233,2567,986,1172,467,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,926367,9954,148884,7667,93565,5501,74135,5321,67333,4890,66273,5009,60653,4927,52958,4509,47629,4399,39752,3811,67817,4341,78312,4903,70039,4738,31802,2793,12539,2289,7538,1298,7138,1405,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,6826,1092,680,332,310,281,515,287,458,388,405,271,548,365,236,210,453,381,287,275,332,350,793,450,603,353,212,217,230,200,714,937,50,83,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,545029,6584,73838,4079,39253,3648,33965,3145,40199,3466,35581,3840,33714,3644,31491,3056,27536,2510,26625,2762,43631,3438,49945,3539,56032,4386,26776,2701,11981,1782,10831,1891,3631,900,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,77534,3155,8497,1606,7886,1852,4611,1201,5894,1412,6360,1919,5036,1183,4238,1240,4189,977,3908,1262,5731,1304,5998,1266,6180,1964,4150,1194,1955,850,1629,995,1272,752,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,23796,1609,5378,1360,2353,846,2555,786,1855,759,1654,748,1086,623,1080,507,1577,673,668,367,1336,552,1453,559,1288,470,1230,651,283,270,0,266,0,266,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,114570,3341,24914,3122,11654,2044,10296,1913,8523,1808,7795,1701,9014,1725,9021,2451,3861,960,4175,1064,7419,1576,7658,1370,5843,1581,2764,1188,682,398,655,412,296,248,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,96959,4628,30938,2688,12441,1656,8266,1362,7216,1342,7820,1379,6025,1192,4302,900,3656,786,3506,912,3924,916,4527,909,2590,809,1150,409,207,190,307,247,84,103,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
