GEO_ID,B16005H_001E,B16005H_001M,B16005H_002E,B16005H_002M,B16005H_003E,B16005H_003M,B16005H_004E,B16005H_004M,B16005H_005E,B16005H_005M,B16005H_006E,B16005H_006M,B16005H_007E,B16005H_007M,B16005H_008E,B16005H_008M,B16005H_009E,B16005H_009M,B16005H_010E,B16005H_010M,B16005H_011E,B16005H_011M,B16005H_012E,B16005H_012M,B16005H_013E,B16005H_013M,B16005H_014E,B16005H_014M,B16005H_015E,B16005H_015M,B16005H_016E,B16005H_016M,B16005H_017E,B16005H_017M,B16005H_018E,B16005H_018M,B16005H_019E,B16005H_019M,B16005H_020E,B16005H_020M,B16005H_021E,B16005H_021M,B16005H_022E,B16005H_022M,B16005H_023E,B16005H_023M,B16005H_024E,B16005H_024M,B16005H_025E,B16005H_025M,B16005H_026E,B16005H_026M,B16005H_027E,B16005H_027M,B16005H_028E,B16005H_028M,B16005H_029E,B16005H_029M,B16005H_030E,B16005H_030M,B16005H_031E,B16005H_031M,B16005H_032E,B16005H_032M,B16005H_033E,B16005H_033M,B16005H_034E,B16005H_034M,B16005H_035E,B16005H_035M,B16005H_036E,B16005H_036M,B16005H_037E,B16005H_037M,B16005H_038E,B16005H_038M,B16005H_039E,B16005H_039M,B16005H_040E,B16005H_040M,B16005H_041E,B16005H_041M,B16005H_042E,B16005H_042M,B16005H_043E,B16005H_043M,B16005H_044E,B16005H_044M,B16005H_045E,B16005H_045M,NAME,B16005H_001MA,B16005H_001EA,B16005H_002MA,B16005H_002EA,B16005H_003EA,B16005H_003MA,B16005H_004MA,B16005H_004EA,B16005H_005EA,B16005H_005MA,B16005H_006EA,B16005H_006MA,B16005H_007MA,B16005H_007EA,B16005H_008MA,B16005H_008EA,B16005H_009MA,B16005H_009EA,B16005H_010MA,B16005H_010EA,B16005H_011EA,B16005H_011MA,B16005H_012EA,B16005H_012MA,B16005H_013MA,B16005H_013EA,B16005H_014MA,B16005H_014EA,B16005H_015MA,B16005H_015EA,B16005H_016MA,B16005H_016EA,B16005H_017EA,B16005H_017MA,B16005H_018EA,B16005H_018MA,B16005H_019MA,B16005H_019EA,B16005H_020EA,B16005H_020MA,B16005H_021MA,B16005H_021EA,B16005H_022EA,B16005H_022MA,B16005H_023EA,B16005H_023MA,B16005H_024MA,B16005H_024EA,B16005H_025EA,B16005H_025MA,B16005H_026MA,B16005H_026EA,B16005H_027MA,B16005H_027EA,B16005H_028EA,B16005H_028MA,B16005H_029EA,B16005H_029MA,B16005H_030MA,B16005H_030EA,B16005H_031MA,B16005H_031EA,B16005H_032MA,B16005H_032EA,B16005H_033EA,B16005H_033MA,B16005H_034EA,B16005H_034MA,B16005H_035MA,B16005H_035EA,B16005H_036MA,B16005H_036EA,B16005H_037MA,B16005H_037EA,B16005H_038EA,B16005H_038MA,B16005H_039EA,B16005H_039MA,B16005H_040EA,B16005H_040MA,B16005H_041MA,B16005H_041EA,B16005H_042MA,B16005H_042EA,B16005H_043EA,B16005H_043MA,B16005H_044EA,B16005H_044MA,B16005H_045EA,B16005H_045MA,state
0400000US13,4923014,4548,4795655,9859,4687327,11525,59555,4845,44885,4390,7844,1602,6661,1229,165,178,41683,3677,34615,3423,3781,1041,3144,777,143,190,3760,854,2985,795,403,320,372,219,0,297,3330,1160,2754,1054,250,256,326,433,0,297,127359,9065,49010,4084,2998,1457,1106,497,290,238,710,546,892,1188,66583,6178,41985,4286,16817,3010,6140,1757,1641,1015,2286,796,1520,658,500,374,266,337,0,297,6482,2110,4574,1592,1264,762,272,227,372,649,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7688955,3814,7203434,16474,6917965,19048,75851,5072,60111,4123,6973,1192,8543,1572,224,206,184671,7486,156916,7162,16869,1776,10002,1692,884,701,4655,1245,4294,1195,292,257,69,92,0,266,20292,4179,18149,3833,1413,616,632,428,98,164,485521,16097,93519,5097,4770,1601,2603,1043,1212,500,817,631,138,166,345125,15892,160491,8970,102561,7948,62908,6880,19165,4607,6404,2942,4105,2400,518,332,1135,1161,646,728,35703,5897,21011,4264,9751,1923,3496,1127,1445,823,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4799107,2864,4741808,5577,4619162,9130,42822,3531,30904,2936,5306,1317,6332,1191,280,276,74562,5838,54136,5373,14308,2476,5364,1293,754,285,2126,645,1940,614,186,178,0,264,0,264,3136,1072,2450,1098,377,261,309,246,0,264,57299,4731,23989,2846,717,453,345,290,218,215,154,189,0,264,27369,3579,15980,2124,6501,1475,4009,1210,879,658,1295,1146,775,750,215,349,305,493,0,264,3929,1635,2756,1186,778,449,395,367,0,264,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2465950,1520,2438106,3706,2384786,5844,26998,2524,19723,2080,3890,922,3345,741,40,66,24750,3453,20135,3169,2310,738,2293,611,12,22,1226,676,838,433,185,185,203,378,0,221,346,247,276,218,70,115,0,221,0,221,27844,3599,10803,1596,239,234,239,234,0,221,0,221,0,221,15533,3258,8936,1828,2904,968,3005,1269,688,464,225,261,108,132,0,221,117,198,0,221,1044,584,626,386,345,334,73,121,0,221,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3382515,1437,3350828,4273,3299927,6342,27378,2851,19085,2646,3863,955,4312,1093,118,148,20462,3166,13285,2202,4761,2377,2192,825,224,231,1081,440,1000,415,43,79,0,270,38,66,1980,859,1754,817,74,124,152,149,0,270,31687,4077,14932,1782,743,695,288,274,455,644,0,270,0,270,14293,3001,9481,2431,2962,1017,1389,759,461,399,118,138,67,112,51,84,0,270,0,270,1601,756,1240,557,298,278,63,105,0,270,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2549824,2404,2522035,5019,2356271,8185,26841,3235,17894,2791,2467,703,6217,1535,263,291,133013,5751,106630,5077,18620,2175,7460,1972,303,286,1556,709,1518,703,0,278,38,69,0,278,4354,2681,1892,1125,1765,1733,697,1015,0,278,27789,4220,13407,1961,1086,626,717,460,265,290,104,128,0,278,8940,2026,7000,1677,1746,655,194,202,0,278,743,553,435,336,249,268,59,103,0,278,3613,2175,1943,997,1253,902,417,595,0,278,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3038854,2237,2914278,6793,2816453,8768,33027,2850,24565,2421,3774,1081,4548,966,140,165,53114,4342,45352,4282,5175,997,2587,853,0,282,3372,882,2318,789,251,199,803,423,0,282,8312,2075,6973,1935,928,488,411,307,0,282,124576,6450,40961,2996,2834,1198,1468,689,482,365,229,220,655,938,67387,4819,41844,3372,15643,2342,7277,1566,2623,1121,3810,1864,3035,1687,340,290,435,364,0,282,9584,2144,6501,1645,2557,734,468,390,58,97,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4652802,7706,4285871,16202,4084761,19005,39075,3139,30970,3016,4438,851,3485,902,182,177,149625,7251,127164,6802,14334,1715,6785,1542,1342,959,3821,1333,3498,1287,107,124,158,124,58,94,8589,2019,7923,1965,308,226,358,361,0,282,366931,15551,102104,6429,3034,1132,1175,547,907,793,642,443,310,362,238331,13602,105155,7889,60615,5871,47609,5166,24952,5348,5319,2472,3642,2205,569,337,626,453,482,588,18143,3331,11409,1772,4260,1527,1245,563,1229,1021,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7240149,4446,6956407,11172,6741883,16831,56930,3767,41259,3329,7232,1133,7964,1467,475,225,110517,5917,91749,5411,12454,1560,5930,837,384,292,4051,874,3282,852,387,229,382,234,0,238,43026,6637,36999,5912,3311,1003,2668,1379,48,78,283742,11198,94252,6128,1238,484,1092,458,146,141,0,238,0,238,106152,6304,58155,3902,29984,3254,15180,2240,2833,1079,3045,1529,1397,634,1539,983,109,182,0,238,79055,8020,34953,4105,22723,3029,15433,3623,5946,1906,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4045335,4042,3983586,6371,3878704,8364,42079,3139,30619,2751,4930,840,6467,956,63,81,52984,3158,43415,2716,5674,1035,3415,640,480,385,3425,817,2883,793,386,203,107,138,49,83,6394,1291,5324,1198,762,466,308,188,0,209,61749,5274,27246,2706,139,140,51,86,88,110,0,209,0,209,28807,3729,16126,2377,6614,1375,3601,1035,2466,1389,1076,564,514,430,296,218,266,213,0,209,4481,1379,2322,801,1484,899,628,720,47,79,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4388695,1882,4325026,7563,4247893,8520,38350,3795,29019,3363,3409,941,5708,1006,214,205,35904,3694,27297,3164,5354,1307,2656,656,597,496,1562,629,1292,598,139,162,131,124,0,256,1317,664,1068,556,249,340,0,256,0,256,63669,7343,21369,2941,665,440,599,397,66,110,0,256,0,256,35599,5922,18477,2972,9777,2765,6068,2823,1277,1170,1467,1313,502,448,309,327,656,932,0,256,4569,1653,3661,1339,622,485,286,392,0,256,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
