GEO_ID,B18020B_001E,B18020B_001M,B18020B_002E,B18020B_002M,B18020B_003E,B18020B_003M,B18020B_004E,B18020B_004M,B18020B_005E,B18020B_005M,B18020B_006E,B18020B_006M,B18020B_007E,B18020B_007M,B18020B_008E,B18020B_008M,B18020B_009E,B18020B_009M,B18020B_010E,B18020B_010M,B18020B_011E,B18020B_011M,B18020B_012E,B18020B_012M,B18020B_013E,B18020B_013M,B18020B_014E,B18020B_014M,B18020B_015E,B18020B_015M,B18020B_016E,B18020B_016M,B18020B_017E,B18020B_017M,B18020B_018E,B18020B_018M,B18020B_019E,B18020B_019M,B18020B_020E,B18020B_020M,B18020B_021E,B18020B_021M,B18020B_022E,B18020B_022M,B18020B_023E,B18020B_023M,B18020B_024E,B18020B_024M,B18020B_025E,B18020B_025M,B18020B_026E,B18020B_026M,B18020B_027E,B18020B_027M,B18020B_028E,B18020B_028M,B18020B_029E,B18020B_029M,B18020B_030E,B18020B_030M,B18020B_031E,B18020B_031M,NAME,B18020B_001MA,B18020B_001EA,B18020B_002EA,B18020B_002MA,B18020B_003EA,B18020B_003MA,B18020B_004EA,B18020B_004MA,B18020B_005EA,B18020B_005MA,B18020B_006MA,B18020B_006EA,B18020B_007EA,B18020B_007MA,B18020B_008EA,B18020B_008MA,B18020B_009EA,B18020B_009MA,B18020B_010EA,B18020B_010MA,B18020B_011EA,B18020B_011MA,B18020B_012MA,B18020B_012EA,B18020B_013EA,B18020B_013MA,B18020B_014EA,B18020B_014MA,B18020B_015EA,B18020B_015MA,B18020B_016EA,B18020B_016MA,B18020B_017MA,B18020B_017EA,B18020B_018EA,B18020B_018MA,B18020B_019EA,B18020B_019MA,B18020B_020EA,B18020B_020MA,B18020B_021EA,B18020B_021MA,B18020B_022MA,B18020B_022EA,B18020B_023MA,B18020B_023EA,B18020B_024EA,B18020B_024MA,B18020B_025EA,B18020B_025MA,B18020B_026EA,B18020B_026MA,B18020B_027MA,B18020B_027EA,B18020B_028MA,B18020B_028EA,B18020B_029EA,B18020B_029MA,B18020B_030EA,B18020B_030MA,B18020B_031EA,B18020B_031MA,state
0400000US21,187931,3627,37218,3174,17075,2439,4110,1265,820,443,3290,1167,12965,1903,3201,1133,9764,1588,20143,2143,3549,1032,1092,659,2457,896,16594,1770,5303,956,11291,1534,150713,3904,68687,3269,30811,2065,18188,2316,12623,1734,37876,2786,30365,2802,7511,1441,82026,2597,38588,1991,22291,2304,16297,2299,43438,1974,32091,2486,11347,1850,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,902905,4551,159558,7326,76907,4694,20680,3028,6029,1732,14651,2292,56227,3681,14774,2593,41453,3031,82651,4461,16148,2345,4322,1101,11826,2107,66503,3922,18190,2426,48313,3663,743347,8772,327072,5628,165302,4312,91410,5041,73892,4470,161770,4683,120007,4684,41763,3598,416275,5785,203581,3804,109850,5367,93731,4929,212694,4458,155788,5616,56906,4541,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1032736,5154,121845,6366,54536,4089,13069,2175,4943,1411,8126,1597,41467,3548,13693,2289,27774,2639,67309,4698,12776,1920,5350,1417,7426,1334,54533,4229,19336,2097,35197,3676,910891,7624,407494,5021,175358,3639,116937,4747,58421,4368,232136,3892,195519,3699,36617,3016,503397,5962,209208,3375,134980,5518,74228,5475,294189,4884,232151,5026,62038,4153,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,235119,7719,33699,3258,13266,1747,3647,1005,1253,633,2394,791,9619,1427,3562,1124,6057,1220,20433,2481,3623,1100,1075,523,2548,979,16810,2277,6139,1393,10671,1710,201420,7827,97784,3962,47176,3408,32244,3088,14932,2002,50608,2446,41837,2448,8771,1666,103636,5348,48801,3902,29393,2862,19408,2628,54835,2940,41248,2866,13587,2150,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,868095,4794,160901,6803,71880,4244,21346,2718,5095,1829,16251,2161,50534,2981,11411,1684,39123,2758,89021,4385,18823,2610,5956,1468,12867,2242,70198,3773,19116,2263,51082,3043,707194,8336,317988,5018,153151,3767,85607,4094,67544,4156,164837,3321,119384,4652,45453,3923,389206,5563,186116,4061,106757,4034,79359,4215,203090,4239,143545,4463,59545,3971,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,127072,2806,18588,2352,7973,1488,2572,872,909,500,1663,701,5401,1269,1557,770,3844,1062,10615,1913,4252,1209,1009,485,3243,1048,6363,1495,2555,1293,3808,999,108484,3114,55962,2104,27147,2152,16399,2119,10748,1889,28815,1506,22234,1831,6581,1332,52522,1938,29224,1550,19776,1964,9448,1721,23298,1627,16864,1742,6434,1316,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,653536,5628,138188,6465,63358,4209,17700,2790,5373,1569,12327,2011,45658,3434,12334,1945,33324,2999,74830,4500,17059,2432,3939,1191,13120,2167,57771,3314,15587,1946,42184,2772,515348,7343,230374,5355,115035,3633,62509,4069,52526,3866,115339,3811,92332,4136,23007,2964,284974,4999,143870,2946,77346,3359,66524,3490,141104,3596,100356,3503,40748,3374,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,402750,3518,67587,4611,30221,2541,7101,1276,2154,738,4947,1359,23120,1926,6740,1239,16380,1978,37366,3235,8532,1986,3876,1459,4656,1108,28834,2562,9922,1701,18912,2305,335163,5559,148666,3399,72611,2544,43198,2555,29413,3005,76055,2330,58049,2653,18006,2098,186497,3705,88171,2496,52252,3645,35919,3449,98326,2829,76739,3682,21587,2558,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,44773,1214,8862,1531,4679,1201,2274,1034,570,430,1704,879,2405,682,972,412,1433,560,4183,947,1063,511,584,455,479,299,3120,833,705,386,2415,704,35911,1915,16785,1356,8046,1058,4854,1010,3192,898,8739,1070,7161,1073,1578,427,19126,1292,9578,927,4492,882,5086,901,9548,895,7131,1086,2417,841,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,107497,2027,11483,2144,4843,1235,1248,654,365,394,883,526,3595,992,1069,565,2526,799,6640,1615,1897,1014,430,420,1467,898,4743,1124,1428,664,3315,900,96014,2385,46567,1569,20681,1216,13561,1587,7120,1544,25886,1202,21485,1300,4401,921,49447,1702,23193,1124,13861,1667,9332,1752,26254,1282,19318,1710,6936,1378,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,7426,799,833,442,541,350,26,45,0,253,26,45,515,345,128,110,387,330,292,207,107,130,44,79,63,101,185,164,185,164,0,253,6593,867,3540,599,1598,397,1034,310,564,321,1942,463,1796,444,146,161,3053,533,1330,504,703,367,627,449,1723,486,890,370,833,506,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,721079,6754,84263,5383,35770,2939,10420,2103,3064,1068,7356,1954,25350,2266,7418,1359,17932,1944,48493,4186,8634,1816,2825,895,5809,1446,39859,3603,14976,2532,24883,2636,636816,8172,285575,5075,122850,3199,76560,3830,46290,3309,162725,3198,136107,3809,26618,2720,351241,5141,150702,3631,91367,4330,59335,4439,200539,4069,153410,4629,47129,3480,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,23633,2063,5280,1137,2970,925,1019,622,195,282,824,540,1951,779,439,304,1512,704,2310,716,325,277,88,151,237,235,1985,646,566,364,1419,637,18353,2317,10059,1778,4152,1529,2310,937,1842,1318,5907,1221,4277,1139,1630,891,8294,1479,3806,1110,2348,945,1458,760,4488,839,2969,722,1519,701,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1843485,11194,236955,8511,97483,6071,28049,3482,6127,1432,21922,3132,69434,4890,19547,2456,49887,4056,139472,5633,26236,3151,7444,1491,18792,2893,113236,5546,32450,2883,80786,4870,1606530,13581,714785,9055,320626,5388,178417,5925,142209,5996,394159,6871,316321,7384,77838,5235,891745,8388,383813,4806,205132,7513,178681,7708,507932,6565,387654,7388,120278,6532,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1136181,5968,198983,8493,91023,5016,21565,2616,7162,1778,14403,2019,69458,4283,19109,2576,50349,3638,107960,5670,18932,2639,6583,1479,12349,2213,89028,5003,24015,3054,65013,3879,937198,10508,420803,6963,196037,4838,122535,4655,73502,4748,224766,4728,184214,4847,40552,3292,516395,6391,236447,4495,148739,5461,87708,4470,279948,5898,216271,6076,63677,4707,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,810849,5642,153765,7432,66936,4365,19797,2401,6076,1500,13721,1693,47139,3902,11528,2072,35611,3404,86829,5697,20690,3184,6438,1360,14252,2553,66139,4481,17104,2316,49035,3902,657084,9965,299559,5624,139263,3634,82102,3812,57161,3462,160296,4083,121540,3972,38756,3455,357525,6856,166038,4850,96615,4550,69423,4073,191487,4724,140848,4078,50639,2984,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,152886,3414,32692,3277,14274,2162,3170,1001,818,469,2352,823,11104,1924,4140,1366,6964,1176,18418,2399,4591,1341,1128,590,3463,1210,13827,1978,3977,1110,9850,1739,120194,3599,54665,2648,26904,2030,18747,1959,8157,1354,27761,2171,22122,1882,5639,1467,65529,2654,32245,1888,20221,2301,12024,2072,33284,2163,25704,2293,7580,1569,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,37213,1782,6432,1391,3493,942,1232,524,333,294,899,500,2261,926,1056,720,1205,607,2939,881,794,477,226,254,568,417,2145,728,483,327,1662,687,30781,2244,16484,1613,6991,986,3687,876,3304,1104,9493,1285,7032,1362,2461,862,14297,1390,7611,1011,4150,998,3461,1089,6686,1135,5709,1041,977,487,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
