GEO_ID,B23002I_001E,B23002I_001M,B23002I_002E,B23002I_002M,B23002I_003E,B23002I_003M,B23002I_004E,B23002I_004M,B23002I_005E,B23002I_005M,B23002I_006E,B23002I_006M,B23002I_007E,B23002I_007M,B23002I_008E,B23002I_008M,B23002I_009E,B23002I_009M,B23002I_010E,B23002I_010M,B23002I_011E,B23002I_011M,B23002I_012E,B23002I_012M,B23002I_013E,B23002I_013M,B23002I_014E,B23002I_014M,B23002I_015E,B23002I_015M,B23002I_016E,B23002I_016M,B23002I_017E,B23002I_017M,B23002I_018E,B23002I_018M,B23002I_019E,B23002I_019M,B23002I_020E,B23002I_020M,B23002I_021E,B23002I_021M,B23002I_022E,B23002I_022M,B23002I_023E,B23002I_023M,B23002I_024E,B23002I_024M,B23002I_025E,B23002I_025M,B23002I_026E,B23002I_026M,B23002I_027E,B23002I_027M,B23002I_028E,B23002I_028M,B23002I_029E,B23002I_029M,B23002I_030E,B23002I_030M,B23002I_031E,B23002I_031M,B23002I_032E,B23002I_032M,B23002I_033E,B23002I_033M,B23002I_034E,B23002I_034M,B23002I_035E,B23002I_035M,B23002I_036E,B23002I_036M,B23002I_037E,B23002I_037M,B23002I_038E,B23002I_038M,B23002I_039E,B23002I_039M,B23002I_040E,B23002I_040M,B23002I_041E,B23002I_041M,B23002I_042E,B23002I_042M,B23002I_043E,B23002I_043M,B23002I_044E,B23002I_044M,B23002I_045E,B23002I_045M,B23002I_046E,B23002I_046M,B23002I_047E,B23002I_047M,B23002I_048E,B23002I_048M,B23002I_049E,B23002I_049M,B23002I_050E,B23002I_050M,B23002I_051E,B23002I_051M,B23002I_052E,B23002I_052M,B23002I_053E,B23002I_053M,B23002I_054E,B23002I_054M,B23002I_055E,B23002I_055M,B23002I_056E,B23002I_056M,B23002I_057E,B23002I_057M,B23002I_058E,B23002I_058M,B23002I_059E,B23002I_059M,B23002I_060E,B23002I_060M,B23002I_061E,B23002I_061M,B23002I_062E,B23002I_062M,B23002I_063E,B23002I_063M,B23002I_064E,B23002I_064M,B23002I_065E,B23002I_065M,B23002I_066E,B23002I_066M,B23002I_067E,B23002I_067M,B23002I_068E,B23002I_068M,B23002I_069E,B23002I_069M,B23002I_070E,B23002I_070M,B23002I_071E,B23002I_071M,B23002I_072E,B23002I_072M,B23002I_073E,B23002I_073M,B23002I_074E,B23002I_074M,B23002I_075E,B23002I_075M,B23002I_076E,B23002I_076M,B23002I_077E,B23002I_077M,B23002I_078E,B23002I_078M,B23002I_079E,B23002I_079M,NAME,B23002I_001MA,B23002I_001EA,B23002I_002MA,B23002I_002EA,B23002I_003MA,B23002I_003EA,B23002I_004EA,B23002I_004MA,B23002I_005EA,B23002I_005MA,B23002I_006MA,B23002I_006EA,B23002I_007MA,B23002I_007EA,B23002I_008MA,B23002I_008EA,B23002I_009EA,B23002I_009MA,B23002I_010EA,B23002I_010MA,B23002I_011EA,B23002I_011MA,B23002I_012MA,B23002I_012EA,B23002I_013MA,B23002I_013EA,B23002I_014MA,B23002I_014EA,B23002I_015EA,B23002I_015MA,B23002I_016EA,B23002I_016MA,B23002I_017MA,B23002I_017EA,B23002I_018MA,B23002I_018EA,B23002I_019MA,B23002I_019EA,B23002I_020EA,B23002I_020MA,B23002I_021EA,B23002I_021MA,B23002I_022EA,B23002I_022MA,B23002I_023MA,B23002I_023EA,B23002I_024MA,B23002I_024EA,B23002I_025MA,B23002I_025EA,B23002I_026EA,B23002I_026MA,B23002I_027EA,B23002I_027MA,B23002I_028MA,B23002I_028EA,B23002I_029MA,B23002I_029EA,B23002I_030MA,B23002I_030EA,B23002I_031EA,B23002I_031MA,B23002I_032EA,B23002I_032MA,B23002I_033EA,B23002I_033MA,B23002I_034MA,B23002I_034EA,B23002I_035MA,B23002I_035EA,B23002I_036EA,B23002I_036MA,B23002I_037EA,B23002I_037MA,B23002I_038EA,B23002I_038MA,B23002I_039MA,B23002I_039EA,B23002I_040MA,B23002I_040EA,B23002I_041EA,B23002I_041MA,B23002I_042EA,B23002I_042MA,B23002I_043EA,B23002I_043MA,B23002I_044EA,B23002I_044MA,B23002I_045MA,B23002I_045EA,B23002I_046EA,B23002I_046MA,B23002I_047EA,B23002I_047MA,B23002I_048EA,B23002I_048MA,B23002I_049EA,B23002I_049MA,B23002I_050MA,B23002I_050EA,B23002I_051EA,B23002I_051MA,B23002I_052EA,B23002I_052MA,B23002I_053EA,B23002I_053MA,B23002I_054EA,B23002I_054MA,B23002I_055EA,B23002I_055MA,B23002I_056EA,B23002I_056MA,B23002I_057EA,B23002I_057MA,B23002I_058EA,B23002I_058MA,B23002I_059EA,B23002I_059MA,B23002I_060EA,B23002I_060MA,B23002I_061MA,B23002I_061EA,B23002I_062EA,B23002I_062MA,B23002I_063EA,B23002I_063MA,B23002I_064EA,B23002I_064MA,B23002I_065EA,B23002I_065MA,B23002I_066EA,B23002I_066MA,B23002I_067EA,B23002I_067MA,B23002I_068EA,B23002I_068MA,B23002I_069EA,B23002I_069MA,B23002I_070EA,B23002I_070MA,B23002I_071MA,B23002I_071EA,B23002I_072MA,B23002I_072EA,B23002I_073EA,B23002I_073MA,B23002I_074EA,B23002I_074MA,B23002I_075EA,B23002I_075MA,B23002I_076EA,B23002I_076MA,B23002I_077EA,B23002I_077MA,B23002I_078MA,B23002I_078EA,B23002I_079MA,B23002I_079EA,state
0400000US13,427401,3252,254582,3253,18606,1723,12172,1798,0,297,12172,1798,10576,1753,1596,616,6434,1525,39511,2411,35722,2719,324,307,35398,2658,33855,2635,1543,859,3789,1299,183429,2612,165864,3788,1184,517,164680,3724,158538,3875,6142,1718,17565,2798,7737,1270,6294,1208,0,297,6294,1208,5734,1253,560,420,1443,679,2184,717,1434,654,1369,636,65,105,750,438,3115,969,572,418,572,418,0,297,2543,831,172819,2426,12667,1802,4164,1067,0,297,4164,1067,2953,852,1211,619,8503,1290,25434,1963,12697,1824,78,94,12619,1822,11217,1732,1402,689,12737,2046,118302,2606,69760,3592,0,297,69760,3592,62782,3486,6978,1575,48542,3211,9127,1548,4683,1277,0,297,4683,1277,4575,1280,108,108,4444,1201,2032,745,417,319,417,319,0,297,1615,683,5257,1531,307,232,307,232,0,297,4950,1500,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,63008,392,31982,436,3072,344,1275,526,0,264,1275,526,1275,526,0,264,1797,590,4613,961,4013,1016,642,438,3371,1102,2940,1083,431,416,600,367,19926,940,18459,1095,2614,911,15845,1381,15396,1417,449,298,1467,569,2667,379,1750,374,0,264,1750,374,1568,383,182,182,917,422,980,324,509,336,509,336,0,264,471,200,724,178,76,104,76,104,0,264,648,136,31026,558,3326,561,1586,474,0,264,1586,474,1471,493,115,128,1740,549,4023,562,2599,620,0,264,2599,620,1902,643,697,527,1424,492,18478,548,13512,1042,194,168,13318,1049,12652,971,666,432,4966,990,3004,322,1438,533,0,264,1438,533,1294,445,144,208,1566,511,539,204,101,126,101,126,0,264,438,175,1656,347,173,150,173,150,0,264,1483,349,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,82613,817,42655,995,4230,1004,2487,771,0,256,2487,771,1977,708,510,374,1743,555,5779,1129,5126,1183,0,256,5126,1183,5031,1194,95,124,653,438,28727,1234,26121,1450,193,255,25928,1449,25120,1518,808,513,2606,963,2366,511,1694,398,0,256,1694,398,1694,398,0,256,672,389,513,312,203,128,134,127,69,86,310,287,1040,405,238,184,238,184,0,256,802,407,39958,1077,4998,870,1627,667,0,256,1627,667,1088,514,539,414,3371,695,5601,966,3507,775,0,256,3507,775,3035,661,472,292,2094,887,25747,1424,17263,1652,0,256,17263,1652,15107,1826,2156,948,8484,1418,1864,470,945,357,0,256,945,357,904,352,41,53,919,348,761,393,0,256,0,256,0,256,761,393,987,523,150,227,150,227,0,256,837,452,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1227859,3103,656570,2342,57060,2243,28302,2864,0,266,28302,2864,22020,2651,6282,1284,28758,2346,89185,1137,78107,2037,301,257,77806,2113,68539,2566,9267,1636,11078,1926,434664,1362,396609,3991,349,254,396260,3978,371077,5229,25183,3174,38055,3852,44793,1018,30415,2021,0,266,30415,2021,27882,2104,2533,655,14378,1789,12874,1340,4558,1118,4277,1074,281,204,8316,1329,17994,1393,2635,825,2391,783,244,226,15359,1425,571289,2601,51843,2206,23518,2483,29,66,23489,2483,15881,2275,7608,1626,28325,2585,73412,1492,47825,3039,0,266,47825,3039,41494,3197,6331,1556,25587,2719,365454,1850,241814,6467,0,266,241814,6467,218617,6043,23197,3858,123640,6105,43574,877,18815,1936,0,266,18815,1936,17257,1937,1558,696,24759,2010,12860,1413,2799,804,2718,783,81,132,10061,1360,24146,1490,1931,691,1591,616,340,296,22215,1551,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,187134,1902,103931,2008,8330,967,4390,881,0,264,4390,881,3303,869,1087,598,3940,750,13345,1202,12098,1233,0,264,12098,1233,11039,1220,1059,477,1247,470,71876,1577,65044,1896,59,91,64985,1912,60866,2079,4119,1088,6832,1331,5314,802,3755,687,0,264,3755,687,3566,646,189,174,1559,612,1771,660,265,179,265,179,0,264,1506,593,3295,773,185,216,185,216,0,264,3110,698,83203,1432,7282,858,2923,689,34,65,2889,679,2037,584,852,336,4359,864,10279,1097,5977,1071,86,166,5891,1075,4309,911,1582,740,4302,1023,54247,1489,34877,2189,0,264,34877,2189,30983,2101,3894,1077,19370,2317,5656,810,2342,568,0,264,2342,568,2204,570,138,142,3314,921,2168,627,231,247,231,247,0,264,1937,580,3571,803,163,196,88,152,75,106,3408,816,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,68920,1238,38288,1088,4049,828,2379,813,0,221,2379,813,2112,837,267,176,1670,510,6414,1148,5839,1128,0,221,5839,1128,5127,1065,712,442,575,365,23608,1034,20874,1065,0,221,20874,1065,19703,1127,1171,486,2734,954,2481,624,1830,608,0,221,1830,608,1502,553,328,244,651,343,684,388,283,286,283,286,0,221,401,321,1052,423,121,101,121,101,0,221,931,407,30632,1219,1863,538,1009,456,0,221,1009,456,693,364,316,306,854,339,4844,917,2532,530,0,221,2532,530,2210,489,322,242,2312,887,19763,1475,12822,1517,0,221,12822,1517,12175,1520,647,298,6941,1459,1472,476,988,440,0,221,988,440,988,440,0,221,484,230,622,358,119,146,119,146,0,221,503,324,2068,614,106,181,106,181,0,221,1962,586,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,149192,1009,79372,1359,8098,1332,4516,991,152,206,4364,961,3082,828,1282,653,3582,897,11594,1428,10111,1457,224,202,9887,1475,8729,1512,1158,490,1483,637,51678,1799,47842,2000,346,258,47496,1956,44968,2028,2528,719,3836,1167,4540,909,3352,981,0,240,3352,981,3212,974,140,187,1188,504,1486,616,643,464,592,479,51,93,843,462,1976,620,63,77,63,77,0,240,1913,617,69820,1370,6285,1104,2985,674,0,240,2985,674,2345,538,640,367,3300,859,10952,1140,7323,1117,0,240,7323,1117,6032,1086,1291,701,3629,834,43231,1351,28938,2059,44,74,28894,2058,26443,2122,2451,824,14293,1849,4676,835,2568,797,0,240,2568,797,1931,593,637,525,2108,653,845,391,190,161,190,161,0,240,655,352,3831,766,444,311,379,296,65,112,3387,719,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,48064,1832,29805,1828,2720,708,1457,543,0,270,1457,543,1277,557,180,177,1263,493,5930,958,5195,990,194,211,5001,976,5001,976,0,270,735,531,18317,1525,16886,1394,266,219,16620,1410,15995,1360,625,506,1431,557,1899,478,1455,411,0,270,1455,411,1363,421,92,143,444,286,193,173,58,100,58,100,0,270,135,136,746,374,0,270,0,270,0,270,746,374,18259,1211,1743,439,803,391,0,270,803,391,516,334,287,188,940,336,2677,650,1781,652,43,69,1738,655,1529,610,209,205,896,456,11244,1026,6200,1167,129,193,6071,1168,5589,1121,482,303,5044,996,1318,480,399,311,0,270,399,311,399,311,0,270,919,371,244,188,0,270,0,270,0,270,244,188,1033,455,157,152,157,152,0,270,876,430,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,93504,1251,47104,1737,4159,951,1900,571,0,278,1900,571,1677,544,223,176,2259,760,5504,974,4717,997,0,278,4717,997,4664,985,53,83,787,535,28862,1527,25776,1618,778,526,24998,1619,23546,1678,1452,640,3086,1054,4486,709,3329,703,0,278,3329,703,3004,711,325,279,1157,570,1560,361,486,265,486,265,0,278,1074,358,2533,524,484,283,484,283,0,278,2049,528,46400,1542,2763,853,1328,584,0,278,1328,584,912,451,416,379,1435,578,5729,961,3429,818,45,60,3384,808,2929,795,455,229,2300,705,26263,1242,18049,1552,57,72,17992,1552,16383,1496,1609,627,8214,1513,5025,928,2163,719,0,278,2163,719,2050,747,113,133,2862,914,2259,640,876,477,847,477,29,57,1383,503,4361,758,402,285,402,285,0,278,3959,824,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,223068,1309,117035,1259,8125,819,4200,952,0,282,4200,952,2936,784,1264,552,3925,915,17085,837,14766,1287,157,141,14609,1303,13897,1678,712,628,2319,1106,80472,1348,74612,1861,522,338,74090,1874,70760,2096,3330,1333,5860,1450,5999,730,4541,901,0,282,4541,901,4384,915,157,167,1458,581,2065,731,1462,726,1462,726,0,282,603,342,3289,755,830,420,733,398,97,154,2459,733,106033,1120,8961,1317,4356,901,0,282,4356,901,3777,845,579,344,4605,1008,11739,990,7086,1298,0,282,7086,1298,6358,1173,728,341,4653,1134,68771,1050,50354,2641,466,391,49888,2663,44930,2726,4958,1568,18417,2557,8662,949,5543,984,0,282,5543,984,5543,984,0,282,3119,815,2680,740,698,391,698,391,0,282,1982,690,5220,885,432,327,432,327,0,282,4788,875,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,337829,1496,164600,1090,16617,1193,8605,1594,39,68,8566,1586,5331,1433,3235,966,8012,1420,21991,1194,18827,1552,233,423,18594,1510,16772,1580,1822,722,3164,1240,106723,1178,88580,3805,96,161,88484,3807,80843,4102,7641,1809,18143,3626,11926,594,7643,1055,0,282,7643,1055,6714,1135,929,648,4283,953,3533,674,1287,806,615,305,672,786,2246,707,3810,751,334,266,155,188,179,182,3476,746,173229,1336,14684,1480,6738,1243,0,282,6738,1243,5034,1186,1704,552,7946,1394,20113,1001,13493,1487,264,420,13229,1481,10791,1429,2438,960,6620,1571,112634,987,74472,2779,92,151,74380,2785,66544,3087,7836,1658,38162,3008,13691,548,5364,1227,0,282,5364,1227,4872,1240,492,424,8327,1148,4271,1002,800,452,800,452,0,282,3471,937,7836,1001,400,298,357,296,43,79,7436,1041,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,251832,1341,132004,1394,13913,1480,7124,993,20,38,7104,990,3880,881,3224,719,6789,1284,17012,1226,14179,1334,105,139,14074,1346,11844,1346,2230,703,2833,948,84405,1224,75179,1916,61,104,75118,1909,68445,2068,6673,1242,9226,1455,10115,855,6151,819,0,238,6151,819,5523,827,628,410,3964,786,1943,513,560,310,495,293,65,92,1383,497,4616,706,637,312,637,312,0,238,3979,618,119828,1347,12287,1346,5535,997,0,238,5535,997,3590,774,1945,646,6752,1053,15597,1305,11944,1558,0,238,11944,1558,10114,1527,1830,791,3653,1022,73574,1349,52166,2054,0,238,52166,2054,46502,2217,5664,1068,21408,1929,9354,633,4758,758,0,238,4758,758,4525,778,233,172,4596,690,2800,695,631,378,631,378,0,238,2169,601,6216,786,660,342,582,327,78,89,5556,757,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,119926,1711,65795,1635,6881,1362,5006,1244,0,209,5006,1244,4182,1369,824,556,1875,552,7730,954,6871,976,0,209,6871,976,5750,1134,1121,540,859,351,46523,1407,43124,1634,55,99,43069,1621,39501,1719,3568,959,3399,848,2974,508,2355,557,0,209,2355,557,2205,530,150,180,619,315,388,264,154,147,109,128,45,76,234,199,1299,482,128,153,128,153,0,209,1171,445,54131,1305,5394,895,3534,893,0,209,3534,893,3072,881,462,243,1860,537,6575,801,4347,901,0,209,4347,901,3768,777,579,377,2228,781,37140,1428,27412,1703,0,209,27412,1703,24902,1914,2510,849,9728,1468,2822,463,1506,581,0,209,1506,581,1380,554,126,145,1316,525,669,323,441,288,441,288,0,209,228,170,1531,507,309,337,309,337,0,209,1222,383,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
