GEO_ID,B17020B_001E,B17020B_001M,B17020B_002E,B17020B_002M,B17020B_003E,B17020B_003M,B17020B_004E,B17020B_004M,B17020B_005E,B17020B_005M,B17020B_006E,B17020B_006M,B17020B_007E,B17020B_007M,B17020B_008E,B17020B_008M,B17020B_009E,B17020B_009M,B17020B_010E,B17020B_010M,B17020B_011E,B17020B_011M,B17020B_012E,B17020B_012M,B17020B_013E,B17020B_013M,B17020B_014E,B17020B_014M,B17020B_015E,B17020B_015M,B17020B_016E,B17020B_016M,B17020B_017E,B17020B_017M,NAME,B17020B_001MA,B17020B_001EA,B17020B_002MA,B17020B_002EA,B17020B_003EA,B17020B_003MA,B17020B_004EA,B17020B_004MA,B17020B_005EA,B17020B_005MA,B17020B_006MA,B17020B_006EA,B17020B_007MA,B17020B_007EA,B17020B_008MA,B17020B_008EA,B17020B_009EA,B17020B_009MA,B17020B_010EA,B17020B_010MA,B17020B_011MA,B17020B_011EA,B17020B_012MA,B17020B_012EA,B17020B_013MA,B17020B_013EA,B17020B_014MA,B17020B_014EA,B17020B_015MA,B17020B_015EA,B17020B_016MA,B17020B_016EA,B17020B_017EA,B17020B_017MA,state
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1791744,8113,502012,19873,65560,5268,10623,2173,65918,5932,76100,5873,248565,10908,19726,2494,15520,1814,1289732,20903,86231,5052,16217,2541,117439,6637,130165,7125,815708,11618,73365,2764,50607,2004,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,518481,6386,144739,11643,21170,3016,4645,1803,23258,3361,20591,3060,70208,4885,3073,856,1794,563,373742,12614,23053,3145,4914,1296,28875,3056,39162,4232,240449,6042,21616,1318,15673,1076,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,62272,2833,20653,2510,2967,807,729,394,3042,754,3312,819,10052,1417,224,244,327,246,41619,3038,3334,902,523,400,4149,1158,4270,901,26541,1857,1876,573,926,427,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,146533,4869,37916,5885,6668,1686,562,373,5251,1459,4738,1988,18858,2777,1280,514,559,367,108617,4927,5570,1261,2127,820,9465,1706,11566,1506,69810,3009,6272,716,3807,661,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,290406,4187,75630,6532,7502,1835,1295,599,9987,2061,8901,1885,41228,3179,4019,998,2698,749,214776,7363,15726,1996,2803,876,16793,2121,22484,2222,138662,4505,10928,949,7380,888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1419350,5180,502179,21212,68180,5287,13465,2559,71051,5835,70900,6372,245302,11106,19500,1988,13781,2042,917171,21793,62301,5134,11436,2229,69030,5837,85333,5421,608393,11868,48442,2578,32236,2261,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,8703,1005,4057,1444,529,347,264,190,778,536,446,244,2040,911,0,229,0,229,4646,1491,246,281,20,40,760,542,754,353,2740,907,54,91,72,84,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1555409,6714,220366,17340,25479,3423,4233,1241,29641,4714,29851,4005,113532,8912,8883,1268,8747,1611,1335043,17876,94873,4553,19721,2840,111806,5858,134006,5804,871486,8734,63755,1667,39396,2178,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,361024,11123,77854,8273,11656,2392,1622,617,11082,2007,9423,2289,39206,3847,2586,815,2279,769,283170,11014,20934,2673,3200,926,23718,2639,29556,2787,184004,6577,12915,1139,8843,886,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1371679,9084,410244,19649,49227,4788,9362,1656,60213,5533,67449,7213,201268,8550,11688,1919,11037,1555,961435,19228,59414,4128,9613,1626,79902,5584,100677,6735,616323,9097,51656,2073,43850,1929,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,204247,4237,68054,7589,11397,1753,2220,790,10401,2082,8532,1779,33877,4238,1222,430,405,375,136193,7775,14418,1779,2519,867,13744,2332,13534,1931,86313,4643,3433,514,2232,360,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1024935,6579,374512,13319,50076,3452,9216,1464,48817,4000,51595,3973,188398,7456,12014,1954,14396,1584,650423,14472,43403,3484,8441,1445,51012,3937,63174,4165,428563,8863,35181,2556,20649,1957,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,624706,5665,175367,11636,25530,3147,4258,1452,23101,2779,26704,3732,86455,6160,5431,1131,3888,851,449339,11944,30046,3441,4118,961,34513,3125,42292,3265,295118,6612,25606,1445,17646,1080,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,68020,2695,27921,2782,4083,818,511,332,4091,899,4079,1073,14307,1488,654,259,196,144,40099,3054,2210,662,451,342,3119,1069,2871,856,27963,1712,1866,304,1619,286,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,169643,3566,35492,7053,5096,1805,306,257,5821,2263,4996,1386,17591,2860,1271,736,411,368,134151,7163,8823,1902,1315,611,13478,2024,13717,1981,84244,3356,7622,783,4952,724,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,10456,988,2834,1339,501,358,272,163,208,129,425,340,1428,689,0,253,0,253,7622,1534,627,334,113,115,529,323,680,396,5507,975,166,153,0,253,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1125588,8139,205035,13672,28855,3988,4872,1544,29128,3942,26120,3718,97789,7400,10509,1528,7762,1303,920553,16101,63767,3911,13451,1841,78932,5084,96508,4997,586403,10237,48447,2162,33045,1568,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,35443,2494,10745,2854,1446,930,0,282,1251,863,1168,958,6540,1497,86,92,254,224,24698,2670,1141,547,93,118,2627,991,3102,1191,15417,1746,1437,530,881,402,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2843513,16577,613218,21176,74765,5978,12497,1909,78183,6029,80245,6183,313520,11883,28245,2455,25763,2442,2230295,25036,153038,6400,28976,3153,183133,7350,212333,7176,1433871,15182,127445,2868,91499,3113,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1758612,9218,469038,16546,56546,4285,11152,2177,65238,4451,59157,4534,239660,9202,18058,1849,19227,2208,1289574,18485,79917,4331,18857,2960,109382,5634,123501,6208,842655,10503,68313,2625,46949,2350,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1278063,7425,394420,16598,51607,4776,9121,2019,56380,4721,53995,5148,200393,8672,12283,1430,10641,1333,883643,16232,53300,4715,12191,2277,69785,5264,86369,5009,566583,8967,51984,2179,43431,1559,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,242077,5114,77047,7216,12038,2056,2710,1060,10509,1938,9543,1959,37397,3643,2265,624,2585,709,165030,8735,7444,1457,3120,1136,13673,2452,15693,1762,109290,4567,10185,1031,5625,1252,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,58000,2145,15025,3054,2145,779,226,215,2785,1304,1094,584,8091,1567,295,218,389,340,42975,3096,2939,966,931,561,4503,1124,4172,1147,27503,1921,1528,458,1399,353,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1202797,8757,353255,16997,46040,4376,9483,2030,46164,4932,48599,4561,175673,9040,12466,1862,14830,2362,849542,17788,54443,4746,9134,1808,73109,5424,87155,4972,536873,9435,48482,2411,40346,2547,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,51843,3375,18149,4357,2770,1108,611,441,2840,1170,2815,1173,8798,2001,0,284,315,334,33694,3362,1834,723,496,443,2574,833,3060,775,22554,2172,1571,412,1605,413,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1169967,4969,315090,14703,41480,3764,8613,1684,42374,4517,38004,4003,159203,7995,13321,1893,12095,1648,854877,15734,48375,3718,12009,2273,65035,4757,89642,4609,560336,8558,48395,2579,31085,2210,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,948180,5948,252797,15240,31220,4074,5740,1774,32807,3191,32588,4018,133269,7916,9043,1550,8130,1349,695383,15349,46818,4581,6174,1453,58632,4402,68116,4645,459515,8664,33957,1828,22171,1989,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2434306,10908,600265,23937,82205,6870,15968,2682,84898,6436,74004,4864,302135,13357,20390,2100,20665,2238,1834041,23224,121968,6863,26357,3013,158222,7039,183689,7548,1207158,13645,84615,2787,52032,2565,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,18325,1504,2956,1519,558,347,118,149,254,252,305,278,1674,786,0,258,47,84,15369,2212,1747,571,32,67,1684,583,1789,1106,9740,1148,297,205,80,100,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1392248,8894,261895,13176,37840,4073,6197,1528,35297,4364,31954,3480,124169,6100,13592,1828,12846,1994,1130353,15232,67825,4346,15015,2363,89210,4852,114283,5988,745398,8342,56749,2471,41873,2332,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,201405,4441,41984,5880,4684,1347,843,518,5767,1785,5144,1287,23949,3389,1009,576,588,385,159421,7387,11497,1880,1365,577,13411,2334,16714,2160,106559,4275,5909,894,3966,640,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,53859,2842,17293,2987,1667,806,215,149,2114,977,1644,608,10334,2015,706,356,613,234,36566,2654,1019,598,343,319,2089,713,2701,872,24353,2241,3372,897,2689,617,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,306327,4028,104951,10102,16205,2951,2347,1144,17236,3397,16519,3244,49746,5155,1887,681,1011,402,201376,9930,14295,2616,3156,946,18550,2554,22717,2908,127652,5406,9489,943,5517,598,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,273994,13791,122076,9542,8816,1609,1469,597,12408,2303,13713,2016,72704,5793,7333,1011,5633,1150,151918,9351,6863,1683,1029,589,10133,1879,10883,1992,108103,7186,10076,1524,4831,821,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
