GEO_ID,B23002D_001E,B23002D_001M,B23002D_002E,B23002D_002M,B23002D_003E,B23002D_003M,B23002D_004E,B23002D_004M,B23002D_005E,B23002D_005M,B23002D_006E,B23002D_006M,B23002D_007E,B23002D_007M,B23002D_008E,B23002D_008M,B23002D_009E,B23002D_009M,B23002D_010E,B23002D_010M,B23002D_011E,B23002D_011M,B23002D_012E,B23002D_012M,B23002D_013E,B23002D_013M,B23002D_014E,B23002D_014M,B23002D_015E,B23002D_015M,B23002D_016E,B23002D_016M,B23002D_017E,B23002D_017M,B23002D_018E,B23002D_018M,B23002D_019E,B23002D_019M,B23002D_020E,B23002D_020M,B23002D_021E,B23002D_021M,B23002D_022E,B23002D_022M,B23002D_023E,B23002D_023M,B23002D_024E,B23002D_024M,B23002D_025E,B23002D_025M,B23002D_026E,B23002D_026M,B23002D_027E,B23002D_027M,B23002D_028E,B23002D_028M,B23002D_029E,B23002D_029M,B23002D_030E,B23002D_030M,B23002D_031E,B23002D_031M,B23002D_032E,B23002D_032M,B23002D_033E,B23002D_033M,B23002D_034E,B23002D_034M,B23002D_035E,B23002D_035M,B23002D_036E,B23002D_036M,B23002D_037E,B23002D_037M,B23002D_038E,B23002D_038M,B23002D_039E,B23002D_039M,B23002D_040E,B23002D_040M,B23002D_041E,B23002D_041M,B23002D_042E,B23002D_042M,B23002D_043E,B23002D_043M,B23002D_044E,B23002D_044M,B23002D_045E,B23002D_045M,B23002D_046E,B23002D_046M,B23002D_047E,B23002D_047M,B23002D_048E,B23002D_048M,B23002D_049E,B23002D_049M,B23002D_050E,B23002D_050M,B23002D_051E,B23002D_051M,B23002D_052E,B23002D_052M,B23002D_053E,B23002D_053M,B23002D_054E,B23002D_054M,B23002D_055E,B23002D_055M,B23002D_056E,B23002D_056M,B23002D_057E,B23002D_057M,B23002D_058E,B23002D_058M,B23002D_059E,B23002D_059M,B23002D_060E,B23002D_060M,B23002D_061E,B23002D_061M,B23002D_062E,B23002D_062M,B23002D_063E,B23002D_063M,B23002D_064E,B23002D_064M,B23002D_065E,B23002D_065M,B23002D_066E,B23002D_066M,B23002D_067E,B23002D_067M,B23002D_068E,B23002D_068M,B23002D_069E,B23002D_069M,B23002D_070E,B23002D_070M,B23002D_071E,B23002D_071M,B23002D_072E,B23002D_072M,B23002D_073E,B23002D_073M,B23002D_074E,B23002D_074M,B23002D_075E,B23002D_075M,B23002D_076E,B23002D_076M,B23002D_077E,B23002D_077M,B23002D_078E,B23002D_078M,B23002D_079E,B23002D_079M,NAME,B23002D_001MA,B23002D_001EA,B23002D_002MA,B23002D_002EA,B23002D_003EA,B23002D_003MA,B23002D_004EA,B23002D_004MA,B23002D_005MA,B23002D_005EA,B23002D_006EA,B23002D_006MA,B23002D_007EA,B23002D_007MA,B23002D_008EA,B23002D_008MA,B23002D_009EA,B23002D_009MA,B23002D_010EA,B23002D_010MA,B23002D_011MA,B23002D_011EA,B23002D_012MA,B23002D_012EA,B23002D_013MA,B23002D_013EA,B23002D_014MA,B23002D_014EA,B23002D_015MA,B23002D_015EA,B23002D_016MA,B23002D_016EA,B23002D_017EA,B23002D_017MA,B23002D_018EA,B23002D_018MA,B23002D_019EA,B23002D_019MA,B23002D_020EA,B23002D_020MA,B23002D_021EA,B23002D_021MA,B23002D_022EA,B23002D_022MA,B23002D_023MA,B23002D_023EA,B23002D_024MA,B23002D_024EA,B23002D_025EA,B23002D_025MA,B23002D_026MA,B23002D_026EA,B23002D_027MA,B23002D_027EA,B23002D_028MA,B23002D_028EA,B23002D_029MA,B23002D_029EA,B23002D_030EA,B23002D_030MA,B23002D_031EA,B23002D_031MA,B23002D_032EA,B23002D_032MA,B23002D_033MA,B23002D_033EA,B23002D_034MA,B23002D_034EA,B23002D_035MA,B23002D_035EA,B23002D_036MA,B23002D_036EA,B23002D_037MA,B23002D_037EA,B23002D_038MA,B23002D_038EA,B23002D_039MA,B23002D_039EA,B23002D_040MA,B23002D_040EA,B23002D_041EA,B23002D_041MA,B23002D_042EA,B23002D_042MA,B23002D_043EA,B23002D_043MA,B23002D_044MA,B23002D_044EA,B23002D_045MA,B23002D_045EA,B23002D_046MA,B23002D_046EA,B23002D_047MA,B23002D_047EA,B23002D_048EA,B23002D_048MA,B23002D_049MA,B23002D_049EA,B23002D_050MA,B23002D_050EA,B23002D_051EA,B23002D_051MA,B23002D_052EA,B23002D_052MA,B23002D_053EA,B23002D_053MA,B23002D_054EA,B23002D_054MA,B23002D_055MA,B23002D_055EA,B23002D_056MA,B23002D_056EA,B23002D_057MA,B23002D_057EA,B23002D_058EA,B23002D_058MA,B23002D_059EA,B23002D_059MA,B23002D_060MA,B23002D_060EA,B23002D_061EA,B23002D_061MA,B23002D_062EA,B23002D_062MA,B23002D_063EA,B23002D_063MA,B23002D_064EA,B23002D_064MA,B23002D_065EA,B23002D_065MA,B23002D_066EA,B23002D_066MA,B23002D_067EA,B23002D_067MA,B23002D_068MA,B23002D_068EA,B23002D_069MA,B23002D_069EA,B23002D_070MA,B23002D_070EA,B23002D_071MA,B23002D_071EA,B23002D_072MA,B23002D_072EA,B23002D_073MA,B23002D_073EA,B23002D_074EA,B23002D_074MA,B23002D_075EA,B23002D_075MA,B23002D_076EA,B23002D_076MA,B23002D_077EA,B23002D_077MA,B23002D_078MA,B23002D_078EA,B23002D_079MA,B23002D_079EA,state
0400000US13,187678,3597,91546,2413,3843,939,1446,802,0,297,1446,802,411,269,1035,766,2397,565,8888,1526,5735,1279,25,42,5710,1280,5142,1254,568,479,3153,1276,63829,1899,57405,2041,504,472,56901,2091,54094,2223,2807,1140,6424,1217,9169,1100,7676,1194,0,297,7676,1194,7215,1208,461,356,1493,670,2774,790,1327,612,1327,612,0,297,1447,571,3043,805,853,558,853,558,0,297,2190,672,96132,1937,4826,846,1900,708,0,297,1900,708,1400,624,500,405,2926,694,7812,1136,4511,1105,0,297,4511,1105,4187,1111,324,244,3301,998,66684,1783,41472,2644,118,153,41354,2621,39452,2626,1902,757,25212,2812,10775,1094,6481,1101,0,297,6481,1101,5991,1140,490,414,4294,986,1661,581,487,354,487,354,0,297,1174,535,4374,805,546,556,546,556,0,297,3828,963,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,444995,6440,204352,3558,11055,1207,4153,821,0,264,4153,821,3677,837,476,299,6902,1149,13469,1216,10865,1215,52,88,10813,1214,10309,1285,504,305,2604,744,104108,2380,92122,2921,1806,652,90316,3025,88109,3078,2207,589,11986,1646,32725,1071,22683,1426,0,264,22683,1426,22019,1418,664,273,10042,1154,9733,1038,3798,648,3798,648,0,264,5935,901,33262,1032,3201,701,3068,679,133,129,30061,1113,240643,4263,9849,1160,4038,924,0,264,4038,924,3360,800,678,316,5811,991,15007,1214,10182,1268,131,136,10051,1257,9579,1248,472,297,4825,1067,114034,2492,89737,2652,236,198,89501,2649,87070,2522,2431,766,24297,2027,37752,1127,23681,1463,0,264,23681,1463,22991,1492,690,400,14071,1283,11881,1081,2406,661,2336,654,70,112,9475,1122,52120,1259,2979,769,2908,730,71,113,49141,1326,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,406903,3005,198483,2104,13300,1182,5026,968,0,266,5026,968,3563,772,1463,622,8274,1079,17104,934,10424,1376,0,266,10424,1376,9504,1356,920,420,6680,1275,127647,1880,113690,2422,128,148,113562,2436,108657,2591,4905,1583,13957,1649,22970,685,17795,1202,0,266,17795,1202,16981,1251,814,504,5175,1134,7577,972,4217,870,4000,870,217,233,3360,803,9885,881,1198,568,1198,568,0,266,8687,840,208420,1940,11837,1348,3035,829,0,266,3035,829,2421,772,614,297,8802,1411,14848,1123,9463,1108,0,266,9463,1108,8532,1164,931,573,5385,1249,134130,1829,93342,3139,0,266,93342,3139,87106,3162,6236,1629,40788,2878,25771,602,16662,1303,0,266,16662,1303,16193,1285,469,295,9109,1220,7695,1055,1794,610,1794,610,0,266,5901,1043,14139,1023,630,363,481,326,149,174,13509,994,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,57954,1677,27677,1253,1383,529,470,262,0,264,470,262,366,242,104,94,913,454,3370,1267,2258,788,0,264,2258,788,2060,764,198,196,1112,729,19016,1291,14815,1546,82,140,14733,1552,14591,1540,142,145,4201,1234,2283,538,2009,508,0,264,2009,508,1923,509,86,107,274,168,783,299,288,234,288,234,0,264,495,281,842,369,83,103,83,103,0,264,759,358,30277,1366,1105,504,317,190,0,264,317,190,317,190,0,264,788,457,2884,670,962,468,0,264,962,468,850,444,112,135,1922,669,20810,1238,13825,1233,0,264,13825,1233,13295,1261,530,320,6985,1070,3097,552,1721,476,0,264,1721,476,1663,476,58,101,1376,409,680,345,173,163,173,163,0,264,507,322,1701,501,0,264,0,264,0,264,1701,501,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,41981,1485,20396,1074,1383,340,669,334,62,123,607,310,607,310,0,240,714,368,1385,535,1168,487,0,240,1168,487,962,445,206,168,217,236,14478,967,12022,1080,112,153,11910,1095,11671,1049,239,217,2456,934,2012,627,1678,586,0,240,1678,586,1523,557,155,189,334,258,456,346,78,99,78,99,0,240,378,332,682,302,388,253,332,237,56,98,294,198,21585,917,1640,636,1063,666,0,240,1063,666,1015,648,48,82,577,341,1479,479,720,325,0,240,720,325,720,325,0,240,759,468,14660,942,10209,1110,69,113,10140,1119,9597,1098,543,354,4451,948,2273,544,1092,421,0,240,1092,421,1092,421,0,240,1181,516,361,248,49,83,49,83,0,240,312,240,1172,524,79,126,79,126,0,240,1093,523,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,46561,1900,23138,1873,1446,624,579,329,0,278,579,329,379,321,200,158,867,513,1152,514,722,445,112,173,610,401,468,346,142,218,430,364,15873,1760,13521,1879,43,67,13478,1890,12794,1690,684,522,2352,847,3293,625,2300,626,0,278,2300,626,2300,626,0,278,993,559,396,284,139,154,53,85,86,133,257,217,978,441,336,268,336,268,0,278,642,335,23423,1658,1420,856,618,776,0,278,618,776,580,771,38,68,802,288,2251,1262,496,373,0,278,496,373,496,373,0,278,1755,1108,15261,1060,10409,1356,35,60,10374,1351,9299,1237,1075,699,4852,1049,2353,624,1076,403,0,278,1076,403,867,357,209,256,1277,541,711,403,48,64,48,64,0,278,663,389,1427,573,0,278,0,278,0,278,1427,573,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,206998,2303,97919,1637,6354,1028,2512,637,0,282,2512,637,1989,638,523,343,3842,970,7827,644,5189,934,0,282,5189,934,4571,827,618,435,2638,745,61562,1280,56513,1602,956,378,55557,1672,53619,1760,1938,809,5049,1097,12310,601,8735,832,0,282,8735,832,8312,912,423,305,3575,850,3735,586,2140,441,2010,432,130,160,1595,475,6131,783,945,454,875,435,70,116,5186,788,109079,1629,4748,625,1538,633,0,282,1538,633,1451,617,87,113,3210,495,8212,672,6562,829,0,282,6562,829,6326,863,236,175,1650,581,70933,1377,51467,2078,153,192,51314,2095,49095,1850,2219,866,19466,2074,13394,451,7592,903,0,282,7592,903,7389,905,203,171,5802,906,4303,798,1203,523,1159,515,44,71,3100,790,7489,939,674,356,674,356,0,282,6815,899,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,231165,2265,112556,1589,6231,1052,2147,673,0,282,2147,673,1399,690,748,464,4084,903,11043,1140,6296,1297,0,282,6296,1297,4859,1033,1437,917,4747,1233,77385,1426,64079,2541,0,282,64079,2541,61939,2713,2140,718,13306,2258,9293,548,6103,926,0,282,6103,926,5555,926,548,315,3190,865,2709,828,1737,672,1737,672,0,282,972,556,5895,904,843,481,843,481,0,282,5052,826,118609,1493,7025,1199,2664,759,0,282,2664,759,1997,689,667,392,4361,956,11524,1016,7212,1342,0,282,7212,1342,7025,1324,187,191,4312,980,80345,1195,56938,2460,0,282,56938,2460,52582,2662,4356,1336,23407,2237,9347,562,5082,908,0,282,5082,908,4418,847,664,428,4265,843,2424,803,275,214,275,214,0,282,2149,759,7944,919,629,456,629,456,0,282,7315,969,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,174176,2074,83671,1437,5417,840,2064,593,0,238,2064,593,1748,524,316,227,3353,631,8184,920,4509,1006,0,238,4509,1006,3677,967,832,510,3675,904,57091,1534,49691,2066,0,238,49691,2066,47826,2030,1865,584,7400,1450,8136,887,6538,949,0,238,6538,949,5979,914,559,368,1598,517,2036,471,807,321,721,313,86,108,1229,394,2807,564,145,140,145,140,0,238,2662,599,90505,1757,5610,871,1916,564,0,238,1916,564,1638,548,278,243,3694,649,8227,846,3785,799,0,238,3785,799,2920,705,865,382,4442,799,60845,1288,37248,1910,0,238,37248,1910,34624,1912,2624,809,23597,1859,8519,776,4849,811,0,238,4849,811,4790,802,59,101,3670,914,3054,712,480,357,386,351,94,135,2574,742,4250,779,294,243,294,243,0,238,3956,718,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,126943,2117,62657,1556,5992,915,3252,965,0,209,3252,965,2595,876,657,405,2740,606,8613,1109,6803,1157,0,209,6803,1157,6157,1209,646,399,1810,717,40314,1226,33360,1579,0,209,33360,1579,31781,1575,1579,647,6954,1244,4633,527,3085,610,0,209,3085,610,2700,625,385,315,1548,514,1221,474,388,272,388,272,0,209,833,407,1884,551,89,102,89,102,0,209,1795,538,64286,1586,5256,712,2283,442,0,209,2283,442,1906,386,377,203,2973,641,8272,880,5923,931,0,209,5923,931,5259,921,664,384,2349,729,41422,1846,27688,1827,0,209,27688,1827,26090,1776,1598,633,13734,1645,4836,442,2271,627,0,209,2271,627,2196,640,75,132,2565,604,1720,556,186,159,186,159,0,209,1534,523,2780,492,213,226,213,226,0,209,2567,437,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,61822,1760,29960,1318,2064,561,715,347,0,256,715,347,680,347,35,64,1349,458,4156,1153,2737,1013,0,256,2737,1013,2637,979,100,124,1419,552,19001,979,16510,1282,199,146,16311,1332,15465,1254,846,507,2491,721,2764,491,2264,502,0,256,2264,502,2067,476,197,205,500,291,739,408,496,331,496,331,0,256,243,208,1236,523,140,209,0,256,140,209,1096,476,31862,1387,1694,507,526,274,0,256,526,274,500,280,26,48,1168,505,2524,647,1556,580,0,256,1556,580,1386,537,170,190,968,483,21273,1050,15071,1393,52,101,15019,1387,14793,1362,226,164,6202,1150,4375,900,2635,826,0,256,2635,826,2512,835,123,136,1740,652,887,490,90,69,90,69,0,256,797,492,1109,406,41,68,41,68,0,256,1068,401,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
