GEO_ID,B05003G_001E,B05003G_001M,B05003G_002E,B05003G_002M,B05003G_003E,B05003G_003M,B05003G_004E,B05003G_004M,B05003G_005E,B05003G_005M,B05003G_006E,B05003G_006M,B05003G_007E,B05003G_007M,B05003G_008E,B05003G_008M,B05003G_009E,B05003G_009M,B05003G_010E,B05003G_010M,B05003G_011E,B05003G_011M,B05003G_012E,B05003G_012M,B05003G_013E,B05003G_013M,B05003G_014E,B05003G_014M,B05003G_015E,B05003G_015M,B05003G_016E,B05003G_016M,B05003G_017E,B05003G_017M,B05003G_018E,B05003G_018M,B05003G_019E,B05003G_019M,B05003G_020E,B05003G_020M,B05003G_021E,B05003G_021M,B05003G_022E,B05003G_022M,B05003G_023E,B05003G_023M,NAME,B05003G_001EA,B05003G_001MA,B05003G_002MA,B05003G_002EA,B05003G_003EA,B05003G_003MA,B05003G_004EA,B05003G_004MA,B05003G_005EA,B05003G_005MA,B05003G_006EA,B05003G_006MA,B05003G_007EA,B05003G_007MA,B05003G_008MA,B05003G_008EA,B05003G_009MA,B05003G_009EA,B05003G_010EA,B05003G_010MA,B05003G_011EA,B05003G_011MA,B05003G_012EA,B05003G_012MA,B05003G_013MA,B05003G_013EA,B05003G_014MA,B05003G_014EA,B05003G_015EA,B05003G_015MA,B05003G_016EA,B05003G_016MA,B05003G_017EA,B05003G_017MA,B05003G_018EA,B05003G_018MA,B05003G_019MA,B05003G_019EA,B05003G_020MA,B05003G_020EA,B05003G_021EA,B05003G_021MA,B05003G_022EA,B05003G_022MA,B05003G_023EA,B05003G_023MA,state
0400000US13,120531,8821,60767,6028,29600,4331,29195,4275,405,347,27,51,378,344,31167,3076,27127,2809,4040,1059,2060,825,1980,651,59764,5190,28347,3372,27481,3230,866,645,230,334,636,481,31417,3567,26137,3157,5280,1258,2602,894,2678,875,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,260541,13137,130818,6555,58199,3873,58104,3868,95,154,0,264,95,154,72619,4117,71257,4033,1362,661,743,450,619,472,129723,8063,56831,4160,56813,4162,18,29,18,29,0,264,72892,4978,70322,4997,2570,761,2057,746,513,255,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,187242,9220,88465,5710,49685,3937,49260,3937,425,336,82,90,343,324,38780,3141,31692,2652,7088,2060,3637,1354,3451,1515,98777,6537,52404,4884,51683,4936,721,264,326,222,395,239,46373,3748,40247,3434,6126,1345,3397,950,2729,933,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,89179,6965,45986,4456,25014,2965,24974,2963,40,71,0,264,40,71,20972,2486,19219,2345,1753,759,564,368,1189,605,43193,3983,22628,2853,22527,2849,101,140,0,264,101,140,20565,2280,18470,2098,2095,762,578,324,1517,639,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,31380,3683,15599,2502,7951,1757,7937,1758,14,27,0,221,14,27,7648,1399,7214,1402,434,346,12,20,422,346,15781,1876,8669,1346,8654,1345,15,26,0,221,15,26,7112,1153,6778,1151,334,227,125,110,209,194,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,58934,4133,30956,3036,14935,2052,14840,2028,95,140,0,240,95,140,16021,2094,14963,2011,1058,622,146,154,912,568,27978,2485,13508,1859,13490,1860,18,32,0,240,18,32,14470,1701,14022,1766,448,270,218,182,230,206,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,44148,3768,20694,2354,11932,1604,11805,1599,127,203,84,150,43,140,8762,1639,7864,1521,898,539,148,158,750,522,23454,2564,11403,1939,11305,1957,98,158,0,270,98,158,12051,1662,11482,1631,569,448,393,348,176,271,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,48061,4999,22320,2809,10562,1931,10500,1942,62,99,0,278,62,99,11758,1902,10707,1771,1051,686,554,322,497,602,25741,3187,10834,2343,10794,2344,40,69,0,278,40,69,14907,1812,14160,1754,747,423,567,330,180,169,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,93212,6752,46792,4262,26647,3947,25881,3899,766,543,347,345,419,321,20145,2285,16169,1913,3976,1193,1844,628,2132,1127,46420,4348,20231,2678,20102,2689,129,150,0,282,129,150,26189,3138,21495,2562,4694,1146,2051,573,2643,998,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,86904,7510,42893,4630,21125,2923,20542,2845,583,397,390,302,193,272,21768,2990,14679,2587,7089,1731,2480,913,4609,1541,44011,4431,21588,2835,20760,2806,828,515,195,167,633,434,22423,2781,15541,2042,6882,1443,3046,876,3836,1083,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,155324,10248,76365,5370,40366,4671,40019,4684,347,240,146,135,201,172,35999,2918,33441,2906,2558,1045,970,493,1588,838,78959,5879,37906,4573,37504,4474,402,306,198,151,204,261,41053,2657,38608,2557,2445,819,1179,477,1266,592,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,73458,5270,36448,3623,21752,2478,21492,2458,260,245,84,141,176,196,14696,2234,13625,2178,1071,471,591,386,480,338,37010,3415,20627,2338,20283,2263,344,284,105,168,239,228,16383,1933,15395,1923,988,493,423,291,565,406,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,83019,5831,41120,3172,19897,2508,19760,2497,137,162,0,256,137,162,21223,2073,20443,2020,780,409,216,183,564,370,41899,3758,19846,2847,19662,2873,184,145,184,145,0,256,22053,2016,20905,1983,1148,505,543,331,605,430,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,74460,8317,37271,4398,19531,3558,19409,3556,122,148,0,297,122,148,17740,2217,16734,2131,1006,332,536,314,470,226,37189,4822,18681,3573,18625,3590,56,94,0,297,56,94,18508,2413,15731,2206,2777,1064,1427,513,1350,834,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,125300,8112,62483,4490,30914,2762,30387,2771,527,334,159,159,368,265,31569,3074,21276,2345,10293,2103,5306,1453,4987,1771,62817,5413,29605,3574,28190,3334,1415,645,318,219,1097,620,33212,3328,23398,2340,9814,2102,6752,1854,3062,888,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,60334,5849,30597,3198,15737,2565,15624,2575,113,142,0,282,113,142,14860,2063,14103,2076,757,333,281,239,476,276,29737,3880,13580,2643,13580,2643,0,282,0,282,0,282,16157,1809,15116,1728,1041,568,633,467,408,310,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,283858,12077,141094,7829,67125,4740,65640,4793,1485,602,254,211,1231,594,73969,5395,50339,4204,23630,3207,12403,1956,11227,2321,142764,6636,59729,4082,58366,4082,1363,577,267,181,1096,528,83035,5093,59592,4296,23443,2320,13293,1806,10150,1819,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,125633,8378,64651,5541,37308,3783,36695,3803,613,489,204,177,409,441,27343,3262,23330,2969,4013,1597,810,404,3203,1472,60982,4694,29870,3375,28676,3236,1194,928,559,514,635,559,31112,2996,27682,2771,3430,963,1721,696,1709,574,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,166510,7173,77570,4441,43503,3024,43435,3021,68,84,68,84,0,262,34067,2892,32542,2741,1525,564,588,331,937,446,88940,4826,49157,3428,49055,3440,102,121,0,262,102,121,39783,3433,38350,3335,1433,558,603,311,830,439,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,195422,8050,97601,4974,37840,2508,37606,2483,234,217,0,247,234,217,59761,3826,55835,3421,3926,1295,504,328,3422,1245,97821,5149,36269,2816,36065,2810,204,222,44,61,160,211,61552,3519,59562,3407,1990,684,752,444,1238,627,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,107365,5923,54766,3892,25926,2365,25547,2334,379,312,56,97,323,284,28840,2921,23835,2547,5005,2488,649,429,4356,2438,52599,3846,24107,2927,23466,2834,641,562,76,107,565,554,28492,2210,25353,2041,3139,1130,668,472,2471,1029,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,129197,6847,61719,4252,34883,3406,34757,3398,126,147,94,130,32,53,26836,2537,25368,2586,1468,604,817,433,651,357,67478,4700,34701,3398,34277,3342,424,257,299,217,125,148,32777,2748,30116,2551,2661,919,1791,769,870,411,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,19836,3621,9494,2009,5787,1503,5338,1530,449,457,86,143,363,435,3707,1154,2100,723,1607,871,852,607,755,577,10342,2170,4976,1549,4885,1548,91,159,0,284,91,159,5366,1402,3404,888,1962,1134,1028,605,934,728,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,45026,5173,20905,2492,10307,1789,10230,1776,77,93,63,80,14,26,10598,1690,9828,1578,770,459,417,362,353,250,24121,3405,12992,2577,12770,2538,222,185,0,286,222,185,11129,1807,10049,1678,1080,566,291,225,789,519,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,67295,5318,33931,3156,19164,2338,19164,2338,0,282,0,282,0,282,14767,2149,13425,1943,1342,647,437,311,905,642,33364,3393,16182,2486,15962,2434,220,316,0,282,220,316,17182,2092,15538,1903,1644,730,656,407,988,575,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,373440,16282,183763,9635,92610,6839,90838,6865,1772,766,390,393,1382,634,91153,5484,75411,4800,15742,2189,7226,1454,8516,1660,189677,9716,94273,6882,92676,6694,1597,788,564,368,1033,711,95404,5297,80291,4938,15113,2098,8115,1680,6998,1496,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,36328,3565,18637,2296,10697,1593,10697,1593,0,258,0,258,0,258,7940,1467,7068,1248,872,528,567,425,305,235,17691,2186,10358,1403,10270,1399,88,131,0,258,88,131,7333,1489,6457,1481,876,454,344,277,532,338,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,134315,9260,67020,5499,36544,4677,35836,4706,708,449,146,177,562,406,30476,3065,25774,3043,4702,1338,2539,776,2163,1139,67295,5540,35595,3891,34696,4018,899,657,82,125,817,653,31700,3409,27510,3062,4190,1387,2284,720,1906,1016,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,204412,8755,96968,5302,50009,3933,49492,3885,517,431,324,357,193,227,46959,3518,42818,3193,4141,1492,2314,885,1827,1127,107444,5374,48215,3493,47976,3452,239,222,108,103,131,188,59229,3968,55139,3737,4090,1207,1767,678,2323,1148,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,62410,4916,31529,2856,17832,2247,17667,2250,165,191,20,37,145,184,13697,1513,13002,1438,695,372,249,208,446,306,30881,3025,17057,2040,16879,2055,178,252,20,35,158,248,13824,1774,12972,1713,852,389,345,278,507,269,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,187787,10893,92910,6427,27794,3114,27412,3018,382,558,56,95,326,549,65116,4558,61433,4276,3683,1276,963,600,2720,985,94877,6388,29310,3324,29062,3284,248,257,0,280,248,257,65567,4253,59568,3942,5999,1565,2104,796,3895,1266,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
