GEO_ID,B23002G_001E,B23002G_001M,B23002G_002E,B23002G_002M,B23002G_003E,B23002G_003M,B23002G_004E,B23002G_004M,B23002G_005E,B23002G_005M,B23002G_006E,B23002G_006M,B23002G_007E,B23002G_007M,B23002G_008E,B23002G_008M,B23002G_009E,B23002G_009M,B23002G_010E,B23002G_010M,B23002G_011E,B23002G_011M,B23002G_012E,B23002G_012M,B23002G_013E,B23002G_013M,B23002G_014E,B23002G_014M,B23002G_015E,B23002G_015M,B23002G_016E,B23002G_016M,B23002G_017E,B23002G_017M,B23002G_018E,B23002G_018M,B23002G_019E,B23002G_019M,B23002G_020E,B23002G_020M,B23002G_021E,B23002G_021M,B23002G_022E,B23002G_022M,B23002G_023E,B23002G_023M,B23002G_024E,B23002G_024M,B23002G_025E,B23002G_025M,B23002G_026E,B23002G_026M,B23002G_027E,B23002G_027M,B23002G_028E,B23002G_028M,B23002G_029E,B23002G_029M,B23002G_030E,B23002G_030M,B23002G_031E,B23002G_031M,B23002G_032E,B23002G_032M,B23002G_033E,B23002G_033M,B23002G_034E,B23002G_034M,B23002G_035E,B23002G_035M,B23002G_036E,B23002G_036M,B23002G_037E,B23002G_037M,B23002G_038E,B23002G_038M,B23002G_039E,B23002G_039M,B23002G_040E,B23002G_040M,B23002G_041E,B23002G_041M,B23002G_042E,B23002G_042M,B23002G_043E,B23002G_043M,B23002G_044E,B23002G_044M,B23002G_045E,B23002G_045M,B23002G_046E,B23002G_046M,B23002G_047E,B23002G_047M,B23002G_048E,B23002G_048M,B23002G_049E,B23002G_049M,B23002G_050E,B23002G_050M,B23002G_051E,B23002G_051M,B23002G_052E,B23002G_052M,B23002G_053E,B23002G_053M,B23002G_054E,B23002G_054M,B23002G_055E,B23002G_055M,B23002G_056E,B23002G_056M,B23002G_057E,B23002G_057M,B23002G_058E,B23002G_058M,B23002G_059E,B23002G_059M,B23002G_060E,B23002G_060M,B23002G_061E,B23002G_061M,B23002G_062E,B23002G_062M,B23002G_063E,B23002G_063M,B23002G_064E,B23002G_064M,B23002G_065E,B23002G_065M,B23002G_066E,B23002G_066M,B23002G_067E,B23002G_067M,B23002G_068E,B23002G_068M,B23002G_069E,B23002G_069M,B23002G_070E,B23002G_070M,B23002G_071E,B23002G_071M,B23002G_072E,B23002G_072M,B23002G_073E,B23002G_073M,B23002G_074E,B23002G_074M,B23002G_075E,B23002G_075M,B23002G_076E,B23002G_076M,B23002G_077E,B23002G_077M,B23002G_078E,B23002G_078M,B23002G_079E,B23002G_079M,NAME,B23002G_001MA,B23002G_001EA,B23002G_002EA,B23002G_002MA,B23002G_003EA,B23002G_003MA,B23002G_004EA,B23002G_004MA,B23002G_005MA,B23002G_005EA,B23002G_006MA,B23002G_006EA,B23002G_007MA,B23002G_007EA,B23002G_008EA,B23002G_008MA,B23002G_009EA,B23002G_009MA,B23002G_010MA,B23002G_010EA,B23002G_011MA,B23002G_011EA,B23002G_012MA,B23002G_012EA,B23002G_013EA,B23002G_013MA,B23002G_014EA,B23002G_014MA,B23002G_015EA,B23002G_015MA,B23002G_016MA,B23002G_016EA,B23002G_017MA,B23002G_017EA,B23002G_018MA,B23002G_018EA,B23002G_019EA,B23002G_019MA,B23002G_020EA,B23002G_020MA,B23002G_021MA,B23002G_021EA,B23002G_022MA,B23002G_022EA,B23002G_023MA,B23002G_023EA,B23002G_024EA,B23002G_024MA,B23002G_025EA,B23002G_025MA,B23002G_026EA,B23002G_026MA,B23002G_027MA,B23002G_027EA,B23002G_028MA,B23002G_028EA,B23002G_029MA,B23002G_029EA,B23002G_030MA,B23002G_030EA,B23002G_031EA,B23002G_031MA,B23002G_032MA,B23002G_032EA,B23002G_033MA,B23002G_033EA,B23002G_034MA,B23002G_034EA,B23002G_035EA,B23002G_035MA,B23002G_036EA,B23002G_036MA,B23002G_037EA,B23002G_037MA,B23002G_038MA,B23002G_038EA,B23002G_039MA,B23002G_039EA,B23002G_040MA,B23002G_040EA,B23002G_041EA,B23002G_041MA,B23002G_042EA,B23002G_042MA,B23002G_043MA,B23002G_043EA,B23002G_044MA,B23002G_044EA,B23002G_045MA,B23002G_045EA,B23002G_046EA,B23002G_046MA,B23002G_047EA,B23002G_047MA,B23002G_048EA,B23002G_048MA,B23002G_049MA,B23002G_049EA,B23002G_050MA,B23002G_050EA,B23002G_051MA,B23002G_051EA,B23002G_052EA,B23002G_052MA,B23002G_053EA,B23002G_053MA,B23002G_054MA,B23002G_054EA,B23002G_055MA,B23002G_055EA,B23002G_056MA,B23002G_056EA,B23002G_057EA,B23002G_057MA,B23002G_058EA,B23002G_058MA,B23002G_059EA,B23002G_059MA,B23002G_060MA,B23002G_060EA,B23002G_061MA,B23002G_061EA,B23002G_062MA,B23002G_062EA,B23002G_063EA,B23002G_063MA,B23002G_064EA,B23002G_064MA,B23002G_065MA,B23002G_065EA,B23002G_066MA,B23002G_066EA,B23002G_067MA,B23002G_067EA,B23002G_068EA,B23002G_068MA,B23002G_069EA,B23002G_069MA,B23002G_070EA,B23002G_070MA,B23002G_071MA,B23002G_071EA,B23002G_072MA,B23002G_072EA,B23002G_073MA,B23002G_073EA,B23002G_074EA,B23002G_074MA,B23002G_075EA,B23002G_075MA,B23002G_076MA,B23002G_076EA,B23002G_077MA,B23002G_077EA,B23002G_078MA,B23002G_078EA,B23002G_079EA,B23002G_079MA,state
0400000US13,66824,5664,33558,3365,4762,1531,2131,1241,0,297,2131,1241,872,621,1259,967,2631,785,5112,1245,3957,1142,127,161,3830,1106,3318,1091,512,428,1155,698,17876,2183,14644,1908,683,483,13961,1873,13122,1880,839,470,3232,1182,3953,1222,2157,1024,0,297,2157,1024,1989,994,168,218,1796,619,764,399,178,163,178,163,0,297,586,395,1091,491,70,96,70,96,0,297,1021,511,33266,3605,3652,994,1566,598,0,297,1566,598,1048,458,518,426,2086,769,5241,1518,3862,1245,0,297,3862,1245,3706,1208,156,157,1379,732,19395,2648,12952,1922,0,297,12952,1922,11643,1914,1309,531,6443,1757,3487,1043,2080,756,0,297,2080,756,1866,689,214,297,1407,647,396,273,0,297,0,297,0,297,396,273,1095,531,380,407,380,407,0,297,715,338,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,157161,8338,78505,4432,10015,1417,4084,931,0,264,4084,931,3474,936,610,340,5931,1158,10775,1439,8899,1373,410,397,8489,1330,7968,1242,521,420,1876,694,44668,3321,39512,3438,555,284,38957,3452,37633,3414,1324,475,5156,1075,8480,1280,5332,1090,0,264,5332,1090,5075,1078,257,235,3148,861,1714,536,829,504,829,504,0,264,885,392,2853,727,632,366,584,359,48,79,2221,611,78656,5365,9929,1499,5468,1113,0,264,5468,1113,4381,1034,1087,552,4461,940,7942,1416,5625,1304,0,264,5625,1304,4458,1038,1167,675,2317,865,45565,3249,35810,2904,145,143,35665,2898,34795,2866,870,467,9755,1309,8135,1334,4997,1182,0,264,4997,1182,4815,1111,182,297,3138,684,2270,718,784,457,784,457,0,264,1486,580,4815,953,412,260,412,260,0,264,4403,942,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,93060,5635,42425,3508,7244,1589,4448,1409,0,266,4448,1409,3056,1204,1392,671,2796,738,4669,999,4031,915,47,79,3984,923,2963,794,1021,485,638,459,24006,2592,21628,2477,305,274,21323,2465,19778,2502,1545,692,2378,686,3243,943,1489,480,0,266,1489,480,1244,480,245,205,1754,672,1270,478,220,212,116,126,104,161,1050,444,1993,671,363,253,271,216,92,111,1630,572,50635,4019,7927,1632,4265,1195,0,266,4265,1195,2352,842,1913,893,3662,941,6649,1708,5526,1512,0,266,5526,1512,4675,1425,851,525,1123,589,28455,2892,21585,2581,0,266,21585,2581,19542,2514,2043,683,6870,1307,4137,1075,2494,793,0,266,2494,793,2346,792,148,173,1643,593,1141,472,272,216,267,217,5,14,869,426,2326,810,394,348,323,334,71,129,1932,735,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,45965,4094,22696,2634,3148,826,1400,529,0,264,1400,529,1248,507,152,146,1748,588,3408,1079,2701,935,0,264,2701,935,2228,950,473,484,707,392,12226,1809,10336,1594,88,105,10248,1594,9492,1551,756,430,1890,598,2629,740,1467,459,0,264,1467,459,1343,447,124,156,1162,488,266,204,0,264,0,264,0,264,266,204,1019,557,47,74,47,74,0,264,972,536,23269,2460,4250,1135,1453,572,0,264,1453,572,765,437,688,381,2797,920,2928,841,2222,746,0,264,2222,746,1674,691,548,327,706,479,12665,1629,8432,1365,0,264,8432,1365,7444,1234,988,463,4233,1009,1671,607,690,353,0,264,690,353,690,353,0,264,981,439,720,389,97,109,97,109,0,264,623,386,1035,418,40,82,40,82,0,264,995,415,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,15770,2025,8186,1490,1513,635,999,480,114,112,885,462,530,357,355,276,514,328,1350,612,1071,627,0,221,1071,627,955,597,116,151,279,257,4366,1022,3487,897,0,221,3487,897,3227,882,260,256,879,529,564,305,324,233,0,221,324,233,177,177,147,138,240,203,97,94,15,25,0,221,15,25,82,90,296,191,98,108,98,108,0,221,198,171,7584,1212,731,270,403,226,0,221,403,226,309,198,94,102,328,189,1716,630,1173,492,0,221,1173,492,892,433,281,269,543,405,3123,820,2655,741,0,221,2655,741,2435,714,220,247,468,263,1115,548,409,291,0,221,409,291,409,291,0,221,706,398,64,74,0,221,0,221,0,221,64,74,835,483,0,221,0,221,0,221,835,483,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,32556,2926,17415,2408,2964,1031,1903,726,0,240,1903,726,1575,680,328,219,1061,489,2967,973,2131,858,0,240,2131,858,1718,747,413,367,836,502,9125,1508,7401,1405,192,191,7209,1319,6729,1301,480,340,1724,543,1490,407,1155,409,0,240,1155,409,1091,391,64,117,335,204,367,233,158,147,107,110,51,93,209,176,502,237,4,9,4,9,0,240,498,237,15141,1755,2124,732,1133,419,0,240,1133,419,1028,407,105,98,991,607,2307,753,2079,728,0,240,2079,728,1869,714,210,268,228,192,8621,1320,6149,1174,22,42,6127,1177,5315,1063,812,551,2472,729,935,433,459,290,0,240,459,290,459,290,0,240,476,303,592,379,365,342,324,332,41,71,227,142,562,250,68,76,60,74,8,14,494,242,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,22459,2504,10043,1683,1847,671,614,388,0,270,614,388,386,288,228,236,1233,531,1155,641,1037,575,0,270,1037,575,825,507,212,199,118,196,4993,1219,3647,1001,64,127,3583,983,3333,962,250,219,1346,697,1439,613,991,527,0,270,991,527,991,527,0,270,448,287,356,236,0,270,0,270,0,270,356,236,253,178,13,24,13,24,0,270,240,183,12416,1677,819,377,564,295,0,270,564,295,474,263,90,144,255,205,1484,638,837,310,44,75,793,327,746,322,47,80,647,582,7061,1534,5046,1405,129,193,4917,1387,4203,1255,714,498,2015,619,1910,533,555,291,0,270,555,291,514,262,41,69,1355,471,439,258,82,138,82,138,0,270,357,216,703,339,113,181,113,181,0,270,590,283,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,28863,2998,12681,2035,1326,488,372,230,0,278,372,230,165,136,207,180,954,444,1898,708,1697,656,0,278,1697,656,1645,658,52,78,201,221,7300,1594,6108,1510,243,234,5865,1470,5215,1288,650,683,1192,548,1098,387,682,303,0,278,682,303,682,303,0,278,416,271,370,226,140,148,75,96,65,109,230,188,689,332,43,79,43,79,0,278,646,321,16182,1950,2040,707,1214,623,0,278,1214,623,1008,604,206,178,826,372,2013,751,1091,584,0,278,1091,584,1013,583,78,128,922,535,8029,1340,5842,1222,51,84,5791,1223,5462,1220,329,247,2187,630,2239,685,892,344,0,278,892,344,844,339,48,81,1347,590,582,253,89,123,0,278,89,123,493,226,1279,558,79,114,79,114,0,278,1200,549,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,50356,3842,22435,2363,3399,989,1409,627,0,282,1409,627,1245,608,164,141,1990,795,2306,914,1963,838,93,126,1870,848,1601,810,269,317,343,302,13426,1950,12240,1940,194,219,12046,1910,11215,1892,831,647,1186,561,1574,557,912,438,0,282,912,438,868,431,44,72,662,313,740,398,327,287,327,287,0,282,413,275,990,629,169,228,169,228,0,282,821,570,27921,3162,2602,728,1010,428,0,282,1010,428,1010,428,0,282,1592,574,2641,866,1573,593,0,282,1573,593,1414,565,159,178,1068,630,17671,2563,14456,2410,236,303,14220,2295,13265,2158,955,585,3215,946,3153,1053,1877,768,0,282,1877,768,1761,772,116,101,1276,576,528,343,334,275,288,262,46,75,194,195,1326,439,135,163,135,163,0,282,1191,399,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,47747,4963,23442,3169,2857,888,911,388,39,68,872,370,498,286,374,278,1946,739,3072,1095,2155,818,0,282,2155,818,1746,722,409,339,917,793,14176,2242,12674,2089,37,57,12637,2091,11648,2041,989,527,1502,859,1944,579,1346,558,0,282,1346,558,1080,506,266,289,598,356,570,292,48,75,48,75,0,282,522,278,823,387,297,269,297,269,0,282,526,283,24305,3068,2892,948,1691,701,0,282,1691,701,1227,558,464,385,1201,682,2829,1002,2347,842,0,282,2347,842,2196,798,151,185,482,416,14212,2060,10749,1691,0,282,10749,1691,9401,1616,1348,544,3463,976,2439,711,1383,503,0,282,1383,503,1216,515,167,186,1056,639,837,466,241,245,241,245,0,282,596,398,1096,508,69,118,0,282,69,118,1027,490,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,82529,4768,38980,2990,5132,1132,2403,666,0,238,2403,666,1281,479,1122,439,2729,870,5309,1531,4749,1517,0,238,4749,1517,4009,1399,740,486,560,398,22444,2142,19425,2049,181,221,19244,2054,17091,1851,2153,812,3019,751,3771,847,1966,555,0,238,1966,555,1682,538,284,174,1805,644,706,290,253,183,182,150,71,116,453,217,1618,441,269,193,174,163,95,101,1349,429,43549,3177,4286,1237,1816,578,0,238,1816,578,1155,474,661,392,2470,1031,5525,1002,4208,908,0,238,4208,908,3321,777,887,506,1317,591,25231,2331,18443,2047,0,238,18443,2047,15798,1917,2645,744,6788,1615,4691,1044,1615,544,0,238,1615,544,1465,508,150,134,3076,860,1321,471,275,199,209,164,66,116,1046,396,2495,651,442,304,379,277,63,81,2053,507,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,34851,3483,16164,2316,3042,752,2120,675,0,209,2120,675,1467,593,653,388,922,418,2982,1134,2664,1165,0,209,2664,1165,2498,1190,166,173,318,235,8504,1613,7522,1549,0,209,7522,1549,6282,1338,1240,675,982,386,892,372,554,291,0,209,554,291,503,275,51,73,338,245,215,216,11,19,0,209,11,19,204,214,529,343,264,261,253,259,11,22,265,206,18687,2523,3925,1450,2570,1277,0,209,2570,1277,1452,949,1118,745,1355,553,2226,701,1844,669,0,209,1844,669,1401,545,443,410,382,241,10425,1354,8922,1294,0,209,8922,1294,8200,1219,722,441,1503,530,1435,498,820,386,0,209,820,386,820,386,0,209,615,312,263,200,63,88,63,88,0,209,200,170,413,280,0,209,0,209,0,209,413,280,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,46894,3443,23045,2195,3761,1144,2059,762,0,256,2059,762,980,431,1079,626,1702,679,2905,971,2471,826,0,256,2471,826,2054,670,417,398,434,417,11465,1679,9795,1597,61,119,9734,1561,8313,1375,1421,721,1670,642,2433,737,1070,526,0,256,1070,526,1070,526,0,256,1363,499,1144,461,299,266,299,266,0,256,845,489,1337,478,372,279,372,279,0,256,965,429,23849,2196,3051,856,1717,706,0,256,1717,706,1414,652,303,208,1334,508,2500,732,1753,593,0,256,1753,593,1573,586,180,183,747,480,13038,1627,9099,1408,62,115,9037,1386,8493,1366,544,266,3939,946,2314,581,1060,425,0,256,1060,425,962,397,98,134,1254,381,805,324,232,198,232,198,0,256,573,281,2141,715,14,34,0,256,14,34,2127,721,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
