GEO_ID,B17001B_001E,B17001B_001M,B17001B_002E,B17001B_002M,B17001B_003E,B17001B_003M,B17001B_004E,B17001B_004M,B17001B_005E,B17001B_005M,B17001B_006E,B17001B_006M,B17001B_007E,B17001B_007M,B17001B_008E,B17001B_008M,B17001B_009E,B17001B_009M,B17001B_010E,B17001B_010M,B17001B_011E,B17001B_011M,B17001B_012E,B17001B_012M,B17001B_013E,B17001B_013M,B17001B_014E,B17001B_014M,B17001B_015E,B17001B_015M,B17001B_016E,B17001B_016M,B17001B_017E,B17001B_017M,B17001B_018E,B17001B_018M,B17001B_019E,B17001B_019M,B17001B_020E,B17001B_020M,B17001B_021E,B17001B_021M,B17001B_022E,B17001B_022M,B17001B_023E,B17001B_023M,B17001B_024E,B17001B_024M,B17001B_025E,B17001B_025M,B17001B_026E,B17001B_026M,B17001B_027E,B17001B_027M,B17001B_028E,B17001B_028M,B17001B_029E,B17001B_029M,B17001B_030E,B17001B_030M,B17001B_031E,B17001B_031M,B17001B_032E,B17001B_032M,B17001B_033E,B17001B_033M,B17001B_034E,B17001B_034M,B17001B_035E,B17001B_035M,B17001B_036E,B17001B_036M,B17001B_037E,B17001B_037M,B17001B_038E,B17001B_038M,B17001B_039E,B17001B_039M,B17001B_040E,B17001B_040M,B17001B_041E,B17001B_041M,B17001B_042E,B17001B_042M,B17001B_043E,B17001B_043M,B17001B_044E,B17001B_044M,B17001B_045E,B17001B_045M,B17001B_046E,B17001B_046M,B17001B_047E,B17001B_047M,B17001B_048E,B17001B_048M,B17001B_049E,B17001B_049M,B17001B_050E,B17001B_050M,B17001B_051E,B17001B_051M,B17001B_052E,B17001B_052M,B17001B_053E,B17001B_053M,B17001B_054E,B17001B_054M,B17001B_055E,B17001B_055M,B17001B_056E,B17001B_056M,B17001B_057E,B17001B_057M,B17001B_058E,B17001B_058M,B17001B_059E,B17001B_059M,NAME,B17001B_001MA,B17001B_001EA,B17001B_002MA,B17001B_002EA,B17001B_003MA,B17001B_003EA,B17001B_004EA,B17001B_004MA,B17001B_005EA,B17001B_005MA,B17001B_006MA,B17001B_006EA,B17001B_007MA,B17001B_007EA,B17001B_008MA,B17001B_008EA,B17001B_009EA,B17001B_009MA,B17001B_010EA,B17001B_010MA,B17001B_011MA,B17001B_011EA,B17001B_012MA,B17001B_012EA,B17001B_013MA,B17001B_013EA,B17001B_014EA,B17001B_014MA,B17001B_015EA,B17001B_015MA,B17001B_016EA,B17001B_016MA,B17001B_017EA,B17001B_017MA,B17001B_018EA,B17001B_018MA,B17001B_019MA,B17001B_019EA,B17001B_020MA,B17001B_020EA,B17001B_021EA,B17001B_021MA,B17001B_022EA,B17001B_022MA,B17001B_023EA,B17001B_023MA,B17001B_024EA,B17001B_024MA,B17001B_025MA,B17001B_025EA,B17001B_026MA,B17001B_026EA,B17001B_027EA,B17001B_027MA,B17001B_028EA,B17001B_028MA,B17001B_029EA,B17001B_029MA,B17001B_030MA,B17001B_030EA,B17001B_031MA,B17001B_031EA,B17001B_032EA,B17001B_032MA,B17001B_033EA,B17001B_033MA,B17001B_034EA,B17001B_034MA,B17001B_035EA,B17001B_035MA,B17001B_036MA,B17001B_036EA,B17001B_037MA,B17001B_037EA,B17001B_038EA,B17001B_038MA,B17001B_039EA,B17001B_039MA,B17001B_040EA,B17001B_040MA,B17001B_041MA,B17001B_041EA,B17001B_042MA,B17001B_042EA,B17001B_043EA,B17001B_043MA,B17001B_044EA,B17001B_044MA,B17001B_045EA,B17001B_045MA,B17001B_046MA,B17001B_046EA,B17001B_047MA,B17001B_047EA,B17001B_048MA,B17001B_048EA,B17001B_049EA,B17001B_049MA,B17001B_050EA,B17001B_050MA,B17001B_051MA,B17001B_051EA,B17001B_052MA,B17001B_052EA,B17001B_053MA,B17001B_053EA,B17001B_054EA,B17001B_054MA,B17001B_055EA,B17001B_055MA,B17001B_056MA,B17001B_056EA,B17001B_057MA,B17001B_057EA,B17001B_058MA,B17001B_058EA,B17001B_059EA,B17001B_059MA,state
0400000US13,2557464,9603,635840,23917,256494,13570,44624,4129,6896,1560,46320,4236,21022,3046,8812,1962,12698,1895,29624,3524,20445,3208,22186,3261,21257,2549,11630,1710,6422,1273,4558,930,379346,14220,49225,4397,7752,1807,46480,3892,20433,2465,6520,1290,14709,2546,50514,4233,55643,3691,42960,4029,34101,3085,23304,2402,14895,1591,12810,1712,1921624,23808,923129,12773,64974,3891,16078,2567,77602,5204,47898,4442,19054,2062,31429,2830,95973,4624,148565,4325,165460,4674,136301,4273,73436,2604,34297,1999,12062,1115,998495,15101,64202,4166,12033,2401,78021,4546,47571,3983,16740,2368,28083,2917,94636,4492,159274,4596,187434,4711,151704,3842,85799,2525,43436,2183,29562,2036,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1791744,8113,502012,19873,207229,9079,32329,3722,6072,1861,34296,3943,20430,3279,6673,1251,9519,1800,23229,2681,17596,2896,16974,2282,17824,2756,11119,1897,6261,1254,4907,927,294783,13363,33231,3303,4551,1161,31622,3455,20908,2728,6600,1231,11970,1869,39877,3798,45332,4164,28757,2904,28950,2970,18907,1789,13465,2053,10613,1479,1289732,20903,608578,9531,44159,3818,7388,1652,60084,4799,32515,3976,12191,2400,22064,1896,61033,2733,88799,3382,92866,3202,84552,3155,54089,2158,29636,1468,19202,1152,681154,13964,42072,3169,8829,2030,57355,4210,32179,3077,9814,1542,21402,2241,56520,4001,90994,3835,111805,3250,105489,3155,69561,1977,43729,2143,31405,1448,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,518481,6386,144739,11643,60318,5783,11340,2173,1901,1117,12299,1982,6084,1276,966,565,3425,1040,4924,1268,6124,1290,6058,1419,3705,880,2040,597,1028,443,424,308,84421,6899,9830,1556,2744,1372,10959,2126,5939,1584,2127,823,2050,593,12549,1752,13267,1628,10304,1780,6922,1435,4315,1124,2045,656,1370,454,373742,12614,181682,6781,10181,2103,2566,832,14459,1889,10895,1864,4217,1320,5968,1237,18788,1733,27318,2150,27901,1994,27279,1579,16743,1031,9356,781,6011,585,192060,7424,12872,2122,2348,812,14416,2468,9470,1966,2767,749,5845,1155,14141,2013,28023,2553,31171,2134,30512,1672,18573,1256,12260,949,9662,796,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,62272,2833,20653,2510,8876,1473,1675,613,276,239,1304,513,1196,473,252,176,430,315,1687,826,372,249,854,450,370,321,404,417,0,221,56,96,11777,1690,1292,450,453,344,1738,550,937,435,79,113,418,280,2143,910,2114,748,1118,600,272,196,718,369,224,244,271,204,41619,3038,21199,1821,1727,545,368,340,2299,813,719,342,281,187,594,378,980,438,3617,1010,4519,1223,3394,767,1683,475,752,287,266,202,20420,1900,1607,501,155,154,1850,668,979,580,712,554,985,455,1739,689,3726,903,2337,697,2928,715,1618,451,1124,454,660,312,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,146533,4869,37916,5885,17116,2971,3382,1085,197,240,2450,865,1574,792,293,251,508,320,3330,997,1186,662,1350,552,1578,681,691,314,484,290,93,101,20800,3569,3286,891,365,297,2801,1023,1113,599,200,200,1050,687,2194,738,3323,940,2357,879,1300,478,1549,559,796,420,466,350,108617,4927,53889,3222,3121,859,946,467,5234,1104,2785,825,1233,540,1690,530,5208,1082,6628,1240,9628,1187,8557,1204,4356,542,2630,510,1873,532,54728,2867,2449,858,1181,645,4231,1028,2412,693,1280,420,2166,447,7205,1076,6107,1272,9256,1079,8896,1148,3969,675,3642,606,1934,372,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,290406,4187,75630,6532,30633,3606,2946,1109,893,519,5992,1531,2429,784,918,492,1336,565,3111,1113,2698,951,3052,1130,3185,939,1993,732,1077,439,1003,412,44997,4247,4556,1207,402,327,3995,1133,2438,974,598,267,1182,645,5955,1173,7316,1501,5372,1603,5053,908,3493,1030,2942,875,1695,633,214776,7363,106825,3999,8246,1443,1655,627,9617,1550,6327,1122,2508,769,3114,783,10855,1607,14393,1569,16445,1632,18257,1692,8569,827,4320,615,2519,614,107951,4635,7480,1319,1148,589,7176,1218,5144,1385,1550,664,3841,771,9474,1702,14492,1724,17031,1724,18895,1417,10251,930,6608,724,4861,711,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1419350,5180,502179,21212,209871,11301,36413,3790,7816,1824,37555,3551,18376,3121,7070,1615,10230,1415,24689,2897,15255,2281,17770,2706,15904,2425,9148,1757,6628,1150,3017,928,292308,12262,31767,2930,5649,1488,33496,4002,18811,2534,5001,1383,11412,1923,42714,3667,43081,3570,33495,3675,28103,2486,15143,2024,12872,1531,10764,1622,917171,21793,445353,11932,31080,3680,6268,1627,34290,3465,20584,2456,5431,1248,15679,1859,55959,3179,65376,3146,64276,3318,68482,2929,43276,1832,21735,1756,12917,1309,471818,12331,31221,3163,5168,1443,34740,3859,21588,2812,7230,1519,14821,1909,46628,3753,61564,3625,76761,4021,75130,2575,50941,2089,26707,1534,19319,1598,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1555409,6714,220366,17340,86328,7405,14019,2115,2000,888,12238,2208,7491,1677,3144,1446,3714,1095,8808,2166,8003,2015,6536,1458,9582,1496,5766,1253,2969,691,2058,952,134038,11864,11460,2584,2233,834,17403,3647,8640,1950,1818,768,5044,1416,16917,2788,17547,2781,17409,2261,13740,2383,9224,1835,5914,1050,6689,1212,1335043,17876,626029,8484,47498,2963,10483,2085,57143,3749,33564,3373,11688,1538,21972,2069,64209,3216,83325,2415,104215,2240,90182,2117,58979,1515,27864,903,14907,1198,709014,12243,47375,2868,9238,2029,54663,3839,31953,3162,11781,1847,23048,2555,61344,2827,98790,2935,124096,3012,113457,3181,72889,2063,35891,1379,24489,1478,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,361024,11123,77854,8273,33254,4039,6667,1780,657,405,5371,1269,2996,1160,802,421,1217,655,3232,1233,3231,1131,4013,1301,2476,781,966,450,816,359,810,440,44600,5276,4989,1473,965,609,5711,1310,1912,807,803,494,1693,963,5781,1533,6846,1315,6618,1470,2886,890,3157,1243,1770,741,1469,565,283170,11014,140276,5663,11189,1722,1490,668,13013,2055,7117,1322,2874,944,4981,1002,14579,1769,23679,2611,24098,1566,17782,1910,10940,825,5787,798,2747,559,142894,6830,9745,1792,1710,676,10705,1437,7935,1370,2410,754,4239,1020,13288,1911,20577,2423,25769,1989,19973,1764,13319,1245,7128,680,6096,669,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1371679,9084,410244,19649,173534,10185,25050,3030,4103,1066,29872,3514,17099,2415,6534,1489,10083,1689,18937,2413,19504,2988,16496,2670,11958,1669,7620,1256,3750,1354,2528,810,236710,13105,24177,3341,5259,1296,30341,3799,19810,3681,5751,1573,8172,1621,26248,2895,36752,3315,27382,2673,21831,1903,14540,1893,7938,1397,8509,1571,961435,19228,460205,10024,31154,2660,4983,1240,42774,3735,26765,2637,9562,1263,14681,1800,46723,2511,64631,3075,66634,2803,67929,1921,44734,1213,22030,1571,17605,996,501230,12791,28260,2842,4630,1124,37128,3686,24796,3366,7243,1164,17630,2252,47359,2883,68778,3388,78193,2629,80197,1981,51145,2134,29626,1429,26245,1700,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,204247,4237,68054,7589,31034,3941,6358,1329,1394,623,4414,1257,1771,668,531,326,1433,577,3947,1157,3719,1093,3832,1336,2473,1029,709,370,388,295,65,82,37020,4600,5039,1065,826,458,5987,1229,2539,964,796,413,1462,758,4986,1258,6347,1298,5167,1578,1320,531,1377,493,834,371,340,369,136193,7775,70931,4381,7272,1313,904,504,7864,1693,2983,930,1490,473,1998,504,6527,1344,12165,1560,14126,1343,9165,1406,3911,580,1656,402,870,316,65262,4517,7146,1154,1615,753,5880,1438,3452,903,1552,596,2059,625,7471,1255,11151,1356,10029,1440,8396,840,3372,536,1777,439,1362,187,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1024935,6579,374512,13319,150544,7459,24349,2409,5032,1120,23535,2451,12662,1925,4562,1103,7137,1206,19995,2342,13251,2146,13829,2143,11462,2003,8189,1313,2854,809,3687,989,223968,9309,25727,2714,4184,1066,25282,2769,13317,2042,4108,1221,9809,1399,28609,2741,34631,3023,24614,2936,21060,1821,12758,1540,9160,1659,10709,1206,650423,14472,320389,8211,20796,2771,4568,1113,28606,2786,16060,2271,5412,1533,10338,1536,38891,3189,43425,3614,49697,2938,51021,2367,27672,1804,15689,1525,8214,1226,330034,8886,22607,2115,3873,1115,22406,2296,15909,2392,4836,1108,10619,1602,32884,2522,44446,3197,56199,3363,53592,2485,30736,1594,19492,1859,12435,1362,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,624706,5665,175367,11636,74832,6210,12590,1775,1988,850,12021,2093,7774,1674,2108,884,3887,1082,8745,2034,5892,1491,7344,1330,7006,1485,3104,919,1533,651,840,395,100535,6992,12940,2161,2270,1153,11080,1739,5999,1634,2150,780,4786,1229,13624,1966,17140,1978,12917,2072,6493,1136,4190,852,3898,825,3048,694,449339,11944,209929,6279,15805,1925,1739,529,15621,1921,11235,1727,3447,824,7634,1596,22922,2022,31124,1582,30925,1707,32048,1866,19357,969,11098,867,6974,669,239410,7332,14241,2263,2379,884,18892,2392,9772,1471,3933,1064,6271,1230,23414,2165,31648,2181,37861,2235,40388,1683,25431,1167,14508,851,10672,751,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,68020,2695,27921,2782,12315,1839,2214,651,249,239,2155,630,973,535,228,210,714,385,2191,939,1540,746,1019,438,462,326,295,255,234,157,41,68,15606,1772,1869,437,262,242,1936,601,931,319,263,264,970,371,1692,576,2581,677,2228,630,1740,519,559,324,420,181,155,125,40099,3054,21035,1885,1244,496,243,251,1596,657,657,350,678,378,335,226,2196,749,3344,879,3657,684,3658,678,2130,397,798,173,499,110,19064,2117,966,482,208,234,1523,584,571,429,69,97,561,307,2180,754,2657,642,3288,603,2927,692,1926,406,1068,219,1120,254,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,169643,3566,35492,7053,13743,3191,3199,1212,120,144,2753,1423,876,542,280,215,690,477,1515,701,1395,816,723,542,1317,634,391,274,484,342,0,297,21749,4614,1897,1009,186,213,3068,1519,1704,794,540,351,906,577,4826,1472,2296,913,3078,1030,1200,526,850,339,787,630,411,368,134151,7163,68586,3426,4567,1247,541,490,6705,1224,3665,1188,1249,624,2730,599,6073,989,9715,943,12096,996,9228,594,5806,376,4099,446,2112,384,65565,4668,4256,1281,774,466,6773,1692,2750,764,1718,661,1605,572,5034,1124,10423,957,9670,1140,9728,606,6471,485,3523,615,2840,454,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1125588,8139,205035,13672,81540,6316,14499,2188,1941,1112,15501,2428,6246,1822,3226,1015,3688,1174,9222,2189,6330,1599,6853,1453,5559,1276,3490,1070,2546,657,2439,1125,123495,9503,14356,2778,2931,1006,13627,2434,7401,1442,1477,469,4082,1154,13430,2769,16911,2283,13616,2224,13013,1935,9365,1754,7963,1337,5323,1220,920553,16101,434011,8189,32053,2531,6410,1302,41860,3424,23942,2547,9473,1491,13642,1461,43319,2818,57355,2546,70510,2249,61913,1577,40168,1403,21602,1309,11764,1244,486542,10239,31714,2924,7041,1502,37072,3010,24728,2924,8354,1479,16369,1778,45516,3434,63028,2924,85821,3000,70688,2514,48085,1900,26845,1508,21281,1438,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
