GEO_ID,B15002B_001E,B15002B_001M,B15002B_002E,B15002B_002M,B15002B_003E,B15002B_003M,B15002B_004E,B15002B_004M,B15002B_005E,B15002B_005M,B15002B_006E,B15002B_006M,B15002B_007E,B15002B_007M,B15002B_008E,B15002B_008M,B15002B_009E,B15002B_009M,B15002B_010E,B15002B_010M,B15002B_011E,B15002B_011M,B15002B_012E,B15002B_012M,B15002B_013E,B15002B_013M,B15002B_014E,B15002B_014M,B15002B_015E,B15002B_015M,B15002B_016E,B15002B_016M,B15002B_017E,B15002B_017M,NAME,B15002B_001EA,B15002B_001MA,B15002B_002EA,B15002B_002MA,B15002B_003EA,B15002B_003MA,B15002B_004MA,B15002B_004EA,B15002B_005MA,B15002B_005EA,B15002B_006EA,B15002B_006MA,B15002B_007EA,B15002B_007MA,B15002B_008EA,B15002B_008MA,B15002B_009MA,B15002B_009EA,B15002B_010MA,B15002B_010EA,B15002B_011EA,B15002B_011MA,B15002B_012EA,B15002B_012MA,B15002B_013EA,B15002B_013MA,B15002B_014EA,B15002B_014MA,B15002B_015MA,B15002B_015EA,B15002B_016MA,B15002B_016EA,B15002B_017EA,B15002B_017MA,state
0400000US26,796555,3426,345419,2284,14410,2064,56171,4420,125075,6491,82282,4760,18986,2566,31222,3742,17273,1997,451136,2621,16734,2416,64844,4318,139373,6711,124686,5537,37220,3201,40755,3326,27524,2528,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,104551,1703,53079,1180,2907,963,4568,985,14819,2201,12551,2005,5508,1543,7352,1557,5374,1434,51472,1180,4921,1243,7480,1952,14261,2052,12137,1556,3701,989,5654,1163,3318,897,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,578822,5572,248990,3523,31035,2697,49039,4032,89863,5244,39928,3352,17076,2497,15245,2096,6804,1483,329832,3179,32160,2220,60864,3411,107448,5617,62628,3899,24622,2415,28262,2750,13848,1708,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,365439,2616,157245,2142,8296,1241,24684,2621,55545,3847,34837,3499,10182,2013,15266,2478,8435,1902,208194,1853,7320,1174,31609,2838,67369,4101,54274,4399,13069,1902,21142,2753,13411,1929,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,38346,1131,17677,953,1124,508,2013,765,5085,1078,4803,959,1672,710,2172,789,808,414,20669,691,978,408,2741,737,6487,1188,5635,1087,1378,499,2420,652,1030,485,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,98643,1735,47366,1129,1455,724,5695,1273,15825,1817,12727,2178,3228,935,5502,1311,2934,1194,51277,1216,1962,863,4925,1089,17367,2058,15582,1909,4834,1119,4117,883,2490,637,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,6155,642,3220,459,336,357,291,266,605,414,568,283,267,225,498,270,655,337,2935,460,458,410,124,134,363,420,498,319,63,101,451,283,978,632,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,672468,5130,290529,3112,13432,2212,34610,2954,100904,5397,57085,4715,17591,2727,48076,4477,18831,2149,381939,2922,16960,2570,53215,3997,125438,5641,76539,5169,29204,2679,55108,4120,25475,2804,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,21557,1345,11692,1124,112,170,967,478,4537,1217,2703,921,1173,529,1084,547,1116,568,9865,925,148,184,962,477,2714,693,1896,583,1388,580,1957,680,800,424,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1738263,10225,729049,5938,46406,4331,95052,5832,256027,10386,136450,7913,56398,4999,92143,6741,46573,4239,1009214,5939,59786,4374,137778,7026,320182,7954,188820,7796,91278,5968,136303,7925,75067,5080,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1069741,5742,465415,4213,33499,2955,72251,5015,174604,6516,85272,5743,33284,4497,48037,4397,18468,2327,604326,3460,40762,3035,90669,4980,189017,7365,134202,5647,50090,3164,70248,4367,29338,2895,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,751847,4390,327364,2773,13984,2114,57365,4805,124272,4843,68875,4166,17524,2307,30489,2518,14855,1766,424483,3330,17413,1882,71127,3954,144431,5991,99456,5409,31404,2998,38834,3169,21818,2482,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,141352,3020,63021,2642,2705,937,8755,1664,19837,2396,17590,1983,4761,1073,7333,1554,2040,672,78331,1932,2128,730,11796,2068,23254,2430,21102,2558,7177,1477,9304,1666,3570,878,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,33567,1550,17409,1254,253,219,2280,760,5355,1187,3853,1268,2000,963,2507,966,1161,502,16158,1113,602,345,1481,551,3771,1014,6079,1260,1038,640,2076,815,1111,524,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,710002,4538,302110,3199,14864,2199,48873,4354,114663,5010,58248,4151,19665,2878,30855,2993,14942,2628,407892,3193,17308,2666,62653,5108,153288,5791,84275,5466,30739,3569,36032,3520,23597,3074,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,30031,1370,13576,1038,624,403,1790,856,4531,1030,1640,568,1670,636,2556,890,765,410,16455,1194,1307,747,2623,992,4258,1196,4000,1126,979,563,1868,681,1420,660,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,698721,4190,299340,3000,27892,2440,52988,3947,117483,4440,49887,3695,19224,2442,22278,3081,9588,2216,399381,2705,34443,3194,66620,4185,141433,5532,78750,4500,27441,3391,32885,3388,17809,2255,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,564689,4008,246440,2574,16279,2227,32806,2927,102549,5117,45268,4205,14484,2474,24339,2707,10715,1963,318249,2679,15335,1800,50846,4164,103256,5486,78461,5390,22331,2838,30207,3098,17813,2817,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1434459,6317,633125,4420,27354,2994,79749,4741,218599,8273,152186,5958,45232,4031,75709,4489,34296,3096,801334,4120,31912,3067,100453,5697,244329,7117,215383,7908,56734,5368,102363,6701,50160,4096,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,9888,918,6055,795,358,306,560,370,1323,599,2101,775,370,266,1001,535,342,340,3833,651,168,210,359,257,940,498,1026,474,416,319,506,387,418,349,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,855356,5609,375789,3867,24813,2439,54513,4067,128948,6107,78258,4911,24479,3188,40853,3401,23925,2748,479567,3823,28074,2663,68920,3551,145095,5857,112755,6224,31326,2825,58255,4806,35142,3132,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,121030,2154,65647,1594,2080,817,7453,1843,16819,2187,16413,2321,8767,1579,11097,1783,3018,1011,55383,1798,1548,592,5598,1496,14520,2149,17938,2433,6634,1533,6199,1482,2946,942,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,36994,1821,17147,1469,881,450,1499,554,8165,1424,3497,913,385,277,2027,791,693,404,19847,1598,610,309,2391,666,8027,1210,4587,1107,1642,782,1734,632,856,466,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,159862,2162,68254,1792,3369,1236,9574,1575,22848,2271,18264,2156,4503,1669,6854,1587,2842,842,91608,1628,4288,1048,14845,1932,28247,2838,25790,2506,5803,1455,8792,1805,3843,1022,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,177729,7957,83171,4807,19305,1971,10830,1618,21923,2542,10354,1500,7813,1129,9968,1446,2978,712,94558,4723,19456,1745,11598,1638,19008,2083,12450,1710,11481,1611,15606,1969,4959,1055,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
