GEO_ID,B17001F_001E,B17001F_001M,B17001F_002E,B17001F_002M,B17001F_003E,B17001F_003M,B17001F_004E,B17001F_004M,B17001F_005E,B17001F_005M,B17001F_006E,B17001F_006M,B17001F_007E,B17001F_007M,B17001F_008E,B17001F_008M,B17001F_009E,B17001F_009M,B17001F_010E,B17001F_010M,B17001F_011E,B17001F_011M,B17001F_012E,B17001F_012M,B17001F_013E,B17001F_013M,B17001F_014E,B17001F_014M,B17001F_015E,B17001F_015M,B17001F_016E,B17001F_016M,B17001F_017E,B17001F_017M,B17001F_018E,B17001F_018M,B17001F_019E,B17001F_019M,B17001F_020E,B17001F_020M,B17001F_021E,B17001F_021M,B17001F_022E,B17001F_022M,B17001F_023E,B17001F_023M,B17001F_024E,B17001F_024M,B17001F_025E,B17001F_025M,B17001F_026E,B17001F_026M,B17001F_027E,B17001F_027M,B17001F_028E,B17001F_028M,B17001F_029E,B17001F_029M,B17001F_030E,B17001F_030M,B17001F_031E,B17001F_031M,B17001F_032E,B17001F_032M,B17001F_033E,B17001F_033M,B17001F_034E,B17001F_034M,B17001F_035E,B17001F_035M,B17001F_036E,B17001F_036M,B17001F_037E,B17001F_037M,B17001F_038E,B17001F_038M,B17001F_039E,B17001F_039M,B17001F_040E,B17001F_040M,B17001F_041E,B17001F_041M,B17001F_042E,B17001F_042M,B17001F_043E,B17001F_043M,B17001F_044E,B17001F_044M,B17001F_045E,B17001F_045M,B17001F_046E,B17001F_046M,B17001F_047E,B17001F_047M,B17001F_048E,B17001F_048M,B17001F_049E,B17001F_049M,B17001F_050E,B17001F_050M,B17001F_051E,B17001F_051M,B17001F_052E,B17001F_052M,B17001F_053E,B17001F_053M,B17001F_054E,B17001F_054M,B17001F_055E,B17001F_055M,B17001F_056E,B17001F_056M,B17001F_057E,B17001F_057M,B17001F_058E,B17001F_058M,B17001F_059E,B17001F_059M,NAME,B17001F_001EA,B17001F_001MA,B17001F_002EA,B17001F_002MA,B17001F_003MA,B17001F_003EA,B17001F_004MA,B17001F_004EA,B17001F_005EA,B17001F_005MA,B17001F_006EA,B17001F_006MA,B17001F_007EA,B17001F_007MA,B17001F_008MA,B17001F_008EA,B17001F_009MA,B17001F_009EA,B17001F_010MA,B17001F_010EA,B17001F_011EA,B17001F_011MA,B17001F_012EA,B17001F_012MA,B17001F_013MA,B17001F_013EA,B17001F_014MA,B17001F_014EA,B17001F_015EA,B17001F_015MA,B17001F_016EA,B17001F_016MA,B17001F_017EA,B17001F_017MA,B17001F_018MA,B17001F_018EA,B17001F_019MA,B17001F_019EA,B17001F_020EA,B17001F_020MA,B17001F_021MA,B17001F_021EA,B17001F_022EA,B17001F_022MA,B17001F_023MA,B17001F_023EA,B17001F_024MA,B17001F_024EA,B17001F_025EA,B17001F_025MA,B17001F_026EA,B17001F_026MA,B17001F_027EA,B17001F_027MA,B17001F_028MA,B17001F_028EA,B17001F_029MA,B17001F_029EA,B17001F_030MA,B17001F_030EA,B17001F_031MA,B17001F_031EA,B17001F_032MA,B17001F_032EA,B17001F_033EA,B17001F_033MA,B17001F_034EA,B17001F_034MA,B17001F_035MA,B17001F_035EA,B17001F_036MA,B17001F_036EA,B17001F_037MA,B17001F_037EA,B17001F_038EA,B17001F_038MA,B17001F_039EA,B17001F_039MA,B17001F_040MA,B17001F_040EA,B17001F_041MA,B17001F_041EA,B17001F_042MA,B17001F_042EA,B17001F_043EA,B17001F_043MA,B17001F_044EA,B17001F_044MA,B17001F_045MA,B17001F_045EA,B17001F_046MA,B17001F_046EA,B17001F_047MA,B17001F_047EA,B17001F_048EA,B17001F_048MA,B17001F_049EA,B17001F_049MA,B17001F_050MA,B17001F_050EA,B17001F_051MA,B17001F_051EA,B17001F_052MA,B17001F_052EA,B17001F_053EA,B17001F_053MA,B17001F_054EA,B17001F_054MA,B17001F_055MA,B17001F_055EA,B17001F_056MA,B17001F_056EA,B17001F_057MA,B17001F_057EA,B17001F_058EA,B17001F_058MA,B17001F_059EA,B17001F_059MA,state
0400000US13,343747,15381,72706,7738,37647,4441,6688,2111,619,462,4572,1217,1016,479,583,362,1657,737,5929,1884,9344,1910,4586,1210,2064,1042,589,492,0,297,0,297,35059,4462,5438,1709,1511,1122,3465,1091,1780,666,797,430,812,459,6492,1558,7877,1677,4588,1032,1747,838,294,284,105,129,153,209,271041,14338,162945,9920,18017,2246,2496,929,13987,2081,5594,1215,1629,686,5040,1300,23675,3124,47506,4466,30980,3259,9615,1863,2765,1065,1199,613,442,363,108096,6115,17885,2144,2584,997,12823,2089,4115,1011,1387,611,2016,804,10381,2026,27279,2811,16747,2773,7856,1348,3010,1088,1065,573,948,712,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,48612,4746,13370,3412,5359,1904,691,507,327,325,1163,596,182,160,52,73,250,248,344,277,1446,747,413,284,244,300,219,169,28,48,0,256,8011,1895,1470,726,190,253,587,308,210,133,84,138,243,237,1100,506,2423,777,909,445,307,256,261,292,29,59,198,238,35242,4100,18955,2150,1912,739,97,125,1589,673,848,343,507,331,319,197,2696,773,3682,1036,3226,805,2765,858,1018,354,200,147,96,128,16287,2515,1812,747,355,271,1306,585,1150,495,204,248,713,324,1848,637,2106,648,3240,757,2420,753,723,361,212,200,198,196,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,923991,25457,183042,17849,82777,9378,13925,2608,2346,938,14314,3225,4261,1457,1325,759,2004,756,10837,2356,13970,2667,11433,2368,3052,930,3189,1671,1530,777,591,488,100265,10696,16736,3273,2673,1189,11190,2675,4616,1666,1376,953,2581,835,13220,2911,22915,3319,10004,1808,6742,1671,5068,1561,1585,771,1559,725,740949,25469,404333,15244,37521,3534,5779,1751,40523,3221,20385,2599,6976,1295,11778,1698,52208,3912,89942,5112,64304,4651,42657,3046,20529,2001,7988,1365,3743,971,336616,13180,33804,3145,7361,1741,37751,3554,19095,2762,5929,1208,10656,1451,37365,3069,66937,4132,52125,2548,35816,2369,16818,1994,8526,1255,4433,1106,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,144390,8797,33607,5456,16346,2890,2466,710,422,272,2353,1277,489,308,362,273,677,416,2016,831,4423,1350,2133,859,575,384,197,173,50,85,183,229,17261,3160,3290,1052,669,412,2239,984,884,460,41,67,598,337,2237,871,4333,1376,1155,475,1023,543,502,385,82,136,208,234,110783,8593,59815,4600,5728,1180,881,460,6337,1249,2640,934,499,325,1850,666,5853,1195,16025,1771,10377,1394,5647,1228,2022,590,1162,298,794,429,50968,4586,6318,1523,1530,787,7740,1415,3216,1136,532,247,1101,421,4915,1212,10303,1694,7096,1344,5250,1040,1769,542,652,311,546,267,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,43797,4871,11704,3220,5324,1511,457,215,215,202,1237,512,159,135,103,103,109,97,1025,711,543,405,770,447,588,466,0,221,66,73,52,90,6380,2013,675,445,320,250,799,453,887,630,300,311,95,103,792,427,1077,556,553,363,559,598,87,112,168,204,68,117,32093,4597,17389,2709,953,404,306,226,1411,598,720,391,455,422,763,400,3199,1082,4419,1098,2628,912,1860,867,496,259,100,111,79,100,14704,2392,1733,615,423,280,1727,685,744,330,170,143,346,290,1236,474,2906,788,2823,1007,1530,644,450,264,437,342,179,137,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,108602,7077,25278,5145,11473,2790,2387,822,1116,766,1612,861,399,338,0,240,97,108,1083,594,2999,1179,971,577,282,233,378,432,0,240,149,176,13805,2828,1320,828,387,233,2136,953,537,410,102,122,281,279,2107,711,4559,1316,663,493,298,231,730,447,400,319,285,248,83324,6929,48585,4115,4456,1083,818,432,5056,1367,2445,775,903,566,1516,624,6965,1476,10652,1712,6694,1263,5687,1173,2065,750,1018,524,310,282,34739,3601,3263,972,509,447,3878,1078,1593,522,311,207,946,468,4650,1053,7014,1566,4564,1000,4934,1143,2162,747,768,305,147,139,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,28683,4362,7007,1739,3579,1057,637,437,60,80,483,233,157,154,19,36,0,270,602,465,869,380,414,299,125,149,142,160,0,270,71,108,3428,1093,867,411,0,270,296,184,73,74,43,78,28,60,501,325,1110,565,437,314,0,270,0,270,73,102,0,270,21676,4295,13226,2702,1583,727,310,262,1314,539,418,232,39,81,573,360,3157,1041,2575,832,1835,875,1195,532,123,116,104,138,0,270,8450,1924,1566,778,142,111,832,529,841,703,154,254,131,125,985,390,1065,455,1698,726,690,407,229,199,54,85,63,87,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,36981,4297,9855,3054,4588,1605,755,442,138,162,422,541,198,207,64,111,0,278,830,476,1102,684,519,423,116,138,336,346,42,69,66,110,5267,1661,721,438,97,105,393,426,129,150,85,75,0,278,1160,700,1218,615,732,516,36,51,204,191,442,394,50,84,27126,3997,15299,2646,799,386,277,219,913,417,589,468,705,476,366,246,2035,883,2674,816,3343,968,1225,547,1427,759,500,289,446,394,11827,2088,1122,603,0,278,780,394,401,259,262,192,155,136,1644,722,1730,637,1560,538,2397,785,658,419,818,415,300,284,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,168272,11142,17848,3860,8469,2077,668,402,392,369,621,332,415,372,150,228,189,182,2510,1125,1887,699,1326,928,106,130,205,241,0,282,0,282,9379,2366,1025,545,118,130,538,424,398,421,177,211,357,285,2214,1166,1959,850,1395,996,934,587,155,220,109,107,0,282,150424,10781,84081,6350,9772,1972,1026,526,8344,1671,3712,1031,2152,990,1897,544,12613,1965,20492,2364,13060,1961,7472,1301,2405,757,692,390,444,383,66343,6067,8412,1522,2058,719,6116,1375,2935,1024,1386,601,2013,666,6998,1174,13302,2085,10845,1985,6470,1398,3457,1008,1326,664,1025,629,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,267470,20299,83122,10033,36983,4991,6827,2253,463,285,6825,1957,1828,810,753,474,1794,807,3633,1175,5662,1904,4444,2353,2739,846,1078,649,727,357,210,254,46139,6219,7065,2616,858,503,4794,1376,2051,787,728,517,2431,1137,4880,1537,7210,1739,6330,1997,4413,1586,3161,907,1585,778,633,360,184348,19685,92948,8390,5055,1307,1605,1151,6638,1446,3771,1305,1866,767,3260,1005,13311,2207,22099,3566,16801,3183,11324,2092,4807,1073,1675,627,736,379,91400,12790,7292,2975,1677,1120,5848,1602,4265,988,2277,1067,4344,1505,11034,2768,16169,2429,17701,2276,11305,2212,4801,1298,2533,760,2154,732,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,150607,8810,31855,5188,15341,2724,2160,841,460,346,2556,985,634,421,337,256,649,410,2218,1011,2961,1011,1798,723,1051,554,430,301,87,104,0,238,16514,3032,2114,867,340,296,2414,904,969,456,279,206,776,396,2108,720,3553,1102,1594,600,1380,767,763,457,88,119,136,142,118752,8127,62116,4913,4424,972,464,202,5869,1495,3605,1366,608,266,1889,1120,7171,1382,13280,2058,12555,1700,6842,1251,3359,728,1531,599,519,272,56636,4254,5758,1230,1093,586,6979,2454,2505,728,760,418,1952,633,5898,1026,11358,1734,8594,1243,6263,1069,2873,641,1665,596,938,370,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,86662,7325,19368,5289,9334,2792,1549,791,142,134,586,360,189,186,0,209,50,80,1855,1143,3545,1818,1036,638,301,296,81,85,0,209,0,209,10034,3008,1969,1151,671,519,1036,605,313,279,63,106,340,302,2026,829,1586,578,1044,564,971,600,0,209,0,209,15,27,67294,6235,38567,4039,3724,878,906,394,3957,982,1956,555,485,323,1068,491,4745,1357,10730,1835,6738,1619,2836,828,1077,476,126,122,219,185,28727,2913,2580,958,712,428,3042,906,1228,510,701,436,657,313,2135,555,8728,1738,4833,952,2439,786,883,488,518,373,271,264,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,18413,2852,5583,1535,3308,990,449,295,0,288,346,373,161,172,175,180,197,191,953,420,745,420,214,153,40,74,28,48,0,288,0,288,2275,785,228,241,0,288,231,208,263,232,0,288,114,184,189,253,905,428,79,132,29,48,237,237,0,288,0,288,12830,2305,6414,1380,311,291,0,288,368,308,167,153,72,123,613,440,1656,699,1387,528,535,340,664,412,641,419,0,288,0,288,6416,1691,587,556,44,70,572,400,311,252,181,157,124,125,818,516,1391,611,1047,406,569,400,333,244,384,487,55,96,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,55628,6029,14188,3935,8030,2358,1481,865,151,145,1202,693,515,309,351,360,334,367,1364,726,1286,742,703,432,230,189,413,352,0,256,0,256,6158,1827,927,463,32,48,760,364,351,393,187,236,167,132,1034,512,1597,866,800,454,80,133,132,158,0,256,91,148,41440,4323,24285,2723,2164,710,443,300,1741,631,744,400,556,303,693,403,3728,928,5171,1240,4548,1055,2501,734,1349,512,284,195,363,296,17155,2361,1912,690,77,87,2037,756,548,287,157,141,273,198,1428,551,4082,1310,3081,842,1983,644,1032,378,313,246,232,206,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,44771,4223,9573,2727,4172,1242,804,410,52,88,660,484,191,166,217,238,215,207,612,419,474,283,485,250,382,292,14,29,66,97,0,216,5401,1825,922,524,117,107,664,374,91,87,233,283,445,485,508,298,767,396,1125,505,340,275,75,100,0,216,114,150,35198,3626,20390,2150,1851,573,292,208,1541,518,1120,465,36,72,327,207,2673,737,5274,1117,2952,633,2557,700,1131,566,199,241,437,314,14808,1906,1425,510,180,153,1715,621,752,365,240,172,404,239,1723,619,3304,738,2322,604,1516,465,772,431,259,272,196,149,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,145452,12138,27257,6608,11522,3297,1938,957,200,184,2014,948,772,339,912,530,709,462,569,369,2431,1366,1514,710,238,194,30,50,0,297,195,168,15735,4081,2088,889,747,586,1993,822,1212,705,49,80,1248,918,852,388,3091,1238,3054,1200,268,192,469,403,247,325,417,464,118195,10284,62719,5457,5810,1228,1629,808,6911,1448,2818,805,1485,722,1278,547,7049,1862,13313,2224,10899,1861,7042,1329,2788,662,1124,438,573,376,55476,5670,5450,1354,1194,551,6663,1281,2632,705,1177,636,1708,711,5502,1217,11266,1983,8867,1393,6302,984,2394,660,1128,416,1193,490,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,661342,21125,139755,14992,61996,6981,10591,2244,1207,600,9541,2517,3792,2145,1052,565,3127,1525,7235,1787,9156,2638,6393,1758,5291,1790,2421,897,1040,546,1150,634,77759,10307,10127,2616,2024,1035,8816,2703,1769,733,1162,1073,3331,1456,8918,1955,14217,2273,11448,2816,5996,1846,3352,1210,4192,2408,2407,1541,521587,21888,274634,12612,21896,2922,4074,1178,24478,3014,12189,2145,4326,1127,9679,1572,33844,3345,55463,4215,52910,4293,33217,3109,15580,2315,5832,1381,1146,481,246953,12094,23645,3612,4477,1751,22201,2808,11982,2011,4563,1299,7902,1605,28531,2902,41933,3111,45644,3420,31504,3001,15625,1839,5851,1113,3095,870,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,273131,12319,62720,7603,29948,4028,4084,950,1167,580,3732,1038,1133,503,605,369,891,695,4429,1442,4852,1211,3671,1137,2069,916,2085,920,647,325,583,420,32772,4599,2987,1147,1084,620,4316,1499,2281,868,537,321,463,277,5331,1452,4302,1130,4367,1240,1980,760,2225,731,1579,615,1320,432,210411,12364,109803,6968,6326,1245,1763,660,8851,1511,4509,858,1251,635,4895,1187,12680,2260,19306,2445,16488,1880,17853,1905,9181,1280,4219,650,2481,644,100608,6473,6352,1096,1405,637,7026,1380,6057,1335,1606,596,2869,969,10139,1999,14358,1931,17443,1930,16243,1897,9632,1168,4760,833,2718,672,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
