GEO_ID,B19037D_001E,B19037D_001M,B19037D_002E,B19037D_002M,B19037D_003E,B19037D_003M,B19037D_004E,B19037D_004M,B19037D_005E,B19037D_005M,B19037D_006E,B19037D_006M,B19037D_007E,B19037D_007M,B19037D_008E,B19037D_008M,B19037D_009E,B19037D_009M,B19037D_010E,B19037D_010M,B19037D_011E,B19037D_011M,B19037D_012E,B19037D_012M,B19037D_013E,B19037D_013M,B19037D_014E,B19037D_014M,B19037D_015E,B19037D_015M,B19037D_016E,B19037D_016M,B19037D_017E,B19037D_017M,B19037D_018E,B19037D_018M,B19037D_019E,B19037D_019M,B19037D_020E,B19037D_020M,B19037D_021E,B19037D_021M,B19037D_022E,B19037D_022M,B19037D_023E,B19037D_023M,B19037D_024E,B19037D_024M,B19037D_025E,B19037D_025M,B19037D_026E,B19037D_026M,B19037D_027E,B19037D_027M,B19037D_028E,B19037D_028M,B19037D_029E,B19037D_029M,B19037D_030E,B19037D_030M,B19037D_031E,B19037D_031M,B19037D_032E,B19037D_032M,B19037D_033E,B19037D_033M,B19037D_034E,B19037D_034M,B19037D_035E,B19037D_035M,B19037D_036E,B19037D_036M,B19037D_037E,B19037D_037M,B19037D_038E,B19037D_038M,B19037D_039E,B19037D_039M,B19037D_040E,B19037D_040M,B19037D_041E,B19037D_041M,B19037D_042E,B19037D_042M,B19037D_043E,B19037D_043M,B19037D_044E,B19037D_044M,B19037D_045E,B19037D_045M,B19037D_046E,B19037D_046M,B19037D_047E,B19037D_047M,B19037D_048E,B19037D_048M,B19037D_049E,B19037D_049M,B19037D_050E,B19037D_050M,B19037D_051E,B19037D_051M,B19037D_052E,B19037D_052M,B19037D_053E,B19037D_053M,B19037D_054E,B19037D_054M,B19037D_055E,B19037D_055M,B19037D_056E,B19037D_056M,B19037D_057E,B19037D_057M,B19037D_058E,B19037D_058M,B19037D_059E,B19037D_059M,B19037D_060E,B19037D_060M,B19037D_061E,B19037D_061M,B19037D_062E,B19037D_062M,B19037D_063E,B19037D_063M,B19037D_064E,B19037D_064M,B19037D_065E,B19037D_065M,B19037D_066E,B19037D_066M,B19037D_067E,B19037D_067M,B19037D_068E,B19037D_068M,B19037D_069E,B19037D_069M,NAME,B19037D_001EA,B19037D_001MA,B19037D_002MA,B19037D_002EA,B19037D_003MA,B19037D_003EA,B19037D_004EA,B19037D_004MA,B19037D_005EA,B19037D_005MA,B19037D_006MA,B19037D_006EA,B19037D_007EA,B19037D_007MA,B19037D_008MA,B19037D_008EA,B19037D_009MA,B19037D_009EA,B19037D_010EA,B19037D_010MA,B19037D_011MA,B19037D_011EA,B19037D_012EA,B19037D_012MA,B19037D_013MA,B19037D_013EA,B19037D_014MA,B19037D_014EA,B19037D_015EA,B19037D_015MA,B19037D_016EA,B19037D_016MA,B19037D_017EA,B19037D_017MA,B19037D_018MA,B19037D_018EA,B19037D_019MA,B19037D_019EA,B19037D_020MA,B19037D_020EA,B19037D_021EA,B19037D_021MA,B19037D_022EA,B19037D_022MA,B19037D_023EA,B19037D_023MA,B19037D_024EA,B19037D_024MA,B19037D_025MA,B19037D_025EA,B19037D_026MA,B19037D_026EA,B19037D_027EA,B19037D_027MA,B19037D_028EA,B19037D_028MA,B19037D_029EA,B19037D_029MA,B19037D_030MA,B19037D_030EA,B19037D_031MA,B19037D_031EA,B19037D_032MA,B19037D_032EA,B19037D_033EA,B19037D_033MA,B19037D_034EA,B19037D_034MA,B19037D_035MA,B19037D_035EA,B19037D_036MA,B19037D_036EA,B19037D_037MA,B19037D_037EA,B19037D_038EA,B19037D_038MA,B19037D_039EA,B19037D_039MA,B19037D_040EA,B19037D_040MA,B19037D_041MA,B19037D_041EA,B19037D_042MA,B19037D_042EA,B19037D_043EA,B19037D_043MA,B19037D_044EA,B19037D_044MA,B19037D_045EA,B19037D_045MA,B19037D_046MA,B19037D_046EA,B19037D_047MA,B19037D_047EA,B19037D_048EA,B19037D_048MA,B19037D_049EA,B19037D_049MA,B19037D_050MA,B19037D_050EA,B19037D_051EA,B19037D_051MA,B19037D_052MA,B19037D_052EA,B19037D_053MA,B19037D_053EA,B19037D_054EA,B19037D_054MA,B19037D_055MA,B19037D_055EA,B19037D_056EA,B19037D_056MA,B19037D_057MA,B19037D_057EA,B19037D_058MA,B19037D_058EA,B19037D_059EA,B19037D_059MA,B19037D_060EA,B19037D_060MA,B19037D_061MA,B19037D_061EA,B19037D_062EA,B19037D_062MA,B19037D_063MA,B19037D_063EA,B19037D_064MA,B19037D_064EA,B19037D_065EA,B19037D_065MA,B19037D_066EA,B19037D_066MA,B19037D_067EA,B19037D_067MA,B19037D_068MA,B19037D_068EA,B19037D_069MA,B19037D_069EA,state
0400000US13,72738,2936,3281,951,761,436,526,427,192,206,39,68,54,89,94,112,275,290,0,297,90,139,56,77,280,193,736,778,178,279,0,297,0,297,0,297,42949,2878,1793,845,771,370,1409,669,1891,968,1955,937,1983,751,2684,836,2543,835,2201,842,3334,993,6196,1580,7158,1532,4217,1017,1528,618,1675,604,1611,738,22050,1751,1486,631,458,342,716,426,669,355,1149,566,1025,447,776,474,1248,630,1108,450,1728,748,1826,629,3282,1094,1937,583,1371,605,2250,763,1021,430,4458,1078,914,492,43,69,136,176,463,325,102,167,267,270,179,154,104,140,194,174,547,466,717,713,115,148,157,156,25,45,425,358,70,128,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,185802,3492,3616,957,1052,608,208,168,450,314,665,436,96,115,156,162,82,109,223,298,176,291,53,88,97,117,293,422,65,106,0,264,0,264,0,264,46717,2816,3150,1066,827,503,1368,736,2077,886,1485,517,1812,695,2516,688,2551,834,2080,661,3696,798,7333,1421,7794,1231,5396,1170,2071,680,1947,561,614,352,77580,2554,3285,1109,2181,773,1670,579,2467,799,2380,692,3187,793,3512,982,2237,526,3817,871,6537,1061,8967,1267,12223,1556,8893,1213,6636,1209,6278,1118,3310,787,57889,2207,5635,1145,5276,1042,3171,767,3757,808,3239,843,2570,680,3744,1087,2030,611,2880,897,4074,767,5985,950,6421,983,3821,767,2226,680,1653,553,1407,631,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,168992,4086,7989,1666,3647,1244,782,493,380,323,365,292,238,247,515,307,575,394,188,202,0,266,41,75,491,343,181,223,55,92,0,266,47,80,484,769,84987,3472,3621,946,3866,1527,3395,1017,2774,869,2662,824,3461,1023,3002,968,4362,1064,3578,944,6591,1219,8199,1332,14528,1865,9346,1776,6177,1229,4835,1012,4590,1451,59339,2446,2271,780,1435,598,1431,571,1578,618,1740,688,2586,834,1835,689,2293,699,1746,574,4333,934,8565,1545,9519,1614,7323,1671,4286,1381,4534,1170,3864,736,16677,1306,2651,711,1500,647,664,383,858,456,906,527,1223,587,292,213,302,234,877,467,897,350,1741,588,1881,725,1089,464,477,256,534,295,785,316,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,27192,2047,2687,864,1200,658,385,347,0,264,0,264,143,182,163,306,146,145,448,539,79,108,70,111,53,91,0,264,0,264,0,264,0,264,0,264,16296,1867,2638,974,372,301,1170,830,413,316,477,369,684,385,854,548,484,402,613,386,1326,526,1815,642,1941,753,1960,778,482,292,785,402,282,238,5893,889,26,47,55,95,116,110,89,115,98,121,234,195,609,440,184,196,505,351,664,387,770,374,793,331,585,312,333,228,219,200,613,330,2316,574,337,292,231,211,196,227,138,141,188,188,161,186,111,110,101,117,0,264,58,97,0,264,140,142,262,269,306,328,23,29,64,103,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,86598,3267,3077,736,1068,428,218,272,41,76,245,235,199,209,273,285,112,187,44,76,213,335,113,187,172,177,218,176,161,160,0,282,0,282,0,282,42154,2491,1094,693,863,494,1240,827,1447,788,651,409,1411,675,1411,741,1730,626,2074,789,2743,910,5975,1472,8090,1532,6314,1372,2394,678,2537,641,2180,584,31989,1990,977,615,270,241,411,277,788,437,1291,659,1275,532,748,453,931,477,823,401,2357,699,3285,824,4967,943,3428,911,3184,751,4060,856,3194,779,9378,1313,931,442,1616,767,307,258,516,521,327,248,526,421,148,145,741,406,202,169,513,319,628,372,791,358,500,265,274,183,654,399,704,389,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,97945,3453,6158,1202,2537,950,403,312,127,154,250,286,62,102,152,182,193,202,321,406,164,276,144,149,585,495,856,624,324,339,0,282,0,282,40,72,55658,2630,5935,1888,418,296,1190,568,1620,646,1603,710,1328,749,2066,908,2500,1037,1695,721,2940,817,6011,1368,9274,1626,5146,998,3990,1189,5297,1334,4645,1522,26654,2017,1722,723,1392,885,1289,583,1008,461,1445,713,268,211,1202,525,669,368,844,513,1971,782,3228,906,2727,923,3118,1017,1922,570,1331,474,2518,625,9475,1175,3273,1110,1463,571,446,276,514,301,457,315,210,203,195,176,153,179,0,282,135,154,567,322,473,367,724,432,247,170,158,187,460,299,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,78017,2756,5493,926,3038,815,201,234,658,450,162,148,388,318,207,192,134,213,108,135,183,216,7,12,216,236,191,224,0,238,0,238,0,238,0,238,44888,2349,3734,1124,1785,807,1687,597,1442,517,1487,648,1207,585,1647,585,1556,531,1789,700,4044,1454,6068,1014,6662,1169,5003,1041,2109,730,2521,616,2147,759,21590,1488,777,403,639,461,603,356,591,362,1262,726,526,300,933,374,497,278,661,340,1157,388,2245,698,2536,644,3127,688,2077,629,1627,514,2332,727,6046,921,1259,570,771,393,389,266,334,211,603,379,253,201,186,189,77,98,86,100,460,278,577,358,120,127,202,168,169,164,401,324,159,153,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,49814,2378,4214,976,902,542,656,381,269,266,242,205,539,433,0,209,239,264,217,258,74,120,306,262,149,145,367,355,119,133,9,15,126,193,0,209,31624,1979,2550,911,568,334,600,321,1867,1031,1339,586,1046,439,1414,604,2120,794,1418,575,3720,931,4830,961,4453,1056,2493,845,1401,551,852,364,953,451,11642,1413,1273,626,480,329,352,221,423,311,532,306,389,349,605,484,684,323,495,343,1291,560,1232,424,1359,442,1181,516,399,241,455,264,492,259,2334,611,232,216,396,282,79,97,331,298,94,103,42,67,87,135,0,209,38,77,266,304,251,174,269,210,0,209,79,134,97,109,73,131,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,28041,1656,3042,955,1676,656,278,222,0,256,391,445,0,256,502,446,0,256,94,119,0,256,0,256,0,256,101,130,0,256,0,256,0,256,0,256,15335,1219,946,449,477,351,267,197,765,397,561,353,520,302,1298,671,1420,663,1223,781,1041,488,2231,702,1893,606,1329,571,479,276,574,346,311,190,7940,1135,332,285,251,225,196,208,709,655,385,210,234,223,434,331,565,364,247,212,707,506,802,453,842,419,954,506,362,236,340,234,580,321,1724,599,199,157,55,79,116,134,169,206,0,256,39,63,117,142,158,182,351,271,59,100,241,263,26,44,0,256,46,78,68,104,80,133,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,48057,2474,2316,613,491,292,281,205,0,297,0,297,134,178,0,297,669,400,0,297,248,285,73,95,175,177,170,210,38,62,0,297,37,60,0,297,22777,1925,473,315,600,491,1502,838,394,234,1150,487,602,351,1745,942,1576,713,1397,623,2866,714,2851,760,5046,1461,1023,537,623,458,496,311,433,276,16832,1384,922,446,505,277,142,165,791,394,933,466,956,447,581,285,829,444,1008,389,1776,822,2681,626,3363,927,1168,450,540,323,370,245,267,201,6132,1017,884,431,325,240,449,283,83,121,322,241,531,318,380,281,355,193,66,112,645,326,752,504,642,348,189,186,199,179,102,120,208,242,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
