GEO_ID,B24010D_001E,B24010D_001M,B24010D_002E,B24010D_002M,B24010D_003E,B24010D_003M,B24010D_004E,B24010D_004M,B24010D_005E,B24010D_005M,B24010D_006E,B24010D_006M,B24010D_007E,B24010D_007M,B24010D_008E,B24010D_008M,B24010D_009E,B24010D_009M,B24010D_010E,B24010D_010M,B24010D_011E,B24010D_011M,B24010D_012E,B24010D_012M,B24010D_013E,B24010D_013M,B24010D_014E,B24010D_014M,B24010D_015E,B24010D_015M,B24010D_016E,B24010D_016M,B24010D_017E,B24010D_017M,B24010D_018E,B24010D_018M,B24010D_019E,B24010D_019M,B24010D_020E,B24010D_020M,B24010D_021E,B24010D_021M,B24010D_022E,B24010D_022M,B24010D_023E,B24010D_023M,B24010D_024E,B24010D_024M,B24010D_025E,B24010D_025M,B24010D_026E,B24010D_026M,B24010D_027E,B24010D_027M,B24010D_028E,B24010D_028M,B24010D_029E,B24010D_029M,B24010D_030E,B24010D_030M,B24010D_031E,B24010D_031M,B24010D_032E,B24010D_032M,B24010D_033E,B24010D_033M,B24010D_034E,B24010D_034M,B24010D_035E,B24010D_035M,B24010D_036E,B24010D_036M,B24010D_037E,B24010D_037M,B24010D_038E,B24010D_038M,B24010D_039E,B24010D_039M,B24010D_040E,B24010D_040M,B24010D_041E,B24010D_041M,B24010D_042E,B24010D_042M,B24010D_043E,B24010D_043M,B24010D_044E,B24010D_044M,B24010D_045E,B24010D_045M,B24010D_046E,B24010D_046M,B24010D_047E,B24010D_047M,B24010D_048E,B24010D_048M,B24010D_049E,B24010D_049M,B24010D_050E,B24010D_050M,B24010D_051E,B24010D_051M,B24010D_052E,B24010D_052M,B24010D_053E,B24010D_053M,B24010D_054E,B24010D_054M,B24010D_055E,B24010D_055M,B24010D_056E,B24010D_056M,B24010D_057E,B24010D_057M,B24010D_058E,B24010D_058M,B24010D_059E,B24010D_059M,B24010D_060E,B24010D_060M,B24010D_061E,B24010D_061M,B24010D_062E,B24010D_062M,B24010D_063E,B24010D_063M,NAME,B24010D_001EA,B24010D_001MA,B24010D_002EA,B24010D_002MA,B24010D_003EA,B24010D_003MA,B24010D_004MA,B24010D_004EA,B24010D_005MA,B24010D_005EA,B24010D_006EA,B24010D_006MA,B24010D_007EA,B24010D_007MA,B24010D_008EA,B24010D_008MA,B24010D_009EA,B24010D_009MA,B24010D_010EA,B24010D_010MA,B24010D_011MA,B24010D_011EA,B24010D_012MA,B24010D_012EA,B24010D_013MA,B24010D_013EA,B24010D_014EA,B24010D_014MA,B24010D_015EA,B24010D_015MA,B24010D_016MA,B24010D_016EA,B24010D_017MA,B24010D_017EA,B24010D_018MA,B24010D_018EA,B24010D_019EA,B24010D_019MA,B24010D_020EA,B24010D_020MA,B24010D_021EA,B24010D_021MA,B24010D_022MA,B24010D_022EA,B24010D_023MA,B24010D_023EA,B24010D_024EA,B24010D_024MA,B24010D_025EA,B24010D_025MA,B24010D_026EA,B24010D_026MA,B24010D_027MA,B24010D_027EA,B24010D_028MA,B24010D_028EA,B24010D_029EA,B24010D_029MA,B24010D_030EA,B24010D_030MA,B24010D_031EA,B24010D_031MA,B24010D_032EA,B24010D_032MA,B24010D_033MA,B24010D_033EA,B24010D_034EA,B24010D_034MA,B24010D_035EA,B24010D_035MA,B24010D_036EA,B24010D_036MA,B24010D_037EA,B24010D_037MA,B24010D_038MA,B24010D_038EA,B24010D_039EA,B24010D_039MA,B24010D_040EA,B24010D_040MA,B24010D_041EA,B24010D_041MA,B24010D_042EA,B24010D_042MA,B24010D_043EA,B24010D_043MA,B24010D_044EA,B24010D_044MA,B24010D_045EA,B24010D_045MA,B24010D_046EA,B24010D_046MA,B24010D_047EA,B24010D_047MA,B24010D_048EA,B24010D_048MA,B24010D_049MA,B24010D_049EA,B24010D_050EA,B24010D_050MA,B24010D_051EA,B24010D_051MA,B24010D_052EA,B24010D_052MA,B24010D_053EA,B24010D_053MA,B24010D_054MA,B24010D_054EA,B24010D_055EA,B24010D_055MA,B24010D_056EA,B24010D_056MA,B24010D_057EA,B24010D_057MA,B24010D_058EA,B24010D_058MA,B24010D_059EA,B24010D_059MA,B24010D_060EA,B24010D_060MA,B24010D_061MA,B24010D_061EA,B24010D_062MA,B24010D_062EA,B24010D_063EA,B24010D_063MA,state
0400000US13,121105,4165,69042,2776,33537,2835,11112,1823,8626,1627,39,70,2447,876,22425,2498,11404,1810,3638,1124,1331,663,190,192,370,349,2135,746,1177,690,2180,786,8646,2390,158,196,403,288,3285,986,1556,832,3244,1903,12387,2371,9201,2014,3186,1058,421,614,4710,1379,1841,802,2869,985,9341,1705,6240,1545,3101,1111,52063,2919,21040,2289,7328,1368,3132,920,110,158,4086,1014,13712,1757,3280,1005,1207,553,1022,372,195,186,392,317,3112,887,1384,573,3120,865,11418,2123,1018,490,0,297,3756,1056,884,400,5760,1763,13791,2178,7776,1423,6015,1604,54,91,221,239,0,297,221,239,5539,1414,4663,1318,876,509,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,259224,6278,130980,4068,35959,2517,18132,1843,12394,1811,605,323,5133,948,17827,2022,2556,793,3456,835,139,133,1461,581,966,462,3455,840,1538,619,4256,978,31600,2883,838,451,4735,1128,12046,1709,10949,1855,3032,978,26599,2131,13618,1468,12981,1741,1590,775,19936,2469,11400,1815,8536,1484,15296,1782,6713,1316,8583,1304,128244,3673,40415,2625,13164,1483,7132,1223,260,189,5772,980,27251,2155,1695,706,730,427,678,377,1857,523,1695,546,9824,1266,2142,634,8630,1415,29881,2823,4631,972,958,530,11571,1880,6656,1163,6065,1173,50886,2936,19393,2650,31493,2489,1247,546,191,163,33,54,158,153,5624,1107,4583,1087,1041,471,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,260430,4733,143903,3176,82417,3987,28083,2869,20535,2632,0,266,7548,1653,54334,3320,21198,2803,8431,1760,4428,1077,1853,827,861,453,6558,1456,1701,637,9304,1412,13012,1848,1743,595,1734,664,6128,1486,1354,564,2053,800,24160,2337,13506,1839,10654,1903,0,266,5517,1303,1338,512,4179,1170,18797,2759,11308,1895,7489,1732,116527,3695,64821,3539,15077,1706,7312,1381,0,266,7765,1345,49744,3761,6829,1407,1794,641,3360,962,787,385,1114,453,8622,1526,1715,675,25523,3213,16154,2144,4020,966,445,389,5024,1164,537,429,6128,1199,26502,2762,12230,2109,14272,1754,0,266,367,316,141,162,226,269,8683,1564,7665,1469,1018,513,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,35609,2296,19311,1684,11016,1361,3452,926,2573,857,0,264,879,610,7564,1305,1847,873,1889,662,690,353,164,225,0,264,1106,634,100,169,1768,533,2436,908,0,264,214,201,1327,576,492,328,403,283,2232,853,1436,650,796,436,0,264,1123,574,477,320,646,454,2504,826,2026,749,478,376,16298,1467,8883,1253,2278,703,1829,676,0,264,449,327,6605,1029,1181,454,260,296,1192,508,434,449,96,141,1833,602,96,109,1513,563,2498,652,102,172,0,264,1089,426,213,172,1094,562,2682,670,1155,421,1527,567,0,264,106,136,106,136,0,264,2129,718,1782,656,347,339,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,20530,1554,11466,1038,4699,885,951,428,553,319,141,136,257,266,3748,779,703,378,256,179,379,239,49,87,239,355,872,364,425,403,825,347,2072,794,517,511,5,10,1268,566,282,194,0,221,1422,557,856,417,566,321,0,221,162,182,73,111,89,125,3111,1047,2553,838,558,444,9064,1107,3611,741,1085,413,677,376,0,221,408,309,2526,654,348,255,334,266,109,127,42,57,47,80,907,482,313,248,426,280,1626,634,156,152,0,221,1022,567,164,184,284,302,2241,640,804,478,1437,571,0,221,0,221,0,221,0,221,1586,583,1434,561,152,128,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,27725,2085,15173,1349,8001,1127,2346,745,2079,726,123,154,144,166,5655,1238,1968,918,1105,531,777,516,68,117,39,75,727,422,99,162,872,453,1433,616,0,240,36,60,623,429,245,181,529,388,1537,540,1332,505,205,174,0,240,1317,616,725,545,592,415,2885,875,2300,742,585,386,12552,1357,4658,958,788,440,566,399,0,240,222,207,3870,932,524,304,349,232,438,315,331,396,0,240,932,568,51,83,1245,500,3371,1027,945,592,0,240,929,524,209,156,1288,552,2871,906,1429,697,1442,536,0,240,157,147,49,59,108,132,1495,505,1281,463,214,230,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,19223,1601,10530,1097,6920,1310,931,461,743,441,0,270,188,153,5989,1304,1425,653,1244,580,102,115,390,294,0,270,911,442,283,240,1634,749,1165,449,0,270,56,93,394,237,261,224,454,264,1405,711,1084,600,321,252,0,270,166,168,36,59,130,158,874,465,576,349,298,310,8693,1207,3781,848,1137,472,738,434,0,270,399,241,2644,697,640,434,62,102,185,187,155,246,0,270,737,352,97,118,768,429,1638,598,50,75,0,270,516,421,186,206,886,415,2252,671,482,322,1770,641,0,270,0,270,0,270,0,270,1022,573,777,540,245,231,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,27620,2314,16330,1780,7261,1707,1720,841,1230,738,0,278,490,367,5541,1401,608,468,952,548,206,206,205,201,118,136,1767,1225,134,155,1551,594,2367,693,37,55,0,278,1466,582,372,306,492,320,1056,480,621,341,435,309,48,71,1974,701,1401,648,573,360,3624,1320,2682,1217,942,594,11290,1674,4484,1131,1241,479,607,340,0,278,634,360,3243,1018,239,264,54,94,454,323,0,278,41,71,570,355,115,174,1770,877,3594,1263,71,84,0,278,1574,913,236,257,1713,965,2247,896,1161,545,1086,677,0,278,120,195,0,278,120,195,845,497,789,514,56,98,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,137470,4082,71376,2300,43506,2558,10980,1585,7493,1283,75,132,3412,935,32526,2319,12561,1766,4393,952,4849,1050,297,241,821,470,3343,917,1508,1037,4754,989,6537,1415,615,429,843,517,3094,1046,657,423,1328,599,12133,1805,7363,1335,4770,1056,0,282,4049,1123,2201,768,1848,757,5151,1293,3128,968,2023,727,66094,2443,35909,2345,12178,1877,5436,1194,78,138,6664,1516,23731,2413,4691,1126,1014,355,3381,811,344,232,1029,434,4312,1009,762,430,8198,1583,10257,1768,994,410,52,85,3616,1073,2014,899,3581,1055,16430,1551,7267,1244,9163,1343,0,282,597,479,126,203,471,405,2901,856,2627,868,274,232,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,143258,5343,76332,3540,42437,3119,9721,1488,6418,1310,0,282,3303,920,32716,2982,13420,2295,5527,1271,4806,1210,832,632,413,307,3340,874,1020,581,3358,1008,9574,1886,406,230,575,316,6748,1882,811,517,1034,567,11508,2017,5216,1258,6292,1620,241,362,3528,1186,1564,753,1964,1158,9044,2020,6153,1442,2891,1108,66926,3397,36495,3031,9762,1815,4334,1049,0,282,5428,1423,26733,2616,5747,1249,2017,1333,3180,937,1203,693,1119,627,4909,1154,1368,654,7190,1844,8176,2008,1705,676,277,425,3129,1441,506,396,2559,857,16271,2286,7122,1741,9149,1684,0,282,128,154,128,154,0,282,5856,1345,5605,1271,251,223,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,104748,3695,60096,2429,40192,2270,8241,1328,6503,1299,0,238,1738,590,31951,2191,7597,1181,10008,1732,1524,642,259,225,266,235,5431,1141,600,308,6266,1133,6735,1504,349,274,43,73,4421,1368,1442,786,480,262,6486,987,4799,934,1687,580,0,238,1496,657,814,522,682,386,5187,1077,4104,906,1083,527,44652,2355,23110,1747,4769,1087,2573,808,43,70,2153,614,18341,1810,2343,666,1378,456,1437,743,544,392,133,159,3581,876,489,284,8436,1359,7155,1356,1173,538,0,238,3016,869,704,413,2262,838,9849,1350,5117,1166,4732,917,34,59,222,177,0,238,222,177,4282,928,3303,767,979,568,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,79560,2659,43710,2130,19166,2029,4074,867,2541,609,0,209,1533,644,15092,1813,6136,1257,2341,987,1469,764,388,300,114,144,2387,919,488,375,1769,639,6588,1567,153,152,1006,831,3664,1037,1343,776,422,349,5861,1125,2556,635,3305,874,0,209,3005,775,955,381,2050,741,9090,1577,7624,1365,1466,651,35850,1862,13346,1697,3992,1015,1944,816,0,209,2048,691,9354,1384,1945,620,752,317,804,331,606,350,362,302,1936,700,833,438,2116,840,6256,1180,546,250,39,70,2540,936,605,351,2526,891,9010,1160,3298,939,5712,921,0,209,346,261,124,172,222,200,6892,1138,6527,1112,365,270,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,40667,2158,21345,1382,11355,1302,3720,963,2418,825,323,232,979,729,7635,1183,1862,556,1047,459,719,379,208,172,37,66,1272,484,656,470,1834,675,4300,933,194,241,379,401,2252,745,473,324,1002,607,3047,966,1384,630,1663,759,68,103,599,378,320,328,279,222,1976,665,1368,543,608,347,19322,1622,10064,1260,2652,858,1683,763,100,134,869,335,7412,1104,1573,592,247,221,709,416,77,95,149,180,1274,530,259,277,3124,766,3744,855,350,207,0,256,1324,548,809,493,1261,543,3096,851,1317,484,1779,680,146,143,638,782,75,127,563,790,1634,605,1470,587,164,158,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,75525,3134,36923,1777,6983,1454,2064,639,1152,547,0,297,912,462,4919,1199,1433,628,1007,591,202,196,135,131,55,91,461,386,549,384,1077,421,14469,1775,1025,585,1186,568,4875,920,2616,842,4767,1081,7907,1341,2835,730,5072,1236,0,297,2601,1127,700,566,1901,984,4963,1244,1573,635,3390,1096,38602,2093,9974,1770,3459,1020,1547,676,0,297,1912,710,6515,1358,310,249,169,165,222,259,112,186,271,221,1171,599,474,377,3786,1083,14897,1948,1774,690,343,245,4802,1489,2088,734,5890,1243,11983,1493,5158,1058,6825,1174,74,97,164,200,56,86,108,181,1510,868,1415,853,95,144,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,313705,6297,176380,4053,104241,4396,33950,3132,22763,2608,0,278,11187,1873,70291,3903,34885,3122,10929,1828,5555,1265,1728,653,792,500,3762,1026,2405,715,10235,1664,12930,1882,1167,752,2399,773,5060,1182,1709,878,2595,825,36029,3133,23404,2525,12625,1864,0,278,6889,1506,2778,891,4111,1122,16291,2438,9358,2152,6933,1470,137325,4537,72585,3975,20163,2262,9596,1768,0,278,10567,1556,52422,3647,10545,1672,964,439,3659,866,1277,601,1167,478,7395,1445,2632,818,24783,2559,17519,2401,3954,1166,519,411,4911,1252,1122,561,7013,1399,38093,3411,12156,1921,25937,3157,189,246,500,438,0,278,500,438,8439,1378,6078,1183,2361,941,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
