GEO_ID,B21001B_001E,B21001B_001M,B21001B_002E,B21001B_002M,B21001B_003E,B21001B_003M,B21001B_004E,B21001B_004M,B21001B_005E,B21001B_005M,B21001B_006E,B21001B_006M,B21001B_007E,B21001B_007M,B21001B_008E,B21001B_008M,B21001B_009E,B21001B_009M,B21001B_010E,B21001B_010M,B21001B_011E,B21001B_011M,B21001B_012E,B21001B_012M,B21001B_013E,B21001B_013M,B21001B_014E,B21001B_014M,B21001B_015E,B21001B_015M,B21001B_016E,B21001B_016M,B21001B_017E,B21001B_017M,B21001B_018E,B21001B_018M,B21001B_019E,B21001B_019M,B21001B_020E,B21001B_020M,B21001B_021E,B21001B_021M,B21001B_022E,B21001B_022M,B21001B_023E,B21001B_023M,B21001B_024E,B21001B_024M,B21001B_025E,B21001B_025M,B21001B_026E,B21001B_026M,B21001B_027E,B21001B_027M,B21001B_028E,B21001B_028M,B21001B_029E,B21001B_029M,B21001B_030E,B21001B_030M,B21001B_031E,B21001B_031M,B21001B_032E,B21001B_032M,B21001B_033E,B21001B_033M,NAME,B21001B_001EA,B21001B_001MA,B21001B_002EA,B21001B_002MA,B21001B_003MA,B21001B_003EA,B21001B_004MA,B21001B_004EA,B21001B_005MA,B21001B_005EA,B21001B_006EA,B21001B_006MA,B21001B_007EA,B21001B_007MA,B21001B_008EA,B21001B_008MA,B21001B_009MA,B21001B_009EA,B21001B_010MA,B21001B_010EA,B21001B_011EA,B21001B_011MA,B21001B_012EA,B21001B_012MA,B21001B_013EA,B21001B_013MA,B21001B_014MA,B21001B_014EA,B21001B_015MA,B21001B_015EA,B21001B_016EA,B21001B_016MA,B21001B_017EA,B21001B_017MA,B21001B_018EA,B21001B_018MA,B21001B_019EA,B21001B_019MA,B21001B_020EA,B21001B_020MA,B21001B_021EA,B21001B_021MA,B21001B_022EA,B21001B_022MA,B21001B_023EA,B21001B_023MA,B21001B_024EA,B21001B_024MA,B21001B_025EA,B21001B_025MA,B21001B_026EA,B21001B_026MA,B21001B_027EA,B21001B_027MA,B21001B_028MA,B21001B_028EA,B21001B_029MA,B21001B_029EA,B21001B_030EA,B21001B_030MA,B21001B_031EA,B21001B_031MA,B21001B_032EA,B21001B_032MA,B21001B_033MA,B21001B_033EA,state
0400000US18,352460,3280,157587,2464,57154,2179,3622,1717,53532,2540,64831,1558,13710,2009,51121,2333,18783,865,7740,1369,11043,1443,10384,741,4830,887,5554,775,6435,449,3454,646,2981,648,194873,2083,67783,2035,621,398,67162,2038,78865,1817,2403,1128,76462,2110,22888,930,629,403,22259,1035,14305,667,62,103,14243,677,11032,650,123,145,10909,656,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,39946,1428,18954,1006,6656,1270,402,407,6254,1215,9137,1260,1531,560,7606,1263,2087,598,658,331,1429,542,752,287,226,244,526,238,322,223,322,223,0,221,20992,1134,9722,1261,0,221,9722,1261,6655,676,0,221,6655,676,2336,491,50,89,2286,504,1348,483,0,221,1348,483,931,389,0,221,931,389,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,99585,1613,46887,1629,16109,1210,731,480,15378,1283,20651,1173,5586,1310,15065,1400,5047,491,2599,583,2448,511,3114,545,1451,468,1663,557,1966,520,1044,409,922,417,52698,1214,18621,1201,212,342,18409,1335,21721,1089,710,359,21011,1061,5518,413,107,128,5411,416,4438,495,73,101,4365,497,2400,433,0,240,2400,433,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,203483,3220,90231,2412,30471,2014,1955,691,28516,2094,40279,1952,9849,1677,30430,1867,10562,738,5262,792,5300,919,5397,675,2905,580,2492,586,3522,568,1953,386,1569,549,113252,2301,37114,1823,504,304,36610,1795,46288,1998,1355,723,44933,1993,13744,1316,456,297,13288,1264,9550,994,58,95,9492,1010,6556,649,272,340,6284,753,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,964722,3380,422367,2065,160073,2643,9290,1819,150783,2848,165573,2213,25457,2669,140116,3435,52424,1526,17775,1981,34649,2284,28363,1558,8327,1328,20036,1653,15934,1209,5783,847,10151,1311,542355,2347,193496,2358,2829,801,190667,2431,213113,2774,3996,1014,209117,2882,66084,1220,469,299,65615,1231,39579,1399,267,181,39312,1360,30083,1300,322,335,29761,1452,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1099739,3914,484142,2815,162741,2393,10992,2341,151749,3256,208858,1379,43927,3525,164931,3691,64745,982,25867,2093,38878,2025,30833,919,15981,1355,14852,1550,16965,808,10687,1372,6278,1274,615597,2450,193892,1864,6587,1715,187305,2609,267130,2452,12068,2611,255062,3658,81592,1221,1355,531,80237,1333,41805,944,643,361,41162,1011,31178,956,1004,560,30174,1015,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,249612,6580,115012,3086,44625,2468,1709,986,42916,2365,48321,1835,4697,1166,43624,2035,11906,741,2647,781,9259,1041,6603,680,2140,586,4463,750,3557,541,1268,467,2289,518,134600,4126,46492,3022,303,325,46189,3023,55169,2116,589,337,54580,2122,16476,717,107,122,16369,734,8898,752,45,79,8853,760,7565,486,136,160,7429,492,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,935760,3485,411017,2355,149733,2348,4365,1264,145368,2806,163017,1484,25744,2564,137273,2569,52354,800,19881,2016,32473,1883,25780,936,11006,1329,14774,1447,20133,649,12105,1084,8028,1170,524743,2836,179137,1714,2364,1216,176773,1910,207603,2393,3175,975,204428,2413,65685,816,525,263,65160,789,37564,765,531,272,37033,812,34754,817,372,289,34382,910,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,127412,2402,63483,1693,26288,1817,308,268,25980,1859,29596,1020,3608,940,25988,1316,4620,478,1587,570,3033,579,2044,400,742,371,1302,366,935,322,648,292,287,209,63929,1464,29955,1411,241,296,29714,1463,24912,1048,420,303,24492,1083,4749,305,0,209,4749,305,2611,286,0,209,2611,286,1702,391,0,209,1702,391,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,697873,4513,306701,2881,115260,3219,5701,1794,109559,3343,125136,2289,22465,2502,102671,3408,35861,1849,8764,1206,27097,2039,18543,1639,3380,858,15163,1472,11901,1342,4815,937,7086,1340,391172,2453,140501,2181,1303,540,139198,2331,155381,2198,2532,737,152849,2262,43494,1184,815,470,42679,1270,28652,1534,76,126,28576,1528,23144,1279,86,140,23058,1265,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,432743,2623,187811,2105,68191,1624,4124,1147,64067,1689,76714,1410,15268,2189,61446,2179,22461,874,8003,1220,14458,1244,12631,655,5973,842,6658,959,7814,593,4425,693,3389,846,244932,1917,85646,1566,1421,783,84225,1559,97596,1345,2777,874,94819,1623,29564,773,433,226,29131,817,18406,649,286,180,18120,677,13720,499,167,147,13553,525,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,46528,991,21987,624,9271,771,631,417,8640,957,8719,815,2473,675,6246,1067,2425,269,812,325,1613,361,1032,73,478,193,554,179,540,85,398,116,142,114,24541,829,9110,743,380,353,8730,800,10183,538,1047,646,9136,788,2485,242,0,216,2485,242,1488,180,0,216,1488,180,1275,236,0,216,1275,236,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,115822,2126,54685,1373,18509,932,2100,1111,16409,1416,23284,768,6101,1378,17183,1489,6197,260,2766,844,3431,866,4583,466,2553,539,2030,612,2112,384,1440,563,672,433,61137,1445,22579,1219,114,186,22465,1239,23676,680,904,448,22772,821,7321,411,92,105,7229,423,4310,333,311,230,3999,373,3251,263,60,102,3191,278,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,783061,6176,342366,3512,115940,2472,4000,1310,111940,2618,144529,2153,21255,2777,123274,3509,43546,1166,12449,1545,31097,1737,24148,1076,9949,1366,14199,1305,14203,692,8407,1134,5796,1062,440695,3576,138885,2278,1222,710,137663,2359,182948,2031,3411,1276,179537,2453,57450,1157,726,383,56724,1187,34808,1229,353,241,34455,1249,26604,797,740,834,25864,1185,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,23836,1500,12988,1135,3904,826,783,460,3121,743,5972,1087,1592,675,4380,1044,1886,522,1130,468,756,405,748,326,517,249,231,240,478,247,431,227,47,88,10848,1061,2943,785,149,178,2794,774,4427,714,803,682,3624,793,2046,604,44,74,2002,620,775,373,0,282,775,373,657,350,0,282,657,350,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2018052,11062,863162,6346,301435,3465,5742,1256,295693,3407,354517,4003,34060,3605,320457,4913,109076,1598,21707,2462,87369,2811,59599,1350,15149,1787,44450,2122,38535,1292,15827,1766,22708,1758,1154890,6626,358904,3951,1798,784,357106,3999,462581,3440,5454,1172,457127,3530,158587,1836,1145,543,157442,1874,96091,1604,497,345,95594,1669,78727,1396,999,454,77728,1429,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1228710,4998,540045,3374,188366,3094,12654,2123,175712,3609,227415,3338,56019,4465,171396,5061,66809,1882,22064,1959,44745,2267,35515,1775,11814,1485,23701,1734,21940,1561,10090,1350,11850,1322,688665,3514,224597,3678,5092,1333,219505,3821,283564,3291,11103,1777,272461,3663,85412,2040,990,424,84422,2060,50856,1778,510,333,50346,1756,44236,1761,340,306,43896,1724,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,884297,4938,391278,3120,137288,2525,4985,1290,132303,2691,158545,2466,34553,3239,123992,3505,48890,1056,19975,1817,28915,1759,26354,856,12973,1238,13381,1315,20201,714,12677,1282,7524,1285,493019,3601,163609,2887,1937,981,161672,3094,196547,2142,5925,1267,190622,2093,61079,1047,649,335,60430,1134,37913,1513,274,195,37639,1531,33871,910,215,181,33656,895,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,165500,3212,73265,2780,25943,1744,1786,961,24157,1882,30178,1728,8463,1497,21715,2082,8687,1246,4979,1071,3708,821,5570,781,2746,756,2824,480,2887,719,1660,426,1227,606,92235,2144,32921,1628,1380,561,31541,1572,36756,1569,933,406,35823,1587,10355,965,192,166,10163,964,6880,731,230,175,6650,760,5323,1006,0,247,5323,1006,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
