GEO_ID,B17010I_001E,B17010I_001M,B17010I_002E,B17010I_002M,B17010I_003E,B17010I_003M,B17010I_004E,B17010I_004M,B17010I_005E,B17010I_005M,B17010I_006E,B17010I_006M,B17010I_007E,B17010I_007M,B17010I_008E,B17010I_008M,B17010I_009E,B17010I_009M,B17010I_010E,B17010I_010M,B17010I_011E,B17010I_011M,B17010I_012E,B17010I_012M,B17010I_013E,B17010I_013M,B17010I_014E,B17010I_014M,B17010I_015E,B17010I_015M,B17010I_016E,B17010I_016M,B17010I_017E,B17010I_017M,B17010I_018E,B17010I_018M,B17010I_019E,B17010I_019M,B17010I_020E,B17010I_020M,B17010I_021E,B17010I_021M,B17010I_022E,B17010I_022M,B17010I_023E,B17010I_023M,B17010I_024E,B17010I_024M,B17010I_025E,B17010I_025M,B17010I_026E,B17010I_026M,B17010I_027E,B17010I_027M,B17010I_028E,B17010I_028M,B17010I_029E,B17010I_029M,B17010I_030E,B17010I_030M,B17010I_031E,B17010I_031M,B17010I_032E,B17010I_032M,B17010I_033E,B17010I_033M,B17010I_034E,B17010I_034M,B17010I_035E,B17010I_035M,B17010I_036E,B17010I_036M,B17010I_037E,B17010I_037M,B17010I_038E,B17010I_038M,B17010I_039E,B17010I_039M,B17010I_040E,B17010I_040M,B17010I_041E,B17010I_041M,NAME,B17010I_001MA,B17010I_001EA,B17010I_002MA,B17010I_002EA,B17010I_003EA,B17010I_003MA,B17010I_004EA,B17010I_004MA,B17010I_005EA,B17010I_005MA,B17010I_006MA,B17010I_006EA,B17010I_007MA,B17010I_007EA,B17010I_008EA,B17010I_008MA,B17010I_009EA,B17010I_009MA,B17010I_010EA,B17010I_010MA,B17010I_011MA,B17010I_011EA,B17010I_012MA,B17010I_012EA,B17010I_013EA,B17010I_013MA,B17010I_014EA,B17010I_014MA,B17010I_015EA,B17010I_015MA,B17010I_016MA,B17010I_016EA,B17010I_017MA,B17010I_017EA,B17010I_018MA,B17010I_018EA,B17010I_019EA,B17010I_019MA,B17010I_020EA,B17010I_020MA,B17010I_021MA,B17010I_021EA,B17010I_022MA,B17010I_022EA,B17010I_023MA,B17010I_023EA,B17010I_024EA,B17010I_024MA,B17010I_025EA,B17010I_025MA,B17010I_026EA,B17010I_026MA,B17010I_027MA,B17010I_027EA,B17010I_028MA,B17010I_028EA,B17010I_029MA,B17010I_029EA,B17010I_030MA,B17010I_030EA,B17010I_031MA,B17010I_031EA,B17010I_032MA,B17010I_032EA,B17010I_033MA,B17010I_033EA,B17010I_034MA,B17010I_034EA,B17010I_035MA,B17010I_035EA,B17010I_036MA,B17010I_036EA,B17010I_037MA,B17010I_037EA,B17010I_038MA,B17010I_038EA,B17010I_039MA,B17010I_039EA,B17010I_040MA,B17010I_040EA,B17010I_041MA,B17010I_041EA,state
0400000US13,202725,5541,41561,4000,20251,3064,18063,2832,2136,974,6873,1618,9054,1915,2188,1024,21310,2807,3008,1184,2888,1188,337,328,1160,780,1391,917,120,146,18302,2510,16613,2333,1363,725,6660,1543,8590,1662,1689,872,161164,6228,114781,6151,75421,5426,8752,1915,20832,2621,45837,4053,39360,3097,46383,3675,18718,2517,9629,1691,1194,577,1706,799,6729,1524,9089,1925,27665,3192,18941,2770,2379,951,3370,1206,13192,2453,8724,1749,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,28234,1870,3526,1051,769,427,364,278,149,194,121,154,94,112,405,285,2757,1005,320,389,320,389,64,114,0,187,256,375,0,187,2437,883,2258,881,740,409,672,649,846,486,179,202,24708,1779,17789,1711,11855,1540,2519,763,3521,965,5815,1378,5934,1075,6919,1490,2746,1015,1599,889,136,143,677,553,786,562,1147,501,4173,963,2311,811,114,110,410,351,1787,770,1862,724,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,40975,2314,6428,1462,2477,992,1771,889,265,218,382,372,1124,807,706,458,3951,1243,501,398,461,388,14,31,310,346,137,218,40,74,3450,1103,3450,1103,433,288,1607,916,1410,655,0,201,34547,2657,25032,2388,16838,2046,2624,929,3832,1042,10382,1794,8194,1647,9515,1935,4684,1327,2357,844,566,361,339,248,1452,680,2327,1118,4831,1237,2692,886,302,235,161,237,2229,881,2139,973,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,449552,6748,59266,4127,25121,3020,19782,2663,1430,666,7537,1488,10815,2077,5339,1272,34145,3443,7224,1442,5727,1370,1484,760,1438,527,2805,919,1497,543,26921,3226,24575,2998,3714,1298,8049,1355,12812,2344,2346,771,390286,7064,273868,7128,169104,5723,22572,2032,39975,3691,106557,5242,104764,4696,116418,5355,48900,4025,29872,3210,4508,1177,5426,1221,19938,2658,19028,2293,67518,4039,44457,3611,6425,1175,8066,1316,29966,3375,23061,2276,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,87703,3324,17084,2243,5639,1540,4630,1358,735,448,2119,740,1776,705,1009,617,11445,1717,2725,844,2391,786,148,214,752,538,1491,727,334,257,8720,1524,8351,1520,1981,820,2104,812,4266,1272,369,219,70619,3284,50167,3132,32133,2886,3547,892,8299,1701,20287,2478,18034,1932,20452,2439,6957,1490,4989,1327,590,388,905,640,3494,1117,1968,653,13495,1824,9762,1569,906,551,2277,824,6579,1386,3733,1026,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,37314,2143,5538,1123,1753,771,1546,693,380,364,1102,572,64,75,207,224,3785,900,1044,571,1044,571,258,286,416,358,370,342,0,163,2741,785,2658,770,682,467,526,400,1450,545,83,104,31776,2073,20401,1925,11925,1440,2697,1004,3291,795,5937,849,8476,1348,11375,1967,5178,1510,4357,1477,748,525,1364,832,2245,1007,821,461,6197,1268,4461,972,735,510,945,495,2781,820,1736,825,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,72330,2715,11825,1865,5553,1226,4684,1078,801,476,2315,808,1568,633,869,553,6272,1410,824,458,814,457,248,297,200,185,366,292,10,18,5448,1334,5081,1337,1280,628,1906,767,1895,690,367,284,60505,2809,42945,2968,28297,2671,4234,1221,6906,1370,17157,1997,14648,1826,17560,1963,7457,1300,4866,1068,663,469,1265,599,2938,840,2591,800,10103,1622,8059,1552,984,505,1825,832,5250,1155,2044,527,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,28902,2216,7271,1758,2188,900,1669,697,258,251,963,517,448,307,519,498,5083,1386,1370,818,1171,705,267,270,385,436,519,452,199,275,3713,1325,3295,1169,574,418,1478,786,1243,686,418,462,21631,2083,15843,1694,9844,1552,1838,741,2579,844,5427,1288,5999,1179,5788,1251,2419,671,1411,577,104,135,452,333,855,557,1008,400,3369,1081,2560,807,469,327,290,277,1801,778,809,561,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,50922,2816,12350,1726,5771,1354,4864,1251,972,629,1727,696,2165,908,907,629,6579,1257,1325,571,1231,534,191,195,380,331,660,387,94,124,5254,1167,4747,1148,891,528,1620,751,2236,827,507,328,38572,2809,27081,2830,14251,2095,1829,753,3130,969,9292,1768,12830,2008,11491,1501,5462,1339,2894,960,983,441,430,351,1481,761,2568,934,6029,1078,3814,1030,916,514,480,339,2418,942,2215,551,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,120989,3716,13017,1926,4191,1183,3612,1139,205,195,1474,703,1933,825,579,376,8826,1560,1522,701,1196,648,256,274,408,383,532,420,326,281,7304,1410,6888,1372,801,450,2359,807,3728,1039,416,329,107972,4142,72894,4485,49827,3875,9055,1675,12842,2179,27930,3153,23067,2430,35078,3281,17588,2320,11622,2182,2090,715,3076,1086,6456,1802,5966,1409,17490,2311,11071,1960,1470,692,2964,1126,6637,1251,6419,1279,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,169938,4890,41267,2857,8240,1749,5031,1377,563,578,1626,738,2842,866,3209,1025,33027,2853,3599,1277,2360,1080,701,617,975,722,684,499,1239,721,29428,2949,25721,2683,3074,1129,7486,1446,15161,2064,3707,1133,128671,4629,70709,3943,41168,3516,7242,1369,8993,2061,24933,3111,29541,2245,57962,3683,16117,2670,8932,2065,2387,1052,752,484,5793,1712,7185,1524,41845,2889,28093,2864,3277,1029,4519,1215,20297,2593,13752,1847,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,99680,3235,17776,1991,5271,1118,3790,944,340,284,1780,677,1670,505,1481,646,12505,1695,3249,1003,2863,907,766,555,1209,540,888,605,386,321,9256,1312,8635,1288,2722,838,2669,780,3244,813,621,273,81904,3718,56243,3296,29221,2286,4158,973,6336,1139,18727,1909,27022,2603,25661,2415,10916,1544,7312,1223,1895,799,1836,703,3581,759,3604,1085,14745,1845,9822,1627,1710,730,681,470,7431,1459,4923,1044,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,52724,2270,10526,1764,2602,812,2545,808,96,104,1052,460,1397,649,57,70,7924,1594,1602,782,1591,785,0,153,263,280,1328,783,11,21,6322,1460,5739,1426,659,494,1920,841,3160,1060,583,330,42198,2324,28963,2000,19939,1995,2442,831,4922,1013,12575,1712,9024,1282,13235,1802,5722,1273,4013,1030,360,325,913,410,2740,980,1709,642,7513,1430,6155,1337,784,541,2048,873,3323,835,1358,570,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,15625,1572,2701,844,708,500,457,427,41,70,239,340,177,184,251,260,1993,643,861,528,762,540,257,363,155,276,350,295,99,159,1132,437,927,449,37,76,439,247,451,355,205,178,12924,1516,9557,1380,5636,1297,532,508,1631,713,3473,1008,3921,1032,3367,1045,1682,732,1118,619,198,187,102,173,818,551,564,359,1685,689,1532,687,504,341,429,515,599,403,153,139,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,48181,2693,7446,1466,3122,1100,2249,928,233,220,1113,722,903,442,873,535,4324,1158,742,505,677,501,96,125,225,328,356,289,65,113,3582,1118,3247,1031,338,278,1577,714,1332,770,335,310,40735,2520,31061,2435,18625,2171,3491,1167,3975,1046,11159,1929,12436,1745,9674,1576,4050,1173,2240,796,322,330,158,159,1760,715,1810,837,5624,1067,4019,982,590,377,442,464,2987,858,1605,544,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,42946,2109,8171,1581,2986,930,2787,892,116,145,1530,742,1141,601,199,175,5185,1320,1505,720,1436,733,67,112,692,497,677,455,69,125,3680,1192,3431,1175,405,453,1319,739,1707,747,249,205,34775,2150,24607,2134,15840,1872,1828,713,5474,1288,8538,1379,8767,1444,10168,1695,4189,1069,2787,905,409,302,516,299,1862,750,1402,635,5979,1148,4748,1084,1110,529,1510,865,2128,592,1231,515,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
