GEO_ID,B17020F_001E,B17020F_001M,B17020F_002E,B17020F_002M,B17020F_003E,B17020F_003M,B17020F_004E,B17020F_004M,B17020F_005E,B17020F_005M,B17020F_006E,B17020F_006M,B17020F_007E,B17020F_007M,B17020F_008E,B17020F_008M,B17020F_009E,B17020F_009M,B17020F_010E,B17020F_010M,B17020F_011E,B17020F_011M,B17020F_012E,B17020F_012M,B17020F_013E,B17020F_013M,B17020F_014E,B17020F_014M,B17020F_015E,B17020F_015M,B17020F_016E,B17020F_016M,B17020F_017E,B17020F_017M,NAME,B17020F_001MA,B17020F_001EA,B17020F_002MA,B17020F_002EA,B17020F_003EA,B17020F_003MA,B17020F_004EA,B17020F_004MA,B17020F_005EA,B17020F_005MA,B17020F_006MA,B17020F_006EA,B17020F_007MA,B17020F_007EA,B17020F_008MA,B17020F_008EA,B17020F_009MA,B17020F_009EA,B17020F_010EA,B17020F_010MA,B17020F_011EA,B17020F_011MA,B17020F_012EA,B17020F_012MA,B17020F_013MA,B17020F_013EA,B17020F_014MA,B17020F_014EA,B17020F_015EA,B17020F_015MA,B17020F_016EA,B17020F_016MA,B17020F_017EA,B17020F_017MA,state
0400000US13,264016,17910,70596,10186,8755,2662,14072,2985,11571,2296,33901,4544,2139,941,0,224,158,260,193420,15702,16656,2931,19936,3633,22069,3079,122830,10069,9513,1736,2076,889,340,398,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,20228,3198,1774,862,0,187,0,187,521,444,1253,648,0,187,0,187,0,187,18454,3154,1939,957,1590,595,1537,562,12504,2239,723,247,144,118,17,29,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,58561,7301,10415,4016,1025,762,1912,1173,1092,760,5688,2225,698,608,0,201,0,201,48146,7465,4099,1621,5174,1615,4380,1221,30211,4584,3640,1035,517,460,125,151,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,792377,26340,121410,12329,16763,3012,18709,3021,16497,2870,59529,5495,7589,2010,2091,863,232,200,670967,25822,56431,5572,69227,5023,71986,5810,416274,15429,46049,3977,9109,1780,1891,766,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,122016,8703,28560,5652,4655,1586,5011,1480,3610,1165,13941,2753,1277,677,0,197,66,114,93456,7848,7437,1772,9373,1858,10052,2227,58137,4840,6512,1473,1174,579,771,654,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,41030,5460,6503,2274,1209,763,591,409,1083,572,3604,1144,0,163,16,31,0,163,34527,4938,2439,927,3653,1116,3475,886,22506,3195,2002,905,354,349,98,178,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,70022,7756,15334,4148,1782,1069,2470,1304,2053,960,7751,1821,986,613,234,253,58,95,54688,6527,4749,1471,5136,1334,6695,1210,33339,4064,4073,1001,279,242,417,350,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,39667,5519,11175,3214,1477,615,1721,781,1801,800,6127,1997,49,87,0,195,0,195,28492,5418,1844,958,3593,1266,3331,1395,18656,3673,973,536,18,34,77,113,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,72345,7144,26190,4913,4351,1370,3729,1228,2577,823,14313,2750,960,598,49,79,211,291,46155,5086,4527,1154,3892,1288,4171,1074,30427,3838,2595,896,465,457,78,72,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,302996,13246,46948,7461,9136,2466,6980,1831,5647,2265,23230,3635,1352,595,459,306,144,141,256048,12670,30345,3128,26900,2812,24923,2855,159443,8148,11315,1705,2384,1264,738,634,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,253351,16217,62437,7670,9182,2622,7751,1879,8002,1772,31202,4050,5157,1235,845,438,298,238,190914,15381,15859,2870,14556,2549,16618,3149,126254,10346,13935,1988,2616,898,1076,624,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,112183,8490,21946,4276,2809,1085,3841,1510,2690,794,11726,2021,857,409,23,39,0,170,90237,7947,6957,1576,8537,1949,8589,1754,58449,5006,5161,1000,1980,727,564,381,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,109309,7376,23407,4822,3801,1665,4221,1312,3540,1167,11084,2167,761,443,0,153,0,153,85902,6111,8017,1466,8020,1348,10912,1616,54363,4228,3444,855,1097,685,49,82,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,28432,3875,7151,2277,601,465,1056,597,1356,756,4138,1119,0,217,0,217,0,217,21281,3521,2586,1269,2899,810,1927,636,13279,2203,453,360,97,162,40,74,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,78680,8392,18063,4803,3038,1470,3038,1294,3293,1542,7906,2074,623,469,141,190,24,38,60617,8079,6421,1978,7039,2048,6913,1703,36177,4668,2944,952,1044,657,79,122,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,37869,4882,9603,3469,741,408,1563,721,2326,999,4804,2028,169,158,0,163,0,163,28266,4184,3613,1231,2332,988,2673,827,18376,2428,1258,533,0,163,14,38,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,329199,16997,61109,8272,9234,2120,9339,2170,7968,2045,29821,3729,3450,1301,1297,637,0,211,268090,17185,21493,3281,24775,3362,26172,3588,174110,10629,16913,2324,3576,978,1051,718,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,531064,20252,106432,10543,12815,2115,15013,3033,12073,2481,53509,5381,8582,2051,3586,1302,854,593,424632,17730,34966,3879,37769,3811,38717,3566,272137,11543,33104,3367,5748,1312,2191,843,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,157267,10720,40093,5898,3497,1296,5532,1673,4921,1674,19983,3438,4699,1252,1317,739,144,170,117174,9205,7066,2205,9580,2155,9176,1764,68741,6483,16631,2292,4719,1417,1261,784,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1737579,37148,426743,20133,47236,5270,48790,4623,49329,4412,225577,11305,40745,3489,12343,1945,2723,1027,1310836,34579,103915,6466,101510,6077,103775,5865,843770,24513,120599,6816,29184,3248,8083,1816,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,304756,16182,83973,10085,16414,3138,15218,2667,13025,2610,37144,4516,1834,793,303,295,35,56,220783,15112,22579,3686,22190,3125,26586,3506,141351,9695,6644,1432,936,624,497,410,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,108162,8701,28147,5383,3579,1327,4923,1816,2348,796,15678,2656,965,473,654,407,0,193,80015,7695,6465,1751,8331,1836,8668,1576,49266,5247,6012,1277,1273,485,0,193,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,104178,7483,22773,3444,2768,840,3086,850,3235,1069,12490,1956,817,328,326,216,51,79,81405,7500,6702,1402,8526,1650,7969,1631,51255,4935,5961,1214,851,415,141,130,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,120954,12763,20414,4774,2847,1248,2358,1050,2698,1340,11262,2744,1000,648,210,251,39,64,100540,11380,8837,2219,10814,2505,11472,2421,62267,6560,5983,1706,1007,631,160,207,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,235675,14239,66892,9225,11615,3623,7587,1735,8812,2154,34300,4567,3805,1224,624,424,149,196,168783,13504,13129,2215,15479,2995,15094,2196,111735,9741,11537,1983,1344,723,465,337,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,45710,7158,8045,2678,1167,785,1759,983,865,616,3572,1101,417,370,92,115,173,251,37665,6838,2619,1363,3250,1177,3552,1357,24817,4208,2769,1136,580,436,78,127,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,79062,8573,22660,4832,3259,1106,3908,1365,3503,1276,11002,2069,988,617,0,211,0,211,56402,7561,3140,1155,7210,1944,5936,1818,37613,4817,2182,867,321,374,0,211,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,87921,8368,26233,5855,6009,2014,4053,1508,3308,1388,11751,2409,1062,533,50,86,0,208,61688,8248,5939,1910,6670,1668,6348,1997,39340,5042,3153,988,159,161,79,129,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1654453,46328,335799,21821,38811,5197,51343,5756,46455,5429,166251,10989,25484,3740,5748,1209,1707,478,1318654,41794,109783,7935,122326,8619,125777,8135,829617,27599,104701,7051,20835,3481,5615,1512,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,174903,9443,32723,5612,5320,1626,5864,1525,4226,1404,16279,3042,1003,606,31,65,0,192,142180,9415,16534,2469,14105,2251,14504,2165,88786,5695,7080,1513,924,611,247,207,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,215089,14215,37013,5910,5640,1723,5632,1385,5436,1530,18475,3031,1403,877,260,255,167,229,178076,13225,17707,2631,18224,2323,16780,3253,115490,9129,8815,2354,686,380,374,327,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,333490,16271,75787,10462,8843,2021,17162,3037,10886,2652,34841,4625,2965,1476,1038,819,52,93,257703,15072,23501,2920,28391,3927,24196,3216,164081,9272,13996,2213,3108,1122,430,282,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,11915,3627,5397,3046,880,512,527,359,1448,1564,2251,1413,291,389,0,200,0,200,6518,2086,1054,649,502,521,868,508,3744,1267,350,307,0,200,0,200,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,123992,10259,29164,4660,3472,1266,4933,1422,4807,1297,14144,2243,1618,735,116,183,74,83,94828,8565,8558,1680,10511,1656,10285,2069,59559,4954,4717,1290,898,616,300,218,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,528569,20261,275794,14676,18141,2950,24391,2905,25622,3486,154721,10612,34456,4179,14356,2558,4107,1296,252775,15818,10950,2605,14728,2944,17882,3557,144542,11137,45983,4351,13872,2079,4818,1489,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
