GEO_ID,B15002B_001E,B15002B_001M,B15002B_002E,B15002B_002M,B15002B_003E,B15002B_003M,B15002B_004E,B15002B_004M,B15002B_005E,B15002B_005M,B15002B_006E,B15002B_006M,B15002B_007E,B15002B_007M,B15002B_008E,B15002B_008M,B15002B_009E,B15002B_009M,B15002B_010E,B15002B_010M,B15002B_011E,B15002B_011M,B15002B_012E,B15002B_012M,B15002B_013E,B15002B_013M,B15002B_014E,B15002B_014M,B15002B_015E,B15002B_015M,B15002B_016E,B15002B_016M,B15002B_017E,B15002B_017M,B15002B_018E,B15002B_018M,B15002B_019E,B15002B_019M,NAME,B15002B_001EA,B15002B_001MA,B15002B_002EA,B15002B_002MA,B15002B_003EA,B15002B_003MA,B15002B_004MA,B15002B_004EA,B15002B_005MA,B15002B_005EA,B15002B_006EA,B15002B_006MA,B15002B_007EA,B15002B_007MA,B15002B_008EA,B15002B_008MA,B15002B_009MA,B15002B_009EA,B15002B_010MA,B15002B_010EA,B15002B_011EA,B15002B_011MA,B15002B_012EA,B15002B_012MA,B15002B_013EA,B15002B_013MA,B15002B_014EA,B15002B_014MA,B15002B_015MA,B15002B_015EA,B15002B_016MA,B15002B_016EA,B15002B_017EA,B15002B_017MA,B15002B_018EA,B15002B_018MA,B15002B_019EA,B15002B_019MA,state
0400000US13,2079786,9487,929626,6099,34195,3393,113303,6434,277912,10906,54397,4009,205105,9058,60948,4892,120484,7645,63282,5000,1150160,5545,38390,2889,101207,5955,289369,11133,35878,3316,268891,9366,115026,7248,176584,6546,124815,6568,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,15653,1478,9614,1106,40,15,290,210,2324,924,133,155,3286,988,764,462,2175,789,602,366,6039,828,72,108,400,337,369,261,97,124,1301,456,1119,630,1583,629,1098,582,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1168603,5781,525356,4317,18222,2183,57499,4200,141372,5397,29390,2834,148600,6653,36125,3320,58691,4309,35457,3239,643247,3443,18099,1903,61096,3766,145216,6799,22151,2307,185517,6234,59249,4545,88359,4926,63560,4106,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,383579,3806,176871,2721,5431,1395,22050,2214,51247,3017,11936,1796,43515,3070,13138,2329,20844,2697,8710,1795,206708,2798,6456,1443,22946,2698,51943,4051,11653,2433,46111,3850,23447,3046,27919,2949,16233,2293,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,57195,2268,29080,2001,1433,594,3161,791,6106,1208,2128,532,8312,1448,2663,969,3177,1100,2100,807,28115,1835,900,550,2805,764,6923,1383,2010,711,7298,1375,2198,760,3665,1266,2316,973,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,101011,2906,52218,1887,1779,633,6505,1407,13917,1673,2517,612,13272,1505,4947,1185,5952,1274,3329,935,48793,1879,1420,511,3889,942,11457,1543,2430,896,13518,2055,5115,1146,6562,1279,4402,992,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,224307,4033,105150,3153,2667,847,10159,1863,34965,2843,7978,1563,26728,3057,5773,1186,12347,2077,4533,1152,119157,2457,4004,1096,8978,1600,29448,2357,5956,1232,34256,2868,10773,1826,16739,2242,9003,1634,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,935496,5492,425367,3489,26072,2837,75421,5502,148587,6148,23158,2494,90261,5917,15771,2306,30096,3254,16001,3042,510129,3223,23255,2238,69248,4762,149826,7042,17780,2425,126360,6553,33305,3152,56480,3596,33875,3721,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,8870,981,5558,885,40,66,1063,505,1179,646,452,330,1308,629,332,266,787,381,397,343,3312,598,232,169,336,226,421,283,140,205,1080,547,176,278,710,446,217,215,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1216114,5748,545684,3107,15979,2329,46678,4217,152599,5473,27386,2963,128562,6257,33054,3343,82201,4517,59225,3667,670430,4449,14171,1705,45649,4539,154414,6346,20050,2211,165616,7191,53697,4057,119103,5969,97730,4507,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,337720,5676,158282,3667,9083,1696,15186,1788,42307,4238,6443,1197,35843,3324,12026,1645,25079,3003,12315,1936,179438,3195,12826,2202,12435,2087,44646,3056,5617,1041,38371,3151,15500,2357,31470,3321,18573,2263,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,875432,4412,401476,3134,14920,2026,48997,3217,109020,4744,35496,2858,109627,5012,28672,2761,32599,2741,22145,3322,473956,2915,11572,1883,45817,3607,106861,3982,19216,2093,143670,5718,49038,3406,53654,3031,44128,2889,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,196415,2696,99267,2284,7192,1724,7695,1485,22744,2615,4234,1019,23175,2044,8281,1628,16587,2295,9359,1776,97148,1969,13307,2278,8610,1696,18486,2497,3329,969,28106,2711,8105,1371,11098,1806,6107,1350,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,689164,5676,308868,4361,19174,2571,51632,4014,96550,5213,21483,2632,60869,4109,22235,2782,23426,2796,13499,2005,380296,3232,19155,2191,47930,3634,95582,5231,16836,2022,87877,4987,44104,3387,38652,2963,30160,2785,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,432245,4884,192261,3135,6591,1288,25629,2579,56405,3830,14793,2118,48479,3300,12076,1960,18446,2645,9842,1645,239984,2924,5685,1017,27175,2885,60996,4284,7894,1598,69845,4279,22063,2319,26223,3007,20103,2164,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,53583,2034,26904,1713,1630,692,2171,683,7236,1434,2111,864,7312,1036,1834,675,2823,792,1787,694,26679,1264,1254,499,2548,801,5769,1063,1408,569,7298,1232,3383,1083,3673,953,1346,494,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,175821,2792,86120,2043,1333,512,7379,1635,26484,2765,3947,1080,26606,2520,6977,1652,10253,1916,3141,1156,89701,1696,2815,1019,7757,2213,22073,2802,2314,778,28073,2770,7594,1454,13378,2255,5697,1256,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,13572,1875,8366,1311,450,431,317,281,2119,1079,1614,881,1084,505,1089,527,1089,460,604,395,5206,1143,700,540,356,485,1108,678,47,83,667,408,498,404,832,494,998,550,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,802713,6125,363179,4079,15064,1840,35101,3167,113233,5446,16810,2215,77907,5449,24131,2829,53831,3362,27102,3017,439534,3746,17040,2382,35600,3317,123076,6124,12426,1855,98834,5974,35313,3614,73470,5010,43775,3433,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,27850,2213,16887,1959,698,440,1021,496,3589,1143,595,404,5406,1296,1831,755,2372,985,1375,656,10963,1458,476,373,1045,618,1295,703,446,383,2889,702,2304,758,1457,624,1051,465,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2098464,11594,939187,7792,53138,3937,116725,5598,258747,7569,68950,4290,178829,7334,68088,4649,125626,6584,69084,4475,1159277,7147,60508,3377,117674,4753,265154,8619,65975,4211,231711,8771,111160,5872,187892,7640,119203,5885,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1439450,7477,643482,4962,26224,3037,78929,4909,198304,6250,31823,3021,157871,6353,41238,3727,80900,4702,28193,2756,795968,4790,30559,2762,74116,4473,189125,7015,24394,3050,203280,8674,78929,5176,124220,5408,71345,4394,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,13448,1733,8366,1518,0,161,437,350,1728,856,751,609,1795,739,1393,697,1327,1051,935,599,5082,771,330,295,664,608,1026,712,264,347,1299,941,347,323,905,562,247,268,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,911989,5598,419669,4362,12656,1831,53637,3127,123181,5517,28847,2866,106722,5459,31441,3089,42665,4015,20520,2137,492320,4065,12971,1878,54701,3730,132865,6354,16840,2274,132414,6175,52691,4225,56055,4516,33783,3042,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,176022,2742,86704,2116,1758,503,7833,1426,27107,1804,4675,845,22617,2130,6443,1130,10034,1883,6237,1414,89318,1747,1759,603,7020,1364,24066,2316,3200,879,26496,1936,8273,1415,11749,1963,6755,1337,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,49421,2167,27540,1712,735,629,2207,713,4415,1328,2646,746,7385,1191,3081,935,4090,984,2981,972,21881,1487,1650,1065,1130,511,3923,1036,678,539,5630,1497,1669,835,4542,1586,2659,845,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,904357,7571,420265,5240,15616,2122,43819,3813,143796,6721,32257,3399,86008,5803,26089,3252,45977,3803,26703,3007,484092,4429,14211,2416,41806,3189,149982,5984,21239,2333,113492,6584,41513,4059,60910,5192,40939,3597,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,38569,3093,18386,1764,1712,751,1807,817,4683,1359,1532,675,3389,1168,783,411,3041,1135,1439,706,20183,1948,1940,745,1582,714,6861,1581,1360,723,3356,1008,1298,671,2652,766,1134,491,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,867504,5581,386341,3829,20696,2257,63097,4511,137152,6519,18966,2571,76360,5106,27562,3180,29591,2720,12917,2147,481163,3464,20147,2230,54161,4129,147654,6203,12143,2222,110487,5152,50396,4049,49287,4003,36888,3176,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,9548,1314,6105,908,105,181,379,356,2083,802,530,368,2046,739,209,212,467,455,286,251,3443,850,190,212,0,163,1098,682,40,76,1078,663,478,707,546,425,13,24,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,710141,4672,323142,3541,10143,1507,36594,3574,109513,6227,17048,2440,80356,4981,19654,2925,31663,2917,18171,2222,386999,3408,12250,2034,32730,3487,106180,5607,11839,1961,99017,5566,32184,3580,55680,4341,37119,3299,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2156713,10130,1008441,7205,28312,3004,92345,5063,278838,10978,53675,4557,266107,9442,78697,6053,143056,7964,67411,5106,1148272,6749,30866,3717,75774,5582,261484,9845,35165,4030,333736,10439,99270,6376,191300,9755,120677,7239,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,19072,1449,12189,1180,619,513,958,627,1829,708,439,325,3224,1019,1126,600,3001,883,993,439,6883,828,467,348,561,463,1249,562,235,267,1253,545,1026,575,1597,647,495,316,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1074928,8237,501492,5474,23004,2728,53036,3243,141659,5830,31705,3419,103998,5252,35611,3507,72582,5302,39897,3514,573436,4875,20399,2337,52149,4493,133110,6507,19133,2419,137591,5402,57216,4929,88786,5201,65052,4084,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,177786,4850,97636,3350,2287,1072,6145,1509,21812,2926,4732,1096,27858,2852,8814,1541,17138,2356,8850,2074,80150,3116,4115,1386,4293,1331,15214,2589,3371,1020,23701,3153,9611,1646,14272,1945,5573,1249,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,45920,2591,24790,2034,176,190,2243,790,8147,1448,3231,1012,5697,1199,1381,635,2439,808,1476,659,21130,1725,504,330,1659,604,7475,1653,699,447,4988,1122,2628,719,2039,750,1138,538,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,212464,2430,100557,2424,3476,1099,14130,1791,32916,2730,6346,1088,25307,2498,7455,1662,7234,1474,3693,1101,111907,1790,3108,732,13731,2045,30932,2711,3999,787,29487,2709,11071,1608,11483,1763,8096,1298,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,288329,12869,135447,7132,23985,2704,14617,2590,40531,3556,3834,1123,18498,3277,12458,2707,16270,2688,5254,1153,152882,8651,24901,3166,11068,2117,36627,3775,3458,1104,19956,2866,17890,2446,28510,3264,10472,2157,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
