GEO_ID,B06009_001E,B06009_001M,B06009_002E,B06009_002M,B06009_003E,B06009_003M,B06009_004E,B06009_004M,B06009_005E,B06009_005M,B06009_006E,B06009_006M,B06009_007E,B06009_007M,B06009_008E,B06009_008M,B06009_009E,B06009_009M,B06009_010E,B06009_010M,B06009_011E,B06009_011M,B06009_012E,B06009_012M,B06009_013E,B06009_013M,B06009_014E,B06009_014M,B06009_015E,B06009_015M,B06009_016E,B06009_016M,B06009_017E,B06009_017M,B06009_018E,B06009_018M,B06009_019E,B06009_019M,B06009_020E,B06009_020M,B06009_021E,B06009_021M,B06009_022E,B06009_022M,B06009_023E,B06009_023M,B06009_024E,B06009_024M,B06009_025E,B06009_025M,B06009_026E,B06009_026M,B06009_027E,B06009_027M,B06009_028E,B06009_028M,B06009_029E,B06009_029M,B06009_030E,B06009_030M,NAME,B06009_001EA,B06009_001MA,B06009_002EA,B06009_002MA,B06009_003EA,B06009_003MA,B06009_004EA,B06009_004MA,B06009_005MA,B06009_005EA,B06009_006MA,B06009_006EA,B06009_007MA,B06009_007EA,B06009_008MA,B06009_008EA,B06009_009EA,B06009_009MA,B06009_010MA,B06009_010EA,B06009_011MA,B06009_011EA,B06009_012MA,B06009_012EA,B06009_013MA,B06009_013EA,B06009_014EA,B06009_014MA,B06009_015EA,B06009_015MA,B06009_016MA,B06009_016EA,B06009_017MA,B06009_017EA,B06009_018MA,B06009_018EA,B06009_019MA,B06009_019EA,B06009_020EA,B06009_020MA,B06009_021MA,B06009_021EA,B06009_022MA,B06009_022EA,B06009_023MA,B06009_023EA,B06009_024MA,B06009_024EA,B06009_025EA,B06009_025MA,B06009_026EA,B06009_026MA,B06009_027MA,B06009_027EA,B06009_028MA,B06009_028EA,B06009_029MA,B06009_029EA,B06009_030MA,B06009_030EA,state
0400000US13,6896026,7876,893436,18273,1936501,27688,1934611,23119,1311611,19917,819867,17793,3149190,28428,466289,15127,1096735,22278,900001,19008,445962,14790,240203,9361,2728498,28304,180484,8424,606286,16146,845794,19154,661964,12379,433970,11206,99393,5814,9366,2107,20643,2688,33553,3521,22246,2641,13585,2182,918945,16427,237297,10272,212837,9229,155263,7679,181439,8986,132109,6783,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,997744,1487,77131,4858,280494,7677,311439,7793,216993,6938,111687,5576,455690,10279,22742,2606,155460,6293,146422,5615,93011,4428,38055,2647,271583,5707,7891,1273,51564,3700,92031,4338,70383,3690,49714,3562,28652,2876,2187,767,6616,1163,9751,1530,6274,1279,3824,906,241819,9698,44311,4188,66854,4539,63235,4428,47325,5265,20094,2454,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1111788,2996,101739,6065,313029,8707,399362,9222,202800,6832,94858,5302,424697,9028,30613,3314,141415,7533,157990,7005,67330,4821,27349,3048,591705,9585,37159,3317,151376,6457,219892,7820,122745,5556,60533,3960,11561,1871,651,420,3014,1305,4686,1173,2238,684,972,550,83825,5372,33316,3049,17224,2477,16794,2329,10487,1717,6004,1607,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8707057,4107,949880,14248,2272174,23786,2487198,25802,1829903,18718,1167902,17659,5171684,23316,356570,8376,1482039,17995,1710771,20255,1040115,16063,582189,11370,1797240,18675,132691,5770,373134,10089,469826,9421,465212,11388,356377,9514,102765,4569,23136,2785,24298,2276,28098,2686,17043,2173,10190,1520,1635368,16926,437483,11206,392703,12209,278503,8728,307533,9401,219146,7788,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4435317,5484,504862,13397,1450767,16869,1290230,17957,753268,13970,436190,11868,2774473,19124,277021,9948,1009630,15342,830694,14179,446252,11088,210876,7133,1354149,17089,141383,6179,377029,9505,406541,11724,258027,8139,171169,7378,30756,3199,3555,964,7756,1667,8801,1565,6397,1564,4247,1187,275939,8752,82903,6104,56352,4749,44194,3930,42592,4020,49898,4186,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2093909,4112,165605,5829,639230,9342,683254,10298,406630,8590,199190,6538,1417060,10082,82657,3775,476509,8391,481420,7419,266816,6556,109658,4732,532672,10693,40143,3008,129690,4874,174504,7008,119939,4935,68396,4027,13213,1584,1048,472,3426,900,4990,1037,2649,761,1100,474,130964,6380,41757,3694,29605,3174,22340,2650,17226,2415,20036,2481,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1904528,4714,171263,6105,490769,9256,599754,10133,403542,8004,239200,7287,989399,10000,65180,4031,287060,7174,338143,7681,201960,6327,97056,5061,728362,10302,49244,2765,162244,5703,227048,7486,174862,5743,114964,4901,17732,2177,1148,461,3780,1148,5808,1133,4601,887,2395,677,169035,5660,55691,3625,37685,3664,28755,3165,22119,2225,24785,2387,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3018953,4219,412486,10500,997060,13324,885855,14872,423916,10015,299636,9995,1972157,14733,297000,8355,707069,12736,571234,11964,238749,8344,158105,6383,890943,13184,85051,5434,247486,7986,281320,7522,159597,6436,117489,5814,23244,2558,1498,767,6564,1158,8025,1665,4527,1089,2630,768,132609,6099,28937,3187,35941,4672,25276,2755,21043,2473,21412,2322,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3120277,5335,463819,13119,1061526,16630,852407,15236,482439,11918,260086,10268,2322351,14694,351086,11790,845015,13311,634515,12565,331185,9554,160550,8513,614216,12222,62115,4731,171224,8632,182336,7365,121251,6412,77290,4574,22688,2464,2132,721,4272,1014,7220,1619,5848,1079,3216,920,161022,7234,48486,3990,41015,3318,28336,2628,24155,3839,19030,2501,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,971740,1752,74787,4420,300716,8414,284630,6494,193860,5884,117747,5446,569470,8033,51195,3980,212786,7089,172739,5694,93316,4641,39434,2721,352492,8271,16663,1878,75886,4421,100346,4375,91055,3964,68542,4074,11768,1593,1077,443,2900,755,3985,1064,2124,726,1682,681,38010,2779,5852,1244,9144,1617,7560,1136,7365,1241,8089,1470,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4167604,3603,420009,12571,1020828,14413,1074187,17936,889090,13074,763490,12591,1569293,15659,162408,7236,522369,11326,446025,11252,276984,7724,161507,5714,1738978,16240,94313,5560,339592,9374,457727,11418,429144,10294,418202,9060,64021,4086,4883,1176,9883,1620,18061,2563,15761,1786,15433,1942,795312,13643,158405,7350,148984,7955,152374,8518,167201,7229,168348,7263,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4788573,2290,442458,11915,1163526,17509,1103918,16371,1146586,15427,932085,12215,2573212,19871,160126,7805,735696,15433,700250,14057,612439,12829,364701,7892,1082141,14436,42055,3487,151606,6717,199372,6074,338832,8785,350276,7775,150352,6870,42854,3960,41992,3982,31564,3451,17617,2056,16325,1986,982868,14987,197423,8650,234232,9675,172732,8835,177698,7361,200783,7396,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6819310,4660,619966,12194,1969839,19342,2243941,19771,1201375,16053,784189,11776,4904302,16365,375923,10343,1520088,17106,1732150,17253,821578,12643,454563,8914,1288652,14984,116407,4943,323303,8266,390538,8690,259353,6853,199051,5667,51110,3453,6464,1223,12038,1481,16702,1841,8677,1419,7229,1107,575246,12860,121172,5736,114410,6288,104551,5935,111767,5536,123346,5777,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3778416,3685,261634,8228,938908,13758,1215748,13387,888880,12034,473246,8317,2330637,9900,114590,4374,660145,9855,823263,11215,515403,10149,217236,4828,1029750,11110,45778,3252,194451,5889,301885,7004,297116,7229,190520,6024,27343,2313,1993,762,5442,1128,9257,1601,6305,1116,4346,901,390686,8017,99273,6412,78870,5667,81343,4174,70056,4498,61144,4296,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1959341,5822,305968,10792,595611,12037,629265,12552,265220,9234,163277,7861,1333404,11103,223868,8176,419896,11122,422331,11349,170235,7518,97074,5528,559410,11478,65610,5087,160694,7612,191159,6578,85451,4920,56496,4429,12417,1903,775,553,2726,1219,3919,1163,2966,1005,2031,792,54110,4464,15715,2214,12295,1840,11856,2310,6568,1513,7676,1619,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4150275,6313,427539,10658,1277505,19711,1239392,16366,743797,13029,462042,10512,2498047,20618,254635,9371,851068,18278,757006,13974,413938,10328,221400,6703,1410337,18107,129221,5459,370524,10082,433195,10350,286793,8509,190604,6842,34589,3508,2604,1044,9335,1991,9653,1416,7280,1629,5717,1397,207302,8035,41079,4277,46578,4040,39538,3717,35786,2807,44321,3291,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,723666,2332,50729,3190,203141,6517,235979,6802,157326,5731,76491,4629,329021,6701,25387,2639,101949,4662,109036,4662,66512,3257,26137,2625,366901,6898,21211,2257,95018,4834,119034,5721,85283,4325,46355,3402,8192,1638,299,202,2030,781,2838,1100,2038,814,987,576,19552,2228,3832,1510,4144,966,5071,1478,3493,924,3012,893,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1259254,3118,109423,5092,331081,6495,419970,8359,263330,7089,135450,4895,736731,7084,37716,2838,209602,5721,266490,5890,155194,6194,67729,3742,395769,7214,24404,2370,94338,4201,131573,4649,91824,4309,53630,3154,9913,1383,404,270,2488,807,3166,807,2496,646,1359,448,116841,4619,46899,3295,24653,2878,18741,2588,13816,1762,12732,1712,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2063180,2367,273017,10186,592846,12735,684037,10996,340110,9439,173170,6302,209474,7180,16947,2509,70740,4668,69883,4449,35307,3259,16597,2006,1277540,12422,94941,5906,360781,9639,483646,8937,216189,7085,121983,5406,38149,3659,3659,988,11386,1874,13961,2339,5937,1191,3206,1031,538017,11713,157470,8203,149939,7907,116547,6064,82677,5547,31384,2831,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,958005,2078,66560,4139,268564,7192,268989,7748,216750,6656,137142,5961,314390,7822,27921,2924,110492,5000,90492,5256,59256,3857,26229,2485,561150,8171,28357,3042,138158,5472,162282,6540,137874,5493,94479,4944,10638,1591,917,520,2630,964,2266,725,3402,844,1423,511,71827,3991,9365,1783,17284,2425,13949,1781,16218,2197,15011,2173,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6234538,2703,628185,13137,1696858,19547,1432788,17242,1506899,18697,969808,11874,2601624,23102,162093,7278,829724,14974,674190,12894,619421,9991,316196,7851,1648690,18847,85517,4407,377380,9763,396386,10962,455625,10254,333782,8578,166317,6066,46433,3674,48245,3576,37833,3447,21721,2703,12085,1668,1817907,20835,334142,9844,441509,13163,324379,8363,410132,10494,307745,9203,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1391475,3298,193565,7365,370599,9529,450811,8613,211995,6750,164505,5945,614245,9281,82768,4674,202044,7746,213375,7170,73923,5016,42135,3383,593355,9324,39609,2940,130298,7242,202305,6619,116553,4289,104590,5030,16736,1943,1560,820,3306,1091,6394,1407,3357,817,2119,684,167139,8030,69628,5172,34951,4017,28737,3517,18162,2515,15661,1795,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13821132,5048,1854945,22400,3634065,25909,3351960,26987,2794920,26765,2185242,23120,7581644,30287,615819,14122,2151178,23029,2155554,21474,1508652,19609,1150441,16578,1808229,19477,122259,5885,318262,7778,367422,10772,536566,12205,463720,9997,395118,11341,119908,6464,106571,4991,81953,5111,48593,3812,38093,3342,4036141,28408,996959,18383,1058054,17433,747031,17182,701109,14350,532988,11437,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6991185,8361,853789,17959,1800555,21293,2146162,21872,1406739,17830,783940,12200,3428377,23551,465696,12398,1071779,17352,1111035,18891,542883,12380,236984,7183,2779837,24104,169159,6624,574620,14046,881394,15900,722105,12678,432559,10493,88448,5910,8429,1890,16143,2410,29806,3561,21852,2569,12218,1864,694523,13390,210505,8750,138013,7553,123927,6877,119899,5912,102179,5941,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,495904,1865,35023,3119,130900,4211,177542,5431,108045,4628,44394,3446,297505,4446,22104,2672,80657,3312,108661,3904,66131,3916,19952,2071,167973,5252,9415,1259,43640,3310,61013,4263,35602,2630,18303,2283,4385,1054,151,150,985,520,1912,767,1144,499,193,216,26041,2697,3353,1097,5618,1525,5956,1569,5168,1441,5946,1444,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7981885,4550,777688,14573,2661209,19218,2311638,20384,1381934,17454,849416,13767,5609684,20022,502143,11068,2015198,19502,1688081,17759,920742,13801,483520,10428,1858224,21493,191435,7488,530630,12457,517646,10207,356421,9591,262092,7687,74063,4676,12189,1457,19207,2793,24441,2478,9743,1739,8483,1369,439914,13393,71921,5690,96174,6757,81470,5939,95028,5868,95321,5140,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2586414,3402,309014,7481,804245,11783,812619,9840,437243,8868,223293,5852,1385683,12167,142892,5057,465217,8088,444669,8724,228681,7517,104224,3922,989472,11654,95888,4073,288668,7487,326454,7332,179201,5358,99261,4229,26438,2335,2231,674,6163,1345,9977,1559,5495,907,2572,686,184821,6176,68003,3873,44197,3817,31519,2776,23866,2828,17236,2508,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2901195,4079,262381,9396,673810,13692,986587,13817,609160,10201,369257,8116,1020700,17698,69401,5131,287822,10588,384680,9478,194404,6983,84393,4515,1486303,19028,92506,5687,306122,9630,514453,12508,343295,8463,229927,6535,38301,3890,3162,1055,7356,1704,10035,1771,11788,1928,5960,1170,355891,10469,97312,6482,72510,6157,77419,5796,59673,4142,48977,4126,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
