GEO_ID,B19037D_001E,B19037D_001M,B19037D_002E,B19037D_002M,B19037D_003E,B19037D_003M,B19037D_004E,B19037D_004M,B19037D_005E,B19037D_005M,B19037D_006E,B19037D_006M,B19037D_007E,B19037D_007M,B19037D_008E,B19037D_008M,B19037D_009E,B19037D_009M,B19037D_010E,B19037D_010M,B19037D_011E,B19037D_011M,B19037D_012E,B19037D_012M,B19037D_013E,B19037D_013M,B19037D_014E,B19037D_014M,B19037D_015E,B19037D_015M,B19037D_016E,B19037D_016M,B19037D_017E,B19037D_017M,B19037D_018E,B19037D_018M,B19037D_019E,B19037D_019M,B19037D_020E,B19037D_020M,B19037D_021E,B19037D_021M,B19037D_022E,B19037D_022M,B19037D_023E,B19037D_023M,B19037D_024E,B19037D_024M,B19037D_025E,B19037D_025M,B19037D_026E,B19037D_026M,B19037D_027E,B19037D_027M,B19037D_028E,B19037D_028M,B19037D_029E,B19037D_029M,B19037D_030E,B19037D_030M,B19037D_031E,B19037D_031M,B19037D_032E,B19037D_032M,B19037D_033E,B19037D_033M,B19037D_034E,B19037D_034M,B19037D_035E,B19037D_035M,B19037D_036E,B19037D_036M,B19037D_037E,B19037D_037M,B19037D_038E,B19037D_038M,B19037D_039E,B19037D_039M,B19037D_040E,B19037D_040M,B19037D_041E,B19037D_041M,B19037D_042E,B19037D_042M,B19037D_043E,B19037D_043M,B19037D_044E,B19037D_044M,B19037D_045E,B19037D_045M,B19037D_046E,B19037D_046M,B19037D_047E,B19037D_047M,B19037D_048E,B19037D_048M,B19037D_049E,B19037D_049M,B19037D_050E,B19037D_050M,B19037D_051E,B19037D_051M,B19037D_052E,B19037D_052M,B19037D_053E,B19037D_053M,B19037D_054E,B19037D_054M,B19037D_055E,B19037D_055M,B19037D_056E,B19037D_056M,B19037D_057E,B19037D_057M,B19037D_058E,B19037D_058M,B19037D_059E,B19037D_059M,B19037D_060E,B19037D_060M,B19037D_061E,B19037D_061M,B19037D_062E,B19037D_062M,B19037D_063E,B19037D_063M,B19037D_064E,B19037D_064M,B19037D_065E,B19037D_065M,B19037D_066E,B19037D_066M,B19037D_067E,B19037D_067M,B19037D_068E,B19037D_068M,B19037D_069E,B19037D_069M,NAME,B19037D_001MA,B19037D_001EA,B19037D_002MA,B19037D_002EA,B19037D_003EA,B19037D_003MA,B19037D_004EA,B19037D_004MA,B19037D_005EA,B19037D_005MA,B19037D_006EA,B19037D_006MA,B19037D_007MA,B19037D_007EA,B19037D_008MA,B19037D_008EA,B19037D_009EA,B19037D_009MA,B19037D_010EA,B19037D_010MA,B19037D_011EA,B19037D_011MA,B19037D_012MA,B19037D_012EA,B19037D_013MA,B19037D_013EA,B19037D_014EA,B19037D_014MA,B19037D_015EA,B19037D_015MA,B19037D_016EA,B19037D_016MA,B19037D_017MA,B19037D_017EA,B19037D_018MA,B19037D_018EA,B19037D_019MA,B19037D_019EA,B19037D_020EA,B19037D_020MA,B19037D_021EA,B19037D_021MA,B19037D_022EA,B19037D_022MA,B19037D_023MA,B19037D_023EA,B19037D_024MA,B19037D_024EA,B19037D_025EA,B19037D_025MA,B19037D_026EA,B19037D_026MA,B19037D_027EA,B19037D_027MA,B19037D_028EA,B19037D_028MA,B19037D_029MA,B19037D_029EA,B19037D_030EA,B19037D_030MA,B19037D_031MA,B19037D_031EA,B19037D_032EA,B19037D_032MA,B19037D_033EA,B19037D_033MA,B19037D_034MA,B19037D_034EA,B19037D_035MA,B19037D_035EA,B19037D_036MA,B19037D_036EA,B19037D_037EA,B19037D_037MA,B19037D_038EA,B19037D_038MA,B19037D_039EA,B19037D_039MA,B19037D_040MA,B19037D_040EA,B19037D_041EA,B19037D_041MA,B19037D_042EA,B19037D_042MA,B19037D_043EA,B19037D_043MA,B19037D_044EA,B19037D_044MA,B19037D_045MA,B19037D_045EA,B19037D_046MA,B19037D_046EA,B19037D_047EA,B19037D_047MA,B19037D_048EA,B19037D_048MA,B19037D_049EA,B19037D_049MA,B19037D_050EA,B19037D_050MA,B19037D_051MA,B19037D_051EA,B19037D_052MA,B19037D_052EA,B19037D_053EA,B19037D_053MA,B19037D_054MA,B19037D_054EA,B19037D_055EA,B19037D_055MA,B19037D_056MA,B19037D_056EA,B19037D_057MA,B19037D_057EA,B19037D_058EA,B19037D_058MA,B19037D_059EA,B19037D_059MA,B19037D_060EA,B19037D_060MA,B19037D_061EA,B19037D_061MA,B19037D_062MA,B19037D_062EA,B19037D_063MA,B19037D_063EA,B19037D_064EA,B19037D_064MA,B19037D_065EA,B19037D_065MA,B19037D_066EA,B19037D_066MA,B19037D_067MA,B19037D_067EA,B19037D_068MA,B19037D_068EA,B19037D_069EA,B19037D_069MA,state
0400000US13,125307,3839,4351,1149,1391,493,181,180,218,235,167,192,191,201,236,343,378,408,63,101,114,104,266,286,600,562,419,368,127,121,0,224,0,224,0,224,59709,3321,2565,905,875,466,1370,568,1247,576,1861,802,1549,679,2285,878,1771,892,1131,624,4322,949,6767,1413,8668,1856,6832,1638,4120,1114,5474,1174,8872,1389,46758,2566,1701,831,459,309,690,444,1380,530,1016,537,1347,462,2280,792,1521,650,2127,826,4474,1418,4771,1051,5992,1433,4679,1252,3449,1025,4141,1263,6731,1333,14489,1432,1092,461,737,514,954,609,853,542,1031,486,603,361,163,181,454,330,386,331,1394,693,1664,837,2275,725,1020,642,242,188,462,313,1159,532,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,178442,3559,1433,632,459,355,38,63,0,187,37,61,54,88,74,122,274,346,0,187,213,356,80,98,21,35,97,96,50,86,0,187,36,60,0,187,34879,2597,1065,464,541,356,679,345,300,213,834,371,553,377,1055,459,1662,730,796,501,2692,815,3039,713,5104,1215,4622,1211,4217,1020,4034,944,3686,984,69946,2469,2371,786,1288,584,1336,665,1307,514,1231,546,1213,516,2129,778,2046,685,2575,877,3625,888,6272,1063,10107,1361,9047,1401,6895,1055,9031,1548,9473,1241,72184,2353,6097,1185,3774,763,3127,777,2586,836,3327,786,2160,733,3078,805,2263,636,2625,747,4447,828,6457,1104,9952,1314,6405,913,4636,945,5667,959,5583,833,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,231272,4176,10475,1596,4488,1010,670,338,523,400,900,581,323,258,690,427,360,315,96,120,327,239,109,128,852,620,528,301,281,248,124,192,165,185,39,66,103599,3025,6051,1436,1886,748,1582,688,2549,798,2026,799,1939,608,1936,630,2662,690,2841,889,5285,1158,11166,1795,15136,1876,13048,1863,7679,1428,11045,1683,16768,1938,81481,2606,3304,995,965,381,1393,549,2880,990,1617,760,3224,979,2989,849,2373,669,1622,617,3887,1044,6942,1237,11316,1646,9186,1489,7725,1292,9712,1266,12346,1490,35717,2078,3883,1053,2303,645,2973,909,1881,704,2004,629,1458,550,852,424,883,492,1169,556,2392,680,2815,747,2313,690,3606,819,1712,516,2966,876,2507,637,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,44540,2452,4462,1071,2333,938,194,196,62,82,474,350,458,305,121,139,59,96,49,91,0,197,426,399,193,238,0,197,60,91,0,197,0,197,33,60,24456,2198,1706,657,296,227,1181,683,1700,990,1088,644,747,511,527,337,1167,668,367,232,2372,872,2883,869,2145,679,3960,1207,1068,567,1564,689,1685,796,12139,1619,245,235,223,225,131,195,317,240,363,245,533,540,229,221,395,257,29,46,157,147,1159,646,2218,859,1268,521,989,498,1520,721,2363,665,3483,720,736,467,171,182,63,114,78,96,126,155,0,197,240,236,0,197,234,258,113,131,394,337,252,219,440,357,0,197,227,175,409,291,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,23665,1662,544,358,338,310,0,214,54,89,73,130,16,27,26,37,0,214,0,214,0,214,0,214,17,30,20,39,0,214,0,214,0,214,0,214,11369,1465,1009,558,395,305,283,299,701,575,207,234,223,201,135,133,209,283,486,344,690,425,1392,577,1275,696,1252,628,521,301,953,540,1638,668,7999,888,429,301,143,137,128,161,333,247,366,317,653,477,150,153,645,396,300,211,745,427,843,310,809,397,630,272,465,350,629,403,731,444,3753,879,439,251,767,566,160,256,382,289,243,207,92,93,0,214,65,95,173,189,300,265,514,363,112,163,167,142,113,160,21,36,205,239,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,124741,3363,2387,640,582,322,190,191,112,118,51,73,164,179,112,142,56,100,71,117,213,180,234,174,265,262,59,100,93,109,96,157,89,110,0,203,53966,2520,1506,565,366,289,389,282,1512,627,1475,750,1004,533,1320,588,1694,773,2068,679,3537,1043,5181,1267,7130,1461,6299,1377,4333,1055,7869,1504,8283,1295,48970,2116,988,505,505,291,743,396,1267,714,846,422,1327,599,859,469,1825,661,867,467,2520,780,3105,823,5417,1089,6169,1332,4500,923,5645,1022,12387,1443,19418,1559,2713,946,1593,595,843,433,613,287,938,467,608,310,549,340,724,485,449,310,1487,565,1189,502,1085,491,2214,699,928,373,1557,539,1928,579,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,147437,2921,5952,975,2906,778,351,296,233,220,105,101,88,102,65,91,72,109,456,595,13,23,162,224,530,358,282,176,398,282,189,199,0,210,102,146,73865,2863,5064,1108,1184,636,930,510,1782,686,1607,784,2632,964,2555,983,1567,656,1150,493,2241,738,5826,1219,8606,1391,9823,1799,6723,1472,9324,1413,12851,1741,49306,2529,2914,989,996,510,1236,519,1039,574,766,381,1277,504,601,371,1472,612,1895,654,2012,766,3091,941,5724,1294,4983,1013,3669,980,5711,1200,11920,1692,18314,1560,5112,1271,1913,774,1538,604,734,468,1066,601,552,348,451,286,506,397,355,241,1038,445,684,392,1121,554,811,421,1031,508,682,376,720,322,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,101448,3042,7552,1244,2095,647,343,331,744,539,894,618,343,257,78,126,246,196,787,534,166,172,608,358,249,219,372,290,284,266,139,185,204,248,0,170,47252,2356,1509,528,918,499,599,317,835,502,896,368,1965,822,1031,455,1682,632,2194,821,3383,980,4300,950,9798,1530,5905,936,2946,739,5017,1091,4274,905,34101,1696,1244,493,448,247,453,333,719,346,593,313,1022,541,772,447,1027,435,1127,390,1650,578,3247,781,4291,1176,4059,852,3324,795,4492,771,5633,1108,12543,1017,1085,468,630,396,510,296,562,401,1003,498,307,219,469,378,281,196,687,292,927,409,1377,519,1086,493,509,293,557,335,1404,515,1149,440,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,76139,2578,3756,668,1210,487,258,232,151,153,114,120,102,107,195,191,71,120,159,141,202,211,106,93,524,252,443,319,92,142,0,153,129,209,0,153,42312,2380,1289,586,933,589,806,408,1351,599,1260,542,1339,553,1354,580,1400,643,2017,699,2971,876,5227,1105,6939,1225,6291,1387,2844,860,3263,1104,3028,940,22626,1395,1471,743,483,302,252,181,818,443,631,369,502,356,754,451,1027,511,367,264,1712,584,2127,739,2335,743,2945,745,1569,575,2559,892,3074,871,7445,1092,1090,557,765,413,463,287,416,259,288,210,243,200,277,231,429,358,424,334,222,235,348,243,657,334,470,324,44,61,922,454,387,252,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,41018,2024,3250,737,1398,453,145,173,415,508,167,158,64,65,155,196,48,85,148,203,171,257,276,221,206,301,0,190,0,190,57,95,0,190,0,190,19416,1681,1203,542,628,373,322,274,1241,509,955,513,672,448,383,329,752,424,388,282,1269,580,2119,871,3586,992,1733,616,919,499,1597,658,1649,483,13795,1477,921,535,427,396,760,528,410,351,314,297,678,445,224,193,485,283,874,752,224,203,916,482,1700,606,1307,545,1021,567,1580,613,1954,661,4557,949,526,312,467,308,215,163,337,352,296,208,284,223,169,137,445,477,173,160,134,176,339,199,450,319,230,182,266,232,84,81,142,92,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,81096,3083,1927,594,480,337,401,289,148,125,169,136,25,42,164,161,78,93,70,131,52,84,166,222,71,113,103,120,0,211,0,211,0,211,0,211,28927,2205,1146,606,472,324,863,611,968,471,1271,668,1688,796,697,431,974,559,1218,508,3184,835,3266,917,4170,1010,2916,931,1670,753,2260,645,2164,786,33262,2091,2060,636,808,395,613,320,1186,392,1342,552,1535,596,910,444,1766,784,851,383,2720,862,4267,1029,5221,1072,3602,937,1886,646,2748,662,1747,726,16980,1432,1304,513,809,392,896,502,906,397,910,423,1166,582,624,327,899,437,679,328,1432,519,1699,660,2438,725,1129,505,722,351,458,274,909,444,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
