GEO_ID,B17010B_001E,B17010B_001M,B17010B_002E,B17010B_002M,B17010B_003E,B17010B_003M,B17010B_004E,B17010B_004M,B17010B_005E,B17010B_005M,B17010B_006E,B17010B_006M,B17010B_007E,B17010B_007M,B17010B_008E,B17010B_008M,B17010B_009E,B17010B_009M,B17010B_010E,B17010B_010M,B17010B_011E,B17010B_011M,B17010B_012E,B17010B_012M,B17010B_013E,B17010B_013M,B17010B_014E,B17010B_014M,B17010B_015E,B17010B_015M,B17010B_016E,B17010B_016M,B17010B_017E,B17010B_017M,B17010B_018E,B17010B_018M,B17010B_019E,B17010B_019M,B17010B_020E,B17010B_020M,B17010B_021E,B17010B_021M,B17010B_022E,B17010B_022M,B17010B_023E,B17010B_023M,B17010B_024E,B17010B_024M,B17010B_025E,B17010B_025M,B17010B_026E,B17010B_026M,B17010B_027E,B17010B_027M,B17010B_028E,B17010B_028M,B17010B_029E,B17010B_029M,B17010B_030E,B17010B_030M,B17010B_031E,B17010B_031M,B17010B_032E,B17010B_032M,B17010B_033E,B17010B_033M,B17010B_034E,B17010B_034M,B17010B_035E,B17010B_035M,B17010B_036E,B17010B_036M,B17010B_037E,B17010B_037M,B17010B_038E,B17010B_038M,B17010B_039E,B17010B_039M,B17010B_040E,B17010B_040M,B17010B_041E,B17010B_041M,NAME,B17010B_001EA,B17010B_001MA,B17010B_002EA,B17010B_002MA,B17010B_003EA,B17010B_003MA,B17010B_004EA,B17010B_004MA,B17010B_005MA,B17010B_005EA,B17010B_006EA,B17010B_006MA,B17010B_007EA,B17010B_007MA,B17010B_008MA,B17010B_008EA,B17010B_009EA,B17010B_009MA,B17010B_010MA,B17010B_010EA,B17010B_011EA,B17010B_011MA,B17010B_012EA,B17010B_012MA,B17010B_013MA,B17010B_013EA,B17010B_014EA,B17010B_014MA,B17010B_015EA,B17010B_015MA,B17010B_016EA,B17010B_016MA,B17010B_017MA,B17010B_017EA,B17010B_018MA,B17010B_018EA,B17010B_019MA,B17010B_019EA,B17010B_020EA,B17010B_020MA,B17010B_021EA,B17010B_021MA,B17010B_022MA,B17010B_022EA,B17010B_023MA,B17010B_023EA,B17010B_024MA,B17010B_024EA,B17010B_025EA,B17010B_025MA,B17010B_026EA,B17010B_026MA,B17010B_027EA,B17010B_027MA,B17010B_028MA,B17010B_028EA,B17010B_029MA,B17010B_029EA,B17010B_030MA,B17010B_030EA,B17010B_031EA,B17010B_031MA,B17010B_032EA,B17010B_032MA,B17010B_033MA,B17010B_033EA,B17010B_034MA,B17010B_034EA,B17010B_035MA,B17010B_035EA,B17010B_036EA,B17010B_036MA,B17010B_037EA,B17010B_037MA,B17010B_038EA,B17010B_038MA,B17010B_039MA,B17010B_039EA,B17010B_040MA,B17010B_040EA,B17010B_041MA,B17010B_041EA,state
0400000US13,729438,11484,130502,7639,24147,3121,12950,2275,2930,918,4322,1459,5698,1511,11197,1898,106355,6828,12410,2200,7970,1875,2706,1293,1949,938,3315,1091,4440,1356,93945,6851,80360,6127,11361,2394,24920,3179,44079,4579,13585,1989,598936,9553,327848,9073,156145,7517,23711,2850,29205,3498,103229,6381,171703,6421,271088,9130,54072,4568,24617,3826,5985,1731,3487,1228,15145,2811,29455,3362,217016,8241,132736,6596,19181,3072,18923,2585,94632,5525,84280,5397,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,376716,6622,85462,4639,9814,1481,5645,1234,1199,617,2462,892,1984,780,4169,903,75648,4719,8500,1732,6037,1532,1618,750,1610,800,2809,824,2463,814,67148,4151,54890,4037,9712,1758,16787,2702,28391,2826,12258,1640,291254,7249,133877,5024,53159,3557,8350,1645,11276,2080,33533,3050,80718,3844,157377,6371,30094,3045,12269,2017,2358,813,1194,502,8717,1770,17825,2579,127283,6133,72813,4746,11028,1809,11107,1685,50678,3703,54470,3988,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,138803,4486,32587,3270,3633,965,2036,798,298,331,441,397,1297,631,1597,656,28954,3328,3891,1069,3001,891,670,481,961,525,1370,637,890,555,25063,3021,23104,3152,4254,1480,6690,1627,12160,2110,1959,670,106216,3866,50836,2825,21030,2428,2033,792,5454,1412,13543,2055,29806,2287,55380,3948,12706,2023,6881,1515,1639,762,1270,821,3972,990,5825,1388,42674,3340,27901,3198,3098,1189,4077,1127,20726,2932,14773,1950,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,20490,1933,6045,1344,1278,507,1060,508,145,248,477,404,438,307,218,240,4767,1201,396,381,396,381,0,163,199,305,197,249,0,163,4371,1113,3997,1147,1054,623,1261,558,1682,798,374,264,14445,1855,7631,1436,3658,1092,613,438,1141,582,1904,675,3973,1038,6814,1398,1693,726,1412,694,575,453,0,163,837,513,281,270,5121,1312,3248,989,285,291,464,332,2499,934,1873,807,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,37569,2645,8480,1432,1727,688,802,485,189,206,423,412,190,196,925,499,6753,1203,592,371,375,267,56,104,119,161,200,214,217,303,6161,1247,5621,1236,1423,688,2068,797,2130,895,540,385,29089,2462,16595,2117,7459,1654,1233,559,2329,883,3897,1259,9136,1719,12494,1588,3413,943,1763,661,22,42,428,383,1313,620,1650,676,9081,1326,6637,1342,1286,540,1750,927,3601,835,2444,586,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,80833,3727,17175,2098,2570,1086,1254,754,233,189,547,411,474,414,1316,745,14605,1922,2316,894,2141,934,489,544,402,401,1250,682,175,271,12289,1757,11290,1656,2785,956,1992,729,6513,1279,999,484,63658,3314,30633,2443,12726,1984,2260,963,2549,927,7917,1631,17907,1899,33025,3080,7155,1546,3471,1127,990,519,0,195,2481,994,3684,1097,25870,2661,16853,2070,3938,1158,3190,1027,9725,1558,9017,1530,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,317913,7258,90573,4952,15307,2339,7316,1894,1464,611,1447,830,4405,1388,7991,1482,75266,4528,9502,1852,7131,1694,1621,910,1425,849,4085,1325,2371,833,65764,4561,56645,4164,8162,1827,16852,2151,31631,3074,9119,1504,227340,7331,119190,5564,44935,3923,6067,1507,8479,1815,30389,3326,74255,3988,108150,5300,20609,2689,9722,1927,3078,1133,1142,582,5502,1242,10887,1976,87541,4901,49192,4142,7757,1723,7021,1610,34414,3211,38349,3007,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,405983,6691,41176,3207,5834,1215,3062,990,305,288,1208,632,1549,819,2772,753,35342,3090,4177,1217,2710,876,394,296,1058,653,1258,604,1467,763,31165,3161,25567,2980,3983,1277,7697,1736,13887,2315,5598,1446,364807,7178,200351,6316,93157,4794,15055,1935,20648,2940,57454,3734,107194,4248,164456,5424,31266,3223,16897,2570,4092,1404,3432,1182,9373,1739,14369,2002,133190,5075,72884,4188,10189,1583,9209,2031,53486,4035,60306,3612,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,113229,4152,17577,2561,3495,1119,2434,994,382,472,1089,744,963,530,1061,510,14082,2307,949,561,294,259,57,92,0,210,237,214,655,430,13133,2331,11202,2218,1443,787,3302,1138,6457,1638,1931,787,95652,3794,49393,3394,24656,2786,4528,1222,5650,1498,14478,2161,24737,2881,46259,3605,9270,1944,4487,1428,893,623,385,452,3209,1226,4783,1139,36989,3138,20677,2439,2853,1149,2403,870,15421,2067,16312,2371,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,301263,5656,71072,3955,10116,1802,6493,1492,896,673,2920,998,2677,952,3623,789,60956,3692,10483,1750,7086,1422,1698,810,1253,686,4135,1168,3397,1008,50473,3248,42726,2954,7357,1383,13465,1968,21904,2234,7747,1436,230191,6021,105231,3966,41828,2951,6188,1437,7185,1479,28455,2155,63403,2830,124960,5138,24721,2642,12827,2231,2667,1134,1652,889,8508,1576,11894,1764,100239,4411,56493,3525,9364,1453,7509,1472,39620,3102,43746,3234,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,73012,3089,19461,2473,5844,1318,4780,1209,1015,599,2251,923,1514,570,1064,573,13617,2246,2199,842,2019,799,739,458,435,384,845,487,180,215,11418,2107,10412,1937,2048,974,3070,1032,5294,1410,1006,670,53551,3170,29416,2587,19292,2235,3589,1235,4884,1189,10819,1795,10124,1740,24135,2506,4910,1087,3085,879,293,264,1056,479,1736,657,1825,689,19225,2187,14253,2030,2524,1131,2641,978,9088,1722,4972,1157,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,251395,6243,68457,4325,12482,1974,5614,1400,760,481,1508,668,3346,1087,6868,1458,55975,3717,7293,1779,4495,1354,953,703,548,411,2994,1041,2798,1079,48682,3593,40666,3315,4892,1351,10806,1806,24968,2650,8016,1490,182938,4989,99092,5358,42086,3768,4488,1242,10390,1840,27208,3309,57006,3808,83846,4283,18049,1925,7994,1598,1746,680,1264,714,4984,1365,10055,1395,65797,4131,39890,3399,7827,1854,6879,1598,25184,2969,25907,2362,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,149569,4676,30091,3103,4349,1087,3520,1022,541,484,1621,666,1358,811,829,365,25742,2929,2559,940,2028,847,363,364,991,702,674,387,531,328,23183,2992,20946,2935,4598,1405,5235,1470,11113,1972,2237,632,119478,4686,55295,3508,20073,2708,3577,1041,4887,1577,11609,1843,35222,2687,64183,4534,13164,2171,7619,1672,2833,1033,587,499,4199,1190,5545,1363,51019,3806,30905,3073,5585,1459,5297,1567,20023,2642,20114,2371,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,18375,1478,3834,1021,432,353,299,307,0,163,188,231,111,208,133,173,3402,943,306,213,231,215,0,163,124,169,107,133,75,106,3096,963,2870,919,711,510,1098,645,1061,525,226,278,14541,1519,7341,1361,4218,1036,1200,615,959,590,2059,761,3123,763,7200,1275,1923,699,993,519,554,423,120,133,319,275,930,509,5277,1198,3536,963,748,492,460,296,2328,806,1741,571,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
