GEO_ID,C15010F_001E,C15010F_001M,C15010F_002E,C15010F_002M,C15010F_003E,C15010F_003M,C15010F_004E,C15010F_004M,C15010F_005E,C15010F_005M,C15010F_006E,C15010F_006M,NAME,C15010F_001EA,C15010F_001MA,C15010F_002EA,C15010F_002MA,C15010F_003MA,C15010F_003EA,C15010F_004MA,C15010F_004EA,C15010F_005EA,C15010F_005MA,C15010F_006EA,C15010F_006MA,state
0400000US39,9699,2046,4208,1497,767,540,1403,547,1048,536,2273,690,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,5138,1187,1421,516,648,538,931,433,690,382,1448,810,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,9633,1875,2421,809,822,542,1580,1026,1470,758,3340,1059,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,16706,2735,5438,1439,2412,1087,3792,1128,1248,580,3816,941,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,2459,806,938,492,95,121,696,402,357,332,373,313,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,5039,1185,1211,561,353,347,1948,866,1097,514,430,375,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5090,1310,1962,810,537,441,944,487,373,319,1274,634,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,110638,6742,39417,4059,9593,1914,27934,3524,12257,2123,21437,3191,Texas,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,8353,1925,2482,1212,786,459,3424,1579,585,434,1076,488,Utah,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,21800,2910,8840,1775,1380,853,4779,1044,2374,903,4427,1157,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,20035,2711,7048,1441,2219,751,4286,1318,1677,767,4805,1231,Washington,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,6559,2019,2802,1509,371,270,1190,670,550,338,1646,699,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,80161,7591,19122,3055,10433,2301,22696,3556,17039,2565,10871,2305,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,72
