GEO_ID,B05003B_001E,B05003B_001M,B05003B_002E,B05003B_002M,B05003B_003E,B05003B_003M,B05003B_004E,B05003B_004M,B05003B_005E,B05003B_005M,B05003B_006E,B05003B_006M,B05003B_007E,B05003B_007M,B05003B_008E,B05003B_008M,B05003B_009E,B05003B_009M,B05003B_010E,B05003B_010M,B05003B_011E,B05003B_011M,B05003B_012E,B05003B_012M,B05003B_013E,B05003B_013M,B05003B_014E,B05003B_014M,B05003B_015E,B05003B_015M,B05003B_016E,B05003B_016M,B05003B_017E,B05003B_017M,B05003B_018E,B05003B_018M,B05003B_019E,B05003B_019M,B05003B_020E,B05003B_020M,B05003B_021E,B05003B_021M,B05003B_022E,B05003B_022M,B05003B_023E,B05003B_023M,NAME,B05003B_001EA,B05003B_001MA,B05003B_002EA,B05003B_002MA,B05003B_003EA,B05003B_003MA,B05003B_004MA,B05003B_004EA,B05003B_005MA,B05003B_005EA,B05003B_006EA,B05003B_006MA,B05003B_007EA,B05003B_007MA,B05003B_008EA,B05003B_008MA,B05003B_009EA,B05003B_009MA,B05003B_010MA,B05003B_010EA,B05003B_011MA,B05003B_011EA,B05003B_012MA,B05003B_012EA,B05003B_013MA,B05003B_013EA,B05003B_014EA,B05003B_014MA,B05003B_015MA,B05003B_015EA,B05003B_016MA,B05003B_016EA,B05003B_017MA,B05003B_017EA,B05003B_018MA,B05003B_018EA,B05003B_019EA,B05003B_019MA,B05003B_020EA,B05003B_020MA,B05003B_021MA,B05003B_021EA,B05003B_022MA,B05003B_022EA,B05003B_023MA,B05003B_023EA,state
0400000US13,3292061,14889,1536667,10571,426993,8312,421310,8378,5683,1919,1493,805,4190,1751,1109674,5472,1024156,8303,85518,7204,50743,5062,34775,4457,1755394,9120,423721,6187,419469,6375,4252,1962,841,606,3411,1855,1331673,5438,1245088,9095,86585,7858,59085,6089,27500,4024,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,23386,2357,14562,1480,1992,719,1992,719,0,187,0,187,0,187,12570,1285,11576,1310,994,465,805,454,189,135,8824,1368,1891,685,1837,673,54,100,54,100,0,187,6933,1009,6431,1015,502,408,431,396,71,114,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,11347,2676,6882,1699,1907,980,1180,509,727,671,0,201,727,671,4975,1206,3765,1247,1210,810,455,667,755,467,4465,1484,1337,736,553,453,784,667,0,201,784,667,3128,1067,2206,904,922,681,312,414,610,567,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1818986,10407,853388,6388,224649,4361,218820,4864,5829,1994,1423,704,4406,1882,628739,4220,596337,4969,32402,3671,18387,2319,14015,2675,965598,6295,221454,3833,217047,3923,4407,1400,1604,795,2803,1162,744144,4486,710902,5822,33242,3748,17878,2505,15364,2837,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,623961,6948,300094,5494,91120,3518,87422,3578,3698,1217,863,488,2835,1070,208974,3710,194319,4742,14655,2924,5396,1609,9259,2577,323867,4609,83159,2948,81067,3024,2092,1106,501,378,1591,1123,240708,2941,226997,3553,13711,2560,4740,1348,8971,2189,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,107076,4342,56028,2658,16199,1930,14250,1610,1949,1064,189,175,1760,1075,39829,1673,31286,2120,8543,1962,3421,1166,5122,1650,51048,3152,16850,2184,15387,2013,1463,799,488,406,975,704,34198,1667,27590,1922,6608,1476,2374,1151,4234,1143,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,167207,5245,87100,3524,22860,2398,21935,2436,925,622,371,380,554,531,64240,2378,57789,2661,6451,1445,3427,1124,3024,990,80107,2768,21414,1860,20782,1968,632,655,92,154,540,640,58693,1987,54623,2216,4070,1165,1885,833,2185,827,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,361637,6545,176357,4917,46887,3072,45347,3048,1540,806,857,494,683,546,129470,3612,117836,3994,11634,2975,4046,1371,7588,2485,185280,3408,46145,2786,44193,2677,1952,832,366,347,1586,811,139135,2585,130328,2968,8807,1807,4183,1486,4624,1359,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1521339,7479,720787,6425,209616,5098,209616,5098,0,214,0,214,0,214,511171,3481,504284,3486,6887,1819,3534,1359,3353,1165,800552,5196,203074,4014,202263,3975,811,571,0,214,811,571,597478,3292,589846,4248,7632,2233,2786,1104,4846,1849,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,16372,1321,9936,1076,2754,588,2072,555,682,358,253,250,429,315,7182,930,3825,911,3357,741,1727,713,1630,667,6436,822,2510,529,1658,572,852,444,440,313,412,370,3926,553,1125,390,2801,530,1572,576,1229,436,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1806673,11404,842257,5920,209496,4344,200094,4361,9402,2194,3067,1222,6335,1786,632761,3400,536454,5549,96307,5312,58104,4703,38203,3598,964416,7507,205926,3821,196837,4274,9089,1915,3326,1195,5763,1611,758490,5451,647251,8516,111239,6182,69084,5032,42155,3707,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,531887,11002,254982,6812,65865,3892,57956,3708,7909,1996,2528,1035,5381,1888,189117,4534,108708,5296,80409,4824,47287,3851,33122,3379,276905,6081,65369,3925,56876,3778,8493,2212,1870,741,6623,2034,211536,3655,118521,5013,93015,5241,53697,3871,39318,3582,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1374615,9426,655353,5644,174234,4220,170687,4182,3547,1722,613,543,2934,1690,481119,3427,461966,4023,19153,2781,8581,1479,10572,2506,719262,6048,168868,3819,165264,4136,3604,1675,697,584,2907,1647,550394,3788,532624,4287,17770,2562,9121,1586,8649,1990,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,361130,5956,184805,3587,64094,2520,52687,3342,11407,2264,3593,1289,7814,1776,120711,2410,64286,3776,56425,3862,35960,3404,20465,2958,176325,3960,61767,2649,51343,2933,10424,1931,4037,1246,6387,1618,114558,2089,58628,3374,55930,3244,35030,3185,20900,2639,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1134333,6398,536149,4787,158525,3297,158525,3297,0,217,0,217,0,217,377624,3417,376673,3499,951,485,350,291,601,397,598184,5285,148278,3996,148213,4014,65,124,0,217,65,124,449906,2716,449140,2763,766,421,594,385,172,170,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,698380,8685,332296,5039,95691,3050,93914,3090,1777,913,501,501,1276,799,236605,3285,223633,3824,12972,2645,6380,1534,6592,1966,366084,5575,88176,3595,86591,3551,1585,929,1338,916,247,182,277908,3763,268932,4197,8976,1785,5501,1494,3475,1151,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,88952,3328,45658,2419,13161,1561,12130,1644,1031,591,301,238,730,554,32497,1735,26203,1946,6294,1530,2735,1005,3559,1072,43294,2019,11917,1515,10643,1526,1274,917,129,156,1145,903,31377,1226,26443,1444,4934,1204,1681,657,3253,1072,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,274550,5204,137432,3158,36635,2187,35212,2418,1423,1172,448,414,975,1120,100797,2277,89695,3040,11102,1953,6187,1386,4915,1775,137118,3344,33499,2464,32702,2334,797,587,236,230,561,529,103619,1874,94801,2204,8818,2065,5019,1333,3799,1377,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,22409,2820,13948,1803,3176,1001,2703,960,473,466,0,192,473,466,10772,1287,7484,1389,3288,975,1643,630,1645,832,8461,1705,2175,987,1866,795,309,466,61,147,248,402,6286,1243,3171,1025,3115,969,1285,658,1830,803,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1217572,10761,576820,7499,143671,3808,133840,3932,9831,2261,2790,1249,7041,1922,433149,5021,336880,6017,96269,5887,59997,4247,36272,4023,640752,6304,137005,3682,129403,4223,7602,1908,2348,1083,5254,1457,503747,4285,388344,7607,115403,6847,73470,5145,41933,4961,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,44431,3251,25922,2331,4796,1357,3948,1368,848,853,0,201,848,853,21126,1993,19125,1935,2001,849,971,573,1030,654,18509,2257,5250,1391,4104,1127,1146,746,251,305,895,729,13259,1584,11902,1493,1357,705,587,447,770,579,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3136984,21590,1470836,12733,366883,7585,346249,7408,20634,3135,7050,1881,13584,2482,1103953,8406,742415,11481,361538,9709,233745,7824,127793,6977,1666148,12116,347179,5767,324424,6872,22755,3408,8504,2105,14251,2573,1318969,8934,853631,11665,465338,10577,327369,8424,137969,6087,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2206579,12167,1034706,7259,266755,5183,261721,5179,5034,1629,1320,633,3714,1506,767951,4869,736229,6045,31722,3528,15957,2326,15765,2888,1171873,8200,257808,5046,253454,5110,4354,1654,1229,735,3125,1517,914065,5349,877821,6669,36244,4256,20460,3080,15784,3128,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,23294,2184,14873,2329,4930,1318,4834,1371,96,161,80,156,16,35,9943,1642,5095,1497,4848,1461,2247,1221,2601,1093,8421,996,2538,847,2395,837,143,195,0,161,143,195,5883,702,2923,1087,2960,1061,1142,710,1818,809,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1441353,10913,691066,6260,191726,4299,189109,4586,2617,1301,622,456,1995,1158,499340,4905,464125,6444,35215,4503,19469,2688,15746,3368,750287,7398,183060,5007,178447,5340,4613,1895,308,221,4305,1861,567227,4608,535240,5909,31987,3716,18521,2625,13466,2672,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,286716,5037,144893,3437,42003,2087,41755,2077,248,187,156,159,92,103,102890,2390,96978,2791,5912,1861,3142,1127,2770,1325,141823,3190,34951,2194,34706,2229,245,174,108,122,137,138,106872,1915,104834,2076,2038,642,1033,418,1005,459,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,77750,3874,42019,2481,10848,1567,8710,1618,2138,1326,964,568,1174,1208,31171,1776,25318,2026,5853,1352,3191,1190,2662,1019,35731,2512,9816,1566,8975,1512,841,527,765,510,76,146,25915,1606,18880,1892,7035,1912,4268,1333,2767,1269,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1437081,14280,693826,8291,187113,5155,183053,5083,4060,1461,834,492,3226,1267,506713,5392,449813,7187,56900,5454,29038,3583,27862,3875,743255,8803,181191,5230,176128,5328,5063,1807,1464,814,3599,1702,562064,5123,505878,6111,56186,5470,32245,3796,23941,3817,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,66660,5240,32517,2782,9257,1329,8229,1301,1028,624,450,419,578,422,23260,2043,14931,2008,8329,1668,5057,1055,3272,1314,34143,3193,8624,1431,7314,1841,1310,1238,116,154,1194,1233,25519,2471,15841,2325,9678,1883,6598,1947,3080,1267,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1357385,9443,633369,6318,169449,4878,169002,4920,447,341,157,205,290,266,463920,3227,458012,3606,5908,2206,2253,1129,3655,1868,724016,5952,166665,4517,166068,4497,597,445,82,98,515,436,557351,3259,549811,3883,7540,2035,4608,1463,2932,1162,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,16987,1897,9953,1189,2803,899,1947,828,856,800,312,352,544,756,7150,931,4138,1182,3012,955,1006,621,2006,925,7034,1919,2972,1560,2539,1663,433,478,365,474,68,91,4062,747,1804,787,2258,736,1163,548,1095,635,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1122675,7929,529632,4827,143678,4012,141039,3763,2639,1266,1230,641,1409,1048,385954,2960,371223,4591,14731,3291,7019,1772,7712,2539,593043,5693,142642,3653,140446,3734,2196,1013,773,633,1423,801,450401,3377,437301,4724,13100,3167,6927,2333,6173,1918,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3423231,16872,1658360,9602,451396,6167,433602,6845,17794,3319,5395,1777,12399,2777,1206964,6815,1087140,10264,119824,8065,61533,5292,58291,5962,1764871,11806,439810,7685,423491,8241,16319,2930,2910,1278,13409,2901,1325061,7155,1204425,9843,120636,8606,62126,5328,58510,6211,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,37669,3034,22555,1874,6693,1063,5634,1176,1059,642,402,472,657,503,15862,1473,10000,1445,5862,1059,2663,826,3199,938,15114,2134,6129,1547,4978,1303,1151,1204,205,171,946,1227,8985,991,5508,954,3477,951,1393,610,2084,910,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1627641,10715,777610,6757,187949,4637,180945,4664,7004,1526,2872,1119,4132,1284,589661,5164,530219,6287,59442,4973,36612,3400,22830,3294,850031,6924,188305,4436,184914,4639,3391,948,1467,767,1924,963,661726,5061,605442,5872,56284,4270,33684,2955,22600,3186,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,271584,8603,145403,4955,32348,3258,28432,3487,3916,1943,1821,817,2095,1704,113055,3860,84219,4831,28836,3515,14487,2044,14349,3145,126181,5288,31828,3062,29754,3071,2074,685,1366,540,708,410,94353,3445,67620,2839,26733,2976,16086,2021,10647,2346,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,71991,4073,38513,2882,7878,1858,7693,1873,185,264,185,264,0,200,30635,1880,28932,2035,1703,797,925,440,778,556,33478,2845,8628,1700,8628,1700,0,200,0,200,0,200,24850,1832,22861,2025,1989,1008,1141,542,848,675,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,370335,4564,181031,3193,56523,2048,55655,2112,868,428,678,342,190,203,124508,2408,117556,2428,6952,1801,3434,1141,3518,1388,189304,3502,55991,1990,55035,1928,956,511,786,453,170,188,133313,2281,127080,2685,6233,1772,3314,945,2919,1226,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,403659,18645,195643,9841,39830,4618,39149,4680,681,561,109,132,572,533,155813,8049,146310,7664,9503,2091,3645,1162,5858,1513,208016,12212,36093,3911,35849,3921,244,242,86,143,158,197,171923,10132,158765,9389,13158,2418,7044,1603,6114,1389,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
