GEO_ID,B14007B_001E,B14007B_001M,B14007B_002E,B14007B_002M,B14007B_003E,B14007B_003M,B14007B_004E,B14007B_004M,B14007B_005E,B14007B_005M,B14007B_006E,B14007B_006M,B14007B_007E,B14007B_007M,B14007B_008E,B14007B_008M,B14007B_009E,B14007B_009M,B14007B_010E,B14007B_010M,B14007B_011E,B14007B_011M,B14007B_012E,B14007B_012M,B14007B_013E,B14007B_013M,B14007B_014E,B14007B_014M,B14007B_015E,B14007B_015M,B14007B_016E,B14007B_016M,B14007B_017E,B14007B_017M,B14007B_018E,B14007B_018M,B14007B_019E,B14007B_019M,NAME,B14007B_001EA,B14007B_001MA,B14007B_002MA,B14007B_002EA,B14007B_003MA,B14007B_003EA,B14007B_004EA,B14007B_004MA,B14007B_005EA,B14007B_005MA,B14007B_006EA,B14007B_006MA,B14007B_007MA,B14007B_007EA,B14007B_008MA,B14007B_008EA,B14007B_009EA,B14007B_009MA,B14007B_010EA,B14007B_010MA,B14007B_011EA,B14007B_011MA,B14007B_012EA,B14007B_012MA,B14007B_013MA,B14007B_013EA,B14007B_014MA,B14007B_014EA,B14007B_015EA,B14007B_015MA,B14007B_016EA,B14007B_016MA,B14007B_017EA,B14007B_017MA,B14007B_018MA,B14007B_018EA,B14007B_019MA,B14007B_019EA,state
0400000US13,3166182,14801,976782,15867,63920,4531,45110,5356,46124,4771,50271,4267,50659,3934,50989,4110,51292,4480,51498,5523,47011,3785,48740,4482,49185,3770,49416,3633,51501,4006,59608,5292,210251,10087,51207,5200,2189400,14013,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1750237,9559,495239,7764,35206,3372,22441,2801,22683,2250,25402,2525,26392,3244,25480,2541,23612,2942,26867,2800,23936,3124,26528,2757,24122,2944,26191,2426,30385,2629,35008,3327,99172,4955,21814,2668,1254998,8497,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,597911,6419,178124,5727,10834,2067,10343,1786,11104,2175,8774,1809,8145,1984,9957,1612,8311,1288,10756,1930,11475,2101,8340,1731,9977,1663,10855,1514,8451,1376,11485,1936,32322,3123,6995,1527,419787,5378,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,100532,4012,37449,3145,1787,830,2170,745,1615,589,2143,999,2296,724,1794,790,1101,441,2408,903,1808,823,2382,873,774,410,1940,722,2717,1065,1906,799,9205,1593,1403,634,63083,2766,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,161169,5065,49560,3832,3016,912,2912,1020,3783,1093,2548,653,2116,832,3116,1006,2456,1002,2188,773,1441,508,2089,799,2493,781,2524,706,1805,679,2771,832,12468,2001,1834,730,111609,3789,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,347678,6490,98295,4473,4422,1040,3818,965,4937,1211,4517,1300,6034,1321,6910,1211,7982,1514,3940,959,3895,1147,4596,1143,5507,1256,6596,1252,4150,1001,6562,1555,20832,2352,3597,1080,249383,4424,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1459559,7576,440800,9189,32123,2998,21800,2811,19946,2539,23669,2747,25109,3131,22047,2683,26077,2687,23466,2491,24387,3037,24312,2540,24640,2957,24020,2920,24956,2841,27117,3804,83513,5020,13618,2393,1018759,8713,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,15762,1319,8147,1136,281,282,144,244,159,192,450,381,164,204,577,380,315,199,965,651,520,398,208,232,244,233,82,107,424,343,561,437,3049,680,4,11,7615,1021,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1744730,10680,494562,10017,27577,3216,20837,2620,23564,3239,21511,2539,24524,2893,25229,2852,24904,3186,24223,2432,23347,2653,21836,2687,27149,2788,20955,2467,25262,2372,27658,2889,119157,6587,36829,4201,1250168,9244,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,509127,10670,166200,7696,7940,1590,9597,1744,6404,1562,6111,1532,7944,1718,8236,1638,7494,1655,5557,1490,8654,1722,5582,1110,6767,1527,8168,1664,8538,1705,8710,1635,49323,3895,11175,2024,342927,7810,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1317302,9300,372565,8872,21077,2676,18312,2427,19641,2596,18102,2154,19120,2377,17367,2196,17016,2176,20910,2431,18585,2452,18288,2119,19831,2508,20786,2126,21534,1997,25974,2728,82568,5734,13454,1845,944737,7663,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,342855,5791,141087,5372,8243,1613,8860,1940,7485,1446,6785,1253,6833,1386,6919,1273,8539,1405,6464,1367,5747,1264,7484,1787,9273,1328,5008,1006,5519,1002,8241,1607,33097,4507,6590,1805,201768,5551,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1089418,6134,337587,7520,24651,2850,15066,2110,12973,2013,16764,2225,22820,2620,21063,2650,21065,2439,16729,2485,14587,2024,17256,2620,19181,2633,18763,2309,17571,2226,18603,2887,68245,4029,12250,2556,751831,7538,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,668679,8281,194079,7315,14853,2093,6597,1368,11087,2049,9289,1421,12189,2050,11177,1811,9736,1942,10055,1621,11975,2249,9676,1794,7993,1566,10767,2032,11567,2034,11560,2488,35841,4006,9717,1599,474600,6604,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,85276,3240,28211,3152,1658,724,1023,499,1595,814,1366,569,1346,569,1618,548,1811,716,1960,512,1060,547,1365,572,1621,764,1101,447,1046,461,1507,623,6787,1411,1347,552,57065,2238,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,264224,4842,70024,4098,2691,1090,3579,1152,3885,1141,5584,1144,4397,1144,3227,992,3449,1097,4429,1193,2758,1126,4650,1491,2936,736,4236,1114,4684,1029,4361,1095,12803,2281,2355,953,194200,4291,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,21822,2834,8026,1716,185,219,400,354,0,192,271,330,153,198,398,353,328,355,185,168,214,226,344,300,385,273,749,443,685,556,430,349,2365,1166,934,569,13796,2120,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1172073,10033,325134,7771,21700,2749,14639,2285,13349,2200,15503,2394,16461,2243,16951,2700,16585,2422,14913,1941,14580,2113,16135,2136,17326,2515,16779,1797,17320,2246,22483,3264,73983,5038,16427,3120,846939,9077,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,42861,3063,13833,2488,722,450,121,150,732,443,268,315,654,376,661,486,380,358,571,559,848,515,917,597,740,615,832,491,455,445,533,354,4712,1329,687,408,29028,2357,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3026482,20992,839965,14110,52651,4118,37839,3976,39602,3496,40542,3473,40980,3989,38005,3895,43398,3258,44990,3901,40516,3636,38171,3649,36555,3286,45558,3514,42188,3443,46817,3533,214946,8795,37207,3603,2186517,15401,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2128759,11086,600471,10471,26560,2991,26863,2798,29437,2861,30585,2855,33727,3616,30428,3404,33174,3399,25213,3187,25253,3610,32101,3089,30701,2706,34480,3612,33351,3540,37051,3587,144998,5882,26549,2915,1528288,10264,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,21976,2208,6750,1173,454,274,584,434,65,151,1106,584,422,270,543,366,672,730,335,283,61,93,81,156,90,116,138,158,170,159,368,482,1270,510,391,488,15226,2105,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1383012,11005,409278,10995,22347,3023,21314,2579,18269,2559,22091,2486,24620,2906,23051,2700,21009,2774,19116,2338,20982,2286,18254,2258,24083,3050,19030,2303,22494,2363,26562,3071,90172,5766,15884,2347,973734,9584,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,273780,4990,82926,4191,5176,1440,4213,1035,4395,1261,3276,812,5520,1224,3440,698,4590,979,4067,1233,4042,1119,4745,1082,4443,864,4023,924,3983,859,4279,1047,18845,2153,3889,990,190854,3815,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,75664,3861,24974,3540,1839,808,1071,765,1253,747,1122,770,1044,483,1752,881,1124,548,412,349,1134,603,2226,955,1214,626,1133,625,955,459,1616,1018,5553,1407,1526,758,50690,2710,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1382898,13371,404212,10060,25067,2908,18604,2689,18477,2661,22005,2803,20198,2909,24306,3030,21803,2853,23673,2330,19234,2813,19590,2413,20531,2852,17866,2387,22738,2514,22734,2836,89302,5593,18084,2714,978686,10297,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,63497,5074,22902,2809,1016,1003,961,710,553,601,942,596,1072,703,619,469,1028,592,2203,968,904,548,757,665,731,425,656,470,1183,650,1421,895,6294,1589,2562,1115,40595,3433,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1305229,8780,358348,7887,15154,2239,20905,2253,17617,2900,18988,2481,21333,3190,21410,2917,18641,2619,22290,3115,17090,2845,19646,2841,15961,2047,19843,2468,22073,2342,18133,2254,78766,4630,10498,1589,946881,8392,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1078439,7094,308519,7819,14924,2084,16650,2579,14646,2080,15851,2531,17238,2639,17972,2532,17567,2482,15249,2465,18007,2336,13431,1953,16613,2167,15196,1988,18109,2563,19414,2167,65052,5119,12600,2571,769920,6906,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3277658,15857,994358,14244,53690,5237,41494,4405,46420,4482,47698,3917,55729,4906,50208,4349,51750,4723,51712,4557,53353,4865,51468,4574,54006,5576,50288,3829,48761,4204,57062,5258,228134,9751,52585,4732,2283300,14435,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,35884,2946,16544,2361,1134,636,205,228,1178,687,285,257,1462,654,546,437,908,500,873,421,618,349,417,360,616,294,550,342,756,406,941,620,5118,1363,937,537,19340,2164,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1571717,11041,436001,10402,20494,2601,19365,3082,18706,2506,22190,2809,21844,2833,20994,2634,22861,3121,24927,2549,20929,2855,21663,3089,23619,2943,20977,2506,20255,2583,26278,2912,101980,6964,28919,3582,1135716,11836,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,261657,8412,74000,5289,5122,1869,2637,992,4310,1357,2582,896,6032,1840,3551,1222,2801,833,4371,1641,2452,946,2139,916,2272,772,3851,1115,4815,1231,3082,935,20286,2443,3697,1120,187657,6069,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,69408,3953,21516,3005,732,404,1271,678,721,441,939,576,1021,525,918,507,1254,749,1681,785,1115,615,701,587,476,373,856,503,608,371,1405,691,6763,1296,1055,560,47892,2709,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,352040,4323,113795,4306,4324,1130,9119,1585,4984,1108,5064,953,7432,1528,6396,1096,7876,1267,7103,1520,7512,1347,6073,1356,6757,1332,6214,1331,6346,1023,6392,1315,19201,2311,3002,772,238245,4114,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,397045,18444,96849,7946,7277,2137,4596,1425,3394,1131,4978,1349,3068,982,4215,1418,6419,1707,5442,1559,3670,1344,4968,1465,2553,1066,6703,1553,6288,1300,6012,1641,23582,2914,3684,1499,300196,13832,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
