GEO_ID,B21001D_001E,B21001D_001M,B21001D_002E,B21001D_002M,B21001D_003E,B21001D_003M,B21001D_004E,B21001D_004M,B21001D_005E,B21001D_005M,B21001D_006E,B21001D_006M,B21001D_007E,B21001D_007M,B21001D_008E,B21001D_008M,B21001D_009E,B21001D_009M,B21001D_010E,B21001D_010M,B21001D_011E,B21001D_011M,B21001D_012E,B21001D_012M,B21001D_013E,B21001D_013M,B21001D_014E,B21001D_014M,B21001D_015E,B21001D_015M,B21001D_016E,B21001D_016M,B21001D_017E,B21001D_017M,B21001D_018E,B21001D_018M,B21001D_019E,B21001D_019M,B21001D_020E,B21001D_020M,B21001D_021E,B21001D_021M,B21001D_022E,B21001D_022M,B21001D_023E,B21001D_023M,B21001D_024E,B21001D_024M,B21001D_025E,B21001D_025M,B21001D_026E,B21001D_026M,B21001D_027E,B21001D_027M,B21001D_028E,B21001D_028M,B21001D_029E,B21001D_029M,B21001D_030E,B21001D_030M,B21001D_031E,B21001D_031M,B21001D_032E,B21001D_032M,B21001D_033E,B21001D_033M,NAME,B21001D_001EA,B21001D_001MA,B21001D_002MA,B21001D_002EA,B21001D_003MA,B21001D_003EA,B21001D_004EA,B21001D_004MA,B21001D_005EA,B21001D_005MA,B21001D_006EA,B21001D_006MA,B21001D_007EA,B21001D_007MA,B21001D_008MA,B21001D_008EA,B21001D_009MA,B21001D_009EA,B21001D_010MA,B21001D_010EA,B21001D_011EA,B21001D_011MA,B21001D_012EA,B21001D_012MA,B21001D_013MA,B21001D_013EA,B21001D_014MA,B21001D_014EA,B21001D_015MA,B21001D_015EA,B21001D_016MA,B21001D_016EA,B21001D_017EA,B21001D_017MA,B21001D_018EA,B21001D_018MA,B21001D_019MA,B21001D_019EA,B21001D_020EA,B21001D_020MA,B21001D_021MA,B21001D_021EA,B21001D_022EA,B21001D_022MA,B21001D_023EA,B21001D_023MA,B21001D_024MA,B21001D_024EA,B21001D_025MA,B21001D_025EA,B21001D_026MA,B21001D_026EA,B21001D_027MA,B21001D_027EA,B21001D_028EA,B21001D_028MA,B21001D_029EA,B21001D_029MA,B21001D_030MA,B21001D_030EA,B21001D_031EA,B21001D_031MA,B21001D_032MA,B21001D_032EA,B21001D_033EA,B21001D_033MA,state
0400000US13,321774,4291,152349,2957,55914,2105,1311,772,54603,2070,61829,2298,1009,555,60820,2269,19327,1078,587,372,18740,1056,9655,910,638,381,9017,931,5624,770,416,319,5208,623,169425,3010,55388,1962,31,59,55357,1963,69478,2242,479,325,68999,2233,23338,1538,0,224,23338,1538,13948,1361,159,262,13789,1411,7273,1171,0,224,7273,1171,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,466937,6011,211553,3835,48000,2423,1443,611,46557,2455,65107,1925,4079,912,61028,1887,39667,1330,3109,899,36558,1672,32291,857,10346,1276,21945,1306,26488,685,12832,1163,13656,1217,255384,4035,48913,2776,372,243,48541,2772,81129,1731,698,316,80431,1729,45655,1288,423,309,45232,1306,37413,1077,25,41,37388,1073,42274,778,262,260,42012,793,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,558120,4232,265309,2577,95097,2064,1024,576,94073,2082,98209,1886,1077,478,97132,1923,33976,1012,709,429,33267,1074,25191,956,739,424,24452,1045,12836,776,1216,508,11620,802,292811,3095,96119,1995,283,204,95836,1998,110008,2029,315,237,109693,2069,39614,1248,182,145,39432,1233,28850,1145,226,223,28624,1118,18220,707,0,190,18220,707,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,114085,2909,54639,2204,28553,1797,349,328,28204,1781,18223,1487,635,361,17588,1518,4546,908,298,296,4248,949,2183,683,101,113,2082,678,1134,494,223,255,911,413,59446,2135,26100,1681,0,197,26100,1681,21735,1401,236,201,21499,1419,6882,1213,68,80,6814,1217,3303,776,0,197,3303,776,1426,488,0,197,1426,488,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,62219,1997,31444,1616,16615,1400,0,163,16615,1400,10060,1139,36,59,10024,1148,2801,693,138,189,2663,700,1392,461,0,163,1392,461,576,325,23,41,553,321,30775,1414,12182,1441,99,152,12083,1433,13122,1606,39,75,13083,1606,2098,499,0,163,2098,499,2304,587,0,163,2304,587,1069,567,0,163,1069,567,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,67020,2614,32708,1915,15101,1404,173,242,14928,1425,11344,1087,347,267,10997,1116,3458,569,132,145,3326,584,2046,471,333,237,1713,428,759,363,40,60,719,352,34312,1350,12659,1209,152,191,12507,1175,13213,1052,0,177,13213,1052,4497,590,0,177,4497,590,2638,548,41,69,2597,561,1305,536,0,177,1305,536,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,46759,2197,20567,1206,8465,986,0,195,8465,986,8508,1064,105,132,8403,1065,1876,517,76,98,1800,518,1085,456,84,141,1001,443,633,360,0,195,633,360,26192,1605,10532,1274,21,39,10511,1277,10450,1139,0,195,10450,1139,2783,485,0,195,2783,485,1718,461,0,195,1718,461,709,349,0,195,709,349,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,65940,1930,31881,1427,13198,1333,218,246,12980,1283,11475,1394,340,295,11135,1389,4078,479,114,186,3964,504,2470,661,66,104,2404,649,660,351,34,65,626,348,34059,1488,11272,1330,67,103,11205,1330,13011,1279,0,214,13011,1279,4283,821,8,15,4275,823,3357,855,0,214,3357,855,2136,682,0,214,2136,682,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,310204,3153,143535,2152,43038,1624,882,515,42156,1751,57768,1285,1883,721,55885,1478,20997,743,861,396,20136,772,13025,630,952,437,12073,743,8707,554,783,413,7924,567,166669,1843,47940,1386,416,470,47524,1450,65946,1397,901,517,65045,1519,25116,689,27,41,25089,694,17164,741,175,178,16989,770,10503,489,0,203,10503,489,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,366227,3719,170725,2502,68673,1837,881,528,67792,1877,64407,1460,652,347,63755,1471,19327,821,414,352,18913,874,10856,549,352,250,10504,535,7462,438,721,451,6741,588,195502,2115,78636,1510,221,276,78415,1454,72263,1392,448,370,71815,1436,22160,819,106,176,22054,810,12892,802,72,118,12820,810,9551,887,57,96,9494,892,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,242617,3513,117027,1941,47483,1317,203,177,47280,1285,44033,1282,927,441,43106,1361,12744,835,315,246,12429,821,6968,725,306,233,6662,668,5799,855,182,171,5617,869,125590,2421,45680,1448,0,170,45680,1448,49127,1408,38,72,49089,1410,14554,925,0,170,14554,925,10025,712,69,114,9956,698,6204,699,0,170,6204,699,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,199048,2829,94311,2066,44708,1684,920,412,43788,1719,34259,1286,894,466,33365,1260,8817,837,263,176,8554,814,4451,733,267,219,4184,728,2076,566,221,185,1855,520,104737,1665,45207,1458,144,195,45063,1450,39391,1252,28,45,39363,1249,9828,826,0,153,9828,826,5592,756,91,139,5501,764,4719,794,0,153,4719,794,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,20855,2008,9696,1578,3548,935,0,217,3548,935,3277,937,64,83,3213,925,1262,616,151,164,1111,613,1217,505,339,285,878,413,392,318,192,224,200,200,11159,1268,3349,1014,0,217,3349,1014,4060,834,71,131,3989,785,1438,519,0,217,1438,519,1599,646,0,217,1599,646,713,445,0,217,713,445,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,98478,3459,45415,2295,19707,2098,180,196,19527,2112,16700,1281,1064,899,15636,1325,4686,672,280,286,4406,717,2739,502,148,144,2591,506,1583,396,206,191,1377,347,53063,2102,20853,1886,102,131,20751,1893,18134,1060,91,177,18043,1058,6388,1055,0,190,6388,1055,4849,842,0,190,4849,842,2839,687,0,190,2839,687,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,34316,1613,16921,1099,8170,661,43,74,8127,668,6217,771,396,419,5821,635,1262,322,0,163,1262,322,785,319,83,87,702,313,487,255,196,126,291,248,17395,943,7731,735,123,131,7608,749,6224,383,114,138,6110,370,2005,420,65,107,1940,441,837,325,0,163,837,325,598,253,9,17,589,252,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,212971,3150,91513,1916,27704,1425,1634,1209,26070,1413,33005,1197,2117,637,30888,1385,13887,597,1482,484,12405,797,10822,427,1681,516,9141,608,6095,317,1518,449,4577,460,121458,1883,30803,1297,328,268,30475,1310,44915,1215,237,253,44678,1155,21133,800,65,76,21068,812,15953,486,145,147,15808,480,8654,312,231,368,8423,565,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,698954,3617,334331,2204,104510,1381,1067,469,103443,1425,138006,1300,1278,579,136728,1370,46472,965,569,314,45903,989,28728,971,1026,478,27702,1105,16615,863,938,489,15677,903,364623,2318,109445,1500,79,96,109366,1513,147824,1563,290,234,147534,1550,52176,1039,27,48,52149,1041,34153,923,85,100,34068,935,21025,1016,0,206,21025,1016,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1405041,7821,654611,4553,225455,3263,1609,591,223846,3344,233801,2387,2063,596,231738,2398,99435,1502,1252,420,98183,1532,60000,1065,1367,472,58633,1179,35920,969,1661,565,34259,1092,750430,4934,253637,2966,899,497,252738,3070,272940,2714,439,251,272501,2698,108650,1548,121,142,108529,1564,68656,1354,115,195,68541,1357,46547,938,41,66,46506,937,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,221533,3407,104281,2536,39836,2109,679,539,39157,2302,44489,1841,1529,722,42960,1844,10048,941,148,176,9900,930,6143,1003,333,238,5810,962,3765,910,744,483,3021,834,117252,2457,41957,1879,215,361,41742,1839,48688,1875,210,206,48478,1919,13731,1109,190,190,13541,1096,9134,1139,0,207,9134,1139,3742,724,0,207,3742,724,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,200788,3400,94013,2095,40431,1604,424,275,40007,1645,34597,1623,735,344,33862,1691,9921,805,243,179,9678,833,6320,773,233,141,6087,775,2744,688,139,131,2605,667,106775,2264,40942,1685,0,193,40942,1685,40455,1604,309,241,40146,1637,12798,1026,373,421,12425,1100,7999,990,38,60,7961,985,4581,1015,0,193,4581,1015,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,66870,2538,31121,1809,13472,1625,963,530,12509,1669,11249,956,567,383,10682,885,3703,596,339,392,3364,542,1748,417,111,98,1637,413,949,397,57,72,892,385,35749,1333,13926,1193,67,120,13859,1197,12546,855,342,307,12204,824,4904,712,0,161,4904,712,2664,460,0,161,2664,460,1709,450,0,161,1709,450,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,149122,3122,66735,2154,25711,1509,617,408,25094,1563,24632,1347,696,420,23936,1290,8491,792,248,184,8243,781,5311,623,643,455,4668,717,2590,355,574,335,2016,394,82387,2064,27113,1816,75,99,27038,1822,32406,1340,188,197,32218,1354,10751,712,146,158,10605,673,7486,1008,111,140,7375,1011,4631,560,29,50,4602,560,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
