GEO_ID,B19101B_001E,B19101B_001M,B19101B_002E,B19101B_002M,B19101B_003E,B19101B_003M,B19101B_004E,B19101B_004M,B19101B_005E,B19101B_005M,B19101B_006E,B19101B_006M,B19101B_007E,B19101B_007M,B19101B_008E,B19101B_008M,B19101B_009E,B19101B_009M,B19101B_010E,B19101B_010M,B19101B_011E,B19101B_011M,B19101B_012E,B19101B_012M,B19101B_013E,B19101B_013M,B19101B_014E,B19101B_014M,B19101B_015E,B19101B_015M,B19101B_016E,B19101B_016M,B19101B_017E,B19101B_017M,NAME,B19101B_001MA,B19101B_001EA,B19101B_002MA,B19101B_002EA,B19101B_003EA,B19101B_003MA,B19101B_004EA,B19101B_004MA,B19101B_005MA,B19101B_005EA,B19101B_006MA,B19101B_006EA,B19101B_007MA,B19101B_007EA,B19101B_008EA,B19101B_008MA,B19101B_009EA,B19101B_009MA,B19101B_010EA,B19101B_010MA,B19101B_011EA,B19101B_011MA,B19101B_012MA,B19101B_012EA,B19101B_013MA,B19101B_013EA,B19101B_014MA,B19101B_014EA,B19101B_015EA,B19101B_015MA,B19101B_016EA,B19101B_016MA,B19101B_017MA,B19101B_017EA,state
0400000US17,376716,6622,41411,3245,20128,2654,23529,2491,22659,2616,18431,2150,20747,2502,15645,1849,18361,2434,15892,2166,29247,2912,34738,3162,43661,2913,29127,2876,15959,1934,16810,2205,10371,1424,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,138803,4486,16447,2586,7738,1627,8174,1885,9376,1916,8622,1748,8647,1855,8513,1649,6842,1694,4484,1030,11469,1776,15934,2088,14771,1846,7837,1737,5072,1177,3304,1047,1573,595,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,20490,1933,2533,862,1119,501,2603,851,1482,706,1640,712,1538,775,1056,614,1309,643,1136,553,1031,581,989,472,2083,899,784,508,418,278,334,323,435,344,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,37569,2645,4768,1169,1212,571,1978,828,2360,734,2600,872,868,405,1618,638,2264,801,2158,841,3187,914,4588,1072,4947,1165,1891,763,1675,740,1148,621,307,287,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,80833,3727,7847,1459,3362,1067,5229,1497,4544,1370,6989,1672,4715,1341,4645,1210,5926,1366,3620,1077,5628,1251,8980,1704,8319,1550,5387,1274,2351,718,2106,704,1185,468,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,317913,7258,41357,3282,21600,2635,27543,2827,25992,2964,23240,2815,19179,2664,16100,2187,16896,2151,13826,1947,18053,1960,28823,2880,28682,2923,16783,2120,8151,1288,6477,1317,5211,1418,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,405983,6691,20749,2930,10248,1577,10955,2030,11111,1760,16973,2543,15418,1985,16702,2372,13952,1987,13973,1951,24340,2621,39906,3181,58751,4261,47659,3032,31908,3065,38512,3373,34826,3092,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,113229,4152,6691,1402,5882,1577,4965,1335,4925,1235,4130,1232,7902,1654,5220,1337,6239,1641,3754,1082,8308,1578,11143,1944,13337,1956,7897,1409,8512,1622,8266,1422,6058,1499,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,301263,5656,32289,3053,19033,2623,18781,2139,19869,2576,18582,2520,15559,2303,17471,2524,13894,2177,14644,2146,26089,2660,26938,2923,32817,2579,20285,1953,9651,1673,8977,1469,6384,1160,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,73012,3089,6430,1586,4158,1302,4783,1298,4718,1282,4946,1368,4036,808,4019,1173,3720,1100,4996,1433,6169,1650,7077,1257,6514,1395,4539,1175,2569,807,2440,841,1898,699,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,251395,6243,30151,3129,19385,2555,18515,2226,18710,2482,16862,2424,15970,2202,14671,2136,10530,1924,12699,1673,22817,2884,23856,2766,22252,2826,12607,1931,5711,1436,4603,1310,2056,782,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,149569,4676,12009,2116,7701,1736,9732,2003,12577,2054,8808,1953,10301,1739,8581,1973,7205,1455,8344,1663,12889,2167,15910,2442,15379,2123,8237,1375,5539,1176,3474,993,2883,764,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,18375,1478,1514,751,1026,573,873,446,1915,741,1079,521,1010,494,1461,588,1294,747,1000,438,857,375,1238,626,2239,755,947,486,1009,520,747,512,166,145,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,55647,2638,5564,1282,3184,897,2675,994,3338,1055,2639,1051,3784,1035,3270,1195,2267,798,2035,595,5987,1398,7040,1229,4955,1192,3357,894,1608,610,2670,822,1274,659,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,266451,6349,20232,2839,10114,1906,10011,1920,12843,2256,11166,1738,13266,2243,10590,1987,12055,2352,9405,2056,21610,2613,25284,3014,34317,2862,23754,2588,16877,2774,18544,2652,16383,2199,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,9503,1524,1108,575,355,351,592,410,352,313,323,245,293,275,396,279,295,387,244,263,871,553,1067,519,1229,557,1620,805,328,287,256,223,174,247,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,667692,10500,57895,5096,26985,3228,29957,2810,33296,3399,28310,2702,31085,3179,30671,2644,31665,3484,28098,3342,47999,4274,63609,4261,83383,5115,59516,3985,36102,3012,45327,3248,33794,2689,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,508861,7777,40858,3837,24865,2795,28080,2999,32394,3497,29906,3121,31311,3349,28811,3525,28705,3239,23440,2542,47299,3957,52377,3772,61453,4217,32403,3259,20197,2263,16896,2300,9866,1825,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,320005,7079,34920,3401,21041,2596,19047,2524,22039,2796,21861,2589,21151,2930,17615,2343,17497,2325,15020,2322,21872,2948,30068,2494,35408,3628,19714,2249,10522,1662,8317,1553,3913,1125,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,60451,2687,6182,1257,5232,1426,3767,973,3829,965,3695,1078,4168,971,3198,989,3289,924,3595,1036,3894,820,4961,1154,5520,944,3608,869,2725,880,2083,769,705,322,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,14012,1493,978,439,648,426,826,674,763,499,870,698,794,907,848,500,386,302,573,327,1123,520,1238,791,2026,698,1165,572,451,373,1004,579,319,191,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,288276,5211,23755,2833,16497,2589,15577,2112,18683,2662,14243,2517,16640,2393,15424,2141,14422,2107,11166,1785,23281,2592,30302,3358,33593,2772,22135,2709,13562,1978,10932,1909,8064,1548,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,14111,1791,902,593,639,510,1548,829,1216,652,507,420,367,293,1171,881,302,311,403,343,927,528,1994,941,1763,849,734,405,890,491,360,295,388,384,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,307611,7308,28683,3311,16480,2535,21070,2104,23395,2618,22533,2680,23913,2766,16236,1968,14416,2390,14814,2366,25333,2796,32937,3225,31838,3237,17534,2126,7618,1555,6593,1357,4218,1212,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,248555,5505,21771,2943,13797,2326,13454,2177,15409,2460,15074,1982,13328,2016,12550,2021,11820,1721,14234,2157,22333,2463,27663,3134,26566,3016,18175,2134,9802,1862,7909,1715,4670,1035,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,760983,10072,60887,5233,25409,3127,32649,3345,40690,3807,39123,3775,41691,4337,35745,3120,37917,4165,30678,3807,67787,4893,76086,5157,97056,5599,68705,5229,40785,4149,37146,3777,28629,3753,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,7207,1451,343,330,575,531,44,85,42,74,176,288,614,496,509,378,389,301,191,199,682,424,579,406,830,475,960,642,99,156,611,441,563,461,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,369073,7321,20374,2898,13737,2218,15047,1891,21235,2405,16233,2221,19228,2992,16593,2260,15461,2391,17102,2620,29852,2913,39516,3657,48487,3387,34339,2967,20754,2557,24419,2585,16696,2070,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,60512,3675,3020,1141,1961,1087,3248,1190,3435,1152,3735,1311,3384,1312,2338,965,2068,976,2854,933,4302,1101,5892,1552,7395,1512,7113,1734,4172,1102,2931,945,2664,1099,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,15193,1712,1935,881,1607,750,664,394,1083,548,922,552,1022,522,268,233,1149,720,972,547,1489,691,1322,637,1363,547,600,337,270,182,375,380,152,182,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,73678,3154,8418,1572,4652,1168,5452,1269,7214,1514,5459,1074,4022,891,4280,1082,4541,1139,3269,817,5033,1280,7886,1450,6013,1394,3348,776,1905,675,1458,479,728,293,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,102173,5785,23549,2838,11445,1885,11047,1868,8412,1642,8805,1726,6339,1360,5058,1217,5034,1316,3021,911,6059,1366,5939,1452,3960,1038,1756,797,565,387,457,380,727,522,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
