GEO_ID,B24010F_001E,B24010F_001M,B24010F_002E,B24010F_002M,B24010F_003E,B24010F_003M,B24010F_004E,B24010F_004M,B24010F_005E,B24010F_005M,B24010F_006E,B24010F_006M,B24010F_007E,B24010F_007M,B24010F_008E,B24010F_008M,B24010F_009E,B24010F_009M,B24010F_010E,B24010F_010M,B24010F_011E,B24010F_011M,B24010F_012E,B24010F_012M,B24010F_013E,B24010F_013M,B24010F_014E,B24010F_014M,B24010F_015E,B24010F_015M,B24010F_016E,B24010F_016M,B24010F_017E,B24010F_017M,B24010F_018E,B24010F_018M,B24010F_019E,B24010F_019M,B24010F_020E,B24010F_020M,B24010F_021E,B24010F_021M,B24010F_022E,B24010F_022M,B24010F_023E,B24010F_023M,B24010F_024E,B24010F_024M,B24010F_025E,B24010F_025M,B24010F_026E,B24010F_026M,B24010F_027E,B24010F_027M,B24010F_028E,B24010F_028M,B24010F_029E,B24010F_029M,B24010F_030E,B24010F_030M,B24010F_031E,B24010F_031M,B24010F_032E,B24010F_032M,B24010F_033E,B24010F_033M,B24010F_034E,B24010F_034M,B24010F_035E,B24010F_035M,B24010F_036E,B24010F_036M,B24010F_037E,B24010F_037M,B24010F_038E,B24010F_038M,B24010F_039E,B24010F_039M,B24010F_040E,B24010F_040M,B24010F_041E,B24010F_041M,B24010F_042E,B24010F_042M,B24010F_043E,B24010F_043M,B24010F_044E,B24010F_044M,B24010F_045E,B24010F_045M,B24010F_046E,B24010F_046M,B24010F_047E,B24010F_047M,B24010F_048E,B24010F_048M,B24010F_049E,B24010F_049M,B24010F_050E,B24010F_050M,B24010F_051E,B24010F_051M,B24010F_052E,B24010F_052M,B24010F_053E,B24010F_053M,B24010F_054E,B24010F_054M,B24010F_055E,B24010F_055M,B24010F_056E,B24010F_056M,B24010F_057E,B24010F_057M,B24010F_058E,B24010F_058M,B24010F_059E,B24010F_059M,B24010F_060E,B24010F_060M,B24010F_061E,B24010F_061M,B24010F_062E,B24010F_062M,B24010F_063E,B24010F_063M,B24010F_064E,B24010F_064M,B24010F_065E,B24010F_065M,B24010F_066E,B24010F_066M,B24010F_067E,B24010F_067M,B24010F_068E,B24010F_068M,B24010F_069E,B24010F_069M,B24010F_070E,B24010F_070M,B24010F_071E,B24010F_071M,B24010F_072E,B24010F_072M,B24010F_073E,B24010F_073M,NAME,B24010F_001MA,B24010F_001EA,B24010F_002EA,B24010F_002MA,B24010F_003EA,B24010F_003MA,B24010F_004MA,B24010F_004EA,B24010F_005EA,B24010F_005MA,B24010F_006MA,B24010F_006EA,B24010F_007EA,B24010F_007MA,B24010F_008EA,B24010F_008MA,B24010F_009MA,B24010F_009EA,B24010F_010EA,B24010F_010MA,B24010F_011EA,B24010F_011MA,B24010F_012EA,B24010F_012MA,B24010F_013EA,B24010F_013MA,B24010F_014MA,B24010F_014EA,B24010F_015MA,B24010F_015EA,B24010F_016EA,B24010F_016MA,B24010F_017MA,B24010F_017EA,B24010F_018MA,B24010F_018EA,B24010F_019MA,B24010F_019EA,B24010F_020MA,B24010F_020EA,B24010F_021EA,B24010F_021MA,B24010F_022EA,B24010F_022MA,B24010F_023MA,B24010F_023EA,B24010F_024MA,B24010F_024EA,B24010F_025MA,B24010F_025EA,B24010F_026MA,B24010F_026EA,B24010F_027EA,B24010F_027MA,B24010F_028MA,B24010F_028EA,B24010F_029MA,B24010F_029EA,B24010F_030MA,B24010F_030EA,B24010F_031MA,B24010F_031EA,B24010F_032EA,B24010F_032MA,B24010F_033EA,B24010F_033MA,B24010F_034MA,B24010F_034EA,B24010F_035MA,B24010F_035EA,B24010F_036MA,B24010F_036EA,B24010F_037MA,B24010F_037EA,B24010F_038EA,B24010F_038MA,B24010F_039MA,B24010F_039EA,B24010F_040MA,B24010F_040EA,B24010F_041MA,B24010F_041EA,B24010F_042MA,B24010F_042EA,B24010F_043EA,B24010F_043MA,B24010F_044EA,B24010F_044MA,B24010F_045MA,B24010F_045EA,B24010F_046MA,B24010F_046EA,B24010F_047MA,B24010F_047EA,B24010F_048MA,B24010F_048EA,B24010F_049EA,B24010F_049MA,B24010F_050MA,B24010F_050EA,B24010F_051MA,B24010F_051EA,B24010F_052MA,B24010F_052EA,B24010F_053MA,B24010F_053EA,B24010F_054EA,B24010F_054MA,B24010F_055EA,B24010F_055MA,B24010F_056MA,B24010F_056EA,B24010F_057MA,B24010F_057EA,B24010F_058MA,B24010F_058EA,B24010F_059EA,B24010F_059MA,B24010F_060EA,B24010F_060MA,B24010F_061MA,B24010F_061EA,B24010F_062MA,B24010F_062EA,B24010F_063MA,B24010F_063EA,B24010F_064EA,B24010F_064MA,B24010F_065EA,B24010F_065MA,B24010F_066EA,B24010F_066MA,B24010F_067MA,B24010F_067EA,B24010F_068MA,B24010F_068EA,B24010F_069EA,B24010F_069MA,B24010F_070EA,B24010F_070MA,B24010F_071EA,B24010F_071MA,B24010F_072MA,B24010F_072EA,B24010F_073MA,B24010F_073EA,state
0400000US13,125527,9116,78503,6615,9154,2077,4418,1415,3839,1257,579,431,2409,1102,1327,808,566,484,516,514,1738,1010,390,529,0,224,293,289,1055,824,589,411,476,391,113,134,13173,2390,0,224,432,321,236,205,196,245,5344,1446,7371,1856,26,41,8319,2056,5372,1831,2947,1015,35228,4659,3680,1248,27882,4277,3666,1639,12629,2911,4783,1499,2520,1009,5326,2120,47024,4385,7929,1658,2759,875,1817,735,942,563,710,362,459,271,108,179,143,149,3064,1269,433,382,225,282,1920,1076,486,401,1396,695,701,395,695,462,18359,2664,1461,767,196,314,196,314,0,224,4671,1550,9748,1979,2283,1024,10611,1626,4948,1356,5663,1346,3390,1335,2178,1138,1017,742,195,212,6735,2081,4768,1811,445,527,1522,751,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,388600,14169,227090,8436,25113,2493,14062,2015,8857,1487,5205,1221,4417,1050,3087,835,1192,603,138,98,5205,1235,858,403,519,378,2076,767,1752,664,1429,730,1019,655,410,256,50031,4600,1212,687,2833,918,1615,659,1218,521,25231,3294,17196,1998,3559,1236,29537,3433,13432,2260,16105,2332,49238,3958,619,344,31309,3254,17310,2626,73171,5537,37098,3836,14939,2389,21134,2400,161510,8333,28510,2922,11137,1833,6900,1378,4237,1270,1052,486,663,438,308,199,81,136,10589,1817,2117,937,556,339,6759,1491,1157,607,5732,1588,3082,1035,2650,1056,50089,4621,7092,1731,1408,680,1023,551,385,441,17855,2567,13252,1599,10482,2348,46542,4299,19297,2838,27245,2881,2552,1057,391,370,1650,973,511,365,33817,3147,22208,2700,1724,779,9885,1932,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,54578,4206,32620,2919,4181,1357,2340,983,2110,979,230,182,971,649,404,402,295,435,272,216,665,482,49,83,0,197,616,475,0,197,205,198,138,166,67,108,4114,1125,119,126,286,305,191,257,95,163,1639,672,2004,672,66,124,3285,1139,1490,748,1795,813,7628,1361,456,375,6282,1370,890,433,13412,2033,7580,1335,2296,1034,3536,1069,21958,2410,5638,1520,1559,589,713,426,846,480,332,273,98,166,123,200,111,127,2090,990,488,442,0,197,1117,711,485,458,1657,852,1354,781,303,302,5545,1257,816,433,0,197,0,197,0,197,2842,942,1204,529,683,444,5508,1354,1382,685,4126,1222,249,337,0,197,53,89,196,329,5018,1352,3481,975,15,26,1522,735,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,34418,3889,22221,2623,2540,764,1139,553,1110,555,29,50,584,342,78,91,416,295,90,151,396,242,23,37,0,177,225,212,148,158,421,449,0,177,421,449,4599,1432,80,121,215,240,215,240,0,177,2103,1109,2154,773,47,80,1954,695,981,545,973,501,6871,1343,567,277,5376,1287,928,561,6257,1700,2800,1481,723,440,2734,907,12197,2009,2352,832,791,494,562,462,229,191,0,177,0,177,0,177,0,177,1063,546,279,266,0,177,353,245,431,368,498,332,238,234,260,225,5872,1193,1291,689,0,177,0,177,0,177,2309,808,1628,573,644,453,2371,799,773,388,1598,695,262,291,0,177,262,291,0,177,1340,663,1221,643,0,177,119,123,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,32170,3436,20141,2614,2610,862,1349,580,1207,551,142,152,519,532,291,293,228,375,0,214,601,395,134,151,0,214,363,350,104,144,141,149,88,126,53,88,2697,1041,0,214,221,182,99,120,122,157,412,363,1919,890,145,170,777,442,400,305,377,295,11536,2282,306,261,10547,2189,683,431,2521,970,1383,689,645,475,493,403,12029,2002,4241,1161,1248,594,1162,574,86,107,101,182,0,214,0,214,101,182,1746,896,430,400,35,65,563,463,718,691,1146,740,778,615,368,372,5276,1440,278,264,0,214,0,214,0,214,1344,690,3190,1294,464,459,1838,814,708,503,1130,690,347,295,162,214,185,185,0,214,327,269,233,214,94,160,0,214,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,154877,7161,95541,5016,12653,2246,5906,1444,4690,1485,1216,558,4243,1339,2790,993,1286,806,167,178,1893,653,301,235,188,242,766,446,638,409,611,457,435,377,176,255,23646,4037,380,283,1065,776,715,565,350,369,7951,1980,13333,3212,917,772,6953,1254,3368,829,3585,1054,43699,4148,163,169,36120,3425,7416,1978,8590,1989,1871,872,4275,1108,2444,1028,59336,3779,9324,1758,3238,947,1710,590,1528,758,587,364,323,267,64,105,200,221,3622,1115,881,619,338,267,1864,760,539,361,1877,608,1504,535,373,222,30518,3031,1762,731,910,496,515,397,395,334,7777,1855,14575,1977,5494,1538,14455,2138,5295,1302,9160,1963,832,456,153,197,530,370,149,173,4207,1087,2814,1046,714,472,679,363,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,128677,10183,69729,6337,10757,2227,3677,1008,2575,860,1102,646,3624,1449,1868,1124,610,342,1146,841,3094,1053,717,586,139,234,1117,530,1121,713,362,289,60,78,302,275,19158,2562,777,475,2198,1053,1846,956,352,327,8153,1869,6226,1446,1804,648,10807,2266,5087,1738,5720,1414,17231,3278,922,614,13245,3251,3064,1071,11776,2017,4773,1457,4571,1228,2432,994,58948,5698,14163,1996,4609,1274,2789,1147,1820,811,1060,606,280,239,0,210,780,544,6142,1334,2136,831,122,148,3478,974,406,328,2352,786,1405,570,947,584,25055,3887,5831,1612,683,496,484,416,199,289,6020,1701,7212,1970,5309,1526,12615,1990,5019,1286,7596,1552,159,196,159,196,0,210,0,210,6956,1532,3748,1069,1559,1020,1649,534,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,53736,4546,31193,3362,4464,1012,2408,782,1670,695,738,396,687,311,136,155,502,272,49,80,1242,506,316,231,118,139,496,333,312,224,127,160,127,160,0,170,5236,1369,403,337,159,147,101,127,58,79,2421,950,1916,697,337,233,2647,822,921,499,1726,717,8003,2001,886,462,5691,1775,1426,734,10843,1790,6112,1387,1185,614,3546,959,22543,2607,4063,960,952,518,642,475,310,231,511,300,117,106,318,264,76,117,1773,583,435,283,7,23,1123,451,208,173,827,484,118,160,709,457,5133,1197,1230,540,17,32,17,32,0,170,2152,836,863,548,871,445,5606,1390,1645,700,3961,1107,1149,683,421,316,728,611,0,170,6592,1482,4889,1291,458,353,1245,686,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,55078,3826,33540,2373,5117,1484,2247,872,1553,671,694,545,1199,708,621,528,518,499,60,100,1456,577,167,159,91,108,306,288,892,491,215,235,122,205,93,107,10054,1841,104,176,315,238,37,61,278,231,4775,1222,4565,1252,295,212,3249,1080,1172,557,2077,835,7449,1651,657,473,5611,1624,1181,563,7671,1316,3557,1086,1134,542,2980,850,21538,2514,5370,1288,1642,608,1231,507,411,300,344,226,204,188,89,110,51,85,2205,940,491,363,196,265,1027,557,491,460,1179,639,541,378,638,526,9575,1867,1054,526,0,153,0,153,0,153,3881,1127,3787,993,853,457,3333,804,1061,528,2272,694,56,76,0,153,56,76,0,153,3204,953,2170,718,17,30,1017,639,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,36482,4197,21506,3027,4249,1386,2812,1253,2298,1178,514,403,552,396,128,209,366,337,58,95,705,486,15,27,0,190,671,475,19,47,180,227,83,168,97,157,6435,1584,69,115,132,163,132,163,0,190,4536,1505,1618,819,80,100,1063,457,727,404,336,272,5484,1387,109,171,3789,1158,1586,917,4275,1162,2952,1058,400,461,923,469,14976,2148,3042,972,857,575,427,331,430,352,59,100,59,100,0,190,0,190,994,559,297,315,19,32,448,414,230,217,1132,507,485,331,647,406,6084,1457,814,807,83,124,83,124,0,190,3296,982,1362,616,529,396,2701,1024,1367,817,1334,575,68,94,68,94,0,190,0,190,3081,993,2297,881,73,86,711,436,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
