GEO_ID,B17001C_001E,B17001C_001M,B17001C_002E,B17001C_002M,B17001C_003E,B17001C_003M,B17001C_004E,B17001C_004M,B17001C_005E,B17001C_005M,B17001C_006E,B17001C_006M,B17001C_007E,B17001C_007M,B17001C_008E,B17001C_008M,B17001C_009E,B17001C_009M,B17001C_010E,B17001C_010M,B17001C_011E,B17001C_011M,B17001C_012E,B17001C_012M,B17001C_013E,B17001C_013M,B17001C_014E,B17001C_014M,B17001C_015E,B17001C_015M,B17001C_016E,B17001C_016M,B17001C_017E,B17001C_017M,B17001C_018E,B17001C_018M,B17001C_019E,B17001C_019M,B17001C_020E,B17001C_020M,B17001C_021E,B17001C_021M,B17001C_022E,B17001C_022M,B17001C_023E,B17001C_023M,B17001C_024E,B17001C_024M,B17001C_025E,B17001C_025M,B17001C_026E,B17001C_026M,B17001C_027E,B17001C_027M,B17001C_028E,B17001C_028M,B17001C_029E,B17001C_029M,B17001C_030E,B17001C_030M,B17001C_031E,B17001C_031M,B17001C_032E,B17001C_032M,B17001C_033E,B17001C_033M,B17001C_034E,B17001C_034M,B17001C_035E,B17001C_035M,B17001C_036E,B17001C_036M,B17001C_037E,B17001C_037M,B17001C_038E,B17001C_038M,B17001C_039E,B17001C_039M,B17001C_040E,B17001C_040M,B17001C_041E,B17001C_041M,B17001C_042E,B17001C_042M,B17001C_043E,B17001C_043M,B17001C_044E,B17001C_044M,B17001C_045E,B17001C_045M,B17001C_046E,B17001C_046M,B17001C_047E,B17001C_047M,B17001C_048E,B17001C_048M,B17001C_049E,B17001C_049M,B17001C_050E,B17001C_050M,B17001C_051E,B17001C_051M,B17001C_052E,B17001C_052M,B17001C_053E,B17001C_053M,B17001C_054E,B17001C_054M,B17001C_055E,B17001C_055M,B17001C_056E,B17001C_056M,B17001C_057E,B17001C_057M,B17001C_058E,B17001C_058M,B17001C_059E,B17001C_059M,NAME,B17001C_001EA,B17001C_001MA,B17001C_002EA,B17001C_002MA,B17001C_003EA,B17001C_003MA,B17001C_004EA,B17001C_004MA,B17001C_005MA,B17001C_005EA,B17001C_006MA,B17001C_006EA,B17001C_007EA,B17001C_007MA,B17001C_008EA,B17001C_008MA,B17001C_009EA,B17001C_009MA,B17001C_010EA,B17001C_010MA,B17001C_011MA,B17001C_011EA,B17001C_012EA,B17001C_012MA,B17001C_013EA,B17001C_013MA,B17001C_014EA,B17001C_014MA,B17001C_015EA,B17001C_015MA,B17001C_016MA,B17001C_016EA,B17001C_017MA,B17001C_017EA,B17001C_018EA,B17001C_018MA,B17001C_019EA,B17001C_019MA,B17001C_020EA,B17001C_020MA,B17001C_021EA,B17001C_021MA,B17001C_022MA,B17001C_022EA,B17001C_023MA,B17001C_023EA,B17001C_024MA,B17001C_024EA,B17001C_025EA,B17001C_025MA,B17001C_026EA,B17001C_026MA,B17001C_027MA,B17001C_027EA,B17001C_028MA,B17001C_028EA,B17001C_029MA,B17001C_029EA,B17001C_030EA,B17001C_030MA,B17001C_031EA,B17001C_031MA,B17001C_032MA,B17001C_032EA,B17001C_033MA,B17001C_033EA,B17001C_034MA,B17001C_034EA,B17001C_035EA,B17001C_035MA,B17001C_036EA,B17001C_036MA,B17001C_037MA,B17001C_037EA,B17001C_038MA,B17001C_038EA,B17001C_039MA,B17001C_039EA,B17001C_040EA,B17001C_040MA,B17001C_041EA,B17001C_041MA,B17001C_042MA,B17001C_042EA,B17001C_043MA,B17001C_043EA,B17001C_044MA,B17001C_044EA,B17001C_045EA,B17001C_045MA,B17001C_046EA,B17001C_046MA,B17001C_047MA,B17001C_047EA,B17001C_048MA,B17001C_048EA,B17001C_049MA,B17001C_049EA,B17001C_050MA,B17001C_050EA,B17001C_051EA,B17001C_051MA,B17001C_052EA,B17001C_052MA,B17001C_053EA,B17001C_053MA,B17001C_054EA,B17001C_054MA,B17001C_055MA,B17001C_055EA,B17001C_056EA,B17001C_056MA,B17001C_057EA,B17001C_057MA,B17001C_058EA,B17001C_058MA,B17001C_059EA,B17001C_059MA,state
0400000US13,36237,4973,7214,2321,3205,1214,566,515,0,224,543,579,7,22,114,192,0,224,167,181,82,84,838,425,342,217,384,356,162,179,0,224,4009,1504,438,459,298,279,312,252,525,369,0,224,37,64,325,288,284,334,672,450,429,307,587,382,102,140,0,224,29023,4120,15206,2591,1037,680,0,224,817,500,643,457,607,512,238,199,1432,585,2498,996,2375,857,2361,981,1734,783,1202,700,262,256,13817,2417,884,630,76,128,1526,674,232,241,385,344,59,98,1205,617,2075,820,1829,681,2332,891,1960,785,938,584,316,271,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,20869,2393,5121,1500,2246,732,228,246,39,57,147,181,80,86,54,85,22,37,824,537,170,163,188,153,123,116,183,146,86,88,102,120,2875,1057,504,516,0,201,275,226,240,202,13,28,105,143,316,507,677,675,157,139,160,134,250,168,91,80,87,121,15748,2195,7891,1331,487,325,0,201,653,316,431,229,63,61,292,168,420,279,803,464,1131,402,1150,560,1398,613,677,367,386,236,7857,1433,246,155,71,75,618,306,353,201,143,119,112,107,911,508,475,272,974,516,1507,643,1610,570,511,292,326,221,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,29043,4839,3348,1113,1422,549,0,190,0,190,47,77,0,190,0,190,0,190,81,104,236,317,157,189,354,245,413,277,134,146,0,190,1926,787,162,218,73,121,167,163,0,190,42,69,49,81,150,131,170,188,368,317,133,168,255,209,263,220,94,150,25695,4804,13410,2862,737,470,119,135,385,259,177,144,189,236,226,179,1039,542,1834,756,3691,1421,1857,686,1673,678,1117,554,366,207,12285,2479,465,326,119,110,1345,568,518,427,267,248,199,141,1056,538,1228,571,1915,712,1568,467,2021,902,1220,488,364,193,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,19424,2947,4182,1148,1668,691,115,95,114,180,62,78,93,124,0,177,245,352,393,346,20,41,250,180,240,241,57,53,25,32,54,81,2514,733,91,101,0,177,238,184,37,52,27,51,35,68,390,319,345,356,625,402,194,164,317,260,193,208,22,32,15242,2521,7825,1698,602,613,63,76,704,357,300,243,50,62,206,173,207,176,1092,387,1246,629,1425,661,1178,533,359,174,393,271,7417,1479,362,298,42,71,611,250,396,337,0,177,89,92,566,340,1183,553,874,447,1197,415,1158,426,555,291,384,354,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,23512,2396,5799,1193,2340,828,135,94,0,214,592,337,241,99,0,214,0,214,204,205,79,97,324,429,645,480,67,78,44,64,9,16,3459,864,435,227,0,214,13,31,131,164,227,213,146,150,542,396,637,434,457,381,308,227,306,214,155,127,102,116,17713,2552,8976,1464,697,565,33,79,557,393,193,229,75,99,55,81,986,563,1529,649,818,576,1735,623,716,384,1213,590,369,317,8737,1751,979,585,0,214,532,477,187,202,3,6,272,401,1451,677,1187,589,466,366,1544,540,915,423,518,342,683,461,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,8948,1242,3330,789,1294,389,302,170,12,22,116,102,166,123,0,175,14,26,11,26,334,229,99,108,155,134,47,65,22,28,16,35,2036,553,166,110,14,42,385,219,94,75,0,175,79,81,176,191,361,248,197,134,335,216,133,126,77,73,19,32,5618,951,3103,576,30,31,11,19,630,437,92,61,7,16,100,85,343,182,371,236,72,88,546,300,251,174,326,235,324,255,2515,640,77,67,0,175,187,103,37,43,0,175,55,46,286,308,193,134,473,332,297,195,381,203,273,251,256,135,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,51745,3813,9396,1692,4887,1196,243,210,113,149,349,237,310,208,61,77,86,114,632,412,552,311,604,391,808,395,696,274,345,237,88,83,4509,979,411,286,13,23,368,174,88,93,40,65,0,170,788,377,826,438,538,294,303,189,730,366,389,292,15,22,42349,3275,20573,2011,931,325,425,251,1419,460,985,477,322,173,681,452,1275,423,2832,924,2520,770,4294,1034,2991,607,1262,389,636,265,21776,2188,1230,314,281,161,1692,481,792,418,227,221,555,199,1478,549,3328,890,2781,835,2890,763,3643,824,2054,475,825,307,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,57402,3618,16420,2412,7957,1143,813,366,114,93,1031,365,439,233,427,258,389,243,978,485,697,326,1203,518,630,235,870,397,301,215,65,53,8463,1594,721,277,75,54,1115,574,151,114,152,204,237,124,1252,514,1463,624,1472,475,1029,396,503,188,170,74,123,147,40982,3325,21074,2012,1970,563,240,177,2454,687,1016,386,465,278,530,251,1636,558,4134,1149,2732,788,1863,453,2503,562,1183,338,348,172,19908,1897,1454,426,84,58,2074,629,1160,434,257,146,805,263,2915,683,1757,637,2588,623,2215,569,2845,592,1063,360,691,374,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,24380,3163,4337,1464,1701,706,107,126,38,68,307,299,150,216,0,190,39,68,204,222,176,199,27,48,103,118,493,383,57,64,0,190,2636,1166,103,87,0,190,209,167,185,168,0,190,0,190,264,260,633,586,219,258,204,180,693,628,31,60,95,104,20043,2734,9084,1565,459,247,0,190,288,176,432,292,174,133,531,455,643,535,1149,583,873,481,1886,919,1273,474,1046,516,330,216,10959,2075,444,306,39,67,1073,676,309,266,338,296,149,125,535,402,1535,623,1270,543,2167,846,1696,841,1023,418,381,275,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,62288,3104,21196,3296,9344,1757,1615,418,245,189,1664,659,562,305,79,71,195,125,722,360,1758,481,886,397,549,243,587,315,323,136,159,188,11852,1834,1128,371,233,191,1687,472,754,330,187,146,287,161,1020,353,1979,544,1285,603,1339,670,1179,558,354,277,420,221,41092,3948,20748,2186,1433,507,325,181,2066,585,1397,577,602,212,500,237,1843,579,3404,866,2389,618,2208,574,2646,586,1207,356,728,478,20344,2241,1219,399,286,202,2611,726,1113,455,198,213,905,377,1609,452,2919,810,2461,597,2249,732,2723,587,1355,284,696,338,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,14935,1736,3349,908,1537,493,211,137,21,22,319,212,107,123,13,16,75,96,27,32,200,153,252,214,179,113,8,16,45,42,80,82,1812,546,142,79,68,55,208,135,36,36,69,40,48,41,239,165,397,212,120,67,305,247,169,176,11,21,0,163,11586,1519,5971,946,550,268,240,227,578,241,313,204,86,90,179,145,662,303,1056,464,522,305,1197,406,287,139,222,183,79,57,5615,955,524,259,155,145,577,230,267,111,32,37,107,105,802,298,973,487,578,239,559,259,707,302,209,109,125,122,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,37260,3402,8910,2015,3973,1017,348,302,16,27,345,213,658,513,33,39,134,122,559,466,272,280,247,175,964,551,261,145,48,51,88,68,4937,1276,380,290,0,211,694,602,202,186,17,27,286,194,523,477,723,546,485,288,499,266,378,218,511,238,239,213,28350,3204,13959,1680,966,545,448,379,653,354,659,484,11,19,375,235,1657,722,2766,706,1546,709,1891,561,1602,494,1053,430,332,224,14391,2063,889,514,434,304,1017,526,198,135,323,260,251,148,1236,617,2766,773,2066,716,1398,539,2164,523,1009,321,640,258,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,196262,4214,66261,5564,31666,3123,2805,824,1014,609,4398,919,2096,649,577,276,951,353,3708,745,4323,874,4106,891,3302,682,3016,751,882,303,488,196,34595,3074,2743,786,757,376,4626,955,1588,436,925,553,1396,466,4992,857,5020,811,4082,661,2977,647,2623,631,1875,503,991,245,130001,5938,60312,3470,3959,888,760,364,5409,1235,2905,608,703,292,2183,487,6585,897,10390,1613,7663,906,6933,728,6462,722,3976,533,2384,382,69689,3271,4254,852,917,497,5487,1008,2985,889,1268,500,1707,506,5871,830,12132,1100,8818,941,8747,773,9298,783,5028,591,3177,406,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,74116,6574,20459,4289,9760,2569,880,562,315,297,441,352,384,301,193,200,262,220,1711,822,1094,676,1511,661,1309,685,814,465,731,563,115,130,10699,2197,808,599,0,200,1169,614,756,506,17,27,481,396,602,383,2234,772,1120,667,1763,715,1115,578,97,80,537,352,53657,5175,26884,2933,839,530,523,386,1990,603,846,556,671,335,460,320,2568,793,3699,943,4341,1210,4280,1093,3879,1081,2162,731,626,270,26773,3031,1419,595,190,218,1826,649,725,511,394,336,568,387,2049,807,4207,1217,2650,865,3789,839,3599,912,3211,1018,2146,764,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
