GEO_ID,B21001B_001E,B21001B_001M,B21001B_002E,B21001B_002M,B21001B_003E,B21001B_003M,B21001B_004E,B21001B_004M,B21001B_005E,B21001B_005M,B21001B_006E,B21001B_006M,B21001B_007E,B21001B_007M,B21001B_008E,B21001B_008M,B21001B_009E,B21001B_009M,B21001B_010E,B21001B_010M,B21001B_011E,B21001B_011M,B21001B_012E,B21001B_012M,B21001B_013E,B21001B_013M,B21001B_014E,B21001B_014M,B21001B_015E,B21001B_015M,B21001B_016E,B21001B_016M,B21001B_017E,B21001B_017M,B21001B_018E,B21001B_018M,B21001B_019E,B21001B_019M,B21001B_020E,B21001B_020M,B21001B_021E,B21001B_021M,B21001B_022E,B21001B_022M,B21001B_023E,B21001B_023M,B21001B_024E,B21001B_024M,B21001B_025E,B21001B_025M,B21001B_026E,B21001B_026M,B21001B_027E,B21001B_027M,B21001B_028E,B21001B_028M,B21001B_029E,B21001B_029M,B21001B_030E,B21001B_030M,B21001B_031E,B21001B_031M,B21001B_032E,B21001B_032M,B21001B_033E,B21001B_033M,NAME,B21001B_001MA,B21001B_001EA,B21001B_002MA,B21001B_002EA,B21001B_003MA,B21001B_003EA,B21001B_004EA,B21001B_004MA,B21001B_005EA,B21001B_005MA,B21001B_006EA,B21001B_006MA,B21001B_007EA,B21001B_007MA,B21001B_008MA,B21001B_008EA,B21001B_009MA,B21001B_009EA,B21001B_010EA,B21001B_010MA,B21001B_011EA,B21001B_011MA,B21001B_012EA,B21001B_012MA,B21001B_013MA,B21001B_013EA,B21001B_014MA,B21001B_014EA,B21001B_015EA,B21001B_015MA,B21001B_016EA,B21001B_016MA,B21001B_017EA,B21001B_017MA,B21001B_018EA,B21001B_018MA,B21001B_019MA,B21001B_019EA,B21001B_020MA,B21001B_020EA,B21001B_021EA,B21001B_021MA,B21001B_022EA,B21001B_022MA,B21001B_023EA,B21001B_023MA,B21001B_024MA,B21001B_024EA,B21001B_025MA,B21001B_025EA,B21001B_026MA,B21001B_026EA,B21001B_027MA,B21001B_027EA,B21001B_028EA,B21001B_028MA,B21001B_029EA,B21001B_029MA,B21001B_030MA,B21001B_030EA,B21001B_031EA,B21001B_031MA,B21001B_032MA,B21001B_032EA,B21001B_033EA,B21001B_033MA,state
0400000US13,2433455,9097,1104054,5550,400014,5193,11797,2293,388217,5342,410232,4391,53708,4035,356524,5572,167302,2628,43052,3145,124250,3700,88899,2150,29444,2310,59455,2544,37607,2061,15912,1939,21695,2105,1329401,5478,437682,4918,9124,1985,428558,5115,486795,3898,17879,2692,468916,4256,207158,2490,9431,1816,197727,3057,125431,2369,2127,590,123304,2393,72335,2423,618,354,71717,2376,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,14615,1591,8570,1274,3615,1081,1097,585,2518,1128,2942,705,1708,681,1234,382,1456,367,920,443,536,318,418,194,167,139,251,169,139,164,139,164,0,187,6045,956,2811,605,1256,574,1555,547,1696,500,877,461,819,377,658,356,148,171,510,306,420,290,0,187,420,290,460,286,0,187,460,286,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1369496,6918,626291,4503,229080,3213,3739,1184,225341,3267,209381,2572,17133,2028,192248,3462,99489,1480,16926,1969,82563,2154,57200,1219,17014,1630,40186,1917,31141,697,10035,1183,21106,1268,743205,4578,236515,3357,1188,765,235327,3365,245727,2468,3525,1085,242202,2589,122435,1255,1336,471,121099,1335,80046,1281,1020,559,79026,1337,58482,893,678,349,57804,934,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,449655,4515,208947,3702,79737,3247,1582,750,78155,3170,72292,2261,8190,1656,64102,2761,30674,991,7101,987,23573,1048,17170,844,7120,972,10050,876,9074,782,4852,762,4222,882,240708,2941,81574,2317,503,342,81071,2338,82052,1877,2165,783,79887,1872,37971,1254,1233,649,36738,1336,23558,1443,331,263,23227,1483,15553,1027,368,320,15185,1026,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,74027,2198,39829,1673,19403,1310,409,358,18994,1357,13404,1110,1193,609,12211,1144,3763,611,661,460,3102,679,2226,665,833,361,1393,664,1033,428,459,254,574,319,34198,1667,15248,1381,0,163,15248,1381,11621,1615,226,265,11395,1569,4565,697,312,298,4253,668,1677,499,108,158,1569,509,1087,373,0,163,1087,373,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,120767,3199,62229,2224,24483,2106,922,491,23561,2067,21198,1126,3598,941,17600,1317,9869,959,2651,692,7218,955,4733,486,2039,568,2694,607,1946,302,1137,288,809,319,58538,1992,22834,1727,184,229,22650,1735,17626,1125,748,501,16878,1019,9694,596,114,136,9580,593,5421,673,16,26,5405,671,2963,401,31,56,2932,404,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,266002,4490,127387,3750,48408,2649,2083,768,46325,2513,43031,2098,4279,1058,38752,2059,21202,1401,6528,1353,14674,1578,9408,808,3542,800,5866,1120,5338,802,2588,602,2750,720,138615,2675,45681,1751,649,415,45032,1742,48024,1780,1371,617,46653,1682,22331,1395,1103,576,21228,1370,13624,1103,201,156,13423,1122,8955,1029,26,45,8929,1026,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1105411,5355,508473,3516,189197,3565,3667,1139,185530,3657,168976,2964,12900,2086,156076,3621,80915,1464,14564,2021,66351,2006,49929,1840,14146,1694,35783,2466,19456,1650,5301,1099,14155,1621,596938,3363,203397,2790,1843,1244,201554,2796,194591,2511,4503,1236,190088,2946,98022,1448,1080,438,96942,1472,62675,1670,606,400,62069,1727,38253,1573,231,245,38022,1526,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1387698,7087,629727,3580,212056,3364,6082,1574,205974,3655,228808,2093,27040,2637,201768,3318,101946,1217,25550,2436,76396,2504,57091,1240,20084,1979,37007,2220,29826,1083,14064,1539,15762,1466,757971,5462,227006,3827,2568,1003,224438,3772,268736,2497,8313,1631,260423,2751,129638,1243,4791,1241,124847,1714,81360,1093,995,373,80365,1137,51231,989,349,232,50882,1004,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,400210,6994,188746,4572,73075,3045,924,644,72151,2984,67962,2418,4716,1207,63246,2418,26401,873,2760,794,23641,1127,14524,864,2924,820,11600,988,6784,732,1928,584,4856,719,211464,3659,77915,2597,636,491,77279,2584,72068,1840,1029,457,71039,1947,30273,1421,105,130,30168,1437,17943,978,173,141,17770,983,13265,1205,0,210,13265,1205,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1030983,5467,480739,3473,179072,3070,1954,963,177118,2945,158913,1955,12608,1673,146305,2660,74775,1127,13050,1482,61725,1631,45453,884,14604,1382,30849,1630,22526,753,10481,1384,12045,1190,550244,3831,176800,3005,890,649,175910,3117,183499,1773,3231,1022,180268,2161,89060,1219,1234,471,87826,1355,60431,1054,353,223,60078,1084,40454,942,653,386,39801,1025,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,235125,3039,120567,2430,52378,2480,931,563,51447,2557,46345,1779,2645,1008,43700,1894,13212,813,2300,744,10912,878,6637,721,1435,571,5202,793,1995,451,313,258,1682,450,114558,2089,49443,1897,25,42,49418,1897,41847,1255,107,114,41740,1276,13150,1034,187,219,12963,1105,6528,778,191,170,6337,764,3590,465,0,153,3590,465,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,825922,4140,376431,3474,137005,2878,3193,1180,133812,2744,129178,3350,13675,2412,115503,3436,60775,1632,10151,1358,50624,1778,33815,1958,8717,1205,25098,1939,15658,1729,3612,912,12046,1626,449491,2734,145738,2823,1362,781,144376,2935,156480,2409,3427,1176,153053,2434,73203,1370,747,401,72456,1413,46275,1669,727,385,45548,1718,27795,1413,0,217,27795,1413,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,511574,5788,234663,3444,88916,2433,1847,854,87069,2485,77428,2236,6759,1537,70669,2459,35697,1349,8024,1282,27673,1884,22183,1315,10742,1169,11441,1519,10439,685,4916,789,5523,814,276911,3757,91558,2843,809,493,90749,2776,93538,2195,1518,626,92020,2362,43780,1120,1301,592,42479,1320,28436,859,368,291,28068,934,19599,739,158,153,19441,760,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,63269,1910,32061,1667,12931,1032,0,163,12931,1032,12167,1168,1266,523,10901,1265,4353,693,1184,458,3169,735,1688,272,767,315,921,283,922,79,481,250,441,263,31208,1213,12126,876,113,138,12013,882,10293,706,103,162,10190,700,4578,435,335,306,4243,524,2560,421,27,45,2533,426,1651,280,9,19,1642,282,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,203677,3148,100121,2329,36770,1666,2173,926,34597,1667,36655,1241,4501,1163,32154,1704,13922,585,3464,843,10458,1006,8673,731,2755,671,5918,977,4101,432,2129,615,1972,496,103556,1868,36734,1394,110,130,36624,1400,36353,1086,1198,481,35155,1087,14539,632,430,275,14109,688,10475,477,67,79,10408,472,5455,590,51,83,5404,588,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,936283,7707,432594,5029,152721,3772,1348,830,151373,3826,156817,2663,9725,1363,147092,2980,66874,1401,8068,1454,58806,1888,35014,908,8033,1361,26981,1454,21168,936,7139,1156,14029,1225,503689,4285,152486,2769,724,471,151762,2770,180579,2527,1521,587,179058,2643,80935,976,1079,526,79856,1137,51633,1008,741,383,50892,1102,38056,950,170,217,37886,985,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,34007,2076,20755,2003,7528,1835,1091,976,6437,1327,6544,1272,1886,825,4658,1031,3661,960,2438,993,1223,429,1983,853,1069,808,914,398,1039,628,915,582,124,156,13252,1586,4919,925,0,201,4919,925,3584,826,102,170,3482,812,1968,604,225,269,1743,622,1952,555,187,253,1765,546,829,423,64,87,765,420,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2419644,13972,1100905,8374,398608,5438,5314,1508,393294,5295,375299,4779,18324,2877,356975,5292,172561,2422,15270,2088,157291,3125,96528,2090,13548,1652,82980,2426,57909,1193,13549,1466,44360,1857,1318739,8927,405760,5675,673,447,405087,5727,448561,4936,3412,946,445149,4828,213334,2487,2958,1136,210376,2696,137913,2138,863,559,137050,2159,113171,2072,871,449,112300,2086,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1669762,7258,757357,4785,261783,4505,11552,2165,250231,4654,261725,3703,32975,3293,228750,4364,123319,1720,35143,2721,88176,3039,76660,2506,25943,2214,50717,2968,33870,1815,10358,1318,23512,1852,912405,5322,283750,4188,3986,1245,279764,4293,314477,3592,11073,1838,303404,3754,150286,1887,5384,1131,144902,2123,101323,2056,2800,1170,98523,2124,62569,1828,233,167,62336,1863,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1065986,6701,498865,4938,183524,3579,3218,951,180306,3737,166887,3108,17484,2208,149403,3403,79734,1508,16401,2044,63333,2322,43717,1127,16324,1568,27393,1847,25003,1015,11983,1278,13020,1154,567121,4621,186325,3235,588,343,185737,3248,184129,2481,3113,975,181016,2520,93099,1717,1604,493,91495,1729,58565,1170,730,391,57835,1217,45003,1170,466,317,44537,1112,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
