GEO_ID,B23002D_001E,B23002D_001M,B23002D_002E,B23002D_002M,B23002D_003E,B23002D_003M,B23002D_004E,B23002D_004M,B23002D_005E,B23002D_005M,B23002D_006E,B23002D_006M,B23002D_007E,B23002D_007M,B23002D_008E,B23002D_008M,B23002D_009E,B23002D_009M,B23002D_010E,B23002D_010M,B23002D_011E,B23002D_011M,B23002D_012E,B23002D_012M,B23002D_013E,B23002D_013M,B23002D_014E,B23002D_014M,B23002D_015E,B23002D_015M,B23002D_016E,B23002D_016M,B23002D_017E,B23002D_017M,B23002D_018E,B23002D_018M,B23002D_019E,B23002D_019M,B23002D_020E,B23002D_020M,B23002D_021E,B23002D_021M,B23002D_022E,B23002D_022M,B23002D_023E,B23002D_023M,B23002D_024E,B23002D_024M,B23002D_025E,B23002D_025M,B23002D_026E,B23002D_026M,B23002D_027E,B23002D_027M,B23002D_028E,B23002D_028M,B23002D_029E,B23002D_029M,B23002D_030E,B23002D_030M,B23002D_031E,B23002D_031M,B23002D_032E,B23002D_032M,B23002D_033E,B23002D_033M,B23002D_034E,B23002D_034M,B23002D_035E,B23002D_035M,B23002D_036E,B23002D_036M,B23002D_037E,B23002D_037M,B23002D_038E,B23002D_038M,B23002D_039E,B23002D_039M,B23002D_040E,B23002D_040M,B23002D_041E,B23002D_041M,B23002D_042E,B23002D_042M,B23002D_043E,B23002D_043M,B23002D_044E,B23002D_044M,B23002D_045E,B23002D_045M,B23002D_046E,B23002D_046M,B23002D_047E,B23002D_047M,B23002D_048E,B23002D_048M,B23002D_049E,B23002D_049M,B23002D_050E,B23002D_050M,B23002D_051E,B23002D_051M,B23002D_052E,B23002D_052M,B23002D_053E,B23002D_053M,B23002D_054E,B23002D_054M,B23002D_055E,B23002D_055M,B23002D_056E,B23002D_056M,B23002D_057E,B23002D_057M,B23002D_058E,B23002D_058M,B23002D_059E,B23002D_059M,B23002D_060E,B23002D_060M,B23002D_061E,B23002D_061M,B23002D_062E,B23002D_062M,B23002D_063E,B23002D_063M,B23002D_064E,B23002D_064M,B23002D_065E,B23002D_065M,B23002D_066E,B23002D_066M,B23002D_067E,B23002D_067M,B23002D_068E,B23002D_068M,B23002D_069E,B23002D_069M,B23002D_070E,B23002D_070M,B23002D_071E,B23002D_071M,B23002D_072E,B23002D_072M,B23002D_073E,B23002D_073M,B23002D_074E,B23002D_074M,B23002D_075E,B23002D_075M,B23002D_076E,B23002D_076M,B23002D_077E,B23002D_077M,B23002D_078E,B23002D_078M,B23002D_079E,B23002D_079M,NAME,B23002D_001EA,B23002D_001MA,B23002D_002EA,B23002D_002MA,B23002D_003EA,B23002D_003MA,B23002D_004MA,B23002D_004EA,B23002D_005MA,B23002D_005EA,B23002D_006EA,B23002D_006MA,B23002D_007EA,B23002D_007MA,B23002D_008EA,B23002D_008MA,B23002D_009MA,B23002D_009EA,B23002D_010MA,B23002D_010EA,B23002D_011MA,B23002D_011EA,B23002D_012EA,B23002D_012MA,B23002D_013EA,B23002D_013MA,B23002D_014MA,B23002D_014EA,B23002D_015MA,B23002D_015EA,B23002D_016MA,B23002D_016EA,B23002D_017EA,B23002D_017MA,B23002D_018EA,B23002D_018MA,B23002D_019MA,B23002D_019EA,B23002D_020MA,B23002D_020EA,B23002D_021MA,B23002D_021EA,B23002D_022EA,B23002D_022MA,B23002D_023EA,B23002D_023MA,B23002D_024MA,B23002D_024EA,B23002D_025MA,B23002D_025EA,B23002D_026MA,B23002D_026EA,B23002D_027EA,B23002D_027MA,B23002D_028EA,B23002D_028MA,B23002D_029MA,B23002D_029EA,B23002D_030MA,B23002D_030EA,B23002D_031MA,B23002D_031EA,B23002D_032EA,B23002D_032MA,B23002D_033EA,B23002D_033MA,B23002D_034EA,B23002D_034MA,B23002D_035EA,B23002D_035MA,B23002D_036EA,B23002D_036MA,B23002D_037MA,B23002D_037EA,B23002D_038MA,B23002D_038EA,B23002D_039EA,B23002D_039MA,B23002D_040EA,B23002D_040MA,B23002D_041EA,B23002D_041MA,B23002D_042MA,B23002D_042EA,B23002D_043MA,B23002D_043EA,B23002D_044EA,B23002D_044MA,B23002D_045EA,B23002D_045MA,B23002D_046EA,B23002D_046MA,B23002D_047MA,B23002D_047EA,B23002D_048MA,B23002D_048EA,B23002D_049EA,B23002D_049MA,B23002D_050EA,B23002D_050MA,B23002D_051EA,B23002D_051MA,B23002D_052EA,B23002D_052MA,B23002D_053MA,B23002D_053EA,B23002D_054MA,B23002D_054EA,B23002D_055MA,B23002D_055EA,B23002D_056EA,B23002D_056MA,B23002D_057EA,B23002D_057MA,B23002D_058EA,B23002D_058MA,B23002D_059MA,B23002D_059EA,B23002D_060MA,B23002D_060EA,B23002D_061EA,B23002D_061MA,B23002D_062EA,B23002D_062MA,B23002D_063EA,B23002D_063MA,B23002D_064MA,B23002D_064EA,B23002D_065MA,B23002D_065EA,B23002D_066MA,B23002D_066EA,B23002D_067EA,B23002D_067MA,B23002D_068EA,B23002D_068MA,B23002D_069MA,B23002D_069EA,B23002D_070MA,B23002D_070EA,B23002D_071MA,B23002D_071EA,B23002D_072EA,B23002D_072MA,B23002D_073EA,B23002D_073MA,B23002D_074MA,B23002D_074EA,B23002D_075MA,B23002D_075EA,B23002D_076MA,B23002D_076EA,B23002D_077EA,B23002D_077MA,B23002D_078EA,B23002D_078MA,B23002D_079MA,B23002D_079EA,state
0400000US13,330415,4766,156677,3173,8916,1585,1116,644,0,224,1116,644,737,528,379,387,7800,1299,16793,1573,8857,1732,250,189,8607,1713,7806,1665,801,550,7936,1720,96362,2649,89086,3145,647,425,88439,3098,85604,3014,2835,882,7276,1677,19327,1078,14728,1440,0,224,14728,1440,14673,1448,55,96,4599,1112,6165,980,2881,712,2648,713,233,181,3284,745,9114,931,1319,492,1319,492,0,224,7795,932,173738,3206,11101,1748,2361,898,0,224,2361,898,2178,895,183,223,8740,1465,11909,1655,6572,1358,0,224,6572,1358,5832,1331,740,410,5337,1305,106169,2604,74597,2728,33,65,74564,2724,72168,2948,2396,853,31572,2677,23338,1538,14157,1454,0,224,14157,1454,13950,1494,207,250,9181,1342,8932,1625,1811,857,1811,857,0,224,7121,1694,12289,1584,936,610,936,610,0,224,11353,1476,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,480322,6235,219239,4042,9503,1355,2398,765,0,187,2398,765,2078,687,320,310,7105,1218,14489,1351,11865,1318,290,263,11575,1314,10468,1183,1107,653,2624,678,96703,3065,86936,3133,1789,551,85147,3051,83531,3138,1616,613,9767,1739,39765,1342,31840,1655,98,98,31742,1636,30929,1687,813,547,7925,1437,19423,1404,8037,1120,8014,1123,23,38,11386,1286,39356,1542,4514,924,4334,921,180,146,34842,1714,261083,4171,9151,1167,3438,870,0,187,3438,870,3252,820,186,229,5713,894,12789,1325,10226,1329,103,115,10123,1329,9569,1353,554,399,2563,835,113801,2955,94392,3140,403,243,93989,3123,91801,3110,2188,689,19409,1964,45655,1288,33020,1712,0,187,33020,1712,31991,1719,1029,477,12635,1692,21164,1553,7108,1002,6994,983,114,137,14056,1412,58523,1743,4184,847,4184,847,0,187,54339,1930,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,575198,4455,274165,2860,18192,1341,4281,852,0,190,4281,852,3926,844,355,264,13911,1274,26489,1499,14154,1560,0,190,14154,1560,12458,1469,1696,752,12335,1378,157481,1981,143654,2805,264,264,143390,2780,139054,2970,4336,1072,13827,1902,33976,1012,27748,1450,0,190,27748,1450,26429,1472,1319,461,6228,1100,13550,1516,6495,1098,6020,1041,475,297,7055,1302,24477,1641,4719,1189,4719,1189,0,190,19758,1588,301033,3237,15670,1209,3543,808,0,190,3543,808,3124,765,419,240,12127,1189,25927,1425,15937,1692,162,237,15775,1692,14417,1700,1358,588,9990,1456,172752,2657,126082,3177,0,190,126082,3177,121246,3134,4836,952,46670,2642,39614,1248,25532,1691,0,190,25532,1691,24880,1770,652,396,14082,1651,17003,1620,5732,1055,5615,1049,117,115,11271,1364,30067,1608,2142,610,2092,595,50,83,27925,1643,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,118236,3110,56847,2379,6774,1667,2732,1261,0,197,2732,1261,2283,1169,449,473,4042,1043,8871,1554,3893,1154,0,197,3893,1154,3108,966,785,683,4978,1279,33339,1663,29734,1504,138,140,29596,1487,28997,1477,599,482,3605,1083,4546,908,3590,852,0,197,3590,852,3512,832,78,129,956,507,1304,584,773,403,773,403,0,197,531,403,2013,581,437,307,437,307,0,197,1576,557,61389,2287,5346,1062,948,479,0,197,948,479,797,415,151,158,4398,943,7758,1442,4650,1495,0,197,4650,1495,4158,1562,492,372,3108,793,36674,1900,25648,1748,0,197,25648,1748,23948,1691,1700,624,11026,1373,6882,1213,3608,1001,0,197,3608,1001,3458,979,150,191,3274,1209,1932,887,618,351,618,351,0,197,1314,762,2797,606,81,109,81,109,0,197,2716,611,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,63921,2189,32691,1763,2371,721,1235,572,0,163,1235,572,1182,558,53,89,1136,480,6221,1321,2864,849,0,163,2864,849,2236,901,628,409,3357,965,19330,1600,16970,1585,43,70,16927,1587,16448,1557,479,333,2360,763,2801,693,1760,512,0,163,1760,512,1760,512,0,163,1041,659,680,329,364,253,364,253,0,163,316,251,1288,388,246,203,246,203,0,163,1042,417,31230,1428,1504,526,748,414,0,163,748,414,715,406,33,54,756,447,4263,817,2382,859,0,163,2382,859,2382,859,0,163,1881,659,19992,1286,14226,1392,0,163,14226,1392,13857,1399,369,343,5766,1134,2098,499,1191,440,0,163,1191,440,1191,440,0,163,907,438,1184,421,514,339,514,339,0,163,670,266,2189,665,77,77,77,77,0,163,2112,662,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,69166,2785,33578,1905,1626,663,84,104,0,177,84,104,84,104,0,177,1542,640,3655,887,2831,823,11,23,2820,824,2701,811,119,205,824,389,22034,1606,19520,1678,57,88,19463,1689,19146,1707,317,267,2514,900,3458,569,2984,626,0,177,2984,626,2984,626,0,177,474,283,1279,434,422,287,422,287,0,177,857,388,1526,399,241,219,241,219,0,177,1285,372,35588,1461,2007,548,1083,486,0,177,1083,486,1083,486,0,177,924,356,4392,1015,2355,487,0,177,2355,487,2355,487,0,177,2037,1005,20749,1261,14221,1436,178,233,14043,1452,13717,1458,326,251,6528,1282,4497,590,2269,604,0,177,2269,604,2269,604,0,177,2228,610,1400,544,452,326,452,326,0,177,948,428,2543,562,315,230,315,230,0,177,2228,514,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,48838,2206,22085,1310,1983,702,466,295,0,195,466,295,414,273,52,103,1517,605,2265,512,1747,443,115,133,1632,432,1506,391,126,182,518,292,14243,1107,12334,1176,221,207,12113,1159,11878,1181,235,275,1909,661,1876,517,1601,395,0,195,1601,395,1525,401,76,98,275,372,949,426,643,383,643,383,0,195,306,189,769,362,380,281,380,281,0,195,389,275,26753,1649,1710,663,683,488,0,195,683,488,683,488,0,195,1027,477,2510,806,1320,636,0,195,1320,636,1241,659,79,137,1190,530,17323,1208,11355,1368,0,195,11355,1368,11106,1343,249,260,5968,1173,2783,485,2019,463,0,195,2019,463,2019,463,0,195,764,358,1214,380,244,230,244,230,0,195,970,310,1213,446,66,116,66,116,0,195,1147,441,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,67918,2144,33366,1595,2911,907,929,626,0,214,929,626,929,626,0,214,1982,718,5043,964,2308,740,0,214,2308,740,2030,617,278,338,2735,878,18204,1368,15711,1375,424,334,15287,1315,15209,1317,78,74,2493,733,4078,479,2781,515,0,214,2781,515,2751,517,30,55,1297,477,1749,599,355,268,355,268,0,214,1394,604,1381,574,235,198,235,198,0,214,1146,516,34552,1566,1590,769,575,437,22,50,553,435,276,331,277,342,1015,644,3157,977,1823,603,57,107,1766,615,1739,608,27,46,1334,657,20029,1466,13027,1560,0,214,13027,1560,12224,1631,803,476,7002,1363,4283,821,2283,696,0,214,2283,696,2277,699,6,19,2000,751,2312,854,795,486,705,497,90,159,1517,676,3181,830,174,163,174,163,0,214,3007,821,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,320875,3706,148982,2576,7999,1066,2558,872,0,203,2558,872,1692,587,866,620,5441,870,11830,1035,8525,1150,654,595,7871,1106,7185,1139,686,370,3305,909,86424,1611,79305,1951,712,512,78593,2050,76788,2078,1805,633,7119,1355,20997,743,17703,1100,0,203,17703,1100,16970,1101,733,396,3294,824,8097,1028,4516,998,4438,997,78,130,3581,773,13635,1138,2545,745,2545,745,0,203,11090,926,171893,2141,9251,1038,1337,425,0,203,1337,425,1230,413,107,107,7914,1014,11132,933,5767,1120,0,203,5767,1120,5404,995,363,343,5365,1025,98727,1722,76125,2613,195,194,75930,2658,73956,2837,1974,725,22602,2102,25116,689,16582,1316,0,203,16582,1316,16257,1316,325,222,8534,1223,10182,1186,3345,865,3179,874,166,179,6837,992,17485,1180,1478,515,1478,515,0,203,16007,1179,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,376964,3907,176500,2679,12877,1251,3925,778,21,52,3904,777,3537,714,367,340,8952,1283,19106,1387,9794,1520,0,210,9794,1520,8979,1408,815,437,9312,1601,106872,1648,93570,2448,88,103,93482,2454,90632,2595,2850,977,13302,1967,19327,821,14277,1392,0,210,14277,1392,13552,1412,725,298,5050,1116,5942,705,2043,626,2016,619,27,46,3899,765,12376,804,1235,463,1235,463,0,210,11141,834,200464,2399,14679,1712,4373,939,0,210,4373,939,3538,765,835,496,10306,1357,20575,1384,11537,1463,0,210,11537,1463,10926,1491,611,414,9038,1464,120607,1617,90889,3204,0,210,90889,3204,87550,3227,3339,921,29718,2872,22160,819,12278,1519,0,210,12278,1519,11782,1490,496,325,9882,1271,7591,864,2276,719,2239,731,37,64,5315,798,14852,1177,772,539,772,539,0,210,14080,1061,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,251213,3572,121714,2208,9131,1026,2737,674,0,170,2737,674,2571,655,166,136,6394,902,15263,1131,8923,1299,0,170,8923,1299,7462,1227,1461,793,6340,1370,71809,1639,66821,1748,14,36,66807,1748,65499,1674,1308,604,4988,901,12744,835,10218,864,0,170,10218,864,9792,892,426,284,2526,750,4152,693,1875,573,1875,573,0,170,2277,610,8615,828,1380,403,1380,403,0,170,7235,890,129499,2488,10004,1286,3023,743,0,170,3023,743,2796,698,227,204,6981,1220,12660,1281,7053,1184,0,170,7053,1184,6355,1227,698,491,5607,1021,76052,1752,51289,2244,0,170,51289,2244,48775,2208,2514,715,24763,1863,14554,925,8715,1106,0,170,8715,1106,8524,1138,191,164,5839,876,5850,788,1166,417,1166,417,0,170,4684,771,10379,972,1133,503,1133,503,0,170,9246,938,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,207974,3071,98509,2120,8591,1004,4152,790,44,81,4108,800,3417,738,691,365,4439,779,11832,1098,7601,1117,0,153,7601,1117,7177,1099,424,359,4231,1084,62742,1848,55331,2093,112,137,55219,2068,53721,2164,1498,633,7411,1239,8817,837,6405,993,0,153,6405,993,6236,1026,169,163,2412,637,2935,729,479,311,479,311,0,153,2456,718,3592,720,720,408,720,408,0,153,2872,694,109465,1922,8881,1056,4441,798,0,153,4441,798,3427,706,1014,510,4440,767,11437,1000,8187,1039,0,153,8187,1039,7306,1148,881,503,3250,703,69008,1348,51484,1930,0,153,51484,1930,50278,1934,1206,526,17524,1887,9828,826,5153,981,0,153,5153,981,4931,963,222,178,4675,1000,3577,676,753,375,733,377,20,36,2824,649,6734,964,437,334,437,334,0,153,6297,926,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
