GEO_ID,B17020B_001E,B17020B_001M,B17020B_002E,B17020B_002M,B17020B_003E,B17020B_003M,B17020B_004E,B17020B_004M,B17020B_005E,B17020B_005M,B17020B_006E,B17020B_006M,B17020B_007E,B17020B_007M,B17020B_008E,B17020B_008M,B17020B_009E,B17020B_009M,B17020B_010E,B17020B_010M,B17020B_011E,B17020B_011M,B17020B_012E,B17020B_012M,B17020B_013E,B17020B_013M,B17020B_014E,B17020B_014M,B17020B_015E,B17020B_015M,B17020B_016E,B17020B_016M,B17020B_017E,B17020B_017M,NAME,B17020B_001EA,B17020B_001MA,B17020B_002EA,B17020B_002MA,B17020B_003MA,B17020B_003EA,B17020B_004MA,B17020B_004EA,B17020B_005MA,B17020B_005EA,B17020B_006EA,B17020B_006MA,B17020B_007EA,B17020B_007MA,B17020B_008MA,B17020B_008EA,B17020B_009MA,B17020B_009EA,B17020B_010MA,B17020B_010EA,B17020B_011MA,B17020B_011EA,B17020B_012MA,B17020B_012EA,B17020B_013EA,B17020B_013MA,B17020B_014MA,B17020B_014EA,B17020B_015MA,B17020B_015EA,B17020B_016EA,B17020B_016MA,B17020B_017EA,B17020B_017MA,state
0400000US21,342946,6368,88053,7209,9800,2054,12809,2578,8717,1578,47680,4492,7694,1456,1224,574,129,114,254893,8008,17883,2571,21342,2961,20028,2488,148690,4556,34956,2088,8926,1180,3068,888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1461656,7661,484110,19837,69419,5094,63451,4789,59425,6118,234486,10735,46050,4496,8308,1466,2971,779,977546,21558,60896,5281,74333,5201,80423,5867,571865,11581,145589,5198,33748,2245,10692,1265,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,14710,1304,5331,1664,144,244,1306,1049,707,433,2665,857,509,327,0,175,0,175,9379,1712,1002,581,906,517,1098,599,5613,1090,645,392,115,130,0,175,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1751406,12044,233576,14687,27617,4070,27144,3819,25256,3324,116039,7728,27847,2669,5777,1066,3896,971,1517830,17810,99670,4778,115147,5201,114542,5576,910154,10329,212058,4896,51079,2552,15180,1903,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,508968,11356,91328,8398,11583,2677,10093,2388,9116,2002,45142,4043,11192,2210,3279,1058,923,563,417640,12641,32690,3479,32659,2881,32191,3297,257610,7785,48083,2793,10824,987,3583,1073,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1322214,9650,380052,14723,52810,3969,43540,3509,42016,4071,197906,8855,33290,2437,7401,1125,3089,1027,942162,16521,56616,4859,65607,4955,75234,4205,549502,9482,146242,3424,34302,1805,14659,1602,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,350036,6348,98741,8958,16222,2877,15733,2991,12309,2163,47805,4357,5166,949,1082,451,424,308,251295,10318,25716,3225,26589,2741,26160,3331,152516,5453,16527,1766,3066,738,721,471,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090612,6942,341866,12216,36450,3353,48047,4125,43707,3737,165739,7189,35726,3244,9281,1781,2916,1038,748746,12985,55239,3909,60959,4112,57351,4315,437828,8234,108051,4414,21834,2156,7484,1439,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,661669,8892,163219,11441,22317,3728,23767,3441,20287,2616,78929,6128,13697,1781,2696,696,1526,553,498450,13007,33799,3760,36489,3723,40093,3528,294030,7317,71122,3358,17033,1640,5884,1024,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,83525,3441,19541,3382,2587,939,3174,1013,1808,794,10049,1976,1660,653,239,263,24,44,63984,4709,4616,1245,6052,1276,5950,1402,38851,2731,6507,943,1558,409,450,275,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,264351,5229,73071,8653,9723,2085,9962,2623,8572,2432,38042,4673,5937,1425,736,540,99,123,191280,8064,11315,2479,13620,1959,14972,2028,115760,5110,27012,1806,6757,935,1844,753,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,20819,2837,5063,2617,148,130,987,739,489,375,3196,1769,175,229,68,116,0,192,15756,2239,1075,590,693,634,1910,860,10093,1363,1849,871,136,138,0,192,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1170136,10548,211689,14381,26351,4121,22044,2943,21388,3738,107053,8349,26504,2645,6321,1167,2028,619,958447,15844,59534,3856,69254,4720,73715,4112,582985,10223,126850,3798,34070,2235,12039,1496,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,41464,3200,10200,2499,998,659,1071,627,1491,926,5245,1321,1244,571,151,204,0,201,31264,2899,1590,648,1772,699,2694,1047,18158,2013,5431,1334,1081,516,538,551,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3020827,21275,645181,22860,72617,6061,76671,6052,65229,5651,336189,12354,69302,5878,18495,1932,6678,1435,2375646,26642,151130,6666,159258,6812,170824,6464,1421705,18306,339271,8269,97502,3455,35956,2649,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2127461,12602,467592,18958,56786,5044,63837,6736,46489,4341,228238,10015,54485,4338,12956,1584,4801,1048,1659869,21044,98414,5211,116720,6614,134805,7619,988869,12765,248669,6513,52659,2448,19733,2346,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,22041,2171,4679,1572,776,467,679,555,405,338,2537,786,282,344,0,161,0,161,17362,2706,2625,871,2315,921,582,392,11464,1953,376,210,0,161,0,161,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1375348,11659,395660,13615,56885,4766,53827,4643,43147,4205,195124,7172,37621,3295,6626,1261,2430,646,979688,16305,62411,3951,72875,5270,76484,4591,566765,10711,146598,4633,40043,2305,14512,1554,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,268459,5354,76398,7925,11028,2111,10132,2471,8946,1920,37442,3969,7239,1148,1042,374,569,276,192061,7850,13865,2450,15103,2464,15826,1848,115216,4420,25005,1642,4976,751,2070,452,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,74308,3908,19159,4164,2004,1289,2031,1023,2341,1341,10380,1975,1645,682,758,522,0,207,55149,4711,3208,1092,5595,1615,4738,1356,32701,2617,7241,1456,995,356,671,282,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1359104,14938,336427,17390,41549,4924,40566,4235,34759,4466,174244,9474,35335,3407,7800,1438,2174,654,1022677,20593,71710,4432,85372,6403,82942,5147,593019,12670,137275,3946,38722,2254,13637,2093,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,63638,5265,15448,4323,1533,1044,2483,1246,1723,811,8033,2459,1414,708,170,199,92,153,48190,5950,4272,1709,3032,1433,4684,1416,29360,3429,5430,1049,1301,554,111,146,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1308762,9359,318630,14307,40979,3882,44880,4475,36075,4653,147930,8462,37018,3137,8296,1578,3452,1052,990132,16532,61110,4052,73977,5538,74939,5114,573786,9379,161463,4810,33281,2628,11576,1896,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1080807,8223,261929,13870,37242,3698,38445,3940,28409,3349,126200,7764,23691,2992,5530,1106,2412,782,818878,13943,50328,3820,60804,5308,66328,4597,493731,8957,116347,4093,23477,1950,7863,1438,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3286323,16949,624004,27667,83870,7188,76578,7421,70761,6865,311494,15335,62032,4356,15375,2350,3894,1005,2662319,30512,198101,8662,213283,9151,233753,9260,1623656,18912,309114,7192,63179,3218,21233,2350,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,35581,2849,6549,2651,879,916,733,562,712,460,4049,1459,176,206,0,192,0,192,29032,2827,2813,926,4256,1312,3031,1038,16433,1878,2059,832,327,332,113,132,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1554366,10504,278661,14811,32896,4739,39972,4309,31333,3396,137042,7357,28919,2955,5611,1226,2888,876,1275705,17766,83598,3979,83834,4853,96197,5873,762849,11360,187933,4957,45850,2923,15444,1851,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,261833,8427,50978,7141,6523,2016,6610,2472,4767,1710,28444,4033,4053,1013,453,314,128,147,210855,10035,14291,2496,15920,3391,13879,2084,134421,6192,26537,2097,4170,795,1637,589,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,63498,3929,20159,3617,3525,1412,2814,1136,1562,811,10161,2206,1419,630,627,392,51,83,43339,4204,1697,827,3227,1228,2411,1035,24685,3062,8415,1090,2303,703,601,361,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,349402,4487,102496,7624,13553,2017,15229,2301,10555,1689,52502,3854,9430,1636,777,351,450,352,246906,8416,21691,2235,21848,2397,26703,2541,142667,4878,25582,1836,6269,882,2146,585,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,399467,18705,182430,14130,13498,2789,17451,3716,14788,2977,94673,8127,27028,3092,10962,1904,4030,1177,217037,13035,5553,1867,10658,2319,13426,2438,128314,9117,41383,4404,12402,2133,5301,1385,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
