GEO_ID,B01001B_001E,B01001B_001M,B01001B_002E,B01001B_002M,B01001B_003E,B01001B_003M,B01001B_004E,B01001B_004M,B01001B_005E,B01001B_005M,B01001B_006E,B01001B_006M,B01001B_007E,B01001B_007M,B01001B_008E,B01001B_008M,B01001B_009E,B01001B_009M,B01001B_010E,B01001B_010M,B01001B_011E,B01001B_011M,B01001B_012E,B01001B_012M,B01001B_013E,B01001B_013M,B01001B_014E,B01001B_014M,B01001B_015E,B01001B_015M,B01001B_016E,B01001B_016M,B01001B_017E,B01001B_017M,B01001B_018E,B01001B_018M,B01001B_019E,B01001B_019M,B01001B_020E,B01001B_020M,B01001B_021E,B01001B_021M,B01001B_022E,B01001B_022M,B01001B_023E,B01001B_023M,B01001B_024E,B01001B_024M,B01001B_025E,B01001B_025M,B01001B_026E,B01001B_026M,B01001B_027E,B01001B_027M,B01001B_028E,B01001B_028M,B01001B_029E,B01001B_029M,B01001B_030E,B01001B_030M,B01001B_031E,B01001B_031M,NAME,B01001B_001EA,B01001B_001MA,B01001B_002EA,B01001B_002MA,B01001B_003EA,B01001B_003MA,B01001B_004EA,B01001B_004MA,B01001B_005EA,B01001B_005MA,B01001B_006MA,B01001B_006EA,B01001B_007MA,B01001B_007EA,B01001B_008EA,B01001B_008MA,B01001B_009EA,B01001B_009MA,B01001B_010EA,B01001B_010MA,B01001B_011MA,B01001B_011EA,B01001B_012MA,B01001B_012EA,B01001B_013MA,B01001B_013EA,B01001B_014EA,B01001B_014MA,B01001B_015EA,B01001B_015MA,B01001B_016EA,B01001B_016MA,B01001B_017MA,B01001B_017EA,B01001B_018MA,B01001B_018EA,B01001B_019EA,B01001B_019MA,B01001B_020EA,B01001B_020MA,B01001B_021EA,B01001B_021MA,B01001B_022MA,B01001B_022EA,B01001B_023MA,B01001B_023EA,B01001B_024MA,B01001B_024EA,B01001B_025EA,B01001B_025MA,B01001B_026EA,B01001B_026MA,B01001B_027MA,B01001B_027EA,B01001B_028MA,B01001B_028EA,B01001B_029MA,B01001B_029EA,B01001B_030EA,B01001B_030MA,B01001B_031EA,B01001B_031MA,state
0400000US13,3292061,14889,1536667,10571,112116,4373,119039,5444,124116,5646,71722,3196,54622,2971,125426,3533,121677,3963,102022,3611,205663,4896,206285,4171,167473,2627,88899,2150,30580,2196,7027,1316,1755394,9120,104880,3482,119190,5722,122297,5087,77354,2806,54528,3044,126985,3866,132411,3579,125396,4051,248564,3761,238865,3707,207158,2490,125431,2369,52005,2802,20330,2226,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,23386,2357,14562,1480,941,254,610,492,121,158,320,237,610,440,2346,706,2077,691,1904,244,2284,631,1336,341,1456,367,418,194,101,155,38,66,8824,1368,773,337,389,288,636,342,93,105,83,114,811,423,1228,305,1226,248,1447,546,600,456,658,356,420,290,108,116,352,278,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,11347,2676,6882,1699,490,349,334,382,524,433,559,353,145,160,764,439,888,797,668,468,802,717,814,573,535,436,196,197,163,191,0,201,4465,1484,375,285,47,95,488,389,427,339,263,309,433,311,193,203,446,446,354,507,134,164,364,320,593,491,348,358,0,201,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1818986,10407,853388,6388,60679,2605,59673,4025,64268,3709,40029,1609,29626,1983,73757,2614,71731,2250,55116,1713,103566,2424,106649,1988,99953,1399,57200,1219,25138,1239,6003,961,965598,6295,58939,1878,60019,2983,63955,3749,38541,1542,27632,1946,73265,2348,73932,2092,62328,1572,122837,2159,123187,1757,122435,1255,80046,1281,42340,1502,16142,1736,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,623961,6948,300094,5494,24186,1978,27150,2367,24491,2521,15293,1087,9713,1485,22390,1776,24691,1525,22970,1424,36139,1806,36153,2135,30674,991,17170,844,7150,790,1924,632,323867,4609,21273,2073,22412,2349,25110,2553,14364,1060,9407,1132,24593,1908,24500,1670,23074,1411,43647,1624,38405,1585,37971,1254,23558,1443,9747,1154,5806,1110,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,107076,4342,56028,2658,5202,1284,4523,1257,4267,1245,2207,704,4277,1280,6472,1147,4649,1229,4005,732,8174,1205,5230,898,3763,611,2226,665,777,353,256,253,51048,3152,4162,828,5141,1255,4959,1183,2588,848,1341,610,4742,1205,5125,1054,4040,1046,5706,1082,5915,1354,4565,697,1677,499,824,354,263,220,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,167207,5245,87100,3524,6340,1207,6788,1330,5870,1171,3862,682,2818,548,9204,1360,7818,1132,6285,1245,11871,919,9696,1137,9869,959,4733,486,1295,384,651,284,80107,2768,5775,785,7494,1271,5609,1067,2536,720,2429,717,7471,1159,7202,1114,5887,868,8805,933,8821,1016,9694,596,5421,673,2145,484,818,322,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,361637,6545,176357,4917,11349,1141,13388,1955,13848,1664,8302,1350,7114,1231,17206,1889,13684,1319,12029,1431,22128,1774,21361,1592,21202,1401,9408,808,4243,697,1095,576,185280,3408,12519,1583,12346,1748,13614,1529,7666,1036,5862,707,14116,1232,14355,1301,11378,983,24413,1655,23936,1464,22496,1328,13624,1103,6525,935,2430,737,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1521339,7479,720787,6425,56026,2921,57219,3620,58531,3669,37840,2101,27860,3043,57944,3129,56001,2445,49653,2579,89360,3002,80053,2728,80915,1464,49929,1840,15442,1665,4014,838,800552,5196,55710,3116,54303,3392,59479,3185,33582,2201,27370,2661,59979,3266,59444,2479,57079,2300,100591,2830,94065,2463,98022,1448,62675,1670,27752,1987,10501,1528,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,16372,1321,9936,1076,717,390,406,307,1426,771,205,180,434,254,1190,367,984,489,1251,608,1342,604,783,408,615,290,583,381,0,175,0,175,6436,822,344,322,828,517,1163,519,175,163,381,223,233,193,617,303,586,325,951,369,633,355,382,246,28,49,115,130,0,175,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1806673,11404,842257,5920,52932,2093,54873,3366,64154,4155,37537,1429,23597,1444,63480,2374,67972,2010,59220,1772,109398,1851,120181,1915,101996,1210,57091,1240,22891,1494,6935,1244,964416,7507,55499,1762,57309,3065,58436,2720,34682,1668,25102,1612,62958,2331,72058,1896,67044,1778,128384,2079,140715,2155,129638,1243,81360,1093,36718,1760,14513,1458,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,531887,11002,254982,6812,18568,1895,16762,2290,18455,2327,12080,1628,9037,1261,21798,1830,24912,1491,17699,1665,35748,2038,32214,1890,26401,873,14524,864,5146,761,1638,598,276905,6081,18214,2016,20130,2455,16163,2369,10862,1373,9371,1260,22727,1473,24702,1283,21187,1521,36995,1675,35073,1424,30273,1421,17943,978,9878,1023,3387,997,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1374615,9426,655353,5644,47730,1986,46498,2979,48958,3044,31048,1599,21815,1510,57828,2580,59669,1799,39853,1136,78366,1738,80834,1663,74775,1127,45453,884,16516,953,6010,979,719262,6048,48363,1953,43132,3123,46734,2964,30639,1295,20594,1479,55844,1901,57745,1452,42747,1507,87981,1881,95538,1639,89060,1219,60431,1054,27213,1589,13241,1290,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,361130,5956,184805,3587,18016,1326,16520,1743,19610,1931,9948,806,7731,1250,13713,1115,14956,1352,15978,1537,26298,1457,20191,1221,13212,813,6637,721,1645,527,350,283,176325,3960,17382,1420,20102,1877,16098,1803,8185,910,5059,1016,12351,1619,17257,1329,14776,1153,25039,1338,16808,859,13150,1034,6528,778,2702,570,888,477,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1134333,6398,536149,4787,40287,2343,42103,3237,47120,3584,29015,2180,24005,2380,44751,2996,36132,2471,33211,2800,66774,3290,62503,3374,60775,1632,33815,1958,12335,1659,3323,1013,598184,5285,38000,2098,40407,2679,45678,2688,24193,2163,21023,2579,48587,3154,40878,2766,35511,2417,83350,2707,73284,2646,73203,1370,46275,1669,19851,1574,7944,1205,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,698380,8685,332296,5039,25102,1699,25193,2434,27372,2684,18024,1665,12747,1161,31597,1832,26599,1340,19818,1300,37544,1960,39981,1818,35697,1349,22183,1315,8032,937,2407,696,366084,5575,25170,1641,24134,2245,24605,2130,14267,966,10548,890,27376,1732,30867,1632,23764,1442,46249,1773,47289,1822,43780,1120,28436,859,13547,1251,6052,1046,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,88952,3328,45658,2419,3142,846,4237,889,3820,866,1962,402,1723,621,3870,771,4038,610,3511,584,6591,1233,5801,642,4353,693,1688,272,599,233,323,210,43294,2019,3336,584,2828,720,3776,970,1977,433,1364,365,3334,695,4006,682,3497,499,5500,626,4887,638,4578,435,2560,421,1323,316,328,216,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,274550,5204,137432,3158,9746,1029,11760,1626,8807,1369,6322,750,4158,495,10519,1019,12500,936,9934,715,19300,1042,17486,693,14126,500,8673,731,2971,617,1130,462,137118,3344,8192,1238,9937,1474,9597,1554,5773,585,3624,639,10294,764,13034,667,9828,859,18975,977,17395,685,14539,632,10475,477,4587,697,868,421,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,22409,2820,13948,1803,553,449,807,538,1030,487,786,296,584,447,1822,834,1384,891,1369,523,2479,844,1199,616,1316,441,590,435,29,51,0,192,8461,1705,245,189,267,331,777,584,886,546,195,186,885,644,783,421,907,571,1222,587,991,667,723,390,397,385,175,154,8,17,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1217572,10761,576820,7499,37933,2211,39671,3275,38738,3299,27329,1594,21967,2217,48003,2681,43350,2155,39656,1587,75712,2365,81405,1913,66874,1401,35014,908,16467,1246,4701,973,640752,6304,37039,2364,34776,3013,41518,3345,23672,1343,17950,1734,46263,2507,47229,1687,41044,1817,86708,2234,93929,1372,80935,976,51633,1008,26572,1430,11484,1259,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,44431,3251,25922,2331,763,553,930,443,2073,835,1030,490,1065,666,3174,1801,1658,700,1887,702,3216,831,3443,1143,3661,960,1983,853,627,397,412,457,18509,2257,1502,501,1366,645,1257,867,1125,587,363,282,1933,722,1498,519,1132,525,1918,745,1666,724,1968,604,1952,555,605,320,224,313,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3136984,21590,1470836,12733,101166,3880,93525,4591,105895,4844,66297,2639,44845,2735,119921,3093,129795,3798,106298,3233,181563,3499,194533,2768,172561,2422,96528,2090,43634,1947,14275,1635,1666148,12116,93436,3542,98711,5386,93692,4806,61340,1928,43114,1488,116578,3192,132799,3024,113434,2960,214761,3992,233865,3576,213334,2487,137913,2138,78371,2898,34800,2478,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2206579,12167,1034706,7259,64548,2820,75290,4595,78433,4795,48484,2693,37929,2835,86540,4116,79114,3307,66583,2897,128976,3260,134960,3015,123319,1720,76660,2506,27498,1763,6372,1125,1171873,8200,66050,2864,72834,3389,69987,4334,48937,2416,36141,2730,81956,3157,90806,3062,75949,3078,152779,2981,162256,3272,150286,1887,101323,2056,41182,2133,21387,2198,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,23294,2184,14873,2329,2063,898,1333,615,1344,668,190,276,777,558,800,458,1803,893,1964,790,1876,1132,1861,881,699,330,163,140,0,161,0,161,8421,996,819,441,1035,536,557,361,127,148,136,135,665,477,1107,731,1756,790,837,436,793,536,404,286,185,322,0,161,0,161,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1441353,10913,691066,6260,52287,2293,54402,3287,52707,3552,32330,1511,25301,1828,54370,2887,56877,2142,47138,2145,83410,2726,83790,2067,79734,1508,43717,1127,18893,1301,6110,868,750287,7398,49680,2654,51080,3536,51082,4174,31218,1896,21845,1787,53062,2483,60828,2330,50590,1674,92442,1893,91793,1733,93099,1717,58565,1170,31205,1674,13798,1380,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,286716,5037,144893,3437,12072,1405,11626,1376,11687,1256,6618,885,5054,1031,11132,1125,11533,1041,10267,1143,19892,1617,17046,1720,16294,1049,8327,679,2589,424,756,320,141823,3190,10055,1177,9480,1291,9974,1420,5442,761,5072,1019,12482,1345,10895,821,10909,1216,17103,1273,16774,814,16273,911,10806,848,4229,719,2329,448,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,77750,3874,42019,2481,2344,615,2758,796,3889,1022,1857,581,1051,694,2580,874,4585,931,3200,584,6449,978,5256,801,4460,622,2490,695,867,245,233,153,35731,2512,2056,604,3587,1039,2497,837,1676,652,821,279,3213,849,2885,876,2333,1136,5173,1096,3653,567,3904,555,2431,613,1003,515,499,255,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
