GEO_ID,B05003G_001E,B05003G_001M,B05003G_002E,B05003G_002M,B05003G_003E,B05003G_003M,B05003G_004E,B05003G_004M,B05003G_005E,B05003G_005M,B05003G_006E,B05003G_006M,B05003G_007E,B05003G_007M,B05003G_008E,B05003G_008M,B05003G_009E,B05003G_009M,B05003G_010E,B05003G_010M,B05003G_011E,B05003G_011M,B05003G_012E,B05003G_012M,B05003G_013E,B05003G_013M,B05003G_014E,B05003G_014M,B05003G_015E,B05003G_015M,B05003G_016E,B05003G_016M,B05003G_017E,B05003G_017M,B05003G_018E,B05003G_018M,B05003G_019E,B05003G_019M,B05003G_020E,B05003G_020M,B05003G_021E,B05003G_021M,B05003G_022E,B05003G_022M,B05003G_023E,B05003G_023M,NAME,B05003G_001MA,B05003G_001EA,B05003G_002MA,B05003G_002EA,B05003G_003EA,B05003G_003MA,B05003G_004EA,B05003G_004MA,B05003G_005MA,B05003G_005EA,B05003G_006MA,B05003G_006EA,B05003G_007MA,B05003G_007EA,B05003G_008MA,B05003G_008EA,B05003G_009EA,B05003G_009MA,B05003G_010MA,B05003G_010EA,B05003G_011MA,B05003G_011EA,B05003G_012MA,B05003G_012EA,B05003G_013MA,B05003G_013EA,B05003G_014EA,B05003G_014MA,B05003G_015EA,B05003G_015MA,B05003G_016MA,B05003G_016EA,B05003G_017MA,B05003G_017EA,B05003G_018MA,B05003G_018EA,B05003G_019MA,B05003G_019EA,B05003G_020EA,B05003G_020MA,B05003G_021MA,B05003G_021EA,B05003G_022MA,B05003G_022EA,B05003G_023MA,B05003G_023EA,state
0400000US13,286165,15074,139279,8629,73840,6733,72264,6507,1576,1301,112,159,1464,1286,65439,4208,53926,3908,11513,1959,5038,1224,6475,1559,146886,9474,66840,5682,64314,5272,2526,1731,253,280,2273,1689,80046,5727,66556,5130,13490,2574,6841,1580,6649,2097,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,331992,12399,167926,7228,63641,3716,63608,3725,33,57,0,187,33,57,104285,5107,101095,5143,3190,927,2084,698,1106,498,164066,6782,61193,3385,61036,3401,157,241,0,187,157,241,102873,5367,100033,5254,2840,797,1881,747,959,501,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,52711,6054,29824,4078,14650,2519,14603,2520,47,87,47,87,0,201,15174,2313,14186,2136,988,613,303,309,685,514,22887,2666,10289,1924,10289,1924,0,201,0,201,0,201,12598,1705,12075,1623,523,356,231,247,292,254,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,335471,13189,169542,8242,84510,5146,83081,5174,1429,709,347,329,1082,579,85032,5699,67949,5354,17083,2063,9448,1645,7635,1627,165929,7908,76199,5156,75229,5068,970,602,311,245,659,563,89730,5420,73166,4860,16564,2305,9029,1562,7535,1880,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,177031,8148,86546,4703,44278,3223,43517,3210,761,933,43,73,718,939,42268,2974,38845,2887,3423,932,1525,692,1898,659,90485,5788,45361,3910,44698,3929,663,674,0,197,663,674,45124,3545,41768,3278,3356,1021,1853,764,1503,587,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,67729,5542,32062,3302,18701,2679,18615,2685,86,113,54,96,32,60,13361,1838,12436,1792,925,404,390,288,535,332,35667,3355,19291,2527,19107,2493,184,227,0,163,184,227,16376,2003,15029,1928,1347,675,776,421,571,501,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,101338,6084,52166,4132,25945,2923,25872,2923,73,151,0,177,73,151,26221,2290,24353,2198,1868,740,1266,579,602,371,49172,3626,23989,2765,23738,2762,251,281,153,255,98,157,25183,2703,23764,2612,1419,609,974,495,445,352,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,101523,6447,53701,4074,29666,3089,29541,3083,125,154,78,131,47,84,24035,2444,22735,2458,1300,679,812,565,488,408,47822,4018,23775,2413,23634,2428,141,152,95,124,46,85,24047,3198,22100,2995,1947,665,1046,470,901,467,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,86409,7164,42184,4557,21540,3292,21540,3292,0,214,0,214,0,214,20644,3055,19000,2866,1644,839,520,349,1124,716,44225,4234,21220,2997,21220,2997,0,214,0,214,0,214,23005,2806,21746,2733,1259,507,430,253,829,444,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,205316,11384,101368,6448,50930,4818,50336,4836,594,310,270,208,324,213,50438,3746,42266,3553,8172,1525,4799,1312,3373,897,103948,7446,48473,4199,47096,4173,1377,739,490,403,887,627,55475,4811,44972,4069,10503,1640,7150,1339,3353,928,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,209873,13038,108051,7869,49075,4677,46674,4563,2401,949,533,391,1868,786,58976,5426,39119,3834,19857,3192,6675,1354,13182,2628,101822,7012,42878,3885,41384,3782,1494,649,256,233,1238,603,58944,4937,40071,3417,18873,3240,7863,1556,11010,2382,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,294529,10231,147130,6369,74192,4582,71986,4583,2206,1003,757,456,1449,970,72938,4254,65311,3982,7627,1457,3857,1049,3770,934,147399,6492,67812,3779,66552,3736,1260,597,612,412,648,429,79587,4588,71560,4126,8027,1543,4053,1184,3974,1218,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,158237,8950,80475,5196,41676,3446,41362,3470,314,263,57,87,257,250,38799,3430,35142,3287,3657,971,1880,634,1777,690,77762,5079,41148,3229,40861,3219,287,226,147,188,140,172,36614,2872,33252,2676,3362,1135,2115,955,1247,578,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,40431,5134,20088,3355,11269,2581,11203,2577,66,44,46,20,20,38,8819,1532,7863,1517,956,425,614,362,342,251,20343,3045,9486,1886,9350,1888,136,57,136,57,0,217,10857,2508,9956,2404,901,500,492,388,409,299,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,161277,8726,82550,5461,39097,3503,38929,3484,168,197,65,105,103,168,43453,3678,40505,3620,2948,1211,1123,505,1825,928,78727,5645,39750,4293,39635,4298,115,156,0,190,115,156,38977,3495,36176,3449,2801,776,1522,657,1279,628,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,51228,3493,25874,2439,14540,1861,14434,1838,106,141,0,163,106,141,11334,1593,10466,1492,868,563,364,360,504,322,25354,1953,13357,1718,13271,1694,86,117,0,163,86,117,11997,1451,10299,1406,1698,806,1128,749,570,315,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,139203,8911,69894,5198,31674,3761,31435,3713,239,397,239,397,0,211,38220,3445,32040,3115,6180,1518,4077,1229,2103,862,69309,5393,31619,3903,31448,3894,171,136,63,81,108,131,37690,3020,32492,2773,5198,1261,3499,1079,1699,686,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,28109,2901,14596,1967,6652,1186,6500,1194,152,186,131,186,21,35,7944,1441,7419,1440,525,375,212,236,313,236,13513,2164,6065,1433,6023,1429,42,69,42,69,0,192,7448,1382,6692,1302,756,452,538,344,218,233,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,229588,10637,113737,6584,51794,4094,51071,4074,723,492,199,195,524,377,61943,4912,44874,4317,17069,2166,10213,1688,6856,1416,115851,6396,51754,3951,51029,3940,725,431,175,225,550,362,64097,4510,45913,3784,18184,2666,12085,2117,6099,1409,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,69565,5524,36185,3781,15279,2633,15237,2641,42,51,0,201,42,51,20906,2811,19824,2750,1082,640,314,312,768,541,33380,3064,14453,2466,14453,2466,0,201,0,201,0,201,18927,1997,17735,1981,1192,644,993,614,199,177,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,602071,18354,290389,10630,121136,6272,115405,6227,5731,1657,2274,1058,3457,1244,169253,8345,112593,5548,56660,6493,28962,3244,27698,5173,311682,11644,120189,7126,116399,7059,3790,1236,1493,689,2297,1004,191493,7980,129601,5438,61892,4777,36247,3820,25645,3454,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,266988,13249,131982,7440,68850,5445,68394,5512,456,425,0,207,456,425,63132,4860,58353,4756,4779,1119,1922,671,2857,837,135006,8443,66783,5302,66256,5300,527,413,161,257,366,322,68223,5081,62187,5004,6036,1314,3461,1058,2575,802,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,340980,12350,169461,7591,87573,4998,86915,5024,658,373,300,282,358,232,81888,5314,75292,4941,6596,1687,3126,1124,3470,1275,171519,7859,84457,5007,82946,4880,1511,1056,440,336,1071,1004,87062,5531,79832,5064,7230,1749,3688,1181,3542,1160,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,302882,8985,148815,5484,64328,3340,64328,3340,0,161,0,161,0,161,84487,3604,83317,3616,1170,403,407,270,763,358,154067,4962,61806,3164,61674,3155,132,132,82,100,50,83,92261,3303,91248,3304,1013,438,462,260,551,264,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,198742,9132,101435,6322,39847,4012,39553,4109,294,488,0,207,294,488,61588,4233,52294,4059,9294,2043,3331,1090,5963,1380,97307,6294,39676,3588,39565,3603,111,141,0,207,111,141,57631,3892,52699,3669,4932,1554,2429,991,2503,971,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,314432,14624,157661,9070,82769,6248,81210,6258,1559,841,230,191,1329,845,74892,5072,62583,4268,12309,2376,5513,1571,6796,1822,156771,8345,73556,5095,71901,5146,1655,749,440,466,1215,682,83215,5104,70750,4621,12465,2179,7685,1510,4780,1388,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,34652,5370,15432,3013,6322,1662,6141,1681,181,239,0,217,181,239,9110,1916,6478,1468,2632,1193,1199,702,1433,1130,19220,3449,7914,1679,7779,1687,135,179,0,217,135,179,11306,2378,10362,2253,944,462,446,339,498,337,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,107229,9891,52625,5873,25752,3893,25418,3855,334,446,69,118,265,428,26873,3714,24538,3449,2335,986,1453,844,882,499,54604,5113,26303,3617,26115,3615,188,227,122,200,66,112,28301,3186,25579,3058,2722,1019,1590,753,1132,652,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,142326,8537,71920,5274,36997,3847,36518,3795,479,586,0,208,479,586,34923,3577,32132,3485,2791,775,1132,475,1659,626,70406,5559,34512,4030,34141,3987,371,343,80,131,291,308,35894,3205,33337,2870,2557,1028,1402,776,1155,587,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,749080,24596,375218,13519,179788,8884,176537,8718,3251,1217,697,387,2554,1059,195430,9134,163783,8462,31647,3263,14346,1938,17301,3077,373862,15286,164006,9443,161414,9365,2592,1060,714,413,1878,922,209856,9131,178830,8585,31026,2858,16056,2035,14970,2174,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,92276,7549,45727,4688,23886,2911,23682,2834,204,318,0,192,204,318,21841,3046,18502,2670,3339,1231,1452,718,1887,1005,46549,4135,23250,2700,22987,2679,263,230,32,65,231,220,23299,2374,21193,2431,2106,756,1270,636,836,460,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,331386,14713,168267,8470,81386,5186,79189,5247,2197,878,585,387,1612,764,86881,6204,69716,5562,17165,2646,9003,1998,8162,1875,163119,8986,75151,5548,73078,5528,2073,995,638,545,1435,751,87968,5313,70437,4714,17531,2889,9542,1568,7989,2166,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,438085,14801,219803,8718,100659,5570,100012,5573,647,450,0,204,647,450,119144,5834,109151,5107,9993,1982,5388,1315,4605,1236,218282,9468,99481,6420,98785,6462,696,466,319,366,377,299,118801,5978,108646,5434,10155,2534,5935,1247,4220,2028,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,143237,6903,73126,4416,35946,2969,35700,2969,246,290,246,290,0,151,37180,2824,34822,2755,2358,687,1229,453,1129,544,70111,4305,37028,3101,36898,3101,130,150,39,49,91,142,33083,2592,30689,2385,2394,680,1133,464,1261,553,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,175818,11637,87845,6864,21267,3044,21267,3044,0,262,0,262,0,262,66578,5639,64180,5655,2398,892,1126,570,1272,682,87973,6549,16621,2490,16478,2503,143,228,0,262,143,228,71352,5439,69110,5326,2242,891,898,494,1344,672,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
