GEO_ID,B21001F_001E,B21001F_001M,B21001F_002E,B21001F_002M,B21001F_003E,B21001F_003M,B21001F_004E,B21001F_004M,B21001F_005E,B21001F_005M,B21001F_006E,B21001F_006M,B21001F_007E,B21001F_007M,B21001F_008E,B21001F_008M,B21001F_009E,B21001F_009M,B21001F_010E,B21001F_010M,B21001F_011E,B21001F_011M,B21001F_012E,B21001F_012M,B21001F_013E,B21001F_013M,B21001F_014E,B21001F_014M,B21001F_015E,B21001F_015M,B21001F_016E,B21001F_016M,B21001F_017E,B21001F_017M,B21001F_018E,B21001F_018M,B21001F_019E,B21001F_019M,B21001F_020E,B21001F_020M,B21001F_021E,B21001F_021M,B21001F_022E,B21001F_022M,B21001F_023E,B21001F_023M,B21001F_024E,B21001F_024M,B21001F_025E,B21001F_025M,B21001F_026E,B21001F_026M,B21001F_027E,B21001F_027M,B21001F_028E,B21001F_028M,B21001F_029E,B21001F_029M,B21001F_030E,B21001F_030M,B21001F_031E,B21001F_031M,B21001F_032E,B21001F_032M,B21001F_033E,B21001F_033M,NAME,B21001F_001EA,B21001F_001MA,B21001F_002EA,B21001F_002MA,B21001F_003MA,B21001F_003EA,B21001F_004EA,B21001F_004MA,B21001F_005EA,B21001F_005MA,B21001F_006EA,B21001F_006MA,B21001F_007MA,B21001F_007EA,B21001F_008EA,B21001F_008MA,B21001F_009EA,B21001F_009MA,B21001F_010EA,B21001F_010MA,B21001F_011EA,B21001F_011MA,B21001F_012MA,B21001F_012EA,B21001F_013EA,B21001F_013MA,B21001F_014EA,B21001F_014MA,B21001F_015EA,B21001F_015MA,B21001F_016EA,B21001F_016MA,B21001F_017EA,B21001F_017MA,B21001F_018MA,B21001F_018EA,B21001F_019EA,B21001F_019MA,B21001F_020EA,B21001F_020MA,B21001F_021EA,B21001F_021MA,B21001F_022EA,B21001F_022MA,B21001F_023MA,B21001F_023EA,B21001F_024EA,B21001F_024MA,B21001F_025MA,B21001F_025EA,B21001F_026EA,B21001F_026MA,B21001F_027MA,B21001F_027EA,B21001F_028MA,B21001F_028EA,B21001F_029MA,B21001F_029EA,B21001F_030EA,B21001F_030MA,B21001F_031MA,B21001F_031EA,B21001F_032MA,B21001F_032EA,B21001F_033MA,B21001F_033EA,state
0400000US17,545841,17171,282754,9636,114719,6364,1563,777,113156,6417,117667,4993,1908,791,115759,4997,30402,2222,1093,478,29309,2252,14014,1640,1297,591,12717,1687,5952,1109,636,439,5316,1068,263087,9390,105314,5310,143,161,105171,5343,106496,4659,184,167,106312,4677,28564,2762,211,339,28353,2762,15126,1773,49,84,15077,1771,7587,1212,63,113,7524,1211,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,83945,5151,42910,3095,17026,1893,813,502,16213,1841,18114,1583,1683,913,16431,1663,4856,1060,691,563,4165,1024,2021,623,750,564,1271,441,893,344,305,237,588,295,41035,3029,17615,2035,155,198,17460,2058,16816,2020,187,230,16629,2015,4086,815,0,197,4086,815,1370,536,0,197,1370,536,1148,420,0,197,1148,420,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,48141,4627,27305,2877,11820,1980,498,394,11322,1855,10907,1531,68,87,10839,1541,3076,720,368,326,2708,653,1168,464,260,175,908,438,334,265,105,140,229,237,20836,2386,6498,1191,0,177,6498,1191,9550,1509,42,66,9508,1512,2762,674,0,177,2762,674,1192,376,0,177,1192,376,834,349,0,177,834,349,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,51288,5149,27425,3149,12340,2034,178,196,12162,2040,11240,2009,670,594,10570,1974,2494,753,158,111,2336,752,962,542,370,299,592,436,389,341,52,87,337,326,23863,2874,10649,1728,85,115,10564,1710,9237,1647,136,227,9101,1635,2473,944,72,124,2401,938,1029,579,0,214,1029,579,475,364,0,214,475,364,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,200253,8813,108373,5478,44894,3569,679,486,44215,3430,49662,3529,1298,695,48364,3514,9653,1207,123,125,9530,1219,3034,760,267,169,2767,747,1130,501,395,377,735,573,91880,4480,37766,2390,354,433,37412,2353,39991,2773,253,332,39738,2716,8472,1355,0,203,8472,1355,3056,857,0,203,3056,857,2595,803,36,57,2559,796,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,187907,11360,95236,6966,42756,4748,919,664,41837,4734,36330,3157,1488,831,34842,3086,10686,1782,818,624,9868,1797,3749,839,592,374,3157,756,1715,569,211,207,1504,590,92671,6146,35843,3076,200,323,35643,3036,36977,3634,128,204,36849,3617,10951,1871,0,210,10951,1871,5701,1211,0,210,5701,1211,3199,964,39,66,3160,958,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,79498,5615,40172,3443,19802,2403,332,237,19470,2366,14548,1886,583,304,13965,1889,3509,750,385,289,3124,722,1575,494,308,179,1267,458,738,321,272,234,466,338,39326,3288,15079,2105,392,411,14687,2060,16406,1742,138,151,16268,1722,3983,725,43,73,3940,718,2001,636,0,170,2001,636,1857,712,35,59,1822,712,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,71325,4818,40084,2766,16465,1778,343,342,16122,1766,18670,1704,442,277,18228,1645,3588,753,564,399,3024,642,758,376,206,182,552,308,603,444,100,159,503,397,31241,2813,12821,1640,0,153,12821,1640,14296,1834,12,23,14284,1832,2341,646,0,153,2341,646,1240,512,0,153,1240,512,543,374,0,153,543,374,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,50232,5041,26074,3218,13306,2598,1061,924,12245,2460,9533,1431,846,512,8687,1450,2325,606,104,121,2221,617,529,312,175,172,354,257,381,332,142,222,239,240,24158,2547,10294,1660,0,190,10294,1660,9561,1294,38,75,9523,1286,2671,862,52,87,2619,858,725,371,0,190,725,371,907,540,0,190,907,540,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,233189,11486,115864,6160,48293,3567,1384,707,46909,3405,48877,3399,1877,866,47000,3589,10695,1570,156,156,10539,1579,5172,1056,1064,438,4108,1034,2827,937,477,410,2350,956,117325,6743,46168,3121,245,336,45923,3113,49083,3652,45,75,49038,3655,12390,1815,0,211,12390,1815,6551,1119,0,211,6551,1119,3133,741,0,211,3133,741,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,384458,14562,195502,8268,76267,5160,1466,824,74801,5092,82337,4457,1644,733,80693,4464,20544,2177,701,439,19843,2217,10656,1603,984,513,9672,1563,5698,1244,723,423,4975,1217,188956,8114,68931,4475,199,184,68732,4474,76499,4160,291,303,76208,4138,23406,2150,138,131,23268,2165,13079,1905,40,65,13039,1902,7041,1120,0,206,7041,1120,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,120578,8073,62129,4483,20739,2882,488,421,20251,2807,22169,2426,662,398,21507,2381,10378,1481,1097,471,9281,1313,5746,905,1911,712,3835,805,3097,867,1749,726,1348,546,58449,5076,18144,2665,26,39,18118,2672,19266,2442,58,97,19208,2424,10640,1692,328,307,10312,1598,5863,1034,136,220,5727,1065,4536,1022,0,201,4536,1022,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1301790,28830,625218,16448,258871,9258,2041,1084,256830,9148,239215,7809,5345,1797,233870,7891,72262,4103,3040,994,69222,4027,36144,2910,2747,829,33397,2904,18726,2386,1583,638,17143,2388,676572,16072,242262,8214,239,264,242023,8268,257340,8973,448,312,256892,9044,90525,4550,449,385,90076,4562,50628,3278,147,167,50481,3295,35817,2599,0,200,35817,2599,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,190400,10537,97439,6087,40626,3954,1263,718,39363,3930,47201,3992,1272,614,45929,3925,6422,1401,854,453,5568,1440,2183,852,764,613,1419,587,1007,561,128,144,879,555,92961,5806,40719,3263,219,282,40500,3261,42274,3411,522,418,41752,3510,6244,1280,41,69,6203,1273,2885,1040,97,161,2788,1025,839,452,0,207,839,452,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,75851,5593,41989,3403,18390,2555,89,98,18301,2567,17321,2147,1343,603,15978,2108,4022,860,381,291,3641,847,1587,610,262,175,1325,576,669,383,74,88,595,395,33862,3204,13517,2039,72,123,13445,2021,14106,1918,427,383,13679,1880,3335,799,94,153,3241,801,1618,607,58,91,1560,595,1286,500,0,193,1286,500,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,73862,4805,41528,3256,18957,2147,333,284,18624,2123,15891,1850,373,238,15518,1857,4096,919,489,365,3607,825,1897,542,582,402,1315,425,687,342,277,272,410,168,32334,2728,14685,1922,56,85,14629,1915,11714,1363,0,161,11714,1363,3383,666,43,70,3340,666,1767,562,16,26,1751,559,785,310,0,161,785,310,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,83859,7876,42751,4727,18276,2666,370,309,17906,2630,17624,2773,604,538,17020,2720,4305,1224,141,146,4164,1210,1960,837,717,538,1243,599,586,498,230,258,356,400,41108,3922,18837,2645,0,207,18837,2645,16786,2418,37,60,16749,2421,3606,926,129,202,3477,924,1049,618,0,207,1049,618,830,487,0,207,830,487,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
