GEO_ID,B23002G_001E,B23002G_001M,B23002G_002E,B23002G_002M,B23002G_003E,B23002G_003M,B23002G_004E,B23002G_004M,B23002G_005E,B23002G_005M,B23002G_006E,B23002G_006M,B23002G_007E,B23002G_007M,B23002G_008E,B23002G_008M,B23002G_009E,B23002G_009M,B23002G_010E,B23002G_010M,B23002G_011E,B23002G_011M,B23002G_012E,B23002G_012M,B23002G_013E,B23002G_013M,B23002G_014E,B23002G_014M,B23002G_015E,B23002G_015M,B23002G_016E,B23002G_016M,B23002G_017E,B23002G_017M,B23002G_018E,B23002G_018M,B23002G_019E,B23002G_019M,B23002G_020E,B23002G_020M,B23002G_021E,B23002G_021M,B23002G_022E,B23002G_022M,B23002G_023E,B23002G_023M,B23002G_024E,B23002G_024M,B23002G_025E,B23002G_025M,B23002G_026E,B23002G_026M,B23002G_027E,B23002G_027M,B23002G_028E,B23002G_028M,B23002G_029E,B23002G_029M,B23002G_030E,B23002G_030M,B23002G_031E,B23002G_031M,B23002G_032E,B23002G_032M,B23002G_033E,B23002G_033M,B23002G_034E,B23002G_034M,B23002G_035E,B23002G_035M,B23002G_036E,B23002G_036M,B23002G_037E,B23002G_037M,B23002G_038E,B23002G_038M,B23002G_039E,B23002G_039M,B23002G_040E,B23002G_040M,B23002G_041E,B23002G_041M,B23002G_042E,B23002G_042M,B23002G_043E,B23002G_043M,B23002G_044E,B23002G_044M,B23002G_045E,B23002G_045M,B23002G_046E,B23002G_046M,B23002G_047E,B23002G_047M,B23002G_048E,B23002G_048M,B23002G_049E,B23002G_049M,B23002G_050E,B23002G_050M,B23002G_051E,B23002G_051M,B23002G_052E,B23002G_052M,B23002G_053E,B23002G_053M,B23002G_054E,B23002G_054M,B23002G_055E,B23002G_055M,B23002G_056E,B23002G_056M,B23002G_057E,B23002G_057M,B23002G_058E,B23002G_058M,B23002G_059E,B23002G_059M,B23002G_060E,B23002G_060M,B23002G_061E,B23002G_061M,B23002G_062E,B23002G_062M,B23002G_063E,B23002G_063M,B23002G_064E,B23002G_064M,B23002G_065E,B23002G_065M,B23002G_066E,B23002G_066M,B23002G_067E,B23002G_067M,B23002G_068E,B23002G_068M,B23002G_069E,B23002G_069M,B23002G_070E,B23002G_070M,B23002G_071E,B23002G_071M,B23002G_072E,B23002G_072M,B23002G_073E,B23002G_073M,B23002G_074E,B23002G_074M,B23002G_075E,B23002G_075M,B23002G_076E,B23002G_076M,B23002G_077E,B23002G_077M,B23002G_078E,B23002G_078M,B23002G_079E,B23002G_079M,NAME,B23002G_001MA,B23002G_001EA,B23002G_002EA,B23002G_002MA,B23002G_003EA,B23002G_003MA,B23002G_004EA,B23002G_004MA,B23002G_005MA,B23002G_005EA,B23002G_006MA,B23002G_006EA,B23002G_007MA,B23002G_007EA,B23002G_008MA,B23002G_008EA,B23002G_009MA,B23002G_009EA,B23002G_010MA,B23002G_010EA,B23002G_011MA,B23002G_011EA,B23002G_012EA,B23002G_012MA,B23002G_013EA,B23002G_013MA,B23002G_014EA,B23002G_014MA,B23002G_015EA,B23002G_015MA,B23002G_016EA,B23002G_016MA,B23002G_017EA,B23002G_017MA,B23002G_018EA,B23002G_018MA,B23002G_019EA,B23002G_019MA,B23002G_020MA,B23002G_020EA,B23002G_021MA,B23002G_021EA,B23002G_022EA,B23002G_022MA,B23002G_023EA,B23002G_023MA,B23002G_024EA,B23002G_024MA,B23002G_025EA,B23002G_025MA,B23002G_026EA,B23002G_026MA,B23002G_027EA,B23002G_027MA,B23002G_028EA,B23002G_028MA,B23002G_029EA,B23002G_029MA,B23002G_030MA,B23002G_030EA,B23002G_031MA,B23002G_031EA,B23002G_032EA,B23002G_032MA,B23002G_033EA,B23002G_033MA,B23002G_034EA,B23002G_034MA,B23002G_035EA,B23002G_035MA,B23002G_036EA,B23002G_036MA,B23002G_037EA,B23002G_037MA,B23002G_038EA,B23002G_038MA,B23002G_039EA,B23002G_039MA,B23002G_040MA,B23002G_040EA,B23002G_041MA,B23002G_041EA,B23002G_042EA,B23002G_042MA,B23002G_043EA,B23002G_043MA,B23002G_044EA,B23002G_044MA,B23002G_045EA,B23002G_045MA,B23002G_046EA,B23002G_046MA,B23002G_047EA,B23002G_047MA,B23002G_048EA,B23002G_048MA,B23002G_049EA,B23002G_049MA,B23002G_050MA,B23002G_050EA,B23002G_051MA,B23002G_051EA,B23002G_052MA,B23002G_052EA,B23002G_053EA,B23002G_053MA,B23002G_054EA,B23002G_054MA,B23002G_055EA,B23002G_055MA,B23002G_056EA,B23002G_056MA,B23002G_057MA,B23002G_057EA,B23002G_058EA,B23002G_058MA,B23002G_059EA,B23002G_059MA,B23002G_060MA,B23002G_060EA,B23002G_061MA,B23002G_061EA,B23002G_062MA,B23002G_062EA,B23002G_063MA,B23002G_063EA,B23002G_064EA,B23002G_064MA,B23002G_065EA,B23002G_065MA,B23002G_066EA,B23002G_066MA,B23002G_067MA,B23002G_067EA,B23002G_068MA,B23002G_068EA,B23002G_069MA,B23002G_069EA,B23002G_070EA,B23002G_070MA,B23002G_071EA,B23002G_071MA,B23002G_072MA,B23002G_072EA,B23002G_073MA,B23002G_073EA,B23002G_074MA,B23002G_074EA,B23002G_075EA,B23002G_075MA,B23002G_076EA,B23002G_076MA,B23002G_077EA,B23002G_077MA,B23002G_078MA,B23002G_078EA,B23002G_079MA,B23002G_079EA,state
0400000US13,157767,8372,71633,4563,10287,1676,3007,954,187,159,2820,930,2063,737,757,458,7280,1407,10359,1785,8624,1699,915,496,7709,1685,7547,1676,162,152,1735,780,38463,3544,31882,3076,1261,769,30621,3040,29487,2923,1134,725,6581,1477,7632,1280,4517,925,0,224,4517,925,4226,874,291,276,3115,884,1760,615,534,312,493,305,41,68,1226,524,3132,866,254,245,254,245,0,224,2878,817,86134,6261,13676,2516,5739,1576,0,224,5739,1576,4374,1506,1365,675,7937,1827,12785,2276,9410,1904,125,156,9285,1909,8050,1916,1235,690,3375,1157,44465,4246,32163,3519,313,320,31850,3482,29811,3398,2039,787,12302,2145,7498,1638,4049,1235,0,224,4049,1235,3992,1243,57,92,3449,993,3645,1197,1122,661,824,560,298,340,2523,867,4065,1134,241,207,190,215,51,80,3824,1154,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,219189,9220,110796,5391,11569,1457,3889,795,0,187,3889,795,3126,713,763,448,7680,1378,12613,1981,10969,1899,438,267,10531,1890,9845,1831,686,376,1644,558,63928,3523,56087,3712,1653,626,54434,3778,52131,3878,2303,874,7841,1332,13027,1447,8626,1263,0,187,8626,1263,8482,1263,144,164,4401,929,3899,856,1568,503,1551,504,17,28,2331,756,5760,898,1155,450,1155,450,0,187,4605,823,108393,5555,10191,1299,3446,912,0,187,3446,912,2868,820,578,364,6745,1161,12787,1704,9812,1629,37,85,9775,1619,8900,1471,875,777,2975,1012,56425,3761,45052,3398,441,270,44611,3398,42417,3160,2194,764,11373,1646,12973,1329,8507,1215,0,187,8507,1215,8256,1165,251,277,4466,856,6522,1012,2490,796,2478,796,12,20,4032,789,9495,1433,1317,639,1317,639,0,187,8178,1252,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,31480,3497,17549,2779,4096,1186,2198,850,0,201,2198,850,1832,822,366,253,1898,783,2494,992,2058,995,0,201,2058,995,1942,974,116,90,436,384,8152,1792,6608,1653,0,201,6608,1653,6421,1648,187,178,1544,775,1393,701,784,551,0,201,784,551,784,551,0,201,609,463,586,414,183,219,183,219,0,201,403,332,828,434,0,201,0,201,0,201,828,434,13931,1859,2158,943,818,477,0,201,818,477,800,470,18,36,1340,831,2195,810,1753,844,0,201,1753,844,1753,844,0,201,442,398,7878,1644,5721,1405,0,201,5721,1405,5411,1383,310,319,2157,942,687,368,409,309,0,201,409,309,409,309,0,201,278,184,493,373,30,48,30,48,0,201,463,368,520,357,57,76,57,76,0,201,463,350,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,190177,9034,93138,6134,14370,1765,5776,1359,0,190,5776,1359,4241,1164,1535,632,8594,1286,14116,2209,10397,1847,173,179,10224,1833,8613,1678,1611,724,3719,1229,49890,4406,43502,4084,479,462,43023,4042,39306,3747,3717,1244,6388,1517,8279,1329,5353,974,0,190,5353,974,4929,965,424,300,2926,845,2242,618,896,422,896,422,0,190,1346,452,4241,989,971,534,971,534,0,190,3270,803,97039,5346,14114,1989,7373,1520,0,190,7373,1520,6212,1378,1161,646,6741,1498,13992,2123,10454,1885,0,190,10454,1885,9477,1765,977,353,3538,1055,51332,3738,40454,3506,44,72,40410,3508,38928,3448,1482,510,10878,1528,9272,1627,5239,1244,0,190,5239,1244,5048,1236,191,162,4033,1110,2912,768,1373,616,1216,574,157,250,1539,546,5417,1108,158,136,131,128,27,44,5259,1096,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,95477,5525,45725,3137,9512,1698,4208,1236,0,197,4208,1236,3267,1102,941,609,5304,1342,7301,1614,5141,1276,0,197,5141,1276,4872,1313,269,316,2160,809,22764,2101,18618,1789,110,186,18508,1790,17072,1851,1436,773,4146,956,3857,909,2425,717,0,197,2425,717,2425,717,0,197,1432,634,1037,453,441,293,250,214,191,192,596,320,1254,425,63,85,63,85,0,197,1191,435,49752,3953,8811,1943,3365,1128,0,197,3365,1128,2382,832,983,626,5446,1568,8187,1600,6593,1379,0,197,6593,1379,6419,1343,174,142,1594,621,23677,2506,17681,2487,0,197,17681,2487,15681,2290,2000,934,5996,1406,4243,955,2515,757,0,197,2515,757,2352,706,163,163,1728,510,1122,491,81,116,81,116,0,197,1041,481,3712,1155,305,245,305,245,0,197,3407,1131,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,33452,3134,15194,1929,3591,896,1994,681,0,163,1994,681,1581,620,413,309,1597,552,2722,842,2529,813,0,163,2529,813,2145,746,384,368,193,196,7364,1238,6207,1207,0,163,6207,1207,5538,1096,669,494,1157,514,771,419,672,402,0,163,672,402,656,402,16,36,99,116,281,200,129,154,129,154,0,163,152,156,465,315,50,60,50,60,0,163,415,317,18258,2097,3726,954,2527,860,0,163,2527,860,1804,674,723,586,1199,478,2788,811,2424,747,0,163,2424,747,2138,715,286,216,364,215,9189,1421,7173,1293,17,43,7156,1293,6899,1314,257,219,2016,682,1548,713,1298,692,0,163,1298,692,1202,718,96,175,250,225,303,199,63,78,63,78,0,163,240,173,704,318,68,96,68,96,0,163,636,297,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,56153,3832,28346,2502,4723,939,2405,753,0,177,2405,753,1809,629,596,334,2318,655,4150,1030,3422,1025,383,339,3039,1008,2402,973,637,457,728,318,15016,1966,12425,1733,573,411,11852,1667,11191,1610,661,477,2591,706,2350,734,1575,572,0,177,1575,572,1541,567,34,47,775,365,514,241,278,215,278,215,0,177,236,180,1593,533,164,139,164,139,0,177,1429,532,27807,2806,5267,1291,2798,810,0,177,2798,810,2329,810,469,283,2469,883,4750,1072,3512,1029,0,177,3512,1029,3512,1029,0,177,1238,505,12194,1952,9370,1706,0,177,9370,1706,8708,1687,662,292,2824,949,2832,767,1688,475,0,177,1688,475,1688,475,0,177,1144,676,766,315,302,200,302,200,0,177,464,254,1998,643,0,177,0,177,0,177,1998,643,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,52517,4404,26547,2448,5865,1235,2100,729,0,195,2100,729,1486,770,614,530,3765,1030,4010,1238,3199,1190,97,152,3102,1181,2254,962,848,681,811,441,12220,1993,9232,1848,211,220,9021,1833,8471,1725,550,485,2988,766,2106,608,1280,501,0,195,1280,501,1280,501,0,195,826,354,874,409,126,167,126,167,0,195,748,378,1472,602,385,256,345,262,40,66,1087,513,25970,3240,5161,1245,2628,864,0,195,2628,864,2237,860,391,286,2533,814,3181,1014,2860,983,73,139,2787,971,2478,886,309,314,321,246,11813,2028,9230,1585,68,133,9162,1547,8731,1532,431,258,2583,972,3070,966,1376,654,0,195,1376,654,1376,654,0,195,1694,701,768,452,110,129,110,129,0,195,658,425,1977,628,314,290,314,290,0,195,1663,611,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,47401,5239,22849,3210,4233,1456,1386,854,0,214,1386,854,826,603,560,608,2847,944,3391,1455,2763,1198,49,68,2714,1194,2178,1087,536,539,628,556,11171,1982,8910,1729,369,331,8541,1681,8056,1631,485,352,2261,904,1645,627,988,581,0,214,988,581,971,580,17,32,657,306,1190,689,102,176,102,176,0,214,1088,688,1219,519,195,193,195,193,0,214,1024,512,24552,2984,3435,1049,1659,620,0,214,1659,620,1336,559,323,284,1776,888,4000,1283,2896,975,22,52,2874,985,2271,901,603,449,1104,795,11713,1676,8569,1437,0,214,8569,1437,7490,1394,1079,644,3144,1114,2566,935,1372,527,0,214,1372,527,1372,527,0,214,1194,667,1289,724,429,570,429,570,0,214,860,405,1549,492,161,158,161,158,0,214,1388,473,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,115042,7275,53862,3897,6969,1513,2469,684,0,203,2469,684,2161,636,308,233,4500,1314,8753,1867,6653,1574,0,203,6653,1574,6294,1567,359,371,2100,843,29087,2851,25341,2716,635,461,24706,2602,23936,2565,770,440,3746,860,5945,1197,4792,1033,0,203,4792,1033,4648,1028,144,153,1153,480,1503,658,442,316,442,316,0,203,1061,560,1605,559,492,374,450,359,42,83,1113,507,61180,5384,8884,1795,2578,776,0,203,2578,776,1796,699,782,464,6306,1481,6414,1487,5268,1429,391,423,4877,1340,4463,1309,414,347,1146,395,35276,3710,28336,3402,156,164,28180,3410,26421,3122,1759,896,6940,1263,5812,1211,3688,1029,0,203,3688,1029,3630,1029,58,80,2124,715,1904,734,622,346,544,317,78,126,1282,650,2890,811,292,218,292,218,0,203,2598,747,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,127045,8808,63858,5685,10148,1997,4111,1374,0,210,4111,1374,3676,1321,435,308,6037,1252,9358,2059,6191,1730,105,135,6086,1709,5084,1512,1002,643,3167,1020,34220,3664,29377,3278,217,221,29160,3226,28162,3199,998,491,4843,1332,5740,1324,4135,1129,0,210,4135,1129,3864,1013,271,376,1605,723,1492,694,397,243,325,226,72,121,1095,659,2900,801,488,299,488,299,0,210,2412,730,63187,5231,9158,1555,3681,1051,0,210,3681,1051,3243,993,438,282,5477,1080,8061,1683,6492,1346,26,43,6466,1343,5893,1270,573,425,1569,715,34381,2895,25941,2310,0,210,25941,2310,24332,2326,1609,732,8440,1620,6304,1531,4217,1182,0,210,4217,1182,3989,1198,228,200,2087,768,1450,555,566,325,566,325,0,210,884,445,3833,1084,362,276,362,276,0,210,3471,1026,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,165216,7005,78996,4382,13583,1692,6401,1204,0,170,6401,1204,4519,910,1882,728,7182,1241,13205,1839,9519,1532,0,170,9519,1532,8206,1534,1313,599,3686,792,38325,2915,31332,2830,11,27,31321,2834,29179,2732,2142,563,6993,1190,7733,919,4218,803,0,170,4218,803,4002,761,216,188,3515,688,2845,839,461,262,390,248,71,84,2384,807,3305,837,377,194,377,194,0,170,2928,817,86220,4806,13664,1851,6378,1204,0,170,6378,1204,5035,1033,1343,541,7286,1269,13144,2101,9814,2100,0,170,9814,2100,8700,1836,1114,685,3330,822,41711,3334,30506,2842,0,170,30506,2842,28220,2719,2286,1023,11205,1668,9451,1343,5151,892,0,170,5151,892,4644,862,507,320,4300,1015,3091,707,583,319,388,259,195,195,2508,644,5159,1120,423,255,423,255,0,170,4736,1031,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,81837,5532,41548,3626,6844,1229,3231,882,36,62,3195,886,2666,845,529,281,3613,943,6793,1579,5728,1456,0,153,5728,1456,5342,1450,386,293,1065,490,22344,2392,18534,2202,49,54,18485,2207,17666,2117,819,403,3810,1027,3593,865,2546,725,0,153,2546,725,2285,682,261,268,1047,422,1045,364,460,292,460,292,0,153,585,270,929,394,60,67,60,67,0,153,869,387,40289,3235,6693,1103,4111,1019,0,153,4111,1019,3435,881,676,390,2582,646,6089,1151,5538,1157,0,153,5538,1157,5048,1091,490,299,551,289,22497,2267,18569,1943,0,153,18569,1943,17840,1881,729,492,3928,884,3216,977,2017,670,0,153,2017,670,1977,669,40,48,1199,594,688,329,173,150,173,150,0,153,515,284,1106,417,163,192,163,192,0,153,943,371,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
