GEO_ID,B14007F_001E,B14007F_001M,B14007F_002E,B14007F_002M,B14007F_003E,B14007F_003M,B14007F_004E,B14007F_004M,B14007F_005E,B14007F_005M,B14007F_006E,B14007F_006M,B14007F_007E,B14007F_007M,B14007F_008E,B14007F_008M,B14007F_009E,B14007F_009M,B14007F_010E,B14007F_010M,B14007F_011E,B14007F_011M,B14007F_012E,B14007F_012M,B14007F_013E,B14007F_013M,B14007F_014E,B14007F_014M,B14007F_015E,B14007F_015M,B14007F_016E,B14007F_016M,B14007F_017E,B14007F_017M,B14007F_018E,B14007F_018M,B14007F_019E,B14007F_019M,NAME,B14007F_001EA,B14007F_001MA,B14007F_002MA,B14007F_002EA,B14007F_003MA,B14007F_003EA,B14007F_004EA,B14007F_004MA,B14007F_005EA,B14007F_005MA,B14007F_006EA,B14007F_006MA,B14007F_007EA,B14007F_007MA,B14007F_008MA,B14007F_008EA,B14007F_009MA,B14007F_009EA,B14007F_010EA,B14007F_010MA,B14007F_011EA,B14007F_011MA,B14007F_012EA,B14007F_012MA,B14007F_013MA,B14007F_013EA,B14007F_014MA,B14007F_014EA,B14007F_015EA,B14007F_015MA,B14007F_016EA,B14007F_016MA,B14007F_017EA,B14007F_017MA,B14007F_018EA,B14007F_018MA,B14007F_019MA,B14007F_019EA,state
0400000US13,259662,17312,87185,8741,2871,1211,5096,1393,3640,1291,5211,1497,6096,1783,8173,1807,5886,1434,5859,1503,6294,1685,6002,1536,6444,1428,5441,1473,4096,1025,4607,1196,8866,2026,2603,1420,172477,11587,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,20489,2976,6432,1375,95,158,152,253,294,354,292,257,86,103,282,192,486,375,321,325,172,145,215,306,295,265,631,539,408,366,230,224,2172,811,301,235,14057,2509,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,57326,7217,18358,3662,315,398,510,413,1289,619,1319,661,1264,706,690,406,1948,887,1379,602,397,338,651,446,1355,689,773,647,504,308,1706,993,4250,1891,8,13,38968,4895,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,761309,24911,253458,12126,12589,2185,12052,2002,14611,2381,15892,2479,13436,1982,14791,2645,15734,2479,14055,2244,17739,2431,16513,2578,14473,2001,14434,1806,14058,1954,13828,1724,46547,4081,2706,786,507851,16067,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,119683,8627,40567,5076,2774,924,2279,950,1924,789,2554,1000,3488,1062,2472,942,2585,693,1636,701,2510,975,3295,942,1885,668,2467,849,1719,775,2395,860,4541,1022,2043,1324,79116,4759,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,38986,5191,13100,2345,626,378,679,432,545,414,685,452,961,524,905,664,423,338,361,237,1075,466,660,383,893,480,557,428,384,308,1474,658,2473,868,399,343,25886,3692,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,68457,7440,24135,4315,1160,530,1444,659,1377,658,1785,751,1277,593,1035,595,1607,715,1354,648,678,409,1454,719,1496,546,1804,602,2135,768,1896,799,3468,1106,165,156,44322,3973,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,40588,5732,14799,2933,828,542,797,645,513,343,1409,740,923,545,1033,416,1006,628,1386,646,450,316,820,425,1028,643,1147,702,531,368,1007,512,1749,744,172,176,25789,4107,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,71343,6903,20802,2994,1299,670,940,565,1302,673,907,430,1589,558,1569,731,1583,591,755,583,1525,648,868,373,1288,624,1461,638,624,406,777,494,3967,1458,348,326,50541,5041,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,284945,12633,95967,6611,7069,1620,5453,1432,5329,1617,4814,1282,6945,1659,6529,1579,5625,1443,5897,1412,5275,1289,5663,1499,7327,1659,4090,1202,4513,1133,5235,1518,13047,1930,3156,1059,188978,8468,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,246702,16011,75360,6760,2780,1009,3590,1142,4531,1275,3510,1068,2176,906,5239,1289,3443,1150,3540,1204,4105,1383,3718,1016,3869,1048,5231,1441,4807,1310,4637,1315,17338,2326,2846,994,171342,11202,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,109197,8205,36640,4040,1315,586,1993,704,1874,721,1631,607,2216,823,1586,708,2299,807,1943,872,2663,1065,1849,703,1975,703,2500,749,2382,907,2599,824,6991,1248,824,548,72557,5143,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,105438,7184,39097,3837,2706,1136,2759,923,1909,688,1612,541,2471,768,1673,718,2556,749,2879,871,1584,567,2711,768,3358,883,2196,657,1434,528,3335,1003,4893,1236,1021,609,66341,4379,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,29194,3735,10943,2107,412,326,260,188,629,404,337,277,662,376,1068,570,682,481,592,286,530,254,757,290,323,301,692,331,722,531,462,358,2611,1167,204,342,18251,2572,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,76554,7818,29952,4702,1184,656,1538,802,1390,898,1561,629,1802,857,2630,1060,1630,826,1729,890,1923,868,2527,803,1528,564,1485,572,1724,608,1624,949,4514,1318,1163,652,46602,4915,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,36338,4514,14015,2546,455,299,729,371,337,238,5,9,402,230,1520,929,1044,411,344,236,1547,872,450,247,1259,432,972,548,394,269,1096,589,3359,910,102,130,22323,2720,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,318534,15919,92691,6888,3508,1001,4437,1209,4699,1224,6812,1485,5341,1317,4994,1220,5922,1347,7318,1604,4552,1276,5680,1476,6834,1377,6452,1136,5086,1130,6456,1325,13693,2787,907,486,225843,11076,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,513665,19494,155903,8892,13057,2577,7346,1591,7319,1509,7121,1304,8730,1676,10293,1904,8617,2263,7126,1466,6953,1715,9912,2115,7502,1454,8476,1630,9925,1738,8693,1541,30647,3276,4186,1277,357762,14516,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,155747,10297,42547,4842,1361,628,1947,820,2298,840,1600,723,3267,1292,2347,874,3846,1098,2232,826,3258,1102,1998,726,2066,940,2694,1123,2060,773,3054,1320,6884,1765,1635,797,113200,7650,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1687396,35661,497995,13768,30310,3485,23699,3076,26008,3011,23989,2806,26117,3151,25975,2376,29109,3466,25999,3273,26371,3076,26356,3174,31987,3206,23717,3158,28437,2674,31010,3108,104621,6173,14290,2360,1189401,27103,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,291123,15074,108046,7576,6062,1534,4916,1325,5395,1475,6900,1381,6786,1479,5664,1458,6636,1511,8098,1772,6118,1357,8275,1951,7270,1667,5415,1315,6720,1281,7463,1529,14472,3160,1856,699,183077,10417,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,104814,8052,36117,4090,1065,572,1611,616,1310,574,2729,918,2348,1018,3047,949,2083,592,2435,792,1443,538,1860,786,1925,747,1784,646,2734,785,2109,919,7031,1580,603,379,68697,5206,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,103443,7015,35039,3981,2381,729,1620,494,2025,674,2131,612,1688,545,1592,518,2034,674,2818,916,2208,849,1439,614,2416,631,2068,594,1269,450,2683,935,6484,1646,183,144,68404,4598,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,117521,12176,41728,5516,2064,1002,1090,816,3003,1193,2571,925,1432,662,2065,878,3485,1262,1262,664,1869,924,1889,928,3903,1215,3239,1167,1667,717,2114,886,9768,2194,307,221,75793,7651,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,229987,13188,70985,6550,4851,1774,4332,1357,3738,1376,3286,1002,3558,881,4970,1357,3892,1277,2545,783,4532,1095,3437,1151,5008,1160,4359,1407,3702,1112,4722,1499,11773,2023,2280,845,159002,9653,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,45325,6780,14462,2966,403,318,794,695,668,465,1401,882,492,348,887,500,347,331,1160,640,890,567,268,291,1175,696,665,565,1142,692,919,549,3130,955,121,127,30863,4745,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,78390,8574,27923,4487,723,359,2004,785,1998,800,1689,720,1174,548,2088,1028,1928,776,2023,817,2174,904,1478,636,1387,662,1517,718,1342,518,1544,880,4483,1282,371,346,50467,5540,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,82562,7981,26446,3466,506,319,2206,870,979,433,1580,756,2214,811,974,586,2506,814,2310,985,2241,919,2219,875,937,543,1439,704,1373,578,995,518,3581,1042,386,287,56116,6013,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1613859,45959,493208,19326,24732,3413,27912,3097,27245,3172,30016,3542,30837,3944,31399,3930,29871,4210,27859,3653,26755,3499,30078,3977,28696,3763,28930,3541,30151,2864,24394,3172,82441,6297,11892,2393,1120651,33203,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,168413,8876,58728,4862,2900,1003,4575,1161,4453,1215,3704,937,2093,758,3210,1038,3190,1229,2677,977,3725,1103,2628,945,4018,1023,3105,1080,4111,997,3687,1132,10166,2231,486,302,109685,6251,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,208529,14090,67105,6544,3237,1286,3955,1379,3051,1017,3754,995,3862,1138,5093,1483,3867,1095,4691,1248,4029,1335,2793,894,5146,1520,3861,1278,3327,1061,3646,1255,10412,1947,2381,871,141424,9546,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,324340,15008,110621,7292,4275,1464,9380,1941,5260,1129,7443,2032,6988,1573,7528,1966,9329,1833,7643,1663,5566,1167,5521,1495,6953,1261,5775,1562,6190,2052,6893,1792,14926,1992,951,559,213719,10409,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,120798,9863,42706,4790,2080,741,1995,819,2552,663,2180,856,2454,776,2823,838,3218,910,2486,947,2833,960,3252,932,2459,746,2457,899,2967,824,2185,582,5628,1325,1137,629,78092,6272,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,519666,20372,137712,8795,5847,1622,5019,1357,4492,1297,9117,2191,5642,1644,6669,1734,8215,2081,8324,1781,7172,1770,6030,1704,7000,1686,5784,1322,7567,1618,9059,2204,37788,4277,3987,1600,381954,14896,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
