GEO_ID,B24010G_001E,B24010G_001M,B24010G_002E,B24010G_002M,B24010G_003E,B24010G_003M,B24010G_004E,B24010G_004M,B24010G_005E,B24010G_005M,B24010G_006E,B24010G_006M,B24010G_007E,B24010G_007M,B24010G_008E,B24010G_008M,B24010G_009E,B24010G_009M,B24010G_010E,B24010G_010M,B24010G_011E,B24010G_011M,B24010G_012E,B24010G_012M,B24010G_013E,B24010G_013M,B24010G_014E,B24010G_014M,B24010G_015E,B24010G_015M,B24010G_016E,B24010G_016M,B24010G_017E,B24010G_017M,B24010G_018E,B24010G_018M,B24010G_019E,B24010G_019M,B24010G_020E,B24010G_020M,B24010G_021E,B24010G_021M,B24010G_022E,B24010G_022M,B24010G_023E,B24010G_023M,B24010G_024E,B24010G_024M,B24010G_025E,B24010G_025M,B24010G_026E,B24010G_026M,B24010G_027E,B24010G_027M,B24010G_028E,B24010G_028M,B24010G_029E,B24010G_029M,B24010G_030E,B24010G_030M,B24010G_031E,B24010G_031M,B24010G_032E,B24010G_032M,B24010G_033E,B24010G_033M,B24010G_034E,B24010G_034M,B24010G_035E,B24010G_035M,B24010G_036E,B24010G_036M,B24010G_037E,B24010G_037M,B24010G_038E,B24010G_038M,B24010G_039E,B24010G_039M,B24010G_040E,B24010G_040M,B24010G_041E,B24010G_041M,B24010G_042E,B24010G_042M,B24010G_043E,B24010G_043M,B24010G_044E,B24010G_044M,B24010G_045E,B24010G_045M,B24010G_046E,B24010G_046M,B24010G_047E,B24010G_047M,B24010G_048E,B24010G_048M,B24010G_049E,B24010G_049M,B24010G_050E,B24010G_050M,B24010G_051E,B24010G_051M,B24010G_052E,B24010G_052M,B24010G_053E,B24010G_053M,B24010G_054E,B24010G_054M,B24010G_055E,B24010G_055M,B24010G_056E,B24010G_056M,B24010G_057E,B24010G_057M,B24010G_058E,B24010G_058M,B24010G_059E,B24010G_059M,B24010G_060E,B24010G_060M,B24010G_061E,B24010G_061M,B24010G_062E,B24010G_062M,B24010G_063E,B24010G_063M,B24010G_064E,B24010G_064M,B24010G_065E,B24010G_065M,B24010G_066E,B24010G_066M,B24010G_067E,B24010G_067M,B24010G_068E,B24010G_068M,B24010G_069E,B24010G_069M,B24010G_070E,B24010G_070M,B24010G_071E,B24010G_071M,B24010G_072E,B24010G_072M,B24010G_073E,B24010G_073M,NAME,B24010G_001EA,B24010G_001MA,B24010G_002EA,B24010G_002MA,B24010G_003EA,B24010G_003MA,B24010G_004MA,B24010G_004EA,B24010G_005MA,B24010G_005EA,B24010G_006EA,B24010G_006MA,B24010G_007MA,B24010G_007EA,B24010G_008EA,B24010G_008MA,B24010G_009MA,B24010G_009EA,B24010G_010EA,B24010G_010MA,B24010G_011EA,B24010G_011MA,B24010G_012MA,B24010G_012EA,B24010G_013EA,B24010G_013MA,B24010G_014EA,B24010G_014MA,B24010G_015EA,B24010G_015MA,B24010G_016EA,B24010G_016MA,B24010G_017EA,B24010G_017MA,B24010G_018MA,B24010G_018EA,B24010G_019MA,B24010G_019EA,B24010G_020MA,B24010G_020EA,B24010G_021EA,B24010G_021MA,B24010G_022MA,B24010G_022EA,B24010G_023EA,B24010G_023MA,B24010G_024EA,B24010G_024MA,B24010G_025EA,B24010G_025MA,B24010G_026EA,B24010G_026MA,B24010G_027MA,B24010G_027EA,B24010G_028EA,B24010G_028MA,B24010G_029MA,B24010G_029EA,B24010G_030EA,B24010G_030MA,B24010G_031EA,B24010G_031MA,B24010G_032MA,B24010G_032EA,B24010G_033EA,B24010G_033MA,B24010G_034MA,B24010G_034EA,B24010G_035EA,B24010G_035MA,B24010G_036EA,B24010G_036MA,B24010G_037MA,B24010G_037EA,B24010G_038MA,B24010G_038EA,B24010G_039EA,B24010G_039MA,B24010G_040MA,B24010G_040EA,B24010G_041EA,B24010G_041MA,B24010G_042MA,B24010G_042EA,B24010G_043MA,B24010G_043EA,B24010G_044MA,B24010G_044EA,B24010G_045EA,B24010G_045MA,B24010G_046EA,B24010G_046MA,B24010G_047MA,B24010G_047EA,B24010G_048MA,B24010G_048EA,B24010G_049MA,B24010G_049EA,B24010G_050MA,B24010G_050EA,B24010G_051MA,B24010G_051EA,B24010G_052MA,B24010G_052EA,B24010G_053MA,B24010G_053EA,B24010G_054MA,B24010G_054EA,B24010G_055EA,B24010G_055MA,B24010G_056EA,B24010G_056MA,B24010G_057MA,B24010G_057EA,B24010G_058MA,B24010G_058EA,B24010G_059EA,B24010G_059MA,B24010G_060MA,B24010G_060EA,B24010G_061EA,B24010G_061MA,B24010G_062EA,B24010G_062MA,B24010G_063EA,B24010G_063MA,B24010G_064MA,B24010G_064EA,B24010G_065MA,B24010G_065EA,B24010G_066EA,B24010G_066MA,B24010G_067EA,B24010G_067MA,B24010G_068EA,B24010G_068MA,B24010G_069MA,B24010G_069EA,B24010G_070MA,B24010G_070EA,B24010G_071EA,B24010G_071MA,B24010G_072EA,B24010G_072MA,B24010G_073EA,B24010G_073MA,state
0400000US13,46478,4004,22029,2591,7987,1642,3144,868,2588,774,556,339,1895,713,1204,553,691,406,0,300,2002,919,107,181,170,200,662,448,1063,691,946,697,809,681,137,220,2899,768,144,172,1011,504,529,407,482,319,979,411,480,293,285,292,3900,1008,2080,761,1820,786,3468,1003,343,282,2035,733,1090,438,3775,924,1622,623,1226,560,927,542,24449,2564,10150,1530,4693,1138,2074,736,2619,859,1015,486,871,441,64,112,80,133,2913,862,705,469,464,321,1459,621,285,235,1529,573,1028,468,501,353,4907,1068,772,563,240,217,96,113,144,177,2216,839,587,374,1092,513,7957,1435,3982,1221,3975,999,257,238,69,118,89,153,99,137,1178,626,868,564,310,307,0,300,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,125813,6219,63484,3603,14729,1624,6090,1118,4893,1091,1197,454,2631,774,1299,637,1240,502,92,160,4385,1037,644,413,500,281,2273,795,968,410,1623,614,934,433,689,437,15913,1777,386,391,4969,1222,3614,1034,1355,595,3785,972,4554,981,2219,841,9676,1376,4870,968,4806,984,14177,1857,731,445,9549,1730,3897,954,8989,1331,1887,561,4506,919,2596,776,62329,4058,18571,2124,5596,1181,3640,992,1956,670,1025,455,531,317,224,210,270,301,9829,1670,1594,711,831,462,6404,1232,1000,550,2121,651,1204,441,917,461,13795,2274,1615,745,1063,567,649,428,414,340,4928,1081,1784,749,4405,1368,27277,2657,9791,1469,17486,2219,530,361,216,215,71,94,243,277,2156,699,1163,634,813,385,180,177,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,70673,5759,37367,4142,12070,1877,5080,1211,3143,964,1937,733,3512,1164,2156,996,628,406,728,495,2597,818,292,222,407,231,1386,604,512,384,881,360,689,370,192,168,7735,1975,361,257,882,408,474,312,408,266,3420,1158,1962,968,1110,499,8257,1452,4136,1080,4121,994,2756,840,216,259,1179,565,1361,574,6549,1392,2986,932,2165,953,1398,555,33306,2963,13653,2042,4669,1079,2366,755,2303,807,1122,596,765,549,67,111,290,197,4926,1029,628,380,457,264,2897,841,944,462,2936,962,1838,651,1098,568,7791,1517,1381,613,341,457,341,457,0,267,2466,807,732,452,2871,900,9873,1653,4494,1091,5379,1166,187,233,137,227,36,55,14,27,1802,710,1243,623,279,234,280,224,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,34206,3597,17661,2342,5223,1288,1568,541,1127,425,441,298,1092,547,319,262,773,461,0,267,1967,799,249,236,220,260,884,527,614,503,596,465,512,446,84,136,4390,1372,75,122,217,184,83,124,134,139,2271,976,1504,731,323,261,2221,840,1285,659,936,488,2161,801,0,267,836,408,1325,671,3666,947,1932,733,986,483,748,468,16545,2436,4496,1173,1588,680,965,573,623,374,252,389,0,267,252,389,0,267,1800,603,451,318,287,307,901,406,161,191,856,436,409,244,447,362,5647,1261,1154,508,67,96,11,24,56,91,2537,868,377,296,1512,713,5161,1353,2674,949,2487,736,0,267,0,267,0,267,0,267,1241,610,715,403,179,289,347,267,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,26213,2666,13300,1914,2912,821,1531,687,970,558,561,372,320,219,112,123,162,177,46,74,835,398,189,156,0,248,567,391,79,130,226,212,118,152,108,168,3231,839,141,169,446,293,123,153,323,262,1650,735,854,394,140,135,2355,874,1491,654,864,466,2331,654,87,118,1258,551,986,431,2471,880,783,343,753,491,935,649,12913,1891,2509,735,760,481,627,409,133,179,145,182,43,70,0,248,102,164,1231,501,282,223,170,204,367,270,412,326,373,239,329,237,44,51,4712,1124,945,441,519,268,519,268,0,248,1323,632,1086,624,839,434,4943,1268,1458,671,3485,1062,31,52,0,248,0,248,31,52,718,414,401,272,291,256,26,68,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,22375,2289,12367,1886,3560,877,1490,636,1038,539,452,320,893,419,380,305,505,352,8,14,911,517,376,394,60,102,256,251,219,174,266,291,123,222,143,201,2677,1119,99,172,528,393,114,127,414,364,924,950,929,555,197,223,1619,649,656,447,963,477,2573,907,101,105,2083,861,389,251,1938,695,796,409,709,411,433,352,10008,1248,3571,901,1310,581,1086,551,224,203,96,135,0,281,29,50,67,122,1328,594,141,178,227,224,602,332,358,309,837,434,523,308,314,312,2686,949,326,311,81,78,51,63,30,51,1022,611,633,445,624,395,3212,824,1084,540,2128,648,113,116,17,28,96,114,0,281,426,303,184,169,47,84,195,241,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,54948,4585,27529,3079,8994,1853,3638,894,2330,758,1308,530,2216,819,1526,666,512,365,178,161,2496,942,618,563,545,321,828,515,505,338,644,368,348,255,296,270,5363,1277,282,235,1030,577,544,410,486,435,2082,893,999,580,970,608,6059,1085,3184,883,2875,752,4370,1119,214,349,2180,793,1976,740,2743,972,889,452,1092,655,762,454,27419,2752,12310,2023,4048,927,2187,787,1861,635,1591,494,284,209,398,306,909,372,4768,1344,816,500,241,178,3178,1129,533,415,1903,654,1238,513,665,392,5123,1302,772,466,570,482,489,459,81,143,1676,816,594,355,1511,637,8529,1404,3874,1184,4655,1011,408,468,152,185,256,434,0,289,1049,585,443,346,224,313,382,344,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,70997,6715,37820,4560,9638,1640,3408,975,2622,879,786,425,2399,816,1173,553,947,531,279,276,2572,848,306,284,113,133,1622,755,531,330,1259,645,367,271,892,573,9169,2136,303,265,542,462,409,403,133,152,3339,1412,3676,1197,1309,658,5647,1437,3123,993,2524,960,7277,2246,398,400,4915,2105,1964,795,6089,1443,3328,1135,1219,634,1542,689,33177,3590,11255,1840,4487,1198,3256,1122,1231,623,1187,489,504,356,0,285,683,356,3948,1111,887,534,237,229,2274,838,550,487,1633,623,1118,467,515,387,11145,2267,2799,920,332,266,178,211,154,183,2893,918,2435,850,2686,1410,8881,1789,4450,1235,4431,1210,406,380,122,173,284,332,0,285,1490,648,794,460,243,257,453,344,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,60889,3645,30899,2344,8810,1343,3179,790,2329,754,850,374,2235,819,1029,634,912,419,294,174,2571,854,188,190,569,468,1242,661,572,426,825,419,650,354,175,209,7038,1489,51,84,740,466,514,403,226,175,3273,1069,2062,795,912,487,5095,944,3677,830,1418,528,4256,1179,259,208,2414,841,1583,752,5700,1127,3044,811,1505,522,1151,497,29990,2752,9518,1229,2370,798,1303,469,1067,559,734,299,151,145,312,227,271,179,3901,852,933,561,172,160,2320,655,476,271,2513,805,1471,579,1042,480,8593,1524,1767,749,214,184,94,111,120,146,3179,829,895,414,2538,735,9364,1472,4634,1041,4730,992,126,155,78,101,0,244,48,80,2389,760,1912,692,130,117,347,304,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,36510,3159,16868,2278,5555,1141,2242,698,1487,623,755,368,1372,486,794,428,380,226,198,217,1511,655,157,178,148,146,613,376,593,393,430,314,163,209,267,260,2890,850,326,227,185,144,86,111,99,87,1208,564,716,437,455,317,2981,884,1465,561,1516,610,1675,654,115,118,1137,635,423,256,3767,1026,1634,596,1136,516,997,536,19642,1945,6226,1222,2121,831,637,321,1484,762,703,426,125,149,65,112,513,369,2317,720,543,331,195,266,1030,435,549,446,1085,439,724,299,361,336,4757,903,1361,631,33,68,33,68,0,211,2061,636,623,323,679,298,6568,1188,2262,676,4306,1040,502,332,173,209,139,165,190,314,1589,613,1211,527,69,107,309,355,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,40730,3834,22290,2651,4361,1072,1999,596,1692,545,307,265,1209,622,565,426,369,319,275,303,697,465,42,58,189,206,385,399,81,112,456,309,430,305,26,47,6050,1750,109,144,1076,555,556,397,520,331,3205,1387,1354,789,306,324,4811,1349,2386,746,2425,996,2306,798,42,60,1614,721,650,399,4762,957,2088,686,1656,593,1018,597,18440,2212,5859,1107,2437,700,1708,617,729,422,658,472,553,447,0,259,105,153,1185,495,295,255,154,145,625,374,111,125,1579,698,944,468,635,510,5807,1351,1019,511,48,66,34,59,14,24,2325,938,870,523,1545,703,5258,1267,2127,761,3131,1063,262,349,0,259,225,344,37,76,1254,423,885,424,142,164,227,202,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
