GEO_ID,B19037D_001E,B19037D_001M,B19037D_002E,B19037D_002M,B19037D_003E,B19037D_003M,B19037D_004E,B19037D_004M,B19037D_005E,B19037D_005M,B19037D_006E,B19037D_006M,B19037D_007E,B19037D_007M,B19037D_008E,B19037D_008M,B19037D_009E,B19037D_009M,B19037D_010E,B19037D_010M,B19037D_011E,B19037D_011M,B19037D_012E,B19037D_012M,B19037D_013E,B19037D_013M,B19037D_014E,B19037D_014M,B19037D_015E,B19037D_015M,B19037D_016E,B19037D_016M,B19037D_017E,B19037D_017M,B19037D_018E,B19037D_018M,B19037D_019E,B19037D_019M,B19037D_020E,B19037D_020M,B19037D_021E,B19037D_021M,B19037D_022E,B19037D_022M,B19037D_023E,B19037D_023M,B19037D_024E,B19037D_024M,B19037D_025E,B19037D_025M,B19037D_026E,B19037D_026M,B19037D_027E,B19037D_027M,B19037D_028E,B19037D_028M,B19037D_029E,B19037D_029M,B19037D_030E,B19037D_030M,B19037D_031E,B19037D_031M,B19037D_032E,B19037D_032M,B19037D_033E,B19037D_033M,B19037D_034E,B19037D_034M,B19037D_035E,B19037D_035M,B19037D_036E,B19037D_036M,B19037D_037E,B19037D_037M,B19037D_038E,B19037D_038M,B19037D_039E,B19037D_039M,B19037D_040E,B19037D_040M,B19037D_041E,B19037D_041M,B19037D_042E,B19037D_042M,B19037D_043E,B19037D_043M,B19037D_044E,B19037D_044M,B19037D_045E,B19037D_045M,B19037D_046E,B19037D_046M,B19037D_047E,B19037D_047M,B19037D_048E,B19037D_048M,B19037D_049E,B19037D_049M,B19037D_050E,B19037D_050M,B19037D_051E,B19037D_051M,B19037D_052E,B19037D_052M,B19037D_053E,B19037D_053M,B19037D_054E,B19037D_054M,B19037D_055E,B19037D_055M,B19037D_056E,B19037D_056M,B19037D_057E,B19037D_057M,B19037D_058E,B19037D_058M,B19037D_059E,B19037D_059M,B19037D_060E,B19037D_060M,B19037D_061E,B19037D_061M,B19037D_062E,B19037D_062M,B19037D_063E,B19037D_063M,B19037D_064E,B19037D_064M,B19037D_065E,B19037D_065M,B19037D_066E,B19037D_066M,B19037D_067E,B19037D_067M,B19037D_068E,B19037D_068M,B19037D_069E,B19037D_069M,NAME,B19037D_001MA,B19037D_001EA,B19037D_002EA,B19037D_002MA,B19037D_003MA,B19037D_003EA,B19037D_004EA,B19037D_004MA,B19037D_005EA,B19037D_005MA,B19037D_006MA,B19037D_006EA,B19037D_007MA,B19037D_007EA,B19037D_008MA,B19037D_008EA,B19037D_009EA,B19037D_009MA,B19037D_010MA,B19037D_010EA,B19037D_011EA,B19037D_011MA,B19037D_012EA,B19037D_012MA,B19037D_013MA,B19037D_013EA,B19037D_014EA,B19037D_014MA,B19037D_015MA,B19037D_015EA,B19037D_016EA,B19037D_016MA,B19037D_017MA,B19037D_017EA,B19037D_018EA,B19037D_018MA,B19037D_019EA,B19037D_019MA,B19037D_020EA,B19037D_020MA,B19037D_021EA,B19037D_021MA,B19037D_022MA,B19037D_022EA,B19037D_023MA,B19037D_023EA,B19037D_024MA,B19037D_024EA,B19037D_025MA,B19037D_025EA,B19037D_026MA,B19037D_026EA,B19037D_027EA,B19037D_027MA,B19037D_028MA,B19037D_028EA,B19037D_029MA,B19037D_029EA,B19037D_030EA,B19037D_030MA,B19037D_031MA,B19037D_031EA,B19037D_032EA,B19037D_032MA,B19037D_033MA,B19037D_033EA,B19037D_034EA,B19037D_034MA,B19037D_035EA,B19037D_035MA,B19037D_036MA,B19037D_036EA,B19037D_037EA,B19037D_037MA,B19037D_038MA,B19037D_038EA,B19037D_039EA,B19037D_039MA,B19037D_040MA,B19037D_040EA,B19037D_041EA,B19037D_041MA,B19037D_042EA,B19037D_042MA,B19037D_043EA,B19037D_043MA,B19037D_044EA,B19037D_044MA,B19037D_045EA,B19037D_045MA,B19037D_046EA,B19037D_046MA,B19037D_047EA,B19037D_047MA,B19037D_048MA,B19037D_048EA,B19037D_049EA,B19037D_049MA,B19037D_050MA,B19037D_050EA,B19037D_051MA,B19037D_051EA,B19037D_052MA,B19037D_052EA,B19037D_053MA,B19037D_053EA,B19037D_054EA,B19037D_054MA,B19037D_055MA,B19037D_055EA,B19037D_056EA,B19037D_056MA,B19037D_057MA,B19037D_057EA,B19037D_058EA,B19037D_058MA,B19037D_059EA,B19037D_059MA,B19037D_060MA,B19037D_060EA,B19037D_061EA,B19037D_061MA,B19037D_062MA,B19037D_062EA,B19037D_063EA,B19037D_063MA,B19037D_064MA,B19037D_064EA,B19037D_065EA,B19037D_065MA,B19037D_066EA,B19037D_066MA,B19037D_067MA,B19037D_067EA,B19037D_068EA,B19037D_068MA,B19037D_069MA,B19037D_069EA,state
0400000US13,93977,3500,4193,1151,1861,814,367,457,0,300,450,353,0,300,317,318,239,333,411,367,152,251,126,208,85,105,185,230,0,300,0,300,0,300,0,300,46694,2073,1945,769,1231,647,1405,600,2190,909,1527,687,2644,954,2184,806,1063,415,2215,773,3362,1048,5922,1395,7592,1333,4080,875,2401,744,4207,988,2726,647,36627,2249,2798,905,1163,597,1346,748,736,406,1759,708,1735,761,1331,488,2456,893,1062,589,3655,961,3551,1100,4748,1069,3491,947,1983,704,2429,648,2384,816,6463,1033,1262,482,592,372,588,366,289,208,227,233,383,235,284,246,291,258,227,206,375,249,438,337,643,398,266,202,460,293,138,183,0,300,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,178424,4594,3033,799,1148,604,69,102,285,324,0,275,169,159,268,203,116,140,89,110,140,129,47,79,142,173,155,251,274,332,41,66,90,149,0,275,41814,2939,1958,742,1126,744,1052,644,1016,485,906,609,1523,721,1448,657,1798,743,1408,627,3948,1177,5234,1137,6757,1470,5318,1080,4115,1083,2893,868,1314,612,74153,3551,2592,801,1103,546,1988,763,2693,807,1606,623,2778,847,3039,815,2707,683,3098,836,6303,1046,8796,1431,11082,1386,9842,1645,6061,1241,6193,1283,4272,919,59424,2128,3840,874,3889,908,3946,778,3916,977,2939,759,2856,783,2396,594,3096,722,3088,812,4450,895,4520,847,6688,929,4584,843,2879,784,2529,757,3808,880,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,188412,4596,6665,1386,3297,808,573,417,305,280,424,321,112,141,80,135,231,225,297,300,458,482,232,236,107,175,342,275,207,327,0,267,0,267,0,267,93639,3406,5708,1286,2181,907,3293,1020,3286,1038,2571,1010,2771,923,2931,1012,4865,1362,3299,1123,6978,1305,10435,1701,14358,1721,10526,1550,6812,1510,8230,1441,5395,1059,65616,2380,3121,875,1009,610,1589,690,2321,691,2116,802,2535,795,2350,706,2615,921,2959,846,4136,989,7244,1602,10050,1600,6318,1162,5415,1062,5846,970,5992,1191,22492,1560,2924,891,1556,622,2116,696,1663,545,782,434,749,436,773,394,1035,528,886,496,1287,474,1741,659,2490,830,1204,419,649,330,1177,498,1460,639,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,32239,1954,3626,1043,1875,790,261,219,290,260,444,400,0,267,203,360,0,267,72,120,128,156,307,443,0,267,46,79,0,267,0,267,0,267,0,267,17505,1580,1560,563,806,453,1152,574,1382,617,693,381,1321,641,429,318,600,389,567,389,1618,552,1702,616,1856,713,625,373,1809,714,712,342,673,296,9370,1232,184,200,57,95,402,363,118,148,477,318,384,289,0,267,350,266,150,158,828,509,976,464,1963,814,1270,451,713,450,487,317,1011,439,1738,552,28,51,491,422,123,151,170,208,154,195,98,133,108,129,114,142,56,105,0,267,67,78,50,77,0,267,0,267,166,205,113,119,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,21439,1628,896,420,297,265,0,281,0,281,249,243,0,281,62,105,0,281,26,52,0,281,0,281,181,264,81,59,0,281,0,281,0,281,0,281,11056,1597,1034,602,527,356,547,369,608,320,401,254,218,195,307,233,1253,658,810,509,1513,480,499,271,1487,528,532,277,641,461,336,235,343,270,7050,1377,293,265,416,499,201,233,504,401,95,112,553,393,444,306,295,254,148,150,778,440,653,396,689,387,423,340,235,201,445,250,878,446,2437,651,359,232,290,297,148,180,0,281,207,209,142,177,117,152,0,281,0,281,152,163,243,215,42,68,310,238,54,89,206,214,167,171,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,102293,2641,3411,847,1274,464,236,198,137,180,0,289,480,419,0,289,47,86,0,289,105,147,212,230,502,418,28,49,233,242,0,289,104,154,53,98,47298,2336,1942,788,495,268,691,393,1299,667,694,545,627,316,1372,737,2319,951,1803,695,3832,1056,5375,1191,7062,1386,6379,1362,4857,1266,5183,1021,3368,778,38237,1575,1527,588,781,464,258,263,707,467,1167,598,1444,659,900,530,772,403,808,346,3086,776,2672,755,4465,1186,4206,840,2906,815,6420,1133,6118,1074,13347,1160,1628,598,869,432,1101,510,239,207,565,281,393,281,489,275,494,308,395,215,466,242,1222,509,1615,519,1257,498,331,256,1258,443,1025,427,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,113678,3926,7795,1391,3287,932,448,341,256,229,279,259,340,380,504,505,513,544,284,211,0,285,516,378,457,424,282,309,352,393,181,153,57,98,39,73,58587,2894,2701,960,1113,559,1211,545,1302,539,1402,661,2063,832,1813,784,1724,692,1517,814,5050,1178,7376,1245,9154,1434,5702,1092,4035,1227,6454,1275,5970,1293,36092,2037,2836,996,1278,617,1576,768,598,304,733,439,1629,640,1284,563,1570,687,714,436,2999,1018,4181,1145,4090,915,3312,871,2171,574,2752,750,4369,1108,11204,1247,2151,679,2270,666,1277,456,378,220,218,174,168,172,366,355,389,280,188,187,697,341,616,316,1000,448,62,111,310,235,220,199,894,474,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,73093,2262,4200,949,1966,597,431,266,300,220,82,137,417,338,32,56,0,244,46,81,335,443,118,88,387,276,0,244,0,244,86,148,0,244,0,244,37734,1841,1842,696,923,416,816,528,1216,478,1027,440,802,425,1130,511,1718,665,1596,663,3619,1119,3124,929,7853,1117,4731,954,2663,837,2960,949,1714,641,24081,1640,990,432,559,281,1010,514,993,415,1313,551,928,412,638,385,858,414,645,351,1437,440,2865,751,2825,762,2488,733,1692,473,1759,620,3081,735,7078,1080,628,374,502,216,775,525,316,320,0,244,408,223,437,353,137,144,222,169,552,295,684,272,448,280,553,251,352,219,517,285,547,259,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,58331,3174,3807,1038,1128,673,245,282,499,371,47,79,65,94,337,372,409,259,50,83,200,301,153,134,398,397,144,163,0,211,63,104,69,113,0,211,34627,2363,1417,510,1505,792,885,504,2221,709,1239,702,1372,621,1232,475,1677,682,1004,424,3175,1082,4258,1129,4970,1005,3511,1031,2008,690,2810,778,1343,575,15323,1376,966,370,395,290,523,403,522,278,577,373,416,309,521,370,642,380,647,407,1123,482,1737,638,2426,708,1283,433,753,341,1893,732,899,426,4574,888,1390,480,582,404,243,178,291,282,73,121,257,281,177,191,356,287,59,73,198,257,154,132,156,162,245,179,175,108,64,82,154,157,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,29086,2351,3352,1055,1852,870,243,207,0,259,300,270,75,126,157,278,0,259,212,300,0,259,99,164,414,451,0,259,0,259,0,259,0,259,0,259,15629,1735,1171,595,243,181,537,465,767,412,207,205,623,404,432,286,1590,762,842,499,963,424,2125,596,1462,609,1602,671,1573,546,487,299,1005,474,7797,1096,406,238,405,301,303,276,192,223,267,320,272,297,537,340,239,178,165,180,572,371,958,481,575,320,1026,318,603,339,399,252,878,397,2308,549,134,154,347,245,308,251,0,259,72,86,0,259,78,115,63,107,0,259,334,238,101,112,421,288,0,259,147,149,55,90,248,200,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,65394,2745,1792,655,255,228,258,255,53,88,41,72,293,252,106,186,0,309,406,337,0,309,95,117,170,223,115,126,0,309,0,309,0,309,0,309,27495,2004,2005,765,870,627,333,255,1747,768,1183,613,1477,524,1295,770,1993,711,660,389,1915,721,3489,1043,3881,973,2575,847,1719,689,1042,584,1311,578,25528,1706,1344,720,817,545,1394,560,1438,573,1054,574,1021,557,1379,678,1007,500,770,363,2510,782,3004,856,3403,866,2884,960,1175,561,1215,577,1113,525,10579,1218,694,483,441,253,907,562,848,422,769,475,713,467,1082,458,306,208,489,295,971,456,1099,505,1005,400,532,301,230,171,282,279,211,212,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
