GEO_ID,B17010B_001E,B17010B_001M,B17010B_002E,B17010B_002M,B17010B_003E,B17010B_003M,B17010B_004E,B17010B_004M,B17010B_005E,B17010B_005M,B17010B_006E,B17010B_006M,B17010B_007E,B17010B_007M,B17010B_008E,B17010B_008M,B17010B_009E,B17010B_009M,B17010B_010E,B17010B_010M,B17010B_011E,B17010B_011M,B17010B_012E,B17010B_012M,B17010B_013E,B17010B_013M,B17010B_014E,B17010B_014M,B17010B_015E,B17010B_015M,B17010B_016E,B17010B_016M,B17010B_017E,B17010B_017M,B17010B_018E,B17010B_018M,B17010B_019E,B17010B_019M,B17010B_020E,B17010B_020M,B17010B_021E,B17010B_021M,B17010B_022E,B17010B_022M,B17010B_023E,B17010B_023M,B17010B_024E,B17010B_024M,B17010B_025E,B17010B_025M,B17010B_026E,B17010B_026M,B17010B_027E,B17010B_027M,B17010B_028E,B17010B_028M,B17010B_029E,B17010B_029M,B17010B_030E,B17010B_030M,B17010B_031E,B17010B_031M,B17010B_032E,B17010B_032M,B17010B_033E,B17010B_033M,B17010B_034E,B17010B_034M,B17010B_035E,B17010B_035M,B17010B_036E,B17010B_036M,B17010B_037E,B17010B_037M,B17010B_038E,B17010B_038M,B17010B_039E,B17010B_039M,B17010B_040E,B17010B_040M,B17010B_041E,B17010B_041M,NAME,B17010B_001EA,B17010B_001MA,B17010B_002MA,B17010B_002EA,B17010B_003EA,B17010B_003MA,B17010B_004MA,B17010B_004EA,B17010B_005MA,B17010B_005EA,B17010B_006EA,B17010B_006MA,B17010B_007MA,B17010B_007EA,B17010B_008MA,B17010B_008EA,B17010B_009MA,B17010B_009EA,B17010B_010MA,B17010B_010EA,B17010B_011MA,B17010B_011EA,B17010B_012MA,B17010B_012EA,B17010B_013EA,B17010B_013MA,B17010B_014EA,B17010B_014MA,B17010B_015EA,B17010B_015MA,B17010B_016EA,B17010B_016MA,B17010B_017EA,B17010B_017MA,B17010B_018EA,B17010B_018MA,B17010B_019EA,B17010B_019MA,B17010B_020EA,B17010B_020MA,B17010B_021MA,B17010B_021EA,B17010B_022EA,B17010B_022MA,B17010B_023MA,B17010B_023EA,B17010B_024MA,B17010B_024EA,B17010B_025MA,B17010B_025EA,B17010B_026MA,B17010B_026EA,B17010B_027MA,B17010B_027EA,B17010B_028MA,B17010B_028EA,B17010B_029MA,B17010B_029EA,B17010B_030EA,B17010B_030MA,B17010B_031MA,B17010B_031EA,B17010B_032EA,B17010B_032MA,B17010B_033MA,B17010B_033EA,B17010B_034EA,B17010B_034MA,B17010B_035EA,B17010B_035MA,B17010B_036MA,B17010B_036EA,B17010B_037MA,B17010B_037EA,B17010B_038EA,B17010B_038MA,B17010B_039MA,B17010B_039EA,B17010B_040EA,B17010B_040MA,B17010B_041MA,B17010B_041EA,state
0400000US13,673901,8986,155793,6371,26763,3148,17242,2451,3513,1097,6497,1661,7232,1352,9521,1773,129030,5835,14528,2323,9808,2105,2330,1104,2510,976,4968,1338,4720,1357,114502,5555,98562,5014,19756,2358,26550,2756,52256,3862,15940,2365,518108,9422,285904,8332,146097,6080,26047,2413,29389,3031,90661,4360,139807,5625,232204,7958,43029,4234,21268,2943,4804,1488,2324,926,14140,2299,21761,3042,189175,6944,120678,6088,17541,2473,17944,2369,85193,4917,68497,3498,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,413432,7306,105777,5764,12357,1838,8180,1469,1364,717,2712,782,4104,997,4177,1001,93420,5389,10102,1641,7387,1365,1425,641,1643,766,4319,991,2715,836,83318,4883,73310,4805,11331,1838,23040,2955,38939,3472,10008,1523,307655,7148,144986,6005,67857,4356,10398,1933,14384,1808,43075,3748,77129,3869,162669,5533,28831,3137,15145,2451,1750,748,1184,531,12211,2191,13686,2055,133838,5437,80351,4205,10083,1535,16031,2073,54237,3873,53487,3961,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,130949,4349,31697,2838,4718,1222,2919,917,224,233,841,383,1854,718,1799,696,26979,2686,2946,971,2139,897,634,490,599,570,906,467,807,459,24033,2733,21508,2558,4467,1177,6844,1428,10197,1590,2525,739,99252,3943,47930,2921,21733,2297,3081,964,5724,1273,12928,1741,26197,2010,51322,3319,8370,1585,3368,1029,1100,650,771,454,1497,641,5002,1132,42952,2744,28014,2531,4807,1195,5347,1335,17860,2136,14938,1859,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,17665,1559,6783,1348,1509,731,1247,627,472,390,454,341,321,278,262,308,5274,1085,335,282,34,58,0,228,0,228,34,58,301,277,4939,1070,4741,1047,1647,831,958,563,2136,847,198,177,10882,1316,5270,893,3432,789,250,266,1620,694,1562,601,1838,579,5612,1169,905,473,608,398,277,294,170,232,161,158,297,251,4707,1012,3155,945,427,391,180,252,2548,875,1552,611,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,35778,2156,8418,1288,546,321,211,227,0,248,32,55,179,217,335,256,7872,1249,836,420,765,416,154,195,239,229,372,336,71,76,7036,1213,6011,1196,1511,522,1893,838,2607,871,1025,598,27360,1998,15734,1814,7169,1315,1477,632,1784,713,3908,900,8565,1345,11626,1548,2180,717,1473,692,327,329,0,248,1146,627,707,339,9446,1459,6472,1283,1641,691,959,578,3872,1053,2974,801,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,76275,3191,21175,2333,2830,885,2013,776,233,276,610,383,1170,559,817,492,18345,2368,2587,981,1872,906,912,728,154,208,806,550,715,510,15758,2054,14300,1972,2987,1034,4345,1137,6968,1542,1458,518,55100,2867,30034,2205,11820,1647,2585,987,2282,862,6953,1274,18214,1856,25066,2725,4628,1185,2721,1039,396,441,474,467,1851,791,1907,727,20438,2320,13328,1968,1914,798,1762,945,9652,1634,7110,1407,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,333145,6572,94271,4649,11219,1748,7669,1466,785,423,3277,962,3607,938,3550,1008,83052,4278,8940,1662,6812,1645,1691,689,1433,765,3688,1186,2128,648,74112,4033,65342,3856,13303,2051,20571,2753,31468,2849,8770,1586,238874,5875,123608,4980,58068,4058,7488,1553,12327,2015,38253,3405,65540,3582,115266,5063,21073,2881,9852,2178,1405,804,2672,1145,5775,1556,11221,1878,94193,4768,56962,4176,10010,1973,11099,1787,35853,3757,37231,2798,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,396752,6871,48417,4040,6600,1763,4608,1507,736,506,1858,962,2014,796,1992,693,41817,3546,5721,1260,3670,1080,989,597,694,458,1987,859,2051,853,36096,3483,31406,3304,6040,1422,10027,1939,15339,2115,4690,1150,348335,7359,182741,6678,91325,5059,17496,2476,17887,2027,55942,4221,91416,5172,165594,5748,32196,3278,17537,2799,4261,1259,2098,965,11178,2233,14659,2319,133398,5498,85688,4485,11533,1815,12271,2046,61884,4628,47710,4048,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,97709,3161,20627,2295,2665,812,1876,610,738,419,807,496,331,246,789,511,17962,2331,3232,1218,2650,1109,601,474,607,413,1442,846,582,494,14730,2100,13359,2102,3016,1077,3832,1123,6511,1304,1371,723,77082,3033,38512,2846,19669,2310,2750,805,5380,1231,11539,1861,18843,2136,38570,2616,9265,1463,5805,1216,1057,569,770,539,3978,1061,3460,996,29305,2450,18781,2012,2491,844,2787,972,13503,1864,10524,1557,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,309430,6650,90940,4684,12927,1707,9040,1751,1423,806,3029,856,4588,1308,3887,827,78013,4539,10222,1720,7322,1460,2134,906,1129,574,4059,1086,2900,919,67791,4139,59610,4345,13233,2089,18400,2568,27977,2882,8181,1263,218490,6370,104801,4587,44902,3287,6514,1370,9111,1528,29277,2633,59899,3532,113689,5672,23114,3148,12291,2154,3223,952,1662,804,7406,1465,10823,2055,90575,4390,54307,3865,8581,1634,8694,1462,37032,3227,36268,2813,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,53180,2357,18395,2107,4364,1046,3795,1061,366,263,2132,807,1297,656,569,336,14031,1902,2211,785,1979,739,68,92,1145,541,766,427,232,211,11820,1735,11252,1715,2397,781,3220,1127,5635,1328,568,379,34785,2372,16384,1898,11276,1794,2882,849,3378,1215,5016,1270,5108,1107,18401,2144,4521,1093,2660,864,435,310,636,380,1589,743,1861,719,13880,1978,9374,1751,2174,841,2045,882,5155,1185,4506,1029,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,251361,5919,79536,4747,13657,2007,9122,1465,1021,609,2881,819,5220,1092,4535,1187,65879,4095,7445,1531,4671,1196,1192,570,1237,583,2242,784,2774,897,58434,3711,49876,3410,9456,1519,15763,2112,24657,2354,8558,1412,171825,5380,94811,4154,43546,3578,5867,1446,9160,1676,28519,3053,51265,3135,77014,3989,14375,2281,6466,1380,1443,725,616,472,4407,1078,7909,1434,62639,3370,37130,3016,5743,1158,7820,1637,23567,2656,25509,2330,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,156158,5616,37387,2807,5866,1337,4206,1123,641,533,1992,843,1573,652,1660,678,31521,2383,3554,1006,2994,984,604,537,764,535,1626,716,560,363,27967,2270,25012,2111,3849,979,8756,1606,12407,1742,2955,833,118771,4462,57065,3587,25384,2304,3804,1257,5629,1087,15951,1984,31681,2827,61706,4001,12302,1992,7343,1569,1658,777,726,420,4959,1435,4959,1101,49404,3660,31522,3341,7039,1660,4722,1220,19761,2262,17882,1813,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,16700,1395,5237,1125,1039,629,845,600,4,9,695,570,146,168,194,161,4198,1027,884,517,641,479,270,388,129,157,242,266,243,248,3314,892,3087,869,493,431,949,499,1645,630,227,204,11463,1325,6040,1025,2711,742,751,518,508,303,1452,561,3329,761,5423,1036,607,374,239,187,0,228,0,228,239,187,368,343,4816,1007,3213,838,709,347,870,578,1634,580,1603,602,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
