GEO_ID,B17020B_001E,B17020B_001M,B17020B_002E,B17020B_002M,B17020B_003E,B17020B_003M,B17020B_004E,B17020B_004M,B17020B_005E,B17020B_005M,B17020B_006E,B17020B_006M,B17020B_007E,B17020B_007M,B17020B_008E,B17020B_008M,B17020B_009E,B17020B_009M,B17020B_010E,B17020B_010M,B17020B_011E,B17020B_011M,B17020B_012E,B17020B_012M,B17020B_013E,B17020B_013M,B17020B_014E,B17020B_014M,B17020B_015E,B17020B_015M,B17020B_016E,B17020B_016M,B17020B_017E,B17020B_017M,NAME,B17020B_001EA,B17020B_001MA,B17020B_002EA,B17020B_002MA,B17020B_003EA,B17020B_003MA,B17020B_004EA,B17020B_004MA,B17020B_005EA,B17020B_005MA,B17020B_006EA,B17020B_006MA,B17020B_007EA,B17020B_007MA,B17020B_008MA,B17020B_008EA,B17020B_009EA,B17020B_009MA,B17020B_010MA,B17020B_010EA,B17020B_011MA,B17020B_011EA,B17020B_012EA,B17020B_012MA,B17020B_013MA,B17020B_013EA,B17020B_014MA,B17020B_014EA,B17020B_015MA,B17020B_015EA,B17020B_016EA,B17020B_016MA,B17020B_017MA,B17020B_017EA,state
0400000US13,2865120,12043,766120,23081,94342,5002,17999,2386,95999,5716,96910,6289,414006,14103,26315,2587,20549,2403,2099000,26048,129469,5112,30303,3283,180085,7200,201080,7663,1401622,15741,102471,3322,53970,2683,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,17915,1781,2197,986,62,99,0,275,220,228,275,275,1575,691,0,275,65,111,15718,1922,1033,413,180,229,1601,635,756,339,11098,1425,737,481,313,232,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1789282,10699,536009,19064,59788,4061,13366,2134,69962,4949,72504,4724,289685,11425,17916,1807,12788,1691,1253273,20159,67619,3936,12375,1739,98298,4864,124421,5423,807323,12233,84456,2342,58781,2074,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,559695,7979,164772,10811,20103,2565,4540,1097,26346,3184,20916,3078,87094,5820,3275,727,2498,664,394923,11403,26423,2794,6446,1808,32670,3857,34487,2863,254565,6243,23879,1588,16453,1007,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,88421,4153,38307,4748,6218,1502,975,557,4397,1438,5309,1603,20879,2773,151,140,378,318,50114,4488,3546,1280,1265,691,6495,1370,4670,1273,30616,2251,2174,743,1348,404,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,156018,4200,44588,5153,6695,1392,908,527,4960,1304,4932,1379,24073,2802,1662,539,1358,467,111430,5984,7571,1566,1512,967,9793,1651,10234,1735,71269,3484,7402,1167,3649,757,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,314868,6379,105916,7616,14965,2428,2840,909,13389,2417,11798,1869,56871,4671,2938,743,3115,965,208952,8214,11856,2220,2189,843,15221,2365,18542,2199,141252,4881,11170,1129,8722,1069,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1395184,7261,452213,17583,63532,4325,11428,1716,66372,5056,55545,4431,229418,9483,14111,1730,11807,1428,942971,18582,53896,3977,11820,1916,70087,4697,85871,5464,628176,10933,58499,2245,34622,1539,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,14215,1609,6609,1266,1333,466,311,241,1124,402,1080,405,2761,619,0,230,0,230,7606,1651,838,578,64,93,916,594,537,372,4890,1071,268,249,93,125,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1643825,8877,254627,16458,30794,3908,5702,1730,29865,3345,29245,3442,143019,9130,8618,1604,7384,1347,1389198,17238,84253,4409,14741,1946,109128,4740,127329,4474,924614,10094,81759,2003,47374,1952,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,423099,7056,103037,8191,13350,2100,2357,871,11596,1860,11705,1897,57479,5100,3435,879,3115,890,320062,10144,19607,2299,4047,1205,27926,2435,29656,2939,212215,6592,16592,1160,10019,1225,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1337073,7815,452978,16186,55451,3330,9260,1623,57904,3492,58788,5125,251133,9851,10559,1373,9883,1223,884095,16771,42966,3239,10026,1590,61154,4076,81576,4940,580724,9934,60567,2099,47082,1669,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,262167,5998,97622,7789,12156,1623,3338,894,14757,2611,12780,2052,51627,4593,1987,787,977,388,164545,8006,16360,2233,2880,851,15097,1957,16338,2398,107147,4467,4379,660,2344,619,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1065499,6502,381680,16120,51593,3705,8647,1623,51016,3807,48189,3904,200340,9502,11491,1568,10404,1325,683819,15661,40634,3098,8060,1501,55243,3796,64412,3983,446794,10927,42816,2223,25860,1965,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,669969,7213,197416,9798,25354,3181,5429,1424,28501,3230,22033,2230,103650,6042,6678,1156,5771,1006,472553,10303,28925,3359,4147,1172,37597,3146,46933,3828,307266,6828,28946,1384,18739,1232,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,75803,3830,27770,4352,3700,1116,1239,733,4331,1291,3570,984,13980,1882,332,235,618,337,48033,3667,3595,1103,271,240,3492,907,4404,1141,32369,2343,2556,468,1346,429,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,210778,4918,55531,7509,7634,1963,1481,701,7809,1990,7520,1993,29224,3514,1098,615,765,407,155247,8248,8842,1746,1702,886,11159,2043,13051,2190,103063,4463,11507,1022,5923,484,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,14935,1495,3858,1519,70,127,335,394,488,409,972,510,1993,827,0,257,0,257,11077,1630,967,475,333,231,631,337,797,408,7786,1345,523,323,40,65,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1134470,9672,217222,11198,25065,2763,4077,987,26123,3107,29079,2943,117715,5978,9831,1445,5332,1191,917248,13943,53243,3564,9862,1648,72819,3901,83133,4485,603841,8297,57402,1863,36948,1572,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,38509,2873,7696,1881,1075,496,83,140,397,350,633,486,5128,1433,226,220,154,169,30813,2429,2028,758,272,310,2794,950,2491,799,19519,1828,2243,822,1466,591,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2911314,17146,673149,17842,72753,5361,13197,1903,80024,6130,79075,4998,373116,10428,29104,2843,25880,2734,2238165,23715,113723,5622,22103,2718,162737,6904,192882,6738,1497739,14746,152848,3407,96133,3000,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1967127,11617,545359,19057,68897,4039,12918,1805,70639,4661,63967,5220,292714,11031,19413,2292,16811,2169,1421768,18386,75238,4294,14705,1945,106845,4928,124612,5493,950012,11814,94769,3095,55587,2737,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,7880,1065,2521,1069,589,386,158,141,468,329,86,121,1220,592,0,211,0,211,5359,1281,272,202,53,106,778,513,432,401,3799,1018,25,48,0,211,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1346553,10603,443187,16239,57872,3529,10242,1491,61859,4360,56222,4950,234930,9166,12541,1524,9521,1451,903366,16358,51186,3202,11060,1936,62663,4650,79822,4316,590287,10632,62380,2009,45968,1983,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,252527,4756,75973,6517,10118,1769,2495,939,10555,1956,9194,1681,38959,3385,2477,679,2175,629,176554,7107,10107,1637,1443,633,13414,2023,16995,2504,118372,4168,10359,1129,5864,952,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,66645,3653,25977,3997,3202,1020,426,458,3205,1166,2940,1141,15301,2402,687,370,216,186,40668,3991,2025,758,569,621,3610,1190,3863,1304,26928,2356,2670,495,1003,342,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1295664,12576,367398,15629,41038,4077,6839,1596,43923,4507,47698,4641,206892,9046,10965,1610,10043,1349,928266,15859,56654,3780,11646,1738,78071,5341,85196,4763,592836,10079,60518,2283,43345,1944,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,58836,3556,21463,4099,2139,792,331,278,2873,992,2111,1175,12595,2463,596,329,818,411,37373,4658,3443,1129,209,278,3167,1153,3743,1214,24691,2920,1089,501,1031,378,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1246878,6642,374996,16508,51543,4046,8508,1905,44128,4719,42036,4378,202004,9152,14708,2024,12069,1586,871882,16683,47527,4133,9484,1650,67697,4915,79445,5093,573726,9295,62455,2847,31548,1708,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1023039,8771,293003,12852,35242,3361,7421,1566,37852,4010,39326,3750,159042,7085,6591,1253,7529,1548,730036,15126,42803,3495,8460,1582,57887,4778,68289,4208,483302,8085,43032,2183,26263,1518,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2836244,14913,701992,20770,86811,6363,16372,2565,96056,5881,80618,5326,379780,11394,23400,2321,18955,2155,2134252,24529,134846,6233,29754,3765,182363,7040,208037,8224,1410496,14658,104394,3153,64362,3227,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,27567,2452,9334,2786,1015,631,0,267,2042,1034,1431,626,4793,1498,53,95,0,267,18233,2792,1876,740,242,198,1259,566,3277,1238,10555,1568,775,407,249,217,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,5642,1107,1814,1203,566,669,0,211,20,30,339,317,848,654,41,74,0,211,3828,1075,127,104,80,79,262,183,754,460,2438,690,130,109,37,64,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1495444,10233,284105,12274,37624,4019,6845,1419,33366,2867,30773,3181,157502,7751,9729,1294,8266,1348,1211339,15393,65483,3947,15500,1901,93870,5061,110438,5410,803629,10143,72453,2481,49966,2812,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,227681,6262,60263,6426,8151,1866,2029,883,7662,1626,6188,1921,33976,3944,1692,687,565,337,167418,6644,11694,1672,3209,915,12815,1860,13418,1747,114987,4526,6772,951,4523,810,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,50921,3505,14817,2852,1884,811,588,436,1455,621,1485,701,8199,1805,277,222,929,455,36104,3149,1292,643,513,346,2154,690,3034,1076,24535,2254,2415,569,2161,618,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,329333,5362,126899,8418,17386,2087,3928,1084,19573,2756,18590,2452,63950,4314,1893,666,1579,508,202434,7839,12071,1756,3751,901,16108,2447,20214,2191,133341,4619,10480,867,6469,684,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,277635,11466,128215,8165,9894,1521,1726,704,12360,1820,14141,2321,74657,5046,9355,1305,6082,1300,149420,9021,4227,1145,973,510,7976,1429,9138,1755,103344,6957,14592,1752,9170,1341,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
