GEO_ID,B19001B_001E,B19001B_001M,B19001B_002E,B19001B_002M,B19001B_003E,B19001B_003M,B19001B_004E,B19001B_004M,B19001B_005E,B19001B_005M,B19001B_006E,B19001B_006M,B19001B_007E,B19001B_007M,B19001B_008E,B19001B_008M,B19001B_009E,B19001B_009M,B19001B_010E,B19001B_010M,B19001B_011E,B19001B_011M,B19001B_012E,B19001B_012M,B19001B_013E,B19001B_013M,B19001B_014E,B19001B_014M,B19001B_015E,B19001B_015M,B19001B_016E,B19001B_016M,B19001B_017E,B19001B_017M,NAME,B19001B_001MA,B19001B_001EA,B19001B_002EA,B19001B_002MA,B19001B_003MA,B19001B_003EA,B19001B_004MA,B19001B_004EA,B19001B_005EA,B19001B_005MA,B19001B_006EA,B19001B_006MA,B19001B_007EA,B19001B_007MA,B19001B_008MA,B19001B_008EA,B19001B_009MA,B19001B_009EA,B19001B_010MA,B19001B_010EA,B19001B_011EA,B19001B_011MA,B19001B_012EA,B19001B_012MA,B19001B_013MA,B19001B_013EA,B19001B_014MA,B19001B_014EA,B19001B_015MA,B19001B_015EA,B19001B_016EA,B19001B_016MA,B19001B_017MA,B19001B_017EA,state
0400000US13,1033826,10057,151683,7083,86032,5357,81274,5741,78467,5653,66745,4732,66572,3898,54716,4159,50186,4494,46227,3728,78607,4743,92861,5451,88266,4725,42525,3394,21493,2436,16649,2206,11523,1641,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,7299,942,220,174,234,280,0,275,261,263,275,333,196,206,253,306,507,408,676,448,1226,554,702,447,914,528,1106,651,367,267,257,222,105,105,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,664462,8446,110413,5080,59118,4015,49376,3850,52128,4046,37387,3639,35700,2686,35351,2494,31175,3109,26580,2843,50661,3493,55199,3489,54970,3697,28577,2783,16952,2180,12512,1887,8363,1667,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,212576,4560,33981,2693,16544,2335,20014,2622,19067,2381,16352,2117,18102,2441,13370,2122,9573,1564,8582,1559,13412,2171,15133,2050,14873,2103,6204,977,4068,1184,1526,495,1775,575,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,31005,2004,7679,1608,3668,1040,2550,811,2562,762,2666,1038,1894,807,901,462,1919,646,1359,730,1311,536,1855,711,1887,675,200,156,235,208,231,226,88,114,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,60543,2736,11410,1702,6285,1177,5022,1205,4177,1041,3838,1096,3582,972,2265,987,3662,1005,1732,691,4478,1095,5883,1219,4054,848,1632,615,1108,539,904,397,511,359,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,125972,3885,22624,2538,15266,2141,9329,1670,10211,1596,9740,1678,10193,1547,6502,1171,6535,1389,4444,1061,7377,1220,8378,1637,7598,1259,3977,870,1853,818,1544,718,401,261,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,500625,7498,82242,4418,55061,4220,51289,3957,43600,3802,32604,2973,30565,2851,27219,2776,26069,2770,17133,2233,32839,2810,34829,3385,35790,3171,16596,2289,7416,1590,4051,844,3322,809,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,612865,7118,51262,3799,29762,2866,23967,2431,29041,3018,27811,2766,31916,3048,29880,2998,28078,2864,27498,2856,52157,4007,66545,4197,75668,4780,54506,4241,31353,2943,33303,2617,20118,2501,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,149241,3792,23333,2394,10225,1543,9564,1857,6600,1348,8409,1401,7642,1114,7270,1288,6155,1416,7961,1600,10996,1661,13904,1789,15105,2361,9926,1947,4401,1026,5002,1098,2748,834,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,506249,7080,97773,4410,49126,4141,39992,2997,40235,3784,33153,2958,30234,2671,24796,2649,28112,2792,18018,1731,38579,2799,37071,2845,31117,3059,16480,2203,10425,1873,7154,1351,3984,978,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,89286,3163,17732,2307,7483,1331,9543,1789,6936,1799,6901,1506,4900,1413,4716,1116,3397,982,3035,763,5430,1362,5701,1207,6477,1585,3399,878,1360,563,996,420,1280,510,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,368112,6012,68424,3930,46713,3795,36608,2945,35188,3016,26812,2706,22914,2354,19757,2196,17856,2352,13390,1994,23532,2180,21816,2252,20309,2221,7727,1310,3139,864,2535,979,1392,609,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,259229,6602,42266,3576,24666,2498,20877,2206,22181,2934,19313,2377,18188,2196,15836,2374,13899,2085,8149,1482,20376,2441,20072,2564,14948,2087,8796,1312,4767,1196,2758,820,2137,874,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,28603,1464,4736,1137,4082,1022,1273,482,3405,908,2810,939,1855,700,553,280,1253,577,1572,633,2115,733,1414,562,2154,659,701,327,353,298,296,333,31,52,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,80339,2733,11366,1933,5319,1181,5042,1542,7135,1590,4734,1347,7229,1794,4196,1514,4013,1280,2679,859,5581,1290,6501,1608,7132,1286,3326,1011,2633,866,1490,704,1963,831,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,416066,5199,51746,3275,29942,2542,19866,2565,22136,2270,23439,2704,19579,2496,17726,2118,20233,2490,17835,2459,35202,3078,40337,3362,45887,2946,31019,2630,15998,2166,15268,2419,9853,1855,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,16079,1409,2372,709,1170,564,895,500,1220,674,836,536,1036,689,717,306,941,496,461,341,1123,600,1277,531,1475,696,964,518,459,314,450,448,683,562,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1060473,10971,156646,5598,76775,4372,64875,4031,64020,4062,55640,4091,60171,4186,53144,4002,50938,4442,43210,3462,84003,4462,92923,4848,98640,4355,66836,4590,36966,3141,33722,2535,21964,2289,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,770760,7776,117845,5714,75747,4270,65162,5073,58818,3830,55227,3455,53595,3720,44036,3402,45514,3489,31058,3124,58013,3870,61060,4432,55815,4087,24350,2398,10781,1625,8378,1616,5361,1066,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,544166,6323,106407,4988,54436,4198,46605,3332,47191,3059,36701,3669,34215,3317,30898,3325,26640,2915,19175,2137,36908,2990,36294,3179,36009,3118,18049,2304,6132,1181,4758,1024,3748,956,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,100222,3350,17558,2301,10293,1439,7031,1341,7919,1384,6852,1331,7573,1478,5527,1265,4953,1123,3072,910,8369,1898,8169,1470,7151,1161,2552,840,1529,617,838,434,836,502,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,24986,1871,6075,1577,1386,625,1637,823,1317,662,1529,705,1312,567,1223,736,1170,699,760,444,2033,921,1505,599,1912,751,1411,693,880,650,471,300,365,279,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,484351,8856,89780,5456,42651,3159,34386,2925,35743,3309,29943,2831,31656,2819,26592,2879,21321,2539,19674,2326,38679,3764,36920,3607,38380,3265,18818,2205,8074,1508,8419,1502,3315,874,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,22024,1990,4760,1217,2087,863,1207,765,1203,576,2350,1199,1943,988,776,445,1211,519,587,415,1812,783,1625,571,1221,647,520,310,170,139,318,285,234,214,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,457315,6023,79680,4355,48080,3966,42274,3518,41728,3356,29916,3357,31843,3132,25973,2786,23837,2620,18252,2458,29631,2874,33681,2621,29390,3301,13828,2285,5255,1300,2826,806,1121,482,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,379680,6341,61311,3920,37224,3018,30335,2920,27174,3096,25546,2494,27586,2714,20967,2906,20438,2321,16202,2337,27927,2581,31961,3036,26348,2632,13314,1716,5988,1237,3787,911,3572,950,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1057886,10898,149443,7604,88174,4801,72022,4992,71639,4846,65907,4660,73927,4769,54057,4291,53230,4129,44984,3894,82491,4552,94798,5447,94221,5637,53236,4237,27751,2889,21211,2571,10795,1626,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,6383,841,523,365,452,380,148,185,880,522,359,287,330,336,388,310,341,246,209,164,846,421,333,273,661,369,420,317,252,276,186,188,55,104,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,558853,7937,56431,3805,39352,3169,37013,3124,34566,3559,32099,3038,38928,3418,33063,3429,30828,2722,26172,2789,43897,3730,51723,3848,55845,4010,31773,2865,17649,1874,20107,2342,9407,1357,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,88422,3430,11848,1929,5680,1089,5932,1362,6703,1629,3888,1034,5458,1403,5989,1372,4236,1021,3420,861,6661,1362,9886,1757,8725,1736,4163,994,3135,998,1964,511,734,415,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,21574,1984,3330,1217,2826,888,1681,689,1687,720,1301,508,1549,627,1517,772,792,387,738,403,1200,549,2307,1020,1709,582,284,252,269,306,384,348,0,269,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,121864,3683,20337,2248,13319,1916,13125,2287,11671,2002,8848,1506,7164,1111,8356,1697,4921,1125,4934,1112,7674,1330,6236,1480,7542,1469,3788,1077,1948,814,1025,452,976,364,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,110853,4510,33493,2721,13086,1749,11567,1644,8686,1347,7843,1180,6749,1269,5379,993,5664,1193,3815,979,5029,1054,3957,836,3394,884,1353,698,97,113,290,244,451,293,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
