GEO_ID,B17010G_001E,B17010G_001M,B17010G_002E,B17010G_002M,B17010G_003E,B17010G_003M,B17010G_004E,B17010G_004M,B17010G_005E,B17010G_005M,B17010G_006E,B17010G_006M,B17010G_007E,B17010G_007M,B17010G_008E,B17010G_008M,B17010G_009E,B17010G_009M,B17010G_010E,B17010G_010M,B17010G_011E,B17010G_011M,B17010G_012E,B17010G_012M,B17010G_013E,B17010G_013M,B17010G_014E,B17010G_014M,B17010G_015E,B17010G_015M,B17010G_016E,B17010G_016M,B17010G_017E,B17010G_017M,B17010G_018E,B17010G_018M,B17010G_019E,B17010G_019M,B17010G_020E,B17010G_020M,B17010G_021E,B17010G_021M,B17010G_022E,B17010G_022M,B17010G_023E,B17010G_023M,B17010G_024E,B17010G_024M,B17010G_025E,B17010G_025M,B17010G_026E,B17010G_026M,B17010G_027E,B17010G_027M,B17010G_028E,B17010G_028M,B17010G_029E,B17010G_029M,B17010G_030E,B17010G_030M,B17010G_031E,B17010G_031M,B17010G_032E,B17010G_032M,B17010G_033E,B17010G_033M,B17010G_034E,B17010G_034M,B17010G_035E,B17010G_035M,B17010G_036E,B17010G_036M,B17010G_037E,B17010G_037M,B17010G_038E,B17010G_038M,B17010G_039E,B17010G_039M,B17010G_040E,B17010G_040M,B17010G_041E,B17010G_041M,NAME,B17010G_001MA,B17010G_001EA,B17010G_002EA,B17010G_002MA,B17010G_003MA,B17010G_003EA,B17010G_004EA,B17010G_004MA,B17010G_005MA,B17010G_005EA,B17010G_006EA,B17010G_006MA,B17010G_007MA,B17010G_007EA,B17010G_008EA,B17010G_008MA,B17010G_009MA,B17010G_009EA,B17010G_010EA,B17010G_010MA,B17010G_011MA,B17010G_011EA,B17010G_012EA,B17010G_012MA,B17010G_013MA,B17010G_013EA,B17010G_014MA,B17010G_014EA,B17010G_015MA,B17010G_015EA,B17010G_016MA,B17010G_016EA,B17010G_017MA,B17010G_017EA,B17010G_018EA,B17010G_018MA,B17010G_019MA,B17010G_019EA,B17010G_020MA,B17010G_020EA,B17010G_021EA,B17010G_021MA,B17010G_022EA,B17010G_022MA,B17010G_023MA,B17010G_023EA,B17010G_024EA,B17010G_024MA,B17010G_025MA,B17010G_025EA,B17010G_026EA,B17010G_026MA,B17010G_027MA,B17010G_027EA,B17010G_028EA,B17010G_028MA,B17010G_029MA,B17010G_029EA,B17010G_030EA,B17010G_030MA,B17010G_031MA,B17010G_031EA,B17010G_032EA,B17010G_032MA,B17010G_033MA,B17010G_033EA,B17010G_034EA,B17010G_034MA,B17010G_035MA,B17010G_035EA,B17010G_036EA,B17010G_036MA,B17010G_037MA,B17010G_037EA,B17010G_038EA,B17010G_038MA,B17010G_039MA,B17010G_039EA,B17010G_040EA,B17010G_040MA,B17010G_041MA,B17010G_041EA,state
0400000US13,24927,2303,3881,1104,1460,666,1295,561,27,61,800,455,468,348,165,309,2421,857,573,402,573,402,309,323,0,300,264,217,0,300,1848,731,1624,707,369,349,469,287,786,528,224,186,21046,2174,14574,1764,8317,1612,1853,578,1703,695,4761,1062,6257,1146,6472,1241,1408,536,770,404,129,165,44,77,597,359,638,380,5064,1101,3835,850,730,478,479,369,2626,696,1229,594,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,52190,3123,5974,1271,1737,656,932,484,335,303,180,168,417,285,805,431,4237,1106,404,359,349,346,54,81,295,337,0,275,55,91,3833,1018,3675,1018,656,384,997,569,2022,707,158,153,46216,3077,30948,2659,16999,1917,2916,821,4143,1076,9940,1369,13949,1828,15268,1838,4046,1013,2450,704,913,523,120,129,1417,587,1596,682,11222,1742,6288,1234,803,441,1466,614,4019,1096,4934,1127,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,31103,3199,4984,1293,1317,507,929,436,101,134,404,305,424,260,388,257,3667,1179,826,598,737,613,0,267,118,190,619,604,89,109,2841,928,2687,907,949,572,1046,592,692,323,154,145,26119,2879,19426,2380,10486,1876,1957,655,2193,697,6336,1501,8940,1413,6693,1373,2854,1015,1314,629,254,210,371,411,689,394,1540,731,3839,917,2190,605,539,281,300,293,1351,453,1649,663,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,15012,1895,2864,811,1059,465,554,362,135,223,297,271,122,140,505,328,1805,685,274,238,181,170,122,148,0,267,59,86,93,132,1531,662,1197,562,295,252,232,233,670,416,334,298,12148,1698,9167,1601,5311,1227,1085,619,1510,636,2716,687,3856,955,2981,869,811,385,326,227,106,124,0,267,220,169,485,328,2170,772,1189,600,71,91,134,223,984,557,981,526,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,13514,1642,3085,987,800,381,729,390,93,132,252,209,384,297,71,119,2285,829,263,298,263,298,133,211,130,200,0,248,0,248,2022,797,1921,773,883,462,451,357,587,491,101,134,10429,1340,7291,1162,3592,877,720,427,746,340,2126,715,3699,829,3138,860,909,372,539,319,293,243,63,77,183,168,370,293,2229,809,1562,672,132,132,478,421,952,479,667,387,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,23045,2330,2201,803,210,211,127,146,0,289,70,113,57,95,83,152,1991,791,274,240,171,188,0,289,75,123,96,145,103,157,1717,791,1502,763,111,194,744,624,647,487,215,224,20844,2168,13111,1745,6459,1212,1260,570,1658,639,3541,945,6652,1239,7733,1527,2751,866,1224,611,305,283,158,152,761,547,1527,642,4982,1125,3607,982,521,336,221,237,2865,884,1375,628,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,30757,2839,7078,1271,1323,558,1019,535,326,308,522,336,171,208,304,230,5755,1155,777,561,603,468,279,331,265,310,59,94,174,212,4978,1107,4136,1119,1093,669,1109,535,1934,749,842,538,23679,2521,13065,1767,7293,1437,1914,840,1118,575,4261,1128,5772,1086,10614,1743,3601,1000,1651,684,954,531,122,196,575,333,1950,806,7013,1421,4914,1355,823,538,1360,691,2731,1078,2099,735,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,34811,2328,7423,1362,2005,690,1533,580,245,215,663,488,625,321,472,290,5418,1210,925,517,728,412,228,220,60,93,440,331,197,272,4493,1081,4047,1023,498,327,1353,690,2196,720,446,265,27388,2011,19714,1699,10184,1288,1515,601,1930,501,6739,1273,9530,1382,7674,1273,2299,630,1542,605,469,377,99,122,974,425,757,273,5375,1003,3606,867,442,317,450,283,2714,736,1769,594,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,15072,1700,2708,818,508,317,297,251,0,211,250,208,47,80,211,194,2200,710,260,172,260,172,151,150,0,211,109,86,0,211,1940,729,1751,748,252,229,663,471,836,404,189,215,12364,1508,8038,1208,4522,931,816,421,1538,620,2168,598,3516,790,4326,1070,911,442,676,399,238,175,12,21,426,356,235,197,3415,1005,2172,731,254,250,618,522,1300,478,1243,698,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,21674,2383,3603,958,1145,552,710,413,173,185,386,326,151,136,435,403,2458,797,214,209,214,209,101,170,0,259,113,113,0,259,2244,799,1885,749,301,194,682,451,902,558,359,291,18071,2164,12172,1770,5602,1167,1165,532,1222,565,3215,799,6570,1449,5899,1442,1647,815,945,696,314,260,0,259,631,624,702,436,4252,1184,2926,982,455,402,949,596,1522,684,1326,560,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,14969,2124,2441,666,753,417,556,364,0,309,373,313,183,173,197,204,1688,598,472,363,375,360,310,338,65,107,0,309,97,135,1216,530,1204,528,254,211,487,381,463,335,12,20,12528,2008,8113,1590,5139,1291,1030,453,1587,713,2522,784,2974,806,4415,1204,1820,784,1040,667,600,581,202,266,238,209,780,416,2595,831,1800,676,489,500,223,175,1088,399,795,489,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,37796,3080,5980,1332,1717,629,1059,487,102,135,451,289,506,381,658,374,4263,1184,584,385,498,367,61,104,290,292,147,197,86,104,3679,1088,3409,1055,680,471,1155,695,1574,676,270,191,31816,2853,22421,2479,13111,1846,2535,900,3009,1102,7567,1105,9310,1491,9395,1637,3768,1036,2319,898,591,444,575,469,1153,667,1449,611,5627,1288,3888,1114,321,300,330,248,3237,1038,1739,558,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
