GEO_ID,B19037G_001E,B19037G_001M,B19037G_002E,B19037G_002M,B19037G_003E,B19037G_003M,B19037G_004E,B19037G_004M,B19037G_005E,B19037G_005M,B19037G_006E,B19037G_006M,B19037G_007E,B19037G_007M,B19037G_008E,B19037G_008M,B19037G_009E,B19037G_009M,B19037G_010E,B19037G_010M,B19037G_011E,B19037G_011M,B19037G_012E,B19037G_012M,B19037G_013E,B19037G_013M,B19037G_014E,B19037G_014M,B19037G_015E,B19037G_015M,B19037G_016E,B19037G_016M,B19037G_017E,B19037G_017M,B19037G_018E,B19037G_018M,B19037G_019E,B19037G_019M,B19037G_020E,B19037G_020M,B19037G_021E,B19037G_021M,B19037G_022E,B19037G_022M,B19037G_023E,B19037G_023M,B19037G_024E,B19037G_024M,B19037G_025E,B19037G_025M,B19037G_026E,B19037G_026M,B19037G_027E,B19037G_027M,B19037G_028E,B19037G_028M,B19037G_029E,B19037G_029M,B19037G_030E,B19037G_030M,B19037G_031E,B19037G_031M,B19037G_032E,B19037G_032M,B19037G_033E,B19037G_033M,B19037G_034E,B19037G_034M,B19037G_035E,B19037G_035M,B19037G_036E,B19037G_036M,B19037G_037E,B19037G_037M,B19037G_038E,B19037G_038M,B19037G_039E,B19037G_039M,B19037G_040E,B19037G_040M,B19037G_041E,B19037G_041M,B19037G_042E,B19037G_042M,B19037G_043E,B19037G_043M,B19037G_044E,B19037G_044M,B19037G_045E,B19037G_045M,B19037G_046E,B19037G_046M,B19037G_047E,B19037G_047M,B19037G_048E,B19037G_048M,B19037G_049E,B19037G_049M,B19037G_050E,B19037G_050M,B19037G_051E,B19037G_051M,B19037G_052E,B19037G_052M,B19037G_053E,B19037G_053M,B19037G_054E,B19037G_054M,B19037G_055E,B19037G_055M,B19037G_056E,B19037G_056M,B19037G_057E,B19037G_057M,B19037G_058E,B19037G_058M,B19037G_059E,B19037G_059M,B19037G_060E,B19037G_060M,B19037G_061E,B19037G_061M,B19037G_062E,B19037G_062M,B19037G_063E,B19037G_063M,B19037G_064E,B19037G_064M,B19037G_065E,B19037G_065M,B19037G_066E,B19037G_066M,B19037G_067E,B19037G_067M,B19037G_068E,B19037G_068M,B19037G_069E,B19037G_069M,NAME,B19037G_001MA,B19037G_001EA,B19037G_002EA,B19037G_002MA,B19037G_003EA,B19037G_003MA,B19037G_004MA,B19037G_004EA,B19037G_005MA,B19037G_005EA,B19037G_006EA,B19037G_006MA,B19037G_007EA,B19037G_007MA,B19037G_008EA,B19037G_008MA,B19037G_009EA,B19037G_009MA,B19037G_010EA,B19037G_010MA,B19037G_011MA,B19037G_011EA,B19037G_012EA,B19037G_012MA,B19037G_013MA,B19037G_013EA,B19037G_014MA,B19037G_014EA,B19037G_015EA,B19037G_015MA,B19037G_016MA,B19037G_016EA,B19037G_017MA,B19037G_017EA,B19037G_018EA,B19037G_018MA,B19037G_019MA,B19037G_019EA,B19037G_020EA,B19037G_020MA,B19037G_021MA,B19037G_021EA,B19037G_022EA,B19037G_022MA,B19037G_023MA,B19037G_023EA,B19037G_024EA,B19037G_024MA,B19037G_025MA,B19037G_025EA,B19037G_026MA,B19037G_026EA,B19037G_027EA,B19037G_027MA,B19037G_028EA,B19037G_028MA,B19037G_029EA,B19037G_029MA,B19037G_030MA,B19037G_030EA,B19037G_031EA,B19037G_031MA,B19037G_032EA,B19037G_032MA,B19037G_033EA,B19037G_033MA,B19037G_034EA,B19037G_034MA,B19037G_035MA,B19037G_035EA,B19037G_036EA,B19037G_036MA,B19037G_037EA,B19037G_037MA,B19037G_038EA,B19037G_038MA,B19037G_039EA,B19037G_039MA,B19037G_040MA,B19037G_040EA,B19037G_041MA,B19037G_041EA,B19037G_042EA,B19037G_042MA,B19037G_043MA,B19037G_043EA,B19037G_044EA,B19037G_044MA,B19037G_045EA,B19037G_045MA,B19037G_046MA,B19037G_046EA,B19037G_047MA,B19037G_047EA,B19037G_048EA,B19037G_048MA,B19037G_049MA,B19037G_049EA,B19037G_050EA,B19037G_050MA,B19037G_051EA,B19037G_051MA,B19037G_052EA,B19037G_052MA,B19037G_053EA,B19037G_053MA,B19037G_054EA,B19037G_054MA,B19037G_055MA,B19037G_055EA,B19037G_056EA,B19037G_056MA,B19037G_057MA,B19037G_057EA,B19037G_058EA,B19037G_058MA,B19037G_059MA,B19037G_059EA,B19037G_060EA,B19037G_060MA,B19037G_061EA,B19037G_061MA,B19037G_062MA,B19037G_062EA,B19037G_063MA,B19037G_063EA,B19037G_064MA,B19037G_064EA,B19037G_065EA,B19037G_065MA,B19037G_066MA,B19037G_066EA,B19037G_067EA,B19037G_067MA,B19037G_068MA,B19037G_068EA,B19037G_069MA,B19037G_069EA,state
0400000US13,35958,3091,3015,1070,555,549,80,131,311,241,278,253,0,300,184,159,207,261,449,512,221,315,315,369,320,384,95,130,0,300,0,300,0,300,0,300,16602,1890,1080,488,844,541,581,411,1656,673,1169,538,965,438,840,455,823,477,823,448,1611,585,1985,654,1730,600,782,423,535,277,937,423,241,233,13120,2041,1116,628,857,535,815,517,577,360,650,451,1069,585,301,264,785,453,550,402,1179,456,1568,635,1684,647,842,428,296,223,484,321,347,308,3221,833,262,205,713,391,192,140,177,200,196,187,248,196,84,105,283,294,78,127,75,126,429,330,350,333,30,44,54,94,50,82,0,300,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,70506,3765,3980,990,733,462,131,199,320,316,418,396,370,375,9,17,485,398,338,331,25,48,111,125,720,548,144,160,52,62,124,217,0,275,0,275,25664,2423,1596,590,956,485,722,501,1350,585,840,429,1212,575,1153,513,543,429,685,322,2127,668,2989,814,3389,761,3439,996,1935,658,1636,550,1092,527,29240,2138,2771,802,1308,508,315,237,1089,540,973,587,1369,608,1564,720,1506,556,1045,530,2212,758,2404,592,5009,1085,2460,648,1876,650,1804,685,1535,559,11622,1811,300,221,904,656,992,563,793,492,797,371,585,445,443,273,728,441,278,216,805,371,1483,583,1468,580,493,268,436,250,515,377,602,291,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,50577,4376,3205,1121,848,489,398,400,565,401,304,265,330,313,0,267,0,267,161,156,0,267,38,63,377,375,136,163,0,267,48,81,0,267,0,267,23342,3214,2635,949,866,413,1294,658,1074,541,924,592,699,412,1065,486,899,411,1473,569,2255,888,1878,599,3230,865,2106,706,792,410,1278,692,874,521,17267,2140,1303,472,1153,653,930,573,940,586,491,265,953,439,561,304,996,415,439,265,1535,668,1709,573,2294,840,1741,504,477,255,1167,631,578,296,6763,1098,814,453,465,294,746,382,769,325,605,294,194,195,301,267,375,294,498,294,364,292,299,231,683,357,105,146,107,146,256,210,182,239,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,23119,2429,1844,659,646,415,309,284,139,141,143,177,102,126,0,267,0,267,53,97,27,47,133,206,255,235,0,267,0,267,0,267,0,267,37,63,10589,1848,1282,521,300,266,440,338,974,573,1026,612,685,469,396,310,699,496,637,413,913,450,1226,608,1068,654,605,362,146,171,0,267,192,192,8415,1402,649,418,874,372,488,344,401,262,706,444,385,246,542,313,459,300,427,283,568,300,739,449,1085,420,560,290,130,186,208,223,194,260,2271,644,229,201,510,297,170,189,322,203,190,185,302,213,98,112,0,267,174,127,39,59,103,126,56,93,29,68,0,267,49,82,0,267,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,20569,2178,2408,818,803,657,348,289,359,287,25,47,260,244,59,82,59,93,53,96,130,186,69,118,223,274,20,37,0,248,0,248,0,248,0,248,8908,1653,1183,538,1095,590,519,377,577,312,399,321,91,141,418,299,451,376,505,334,970,512,866,530,949,532,268,226,414,297,78,115,125,158,6608,1218,566,329,600,442,454,278,460,254,157,124,488,344,554,326,156,135,191,154,670,519,662,417,485,284,303,205,331,225,263,217,268,223,2645,651,115,148,490,285,177,166,341,298,235,196,75,88,263,231,148,156,54,78,365,211,86,88,70,76,114,138,0,248,88,131,24,41,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,16526,1806,1528,646,348,298,66,108,0,281,102,121,268,375,118,132,55,94,0,281,85,142,162,232,266,275,0,281,0,281,58,97,0,281,0,281,6319,1428,281,189,147,176,707,544,156,253,196,149,882,525,306,259,374,328,411,399,608,409,882,563,524,374,369,276,78,138,133,158,265,183,6267,996,578,276,380,265,191,179,434,342,351,280,106,127,279,239,263,197,357,310,394,264,1152,540,730,322,493,285,119,141,199,147,241,208,2412,701,240,201,349,249,465,276,32,39,278,228,70,115,57,94,23,34,74,100,473,290,177,136,160,165,14,26,0,281,0,281,0,281,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,33844,2615,1932,667,426,339,46,76,143,246,304,286,45,78,162,155,224,246,134,154,25,45,117,141,52,87,212,310,42,69,0,289,0,289,0,289,13879,1490,1245,680,286,322,645,430,351,283,230,176,615,442,696,359,695,392,709,512,1344,560,1834,701,1949,625,1350,487,682,399,1030,570,218,176,14006,2044,971,587,590,390,291,290,302,246,870,645,615,367,464,415,574,331,408,237,969,509,1797,762,1365,543,1307,473,1234,601,1315,543,934,444,4027,835,239,244,189,188,559,444,175,179,128,161,0,289,275,214,303,294,185,253,170,177,299,204,701,399,347,283,221,193,153,234,83,96,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,44989,3765,3086,981,968,662,501,461,179,173,58,95,167,206,0,285,147,247,71,123,48,76,178,218,440,496,58,98,182,227,0,285,89,149,0,285,21966,2437,2357,783,1461,632,591,355,1110,610,1974,902,1293,621,678,497,1125,505,618,467,2149,902,2359,903,2409,769,1415,653,1081,726,713,379,633,451,14827,2247,2132,805,1157,755,506,390,323,265,290,235,730,532,760,476,610,443,634,416,1069,562,984,420,1270,505,1930,688,1146,676,815,425,471,323,5110,1002,1095,568,620,347,312,334,534,345,108,133,236,200,315,189,166,180,112,134,358,336,185,147,549,337,132,160,40,69,0,285,348,309,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,53644,3023,4677,1271,943,423,864,498,832,510,778,495,160,134,167,132,184,292,180,228,197,242,36,60,0,244,45,65,106,160,0,244,185,196,0,244,23369,2256,3432,1098,1286,579,1524,652,2568,896,1780,885,751,328,1221,529,742,401,1056,478,1344,453,2350,797,2714,797,938,385,569,357,982,587,112,134,18986,1901,2150,663,1570,523,1382,477,723,376,1145,415,773,388,1292,536,1162,475,522,328,1762,663,1388,561,2216,618,1168,512,646,398,678,415,409,268,6612,1046,431,239,1094,345,714,448,513,317,614,300,169,163,276,246,566,302,255,185,238,170,433,264,420,212,781,489,50,81,38,61,20,28,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,25532,2528,1782,718,363,262,355,427,313,238,83,139,0,211,50,83,159,195,77,90,23,42,70,76,102,130,142,230,0,211,45,73,0,211,0,211,13590,1948,1540,823,611,377,848,456,436,269,540,302,1016,505,911,478,702,663,318,304,2105,966,1177,442,1683,620,988,459,320,313,170,145,225,233,7508,1255,959,504,412,297,514,249,338,310,512,260,177,124,234,226,245,189,418,261,891,453,967,400,650,370,880,518,137,128,122,139,52,90,2652,657,387,232,282,206,253,147,402,294,141,120,190,148,137,120,79,81,38,54,91,102,377,308,110,124,68,99,51,74,33,60,13,26,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,32545,2840,2022,728,546,359,201,214,282,266,114,131,41,78,97,125,0,259,0,259,112,130,191,205,153,165,86,138,199,247,0,259,0,259,0,259,15079,2131,1715,794,838,387,1205,628,975,506,1332,594,647,485,1193,660,1076,570,921,668,1344,509,1366,537,1411,628,671,411,97,116,190,215,98,123,12199,1778,1699,782,923,510,683,358,773,482,937,489,864,488,292,211,576,336,441,310,1131,574,641,310,1755,728,640,428,357,259,365,265,122,129,3245,752,483,285,509,295,294,240,224,149,98,98,233,164,453,318,185,210,79,97,111,128,145,157,190,149,0,259,109,126,27,47,105,138,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,23295,2755,1465,579,271,289,167,207,61,100,109,135,0,309,56,93,208,308,0,309,65,106,260,265,160,201,108,126,0,309,0,309,0,309,0,309,12968,2392,1085,455,1116,799,700,489,667,454,730,518,473,473,474,374,701,495,614,384,1272,612,1380,591,1840,763,678,439,721,543,231,227,286,225,6718,1233,570,387,191,225,257,225,334,211,329,219,294,265,149,143,351,292,314,291,746,458,865,504,796,388,468,345,370,319,517,352,167,217,2144,709,158,202,18,35,261,242,210,173,169,187,157,187,318,405,135,219,0,309,147,142,112,131,271,248,145,236,43,73,0,309,0,309,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
