GEO_ID,C19001D_001E,C19001D_001M,C19001D_002E,C19001D_002M,C19001D_003E,C19001D_003M,C19001D_004E,C19001D_004M,C19001D_005E,C19001D_005M,C19001D_006E,C19001D_006M,C19001D_007E,C19001D_007M,C19001D_008E,C19001D_008M,C19001D_009E,C19001D_009M,C19001D_010E,C19001D_010M,C19001D_011E,C19001D_011M,NAME,C19001D_001MA,C19001D_001EA,C19001D_002MA,C19001D_002EA,C19001D_003EA,C19001D_003MA,C19001D_004EA,C19001D_004MA,C19001D_005MA,C19001D_005EA,C19001D_006MA,C19001D_006EA,C19001D_007MA,C19001D_007EA,C19001D_008EA,C19001D_008MA,C19001D_009EA,C19001D_009MA,C19001D_010EA,C19001D_010MA,C19001D_011MA,C19001D_011EA,state
0400000US16,6115,1022,420,256,0,267,1536,665,746,516,996,569,721,387,370,269,878,503,266,247,182,189,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,188412,4596,15050,1719,5319,1262,14997,1893,11716,1842,22699,2744,32160,3034,27240,2387,31131,2607,15253,1600,12847,1581,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,32239,1954,3647,1001,1615,694,4081,1092,3330,873,2574,723,5498,1014,3915,1103,4417,956,1365,541,1797,542,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,15675,1361,1080,538,682,536,1564,682,1420,565,1802,640,3924,816,2435,791,1511,625,496,281,761,424,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,20371,1364,1640,580,564,349,1052,437,1890,762,3396,805,4926,1028,2686,650,2575,743,772,362,870,397,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,15279,1590,1769,642,370,343,1789,586,1364,627,1048,482,2711,889,1351,785,2084,783,730,581,2063,810,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,21439,1628,1983,753,1233,730,2257,753,1678,527,3400,1000,4019,874,2299,636,2195,670,987,416,1388,642,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,4117,866,393,340,196,162,618,344,592,378,308,310,353,226,519,515,984,447,92,133,62,84,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,102293,2641,6371,1248,2381,675,4432,1241,5370,1212,9504,1372,17367,1959,13170,1905,20169,2190,12965,1513,10564,1346,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,113678,3926,10975,1639,5109,1132,6877,1234,7057,1462,10362,1713,21892,2546,14526,1500,16125,1973,9483,1502,11272,1837,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,73093,2262,5426,1042,2415,574,5508,1204,4927,896,7762,1224,12786,1657,11126,1311,12565,1673,5236,1191,5342,960,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,58331,3174,4901,1023,2727,1082,5231,1057,4336,1193,6974,1294,11196,2042,7696,1283,8038,1506,4836,1042,2396,714,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,8859,1404,898,549,439,353,816,534,1011,508,1334,658,1802,686,861,487,1201,629,127,186,370,276,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,29086,2351,3563,988,1238,424,2407,873,1673,731,4158,1072,5566,908,2458,737,4951,1094,941,381,2131,618,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,8290,1129,1079,462,41,70,611,369,990,667,1078,537,1672,656,906,405,1023,662,434,283,456,330,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,65394,2745,4298,1166,2386,849,6761,1179,6616,1450,9387,1567,13253,1765,8404,1323,9115,1573,2539,783,2635,851,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,7520,842,679,379,0,257,248,195,583,400,889,368,1294,552,1352,518,1000,472,728,350,747,318,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,220600,3544,9355,1359,6281,1387,11176,1635,10619,1743,14351,1800,33311,2858,30745,3213,44838,2998,28156,2237,31768,2558,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,8727,1232,1112,652,400,261,1115,676,723,445,858,423,1058,531,1148,508,1402,617,776,532,135,155,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,444780,6081,36340,2887,20305,2506,44228,4005,38533,3376,56150,3488,69445,3987,50306,3626,63799,4504,31341,3017,34333,2330,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,63510,3420,3978,1093,2684,951,6992,1714,5517,1420,9816,1628,9467,1565,8875,1452,8759,1398,4469,999,2953,874,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,63828,2283,6736,1334,2049,759,4445,1019,3918,857,9148,1419,11437,1789,8039,1220,9702,1431,3749,917,4605,940,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,19624,1406,1620,536,1563,778,1982,651,2179,846,2409,782,4856,864,1749,575,1572,623,482,298,1212,423,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,46251,2277,3361,695,2443,763,4975,1029,3571,967,4620,1040,9741,1234,4703,892,7181,1342,3116,880,2540,870,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,110094,3289,11568,1532,3960,935,8878,1407,9051,1327,13556,1706,18916,1786,12962,1799,14551,1619,8218,1178,8434,1332,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,8274,1137,825,460,410,339,875,566,923,500,706,314,1738,620,742,355,1120,599,389,273,546,408,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,19533,1605,1226,588,942,604,1914,800,1581,752,3347,1113,4701,1063,2823,783,2121,785,546,267,332,238,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,28250,1900,1638,569,873,417,2753,933,2265,718,3766,967,5929,1327,3539,981,4119,911,1880,656,1488,592,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,306514,5328,24464,2718,12726,2022,26074,2898,25911,2579,33714,3138,50597,2940,38836,2774,53175,3829,20225,2038,20792,2124,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,16800,1251,2152,701,907,468,1959,616,1187,597,2232,711,2970,808,2000,700,1843,671,1140,478,410,241,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,134659,3784,7351,1344,1854,555,7974,1681,8133,1625,12467,1705,21511,2387,17766,2030,27167,2524,14459,1712,15977,1964,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,157590,3650,11489,1539,5457,1163,12797,1580,12306,1973,18325,2243,25243,2178,22559,2546,27053,2348,12814,1911,9547,1166,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,3446,656,885,508,123,196,243,131,121,129,370,253,484,311,287,242,330,217,109,119,494,318,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,38044,1885,4982,1117,1834,761,4510,1376,2941,708,5524,1255,6245,1252,4639,849,4069,1029,1700,709,1600,521,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,4664,1073,1709,687,217,206,894,443,685,378,382,250,619,329,0,285,158,211,0,285,0,285,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
