GEO_ID,B19001D_001E,B19001D_001M,B19001D_002E,B19001D_002M,B19001D_003E,B19001D_003M,B19001D_004E,B19001D_004M,B19001D_005E,B19001D_005M,B19001D_006E,B19001D_006M,B19001D_007E,B19001D_007M,B19001D_008E,B19001D_008M,B19001D_009E,B19001D_009M,B19001D_010E,B19001D_010M,B19001D_011E,B19001D_011M,B19001D_012E,B19001D_012M,B19001D_013E,B19001D_013M,B19001D_014E,B19001D_014M,B19001D_015E,B19001D_015M,B19001D_016E,B19001D_016M,B19001D_017E,B19001D_017M,NAME,B19001D_001MA,B19001D_001EA,B19001D_002EA,B19001D_002MA,B19001D_003MA,B19001D_003EA,B19001D_004EA,B19001D_004MA,B19001D_005EA,B19001D_005MA,B19001D_006MA,B19001D_006EA,B19001D_007EA,B19001D_007MA,B19001D_008MA,B19001D_008EA,B19001D_009EA,B19001D_009MA,B19001D_010EA,B19001D_010MA,B19001D_011MA,B19001D_011EA,B19001D_012EA,B19001D_012MA,B19001D_013MA,B19001D_013EA,B19001D_014EA,B19001D_014MA,B19001D_015MA,B19001D_015EA,B19001D_016MA,B19001D_016EA,B19001D_017EA,B19001D_017MA,state
0400000US27,58331,3174,4901,1023,2727,1082,2150,804,3081,842,1954,758,2382,856,2339,695,2725,838,1910,637,4649,1146,6547,1409,7696,1283,5039,1154,2999,849,4836,1042,2396,714,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,8859,1404,898,549,439,353,443,452,373,310,338,293,673,430,319,276,575,393,440,381,473,352,1329,664,861,487,1074,622,127,130,127,186,370,276,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,29086,2351,3563,988,1238,424,1148,646,1259,557,621,421,1052,577,1047,444,2104,834,1007,533,1968,684,3598,785,2458,737,2628,736,2323,727,941,381,2131,618,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,8290,1129,1079,462,41,70,251,248,360,294,568,522,422,388,492,405,343,237,243,279,884,515,788,469,906,405,458,331,565,565,434,283,456,330,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,65394,2745,4298,1166,2386,849,2687,735,4074,1001,3299,999,3317,1014,3756,1038,3712,1025,1919,565,5491,1068,7762,1489,8404,1323,5991,1367,3124,869,2539,783,2635,851,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,7520,842,679,379,0,257,222,194,26,41,224,246,359,318,210,213,267,207,412,239,469,406,825,361,1352,518,608,311,392,314,728,350,747,318,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,220600,3544,9355,1359,6281,1387,4658,1158,6518,1379,4395,1134,6224,1289,5074,1287,5096,1233,4181,1129,11982,1687,21329,2206,30745,3213,26715,2417,18123,2047,28156,2237,31768,2558,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,8727,1232,1112,652,400,261,365,302,750,533,219,187,504,404,262,215,481,349,115,125,265,236,793,454,1148,508,998,567,404,294,776,532,135,155,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,444780,6081,36340,2887,20305,2506,21577,2684,22651,2693,19128,2145,19405,2800,20736,2646,18487,1899,16927,1951,29283,2729,40162,3229,50306,3626,38752,3724,25047,2488,31341,3017,34333,2330,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,63510,3420,3978,1093,2684,951,3061,1207,3931,1108,2533,881,2984,970,3069,1008,3359,961,3388,1002,3444,1010,6023,1313,8875,1452,5670,1275,3089,777,4469,999,2953,874,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,63828,2283,6736,1334,2049,759,1757,529,2688,879,1897,630,2021,669,3270,983,2710,943,3168,838,4664,1231,6773,1356,8039,1220,6068,1062,3634,897,3749,917,4605,940,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,19624,1406,1620,536,1563,778,599,325,1383,614,1043,566,1136,590,540,337,1190,587,679,451,2549,776,2307,678,1749,575,999,491,573,340,482,298,1212,423,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,46251,2277,3361,695,2443,763,2571,820,2404,801,1763,618,1808,685,1658,712,1216,548,1746,595,4324,1008,5417,1135,4703,892,4599,1083,2582,883,3116,880,2540,870,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,110094,3289,11568,1532,3960,935,3980,966,4898,1162,4297,1094,4754,1057,4752,1197,4606,1053,4198,982,7933,1479,10983,1552,12962,1799,8954,1363,5597,1036,8218,1178,8434,1332,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,8274,1137,825,460,410,339,656,517,219,241,355,374,568,526,146,146,208,179,352,243,732,439,1006,437,742,355,952,572,168,187,389,273,546,408,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,19533,1605,1226,588,942,604,774,414,1140,644,652,479,929,538,924,492,728,447,1695,866,2180,847,2521,848,2823,783,1822,777,299,241,546,267,332,238,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,28250,1900,1638,569,873,417,1135,656,1618,671,1105,558,1160,433,1116,457,1690,611,960,496,3403,1036,2526,793,3539,981,2690,822,1429,626,1880,656,1488,592,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,306514,5328,24464,2718,12726,2022,10643,1903,15431,1882,12687,1866,13224,1778,10012,1689,13961,2324,9741,1619,21050,2358,29547,2752,38836,2774,32189,2794,20986,2352,20225,2038,20792,2124,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,16800,1251,2152,701,907,468,757,444,1202,550,775,473,412,312,939,508,815,412,478,285,1114,475,1856,706,2000,700,758,368,1085,495,1140,478,410,241,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,134659,3784,7351,1344,1854,555,3488,1182,4486,1165,3950,1252,4183,908,3657,853,5443,1154,3367,884,8908,1544,12603,1992,17766,2030,17422,1769,9745,1724,14459,1712,15977,1964,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,157590,3650,11489,1539,5457,1163,5235,1031,7562,1365,5475,1280,6831,1326,6199,1461,6133,1152,5993,1148,10536,1652,14707,1659,22559,2546,15437,1738,11616,1726,12814,1911,9547,1166,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,3446,656,885,508,123,196,60,103,183,142,95,108,26,55,134,124,184,170,52,88,330,267,154,156,287,242,182,180,148,153,109,119,494,318,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,38044,1885,4982,1117,1834,761,1647,805,2863,1051,1744,677,1197,478,1995,704,1832,613,1697,746,3420,1058,2825,756,4639,849,2603,752,1466,739,1700,709,1600,521,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,4664,1073,1709,687,217,206,536,380,358,275,452,284,233,222,213,210,0,285,169,141,362,271,257,220,0,285,158,211,0,285,0,285,0,285,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
