GEO_ID,C20005B_001E,C20005B_001M,C20005B_002E,C20005B_002M,C20005B_003E,C20005B_003M,C20005B_004E,C20005B_004M,C20005B_005E,C20005B_005M,C20005B_006E,C20005B_006M,C20005B_007E,C20005B_007M,C20005B_008E,C20005B_008M,C20005B_009E,C20005B_009M,C20005B_010E,C20005B_010M,C20005B_011E,C20005B_011M,C20005B_012E,C20005B_012M,C20005B_013E,C20005B_013M,C20005B_014E,C20005B_014M,C20005B_015E,C20005B_015M,C20005B_016E,C20005B_016M,C20005B_017E,C20005B_017M,C20005B_018E,C20005B_018M,C20005B_019E,C20005B_019M,C20005B_020E,C20005B_020M,C20005B_021E,C20005B_021M,C20005B_022E,C20005B_022M,C20005B_023E,C20005B_023M,C20005B_024E,C20005B_024M,C20005B_025E,C20005B_025M,C20005B_026E,C20005B_026M,C20005B_027E,C20005B_027M,C20005B_028E,C20005B_028M,C20005B_029E,C20005B_029M,C20005B_030E,C20005B_030M,C20005B_031E,C20005B_031M,C20005B_032E,C20005B_032M,C20005B_033E,C20005B_033M,C20005B_034E,C20005B_034M,C20005B_035E,C20005B_035M,C20005B_036E,C20005B_036M,C20005B_037E,C20005B_037M,C20005B_038E,C20005B_038M,C20005B_039E,C20005B_039M,NAME,C20005B_001EA,C20005B_001MA,C20005B_002MA,C20005B_002EA,C20005B_003EA,C20005B_003MA,C20005B_004EA,C20005B_004MA,C20005B_005MA,C20005B_005EA,C20005B_006EA,C20005B_006MA,C20005B_007EA,C20005B_007MA,C20005B_008EA,C20005B_008MA,C20005B_009EA,C20005B_009MA,C20005B_010EA,C20005B_010MA,C20005B_011MA,C20005B_011EA,C20005B_012MA,C20005B_012EA,C20005B_013MA,C20005B_013EA,C20005B_014EA,C20005B_014MA,C20005B_015EA,C20005B_015MA,C20005B_016EA,C20005B_016MA,C20005B_017MA,C20005B_017EA,C20005B_018MA,C20005B_018EA,C20005B_019MA,C20005B_019EA,C20005B_020MA,C20005B_020EA,C20005B_021EA,C20005B_021MA,C20005B_022EA,C20005B_022MA,C20005B_023MA,C20005B_023EA,C20005B_024EA,C20005B_024MA,C20005B_025EA,C20005B_025MA,C20005B_026EA,C20005B_026MA,C20005B_027EA,C20005B_027MA,C20005B_028MA,C20005B_028EA,C20005B_029MA,C20005B_029EA,C20005B_030EA,C20005B_030MA,C20005B_031EA,C20005B_031MA,C20005B_032EA,C20005B_032MA,C20005B_033MA,C20005B_033EA,C20005B_034MA,C20005B_034EA,C20005B_035MA,C20005B_035EA,C20005B_036EA,C20005B_036MA,C20005B_037MA,C20005B_037EA,C20005B_038EA,C20005B_038MA,C20005B_039MA,C20005B_039EA,state
0400000US13,2223297,6833,1011950,3959,379881,8475,0,300,379881,8475,9399,1701,51380,4654,78992,5670,122117,5489,75871,4686,42122,3287,632069,9222,403282,8302,228787,8416,121101,6727,54639,3876,20745,2783,20430,2439,7701,1771,4171,1227,1211347,4808,454682,9383,0,300,454682,9383,14906,2145,82650,5637,112052,7117,138926,7573,74238,4942,31910,3117,756665,9165,469537,8786,287128,8950,150977,6321,77798,5043,29406,2733,18407,2489,8456,1413,2084,865,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1404363,7249,635997,4691,190788,6353,0,267,190788,6353,3663,1178,17699,2480,32025,3164,59584,4865,50147,3764,27670,2559,445209,7214,307713,7447,137496,6517,74137,4594,29853,2840,14726,2202,10933,2117,5586,1306,2261,950,768366,4760,243688,6409,0,267,243688,6409,6523,1389,34649,2909,49689,4041,78036,4059,48877,3707,25914,2589,524678,6660,333509,7091,191169,6867,97864,4743,47113,3337,21214,2693,14829,1973,7176,1636,2973,766,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,431160,4375,200848,3286,62919,3850,0,267,62919,3850,1378,552,8067,1665,11393,1752,21750,2201,13323,2220,7008,1474,137929,4743,87949,4513,49980,3363,27353,2281,12150,2318,4858,1096,3286,774,1821,710,512,423,230312,3051,76218,3704,0,267,76218,3704,2015,849,13808,1788,21170,2307,24761,2257,10782,1799,3682,1139,154094,4097,91256,4055,62838,3769,35970,2939,14972,2108,5985,1359,3922,1109,810,392,1179,651,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,63969,2835,32185,2033,11276,1490,0,228,11276,1490,346,241,1554,640,3473,1054,4130,1157,1354,432,419,309,20909,2145,9449,1495,11460,1640,7658,1612,1927,656,797,467,490,376,304,250,284,287,31784,1934,9549,1229,0,228,9549,1229,365,261,2168,885,2929,838,3280,990,512,313,295,329,22235,2160,11833,1549,10402,1662,7107,1420,1970,745,635,469,594,410,96,122,0,228,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,122434,2849,62304,2245,24357,2446,0,248,24357,2446,445,290,3650,1067,3974,1153,9232,1820,4630,1275,2426,907,37947,2587,22436,2166,15511,1837,9145,1652,3368,1116,1436,782,1250,633,261,221,51,88,60130,1975,20973,1872,0,248,20973,1872,1767,857,2748,878,5920,1187,6708,1371,2742,672,1088,528,39157,2706,22387,1895,16770,2102,9823,1546,4831,1287,1166,520,742,465,112,138,96,115,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,253858,3887,122398,3044,45923,3417,0,271,45923,3417,2587,949,11185,1940,10117,2162,12866,2034,5709,1153,3459,945,76475,3927,44878,3204,31597,2800,18309,2132,6904,1493,2494,703,2966,987,791,467,133,159,131460,2743,44947,3131,0,271,44947,3131,1360,670,8597,1604,11576,1907,16654,2331,3609,1015,3151,1059,86513,3039,52119,2760,34394,2798,19154,2010,8842,1602,3451,1055,1909,757,906,536,132,139,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1077831,5583,501502,4070,174033,6270,0,281,174033,6270,3645,1142,33148,3422,37244,3450,52920,3543,29702,3245,17374,2361,327469,6369,218373,6193,109096,5126,59043,4249,25433,2716,10033,1826,8274,1347,4132,1073,2181,905,576329,3312,208589,6000,0,281,208589,6000,10239,1928,67345,3964,52032,3493,52468,2743,20668,2595,5837,1226,367740,6256,218057,6014,149683,5468,81878,4862,40314,3094,13351,2102,10154,1926,3394,952,592,346,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1319069,4851,598762,3081,271086,6078,57,101,271029,6063,4472,1191,16108,2336,36014,3699,84988,5140,68387,4435,61060,3845,327676,6356,196426,5605,131250,6127,67234,4489,26345,2889,14489,2419,14682,2020,4973,1143,3527,942,720307,3944,330402,6992,0,289,330402,6992,5429,1195,23309,2719,47214,4345,108268,5642,79202,5049,66980,3913,389905,8026,228422,8025,161483,6290,77190,4422,37583,3187,18012,2515,14398,2298,10187,1570,4113,1108,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,336253,5022,160788,3491,61528,3785,0,285,61528,3785,1088,791,3739,1149,10755,1978,22255,2576,13619,1991,10072,1722,99260,3901,54130,3174,45130,3356,26005,2670,8981,1856,4437,1104,3436,1050,985,478,1286,585,175465,3567,60000,3715,0,285,60000,3715,1261,496,4730,1384,10854,1779,24185,2810,11719,2027,7251,1796,115465,4425,57842,3369,57623,3788,29292,2829,12906,1443,8194,1566,4875,1195,1412,637,944,606,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1054530,5204,489410,4049,119964,6271,0,244,119964,6271,3543,1005,18319,2702,19613,2573,33968,3003,26850,2608,17671,2123,369446,6766,256065,6271,113381,5301,66950,3882,21493,2587,11933,2386,7057,1363,4350,1060,1598,598,565120,3461,155695,4969,0,244,155695,4969,5610,1181,22995,2306,29952,2834,50258,3127,33550,3186,13330,1879,409425,5029,269709,5817,139716,5850,79057,4520,30390,2910,14540,1944,9264,1556,4631,1004,1834,734,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,186216,3939,96372,2413,34148,2271,0,211,34148,2271,1236,661,4313,1194,7148,1209,13219,1819,4865,1100,3367,844,62224,2976,31898,2637,30326,2471,16231,1975,7718,1484,3277,994,2196,829,515,366,389,296,89844,2556,26173,2235,0,211,26173,2235,633,376,4430,1238,7530,1554,8465,1345,4046,935,1069,514,63671,3282,32095,2533,31576,2634,15370,2150,9706,1691,3113,829,2142,733,564,496,681,634,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,814782,5206,373279,3641,127723,4784,31,57,127692,4780,5882,1477,27600,3206,32539,3403,40943,3489,15011,1973,5717,1401,245556,5494,171532,5013,74024,4135,44477,3374,18883,2649,5563,1460,3236,921,1521,664,344,282,441503,3038,144463,5231,0,287,144463,5231,4949,1273,50055,4248,39408,2974,35877,2651,9960,1814,4214,1104,297040,6328,201638,6285,95402,4936,57652,4004,25284,2424,7012,1686,4281,1183,1089,587,84,93,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,528125,5719,243148,3767,82840,3509,0,259,82840,3509,2872,1029,11596,2150,18934,2190,27389,2694,14197,2341,7852,1532,160308,4774,100843,4877,59465,3612,36222,2930,13227,1706,5883,1488,3315,1040,393,275,425,375,284977,3239,103986,4600,0,259,103986,4600,3055,1091,17991,2614,28933,3034,34237,2965,15604,2493,4166,1096,180991,4667,107671,4240,73320,4030,41247,3585,18933,2596,6291,1316,4548,1227,1626,765,675,443,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,57616,2042,29257,1348,10572,1607,0,228,10572,1607,552,469,1454,600,3047,1081,3493,811,1340,504,686,413,18685,1438,10376,1448,8309,1202,4692,948,1820,644,1247,556,331,233,176,277,43,77,28359,1294,11595,1395,0,228,11595,1395,377,309,1871,704,4511,1106,3614,955,801,418,421,325,16764,1515,9126,1178,7638,1179,5203,1132,1600,592,294,298,457,352,84,99,0,228,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,164832,3406,82747,2149,32183,2966,26,44,32157,2966,975,650,3012,1052,8647,2154,10663,2053,4200,1089,4660,1519,50564,3254,32972,3202,17592,2007,7214,1457,4360,1309,2641,1055,1982,773,486,445,909,535,82085,2362,26961,2450,62,105,26899,2466,698,418,2780,1099,6049,1167,10643,1710,3826,1158,2903,1166,55124,2234,33292,2245,21832,2255,9948,1833,5342,1435,3495,1289,2062,716,767,567,218,221,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
