GEO_ID,C20005F_001E,C20005F_001M,C20005F_002E,C20005F_002M,C20005F_003E,C20005F_003M,C20005F_004E,C20005F_004M,C20005F_005E,C20005F_005M,C20005F_006E,C20005F_006M,C20005F_007E,C20005F_007M,C20005F_008E,C20005F_008M,C20005F_009E,C20005F_009M,C20005F_010E,C20005F_010M,C20005F_011E,C20005F_011M,C20005F_012E,C20005F_012M,C20005F_013E,C20005F_013M,C20005F_014E,C20005F_014M,C20005F_015E,C20005F_015M,C20005F_016E,C20005F_016M,C20005F_017E,C20005F_017M,C20005F_018E,C20005F_018M,C20005F_019E,C20005F_019M,C20005F_020E,C20005F_020M,C20005F_021E,C20005F_021M,C20005F_022E,C20005F_022M,C20005F_023E,C20005F_023M,C20005F_024E,C20005F_024M,C20005F_025E,C20005F_025M,C20005F_026E,C20005F_026M,C20005F_027E,C20005F_027M,C20005F_028E,C20005F_028M,C20005F_029E,C20005F_029M,C20005F_030E,C20005F_030M,C20005F_031E,C20005F_031M,C20005F_032E,C20005F_032M,C20005F_033E,C20005F_033M,C20005F_034E,C20005F_034M,C20005F_035E,C20005F_035M,C20005F_036E,C20005F_036M,C20005F_037E,C20005F_037M,C20005F_038E,C20005F_038M,C20005F_039E,C20005F_039M,NAME,C20005F_001EA,C20005F_001MA,C20005F_002EA,C20005F_002MA,C20005F_003EA,C20005F_003MA,C20005F_004MA,C20005F_004EA,C20005F_005MA,C20005F_005EA,C20005F_006MA,C20005F_006EA,C20005F_007MA,C20005F_007EA,C20005F_008MA,C20005F_008EA,C20005F_009MA,C20005F_009EA,C20005F_010EA,C20005F_010MA,C20005F_011MA,C20005F_011EA,C20005F_012EA,C20005F_012MA,C20005F_013MA,C20005F_013EA,C20005F_014EA,C20005F_014MA,C20005F_015MA,C20005F_015EA,C20005F_016MA,C20005F_016EA,C20005F_017MA,C20005F_017EA,C20005F_018EA,C20005F_018MA,C20005F_019EA,C20005F_019MA,C20005F_020EA,C20005F_020MA,C20005F_021MA,C20005F_021EA,C20005F_022EA,C20005F_022MA,C20005F_023MA,C20005F_023EA,C20005F_024EA,C20005F_024MA,C20005F_025EA,C20005F_025MA,C20005F_026MA,C20005F_026EA,C20005F_027MA,C20005F_027EA,C20005F_028EA,C20005F_028MA,C20005F_029EA,C20005F_029MA,C20005F_030EA,C20005F_030MA,C20005F_031MA,C20005F_031EA,C20005F_032MA,C20005F_032EA,C20005F_033EA,C20005F_033MA,C20005F_034MA,C20005F_034EA,C20005F_035EA,C20005F_035MA,C20005F_036EA,C20005F_036MA,C20005F_037MA,C20005F_037EA,C20005F_038MA,C20005F_038EA,C20005F_039EA,C20005F_039MA,state
0400000US13,215141,12044,124086,8043,60303,4978,0,300,60303,4978,1240,638,21571,3039,19143,3137,12825,2377,2976,1347,2548,1232,63783,6044,16917,2938,46866,4977,20905,3572,15885,2940,7116,2504,2029,970,821,745,110,134,91055,5385,24216,3083,0,300,24216,3083,2430,1192,7616,1866,6137,1668,4481,1206,2098,999,1454,918,66839,5001,42646,4652,24193,2772,14829,1990,7562,1732,1410,568,392,349,0,300,0,300,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,22944,3295,11057,1649,5754,1187,0,267,5754,1187,46,81,960,505,1954,692,2312,747,304,230,178,148,5303,1139,1711,618,3592,1016,2530,918,564,395,307,298,122,191,69,93,0,267,11887,2117,4612,1289,0,267,4612,1289,363,309,1314,585,2041,860,673,470,221,169,0,267,7275,1369,4042,1038,3233,879,2618,794,186,152,374,329,55,97,0,267,0,267,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,548233,18394,284274,11047,140620,7706,0,267,140620,7706,2107,1155,29885,4628,35437,3819,46671,4582,18439,2409,8081,1550,143654,7932,60321,5065,83333,5516,32830,3561,26926,3205,11798,2121,8836,1817,1804,570,1139,666,263959,9102,88536,5146,0,267,88536,5146,2391,1079,24253,3164,25610,3257,24798,2919,8815,1783,2669,790,175423,8080,111626,6343,63797,4354,32973,3210,20208,2386,6798,1715,2741,930,956,463,121,143,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,86568,6087,46485,4163,21152,2606,0,267,21152,2606,471,389,2637,857,7259,1946,7702,1414,2526,854,557,329,25333,3193,9788,2100,15545,2309,5997,1359,6246,1616,1321,761,1655,833,125,138,201,235,40083,3090,11728,1972,0,267,11728,1972,362,264,3185,1038,4269,1184,2965,923,434,339,513,372,28355,2590,17212,2227,11143,2025,6943,1576,1880,914,1231,569,847,473,242,247,0,267,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,31947,3333,18240,2352,9698,1711,0,228,9698,1711,418,356,2810,1433,1684,619,3643,972,944,420,199,191,8542,1715,2602,939,5940,1428,3296,1139,1408,665,670,443,566,333,0,228,0,228,13707,1650,5010,1324,0,228,5010,1324,97,123,518,443,2256,892,1828,820,300,419,11,18,8697,1878,5072,1327,3625,948,1790,618,1178,580,434,300,0,228,223,212,0,228,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,48203,4412,25821,3033,11332,1786,0,248,11332,1786,523,319,2788,1135,1949,828,3748,1038,1695,732,629,519,14489,2455,4821,1348,9668,1816,4412,1140,3038,965,1152,703,813,547,215,235,38,60,22382,2174,6569,1280,0,248,6569,1280,500,388,1815,737,2146,837,1187,602,801,459,120,133,15813,2077,9118,1727,6695,1385,4144,1192,1400,615,476,363,542,469,133,151,0,248,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,28281,3663,17841,2598,10190,2085,0,271,10190,2085,622,358,3635,1426,4068,1407,1463,683,302,195,100,165,7651,1827,1921,831,5730,1645,3378,1158,1681,745,196,156,418,380,57,76,0,271,10440,1860,3957,1107,0,271,3957,1107,82,159,1378,608,1308,790,1093,567,0,271,96,144,6483,1414,4153,1213,2330,696,1293,590,782,457,199,257,56,83,0,271,0,271,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,43134,4398,24232,2944,13109,2118,0,281,13109,2118,276,300,1769,669,4744,1411,3573,1444,1288,639,1459,773,11123,2045,4407,1218,6716,1651,2331,848,1425,831,921,571,1487,786,430,381,122,146,18902,2417,5476,1212,0,281,5476,1212,262,305,2302,845,1265,643,600,327,489,443,558,432,13426,2180,9636,1789,3790,989,2400,795,1058,581,95,152,172,173,65,109,0,281,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,132059,9073,72951,5279,37434,4272,0,289,37434,4272,264,208,6481,1577,11907,2248,12084,2327,4298,1284,2400,773,35517,3773,8291,1724,27226,3234,10719,2161,9278,2097,3471,1146,2864,1099,765,614,129,140,59108,4549,24016,3249,0,289,24016,3249,730,605,6536,1633,7019,1751,6971,2002,1811,832,949,428,35092,3819,16574,2580,18518,2450,11615,1967,4423,1421,1974,879,276,241,230,198,0,289,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,183887,7821,90859,5533,35057,4058,0,285,35057,4058,597,497,4535,1366,7294,1800,13465,2263,6431,1956,2735,1027,55802,4197,28931,2829,26871,2849,12579,1915,6398,1958,4396,1152,2776,822,462,491,260,293,93028,4178,27457,2850,0,285,27457,2850,1128,595,5699,1400,6525,1535,8153,1701,4360,1439,1592,834,65571,4180,36667,3452,28904,2693,14694,2051,8480,1883,3236,925,1808,869,627,385,59,97,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,77292,6139,40811,3595,17582,2222,0,244,17582,2222,899,469,2948,1069,3180,770,7661,1507,1901,699,993,443,23229,2698,9426,1520,13803,2244,6439,1652,4405,1166,1021,483,1040,467,735,428,163,165,36481,3538,11635,1914,0,244,11635,1914,721,400,1926,826,3637,1045,4233,1114,831,458,287,247,24846,2861,12794,2194,12052,1746,7048,1288,2711,870,1145,584,483,348,616,429,49,82,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,43749,3781,24163,2274,10593,1587,0,211,10593,1587,576,515,2184,972,3969,1209,2079,699,880,448,905,540,13570,2075,4385,1046,9185,1683,4999,1114,1918,772,1773,779,387,317,45,76,63,107,19586,2187,6827,1366,0,211,6827,1366,185,154,2096,831,1628,822,2246,992,454,340,218,200,12759,1911,6558,1251,6201,1245,2486,745,2652,911,738,430,256,214,69,115,0,211,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,40565,4180,21886,2292,10070,1700,0,259,10070,1700,262,327,1789,704,3079,1005,3459,969,1239,551,242,201,11816,1934,5043,1683,6773,1302,3194,1019,1363,609,1656,654,325,350,94,159,141,167,18679,2440,5151,1166,0,259,5151,1166,437,438,1623,666,1338,672,1314,633,393,316,46,71,13528,2023,8129,1752,5399,1296,3340,1148,1546,802,513,353,0,259,0,259,0,259,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,23192,3116,12066,1883,6870,1487,0,228,6870,1487,71,98,1395,625,1929,949,2329,797,849,626,297,311,5196,1402,1839,544,3357,1111,1336,561,1529,691,157,140,259,178,76,143,0,228,11126,1616,4617,968,0,228,4617,968,0,228,1712,752,1814,641,940,566,43,79,108,128,6509,1309,2928,786,3581,900,1977,740,1438,530,166,164,0,228,0,228,0,228,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,117874,8568,59936,5236,27092,3640,0,309,27092,3640,819,480,4392,1648,6681,1706,10166,1958,3076,1054,1958,919,32844,3747,13847,2057,18997,2730,7774,1570,4161,1163,3127,1095,2569,1143,855,461,511,477,57938,4474,22553,2809,0,309,22553,2809,441,350,5193,1443,7736,1501,7094,1772,1517,855,572,414,35385,3334,22305,2667,13080,1797,6170,1479,3603,974,1820,769,829,449,658,447,0,309,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,394191,16727,204533,10537,107922,6879,0,281,107922,6879,3340,1696,22404,3011,30142,3412,28507,3321,14591,2333,8938,1734,96611,6266,45438,4308,51173,5274,20198,3098,17281,3015,6143,1492,5533,1414,1449,685,569,398,189658,8843,71892,5145,0,281,71892,5145,2110,911,21896,2918,20833,3224,13296,1926,8262,1651,5495,1266,117766,7515,71781,6093,45985,4476,22398,2952,13236,2292,5582,1438,2772,881,1313,765,684,362,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
