GEO_ID,B23002B_001E,B23002B_001M,B23002B_002E,B23002B_002M,B23002B_003E,B23002B_003M,B23002B_004E,B23002B_004M,B23002B_005E,B23002B_005M,B23002B_006E,B23002B_006M,B23002B_007E,B23002B_007M,B23002B_008E,B23002B_008M,B23002B_009E,B23002B_009M,B23002B_010E,B23002B_010M,B23002B_011E,B23002B_011M,B23002B_012E,B23002B_012M,B23002B_013E,B23002B_013M,B23002B_014E,B23002B_014M,B23002B_015E,B23002B_015M,B23002B_016E,B23002B_016M,B23002B_017E,B23002B_017M,B23002B_018E,B23002B_018M,B23002B_019E,B23002B_019M,B23002B_020E,B23002B_020M,B23002B_021E,B23002B_021M,B23002B_022E,B23002B_022M,B23002B_023E,B23002B_023M,B23002B_024E,B23002B_024M,B23002B_025E,B23002B_025M,B23002B_026E,B23002B_026M,B23002B_027E,B23002B_027M,B23002B_028E,B23002B_028M,B23002B_029E,B23002B_029M,B23002B_030E,B23002B_030M,B23002B_031E,B23002B_031M,B23002B_032E,B23002B_032M,B23002B_033E,B23002B_033M,B23002B_034E,B23002B_034M,B23002B_035E,B23002B_035M,B23002B_036E,B23002B_036M,B23002B_037E,B23002B_037M,B23002B_038E,B23002B_038M,B23002B_039E,B23002B_039M,B23002B_040E,B23002B_040M,B23002B_041E,B23002B_041M,B23002B_042E,B23002B_042M,B23002B_043E,B23002B_043M,B23002B_044E,B23002B_044M,B23002B_045E,B23002B_045M,B23002B_046E,B23002B_046M,B23002B_047E,B23002B_047M,B23002B_048E,B23002B_048M,B23002B_049E,B23002B_049M,B23002B_050E,B23002B_050M,B23002B_051E,B23002B_051M,B23002B_052E,B23002B_052M,B23002B_053E,B23002B_053M,B23002B_054E,B23002B_054M,B23002B_055E,B23002B_055M,B23002B_056E,B23002B_056M,B23002B_057E,B23002B_057M,B23002B_058E,B23002B_058M,B23002B_059E,B23002B_059M,B23002B_060E,B23002B_060M,B23002B_061E,B23002B_061M,B23002B_062E,B23002B_062M,B23002B_063E,B23002B_063M,B23002B_064E,B23002B_064M,B23002B_065E,B23002B_065M,B23002B_066E,B23002B_066M,B23002B_067E,B23002B_067M,B23002B_068E,B23002B_068M,B23002B_069E,B23002B_069M,B23002B_070E,B23002B_070M,B23002B_071E,B23002B_071M,B23002B_072E,B23002B_072M,B23002B_073E,B23002B_073M,B23002B_074E,B23002B_074M,B23002B_075E,B23002B_075M,B23002B_076E,B23002B_076M,B23002B_077E,B23002B_077M,B23002B_078E,B23002B_078M,B23002B_079E,B23002B_079M,NAME,B23002B_001EA,B23002B_001MA,B23002B_002MA,B23002B_002EA,B23002B_003EA,B23002B_003MA,B23002B_004MA,B23002B_004EA,B23002B_005EA,B23002B_005MA,B23002B_006MA,B23002B_006EA,B23002B_007MA,B23002B_007EA,B23002B_008EA,B23002B_008MA,B23002B_009EA,B23002B_009MA,B23002B_010EA,B23002B_010MA,B23002B_011EA,B23002B_011MA,B23002B_012EA,B23002B_012MA,B23002B_013MA,B23002B_013EA,B23002B_014MA,B23002B_014EA,B23002B_015EA,B23002B_015MA,B23002B_016MA,B23002B_016EA,B23002B_017MA,B23002B_017EA,B23002B_018EA,B23002B_018MA,B23002B_019MA,B23002B_019EA,B23002B_020EA,B23002B_020MA,B23002B_021EA,B23002B_021MA,B23002B_022EA,B23002B_022MA,B23002B_023MA,B23002B_023EA,B23002B_024MA,B23002B_024EA,B23002B_025MA,B23002B_025EA,B23002B_026EA,B23002B_026MA,B23002B_027EA,B23002B_027MA,B23002B_028MA,B23002B_028EA,B23002B_029EA,B23002B_029MA,B23002B_030MA,B23002B_030EA,B23002B_031EA,B23002B_031MA,B23002B_032EA,B23002B_032MA,B23002B_033MA,B23002B_033EA,B23002B_034EA,B23002B_034MA,B23002B_035MA,B23002B_035EA,B23002B_036MA,B23002B_036EA,B23002B_037EA,B23002B_037MA,B23002B_038EA,B23002B_038MA,B23002B_039MA,B23002B_039EA,B23002B_040MA,B23002B_040EA,B23002B_041EA,B23002B_041MA,B23002B_042EA,B23002B_042MA,B23002B_043EA,B23002B_043MA,B23002B_044MA,B23002B_044EA,B23002B_045EA,B23002B_045MA,B23002B_046MA,B23002B_046EA,B23002B_047MA,B23002B_047EA,B23002B_048EA,B23002B_048MA,B23002B_049MA,B23002B_049EA,B23002B_050EA,B23002B_050MA,B23002B_051MA,B23002B_051EA,B23002B_052EA,B23002B_052MA,B23002B_053MA,B23002B_053EA,B23002B_054EA,B23002B_054MA,B23002B_055EA,B23002B_055MA,B23002B_056MA,B23002B_056EA,B23002B_057MA,B23002B_057EA,B23002B_058EA,B23002B_058MA,B23002B_059MA,B23002B_059EA,B23002B_060MA,B23002B_060EA,B23002B_061EA,B23002B_061MA,B23002B_062MA,B23002B_062EA,B23002B_063MA,B23002B_063EA,B23002B_064EA,B23002B_064MA,B23002B_065EA,B23002B_065MA,B23002B_066EA,B23002B_066MA,B23002B_067EA,B23002B_067MA,B23002B_068MA,B23002B_068EA,B23002B_069EA,B23002B_069MA,B23002B_070EA,B23002B_070MA,B23002B_071EA,B23002B_071MA,B23002B_072MA,B23002B_072EA,B23002B_073MA,B23002B_073EA,B23002B_074EA,B23002B_074MA,B23002B_075MA,B23002B_075EA,B23002B_076EA,B23002B_076MA,B23002B_077EA,B23002B_077MA,B23002B_078MA,B23002B_078EA,B23002B_079EA,B23002B_079MA,state
0400000US13,2223297,6833,1011950,3959,108514,4463,34237,2665,542,304,33695,2643,14939,2288,18756,2311,74277,4099,113133,3758,74759,4555,1461,528,73298,4512,46358,3445,26940,3298,38374,3713,582758,4863,456278,6421,4667,1712,451611,6259,368146,7292,83465,5950,126480,5117,127043,2188,72543,3426,65,107,72478,3427,63205,3028,9273,1938,54500,3004,34068,2350,8564,1532,7515,1492,1049,419,25504,2242,46434,2835,5661,1157,5203,1150,458,276,40773,2799,1211347,4808,106212,3732,33811,3419,26,37,33785,3416,17108,2459,16677,2595,72401,4252,115746,3352,82062,3426,72,92,81990,3422,59198,3976,22792,2470,33684,3218,697644,3995,564946,7836,2240,1082,562706,7798,485742,7746,76964,4848,132698,6908,159796,2060,88479,3719,209,266,88270,3738,78954,3717,9316,1729,71317,3393,44761,2393,9609,1435,8835,1389,774,468,35152,2292,87188,2867,4357,1088,3904,1007,453,333,82831,2896,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1404363,7249,635997,4691,71127,2960,18881,2235,47,77,18834,2219,8593,1640,10241,1573,52246,3349,70387,2217,44547,2920,375,411,44172,2834,29350,2925,14822,1957,25840,2537,341380,3038,246340,5015,366,249,245974,5021,188971,5704,57003,3971,95040,4762,83655,1537,45679,3091,0,267,45679,3091,38273,2967,7406,1233,37976,2597,25609,1598,6115,1087,5844,1070,271,234,19494,1697,43839,1768,4193,929,4001,916,192,236,39646,1804,768366,4760,67427,3030,23299,2929,47,77,23252,2946,10171,1819,13081,2280,44128,3264,73716,2671,50366,3043,46,78,50320,3036,35459,3146,14861,2294,23350,2818,408228,3219,320860,5527,348,273,320512,5461,263035,5798,57477,3628,87368,4628,107824,1310,60284,2729,0,267,60284,2729,53120,2922,7164,1323,47540,2410,34512,2161,7144,1236,6525,1212,619,326,27368,1991,76659,2064,4688,1002,4407,993,281,188,71971,2137,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,431160,4375,200848,3286,21221,1948,6117,1224,0,267,6117,1224,2663,810,3454,859,15104,1893,22568,1370,14212,1417,0,267,14212,1417,9978,1376,4234,900,8356,1095,113288,2383,79982,3384,136,170,79846,3383,61723,3455,18123,2235,33306,3228,24594,989,14591,1373,0,267,14591,1373,11584,1422,3007,854,10003,1181,6443,906,1698,596,1581,561,117,187,4745,903,12734,978,1381,446,1281,447,100,119,11353,974,230312,3051,20620,1722,6446,1143,0,267,6446,1143,2928,890,3518,856,14174,1751,23979,1502,17802,1555,0,267,17802,1555,14062,1577,3740,1056,6177,1233,126883,1990,101452,2892,64,119,101388,2895,84082,3295,17306,2216,25431,2524,29039,901,15439,1491,0,267,15439,1491,13771,1590,1668,692,13600,1450,9056,967,2233,720,2096,725,137,159,6823,957,20735,1134,2053,732,1721,623,332,275,18682,1193,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,63969,2835,32185,2033,3905,1276,1391,692,0,228,1391,692,1095,588,296,419,2514,873,4697,1505,3025,1161,0,228,3025,1161,2504,1047,521,485,1672,952,18761,1499,13934,1480,0,228,13934,1480,12684,1433,1250,468,4827,1003,3325,678,1613,552,0,228,1613,552,1320,511,293,244,1712,619,541,385,93,109,93,109,0,228,448,327,956,481,67,113,67,113,0,228,889,471,31784,1934,4343,1047,2224,786,0,228,2224,786,1435,783,789,436,2119,859,3948,1098,2767,862,0,228,2767,862,1639,638,1128,517,1181,695,17163,1267,13415,1487,62,103,13353,1480,11711,1347,1642,614,3748,1028,3564,704,1861,602,0,228,1861,602,1546,591,315,282,1703,583,613,340,306,251,306,251,0,228,307,238,2153,625,110,140,110,140,0,228,2043,617,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,122434,2849,62304,2245,6484,1201,2453,782,0,248,2453,782,1805,716,648,373,4031,926,6368,1213,4405,1046,292,312,4113,1055,3310,992,803,388,1963,746,36206,1759,26526,2172,1135,586,25391,2070,21154,2203,4237,1112,9680,1644,6946,759,4331,774,0,248,4331,774,3584,783,747,542,2615,850,1777,664,502,349,502,349,0,248,1275,489,4523,653,979,538,913,542,66,116,3544,573,60130,1975,5689,1032,2631,777,0,248,2631,777,1825,722,806,513,3058,887,7150,1026,6522,955,52,88,6470,954,5276,956,1194,535,628,342,31353,1495,25580,1498,241,274,25339,1506,20879,1654,4460,1267,5773,1183,7355,620,4593,821,0,248,4593,821,3729,751,864,435,2762,715,1954,588,603,401,603,401,0,248,1351,460,6629,756,459,346,459,346,0,248,6170,748,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,253858,3887,122398,3044,12349,2282,5601,1904,1454,1543,4147,945,2446,760,1701,749,6748,1268,15436,1671,11655,1576,1357,1059,10298,1306,7179,1293,3119,961,3781,1210,68570,2394,49061,2677,1703,717,47358,2618,39596,2565,7762,1505,19509,2225,15190,1041,8589,1236,0,271,8589,1236,7716,1167,873,407,6601,1138,3786,797,967,496,915,490,52,85,2819,655,7067,878,1452,627,1381,611,71,103,5615,724,131460,2743,10550,1417,5132,1106,0,271,5132,1106,3363,910,1769,719,5418,1132,14043,1234,11077,1281,292,458,10785,1320,7970,1239,2815,936,2966,750,71695,2169,56781,2692,693,478,56088,2671,46185,2721,9903,1673,14914,1876,18710,1276,8851,1172,0,271,8851,1172,7611,1146,1240,467,9859,1276,4432,844,826,322,804,319,22,39,3606,831,12030,1059,544,305,494,293,50,69,11486,1041,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1077831,5583,501502,4070,53052,3384,16683,2337,0,281,16683,2337,8899,1821,7784,1546,36369,3929,61706,2647,38566,2830,364,291,38202,2834,24755,2449,13447,2082,23140,2741,268052,2774,192870,5247,1009,426,191861,5282,161463,5285,30398,2947,75182,4624,69828,1265,34575,2285,0,281,34575,2285,29556,2064,5019,1087,35253,2215,17536,1501,3462,811,3353,809,109,130,14074,1497,31328,1721,4435,1025,4054,949,381,296,26893,1808,576329,3312,47725,2755,17980,2357,124,193,17856,2350,11355,2000,6501,1278,29745,2666,63269,2763,47622,2907,0,281,47622,2907,38077,2770,9545,1861,15647,2686,307638,2887,239604,5125,558,340,239046,5205,212177,5462,26869,2626,68034,4152,81762,1130,43800,2296,0,281,43800,2296,40029,2118,3771,1128,37962,2441,24570,2067,5569,1059,4674,905,895,616,19001,1759,51365,1913,3488,958,3452,970,36,65,47877,1898,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1319069,4851,598762,3081,59150,2260,21816,2161,53,85,21763,2156,10616,1762,11147,1796,37334,2597,60179,1921,44329,2533,240,290,44089,2522,31427,2748,12662,2050,15850,2202,340538,2586,286568,3913,2858,784,283710,3932,248375,4942,35335,3557,53970,3452,78756,966,52248,1952,0,289,52248,1952,47148,2082,5100,1128,26508,1950,24770,1624,7999,1225,7226,1133,773,385,16771,1721,35369,1647,5330,1169,4805,1101,525,290,30039,1568,720307,3944,57139,3027,22212,2580,46,76,22166,2579,13538,1882,8628,2244,34927,2826,64719,1755,49797,2400,356,406,49441,2427,38881,2887,10560,1933,14922,2388,402400,2492,347077,4466,1003,480,346074,4520,314177,5065,31897,3399,55323,4127,103842,1331,67985,2975,77,124,67908,2978,63511,3172,4397,1008,35857,2829,31665,2024,11763,1752,11191,1513,572,519,19902,1602,60542,2097,4732,838,4060,759,672,408,55810,2112,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,336253,5022,160788,3491,17533,1687,6757,1356,0,285,6757,1356,3076,984,3681,881,10776,1592,20570,1992,15162,1882,0,285,15162,1882,10075,1632,5087,1272,5408,1031,90554,2462,76153,3018,523,437,75630,2979,61491,3151,14139,2000,14401,2201,18931,1111,12935,1301,0,285,12935,1301,11313,1248,1622,680,5996,1182,4604,812,1994,547,1870,528,124,145,2610,648,8596,1132,882,428,828,420,54,86,7714,1139,175465,3567,17496,1619,7734,1327,0,285,7734,1327,5644,1262,2090,719,9762,1537,20197,1457,16154,1565,0,285,16154,1565,10867,1589,5287,1322,4043,1301,94679,2344,78502,2876,0,285,78502,2876,69025,3079,9477,1806,16177,1993,21183,854,14379,1283,0,285,14379,1283,12247,1383,2132,825,6804,1191,7109,871,2383,691,2277,668,106,131,4726,853,14801,1113,792,444,792,444,0,285,14009,1092,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1054530,5204,489410,4049,55513,2150,20422,2179,0,244,20422,2179,8671,1477,11751,2075,35091,2578,55991,2050,36963,2791,72,123,36891,2807,20403,2376,16488,2168,19028,2645,258449,3104,180677,4831,50,82,180627,4836,131811,4418,48816,3783,77772,4235,66738,928,26463,2236,0,244,26463,2236,20258,1967,6205,1292,40275,2123,17881,1596,4363,1017,3436,856,927,503,13518,1526,34838,1441,2838,666,2351,621,487,328,32000,1424,565120,3461,52113,2207,21080,2277,0,244,21080,2277,9827,1911,11253,1616,31033,2237,53285,1594,39449,2116,0,244,39449,2116,24154,2348,15295,2263,13836,2111,295683,1880,226621,4156,47,80,226574,4147,174607,4855,51967,3324,69062,3654,83757,1068,40447,2488,0,244,40447,2488,34970,2387,5477,1347,43310,2682,24417,1624,4843,905,4231,825,612,324,19574,1494,55865,1785,2947,875,2467,862,480,303,52918,1767,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,186216,3939,96372,2413,9805,1021,3361,818,0,211,3361,818,1112,411,2249,733,6444,858,12031,1178,7386,1239,0,211,7386,1239,4809,1121,2577,973,4645,1103,60629,1706,47956,2086,0,211,47956,2086,41656,2281,6300,1282,12673,1462,9792,932,5365,1039,0,211,5365,1039,4446,1033,919,524,4427,1077,1492,379,654,407,654,407,0,211,838,415,2623,643,902,531,902,531,0,211,1721,538,89844,2556,8682,1018,3487,944,0,211,3487,944,1887,714,1600,710,5195,924,13564,1440,10351,1355,0,211,10351,1355,7496,1321,2855,959,3213,1086,53147,1489,41535,1811,0,211,41535,1811,35104,1801,6431,1379,11612,1621,8400,832,4570,893,0,211,4570,893,3989,839,581,361,3830,893,2260,577,203,186,203,186,0,211,2057,557,3791,661,288,224,288,224,0,211,3503,674,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,814782,5206,373279,3641,40272,2816,10125,1767,182,269,9943,1698,5012,1298,4931,1272,30147,2290,43744,2463,27824,2500,268,241,27556,2507,18058,2204,9498,1558,15920,1724,203449,2884,145387,3977,667,441,144720,3928,118165,4118,26555,2751,58062,3599,49360,1500,23799,2175,0,287,23799,2175,21960,2035,1839,659,25561,1943,13806,1509,2761,711,2487,679,274,219,11045,1385,22648,1704,1633,605,1563,598,70,128,21015,1665,441503,3038,41694,2769,12786,1863,304,354,12482,1943,5692,1247,6790,1485,28908,2568,46449,2477,30685,2446,253,184,30432,2461,19795,1871,10637,1664,15764,2397,238363,2560,176377,4643,483,333,175894,4689,152206,4326,23688,3169,61986,4542,57953,908,28668,1697,0,287,28668,1697,26645,1737,2023,625,29285,1824,17741,1663,3149,805,3029,810,120,144,14592,1609,39303,1775,2136,625,1934,585,202,185,37167,1774,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
