GEO_ID,B15002B_001E,B15002B_001M,B15002B_002E,B15002B_002M,B15002B_003E,B15002B_003M,B15002B_004E,B15002B_004M,B15002B_005E,B15002B_005M,B15002B_006E,B15002B_006M,B15002B_007E,B15002B_007M,B15002B_008E,B15002B_008M,B15002B_009E,B15002B_009M,B15002B_010E,B15002B_010M,B15002B_011E,B15002B_011M,B15002B_012E,B15002B_012M,B15002B_013E,B15002B_013M,B15002B_014E,B15002B_014M,B15002B_015E,B15002B_015M,B15002B_016E,B15002B_016M,B15002B_017E,B15002B_017M,B15002B_018E,B15002B_018M,B15002B_019E,B15002B_019M,NAME,B15002B_001EA,B15002B_001MA,B15002B_002MA,B15002B_002EA,B15002B_003EA,B15002B_003MA,B15002B_004MA,B15002B_004EA,B15002B_005EA,B15002B_005MA,B15002B_006MA,B15002B_006EA,B15002B_007MA,B15002B_007EA,B15002B_008MA,B15002B_008EA,B15002B_009EA,B15002B_009MA,B15002B_010EA,B15002B_010MA,B15002B_011MA,B15002B_011EA,B15002B_012EA,B15002B_012MA,B15002B_013MA,B15002B_013EA,B15002B_014EA,B15002B_014MA,B15002B_015MA,B15002B_015EA,B15002B_016EA,B15002B_016MA,B15002B_017MA,B15002B_017EA,B15002B_018EA,B15002B_018MA,B15002B_019EA,B15002B_019MA,state
0400000US13,1779692,6895,790303,5119,40635,3420,107861,5473,231867,7300,43977,3321,183605,7081,51492,4264,91519,4883,39347,3075,989389,4165,48814,3490,115050,5765,241723,8055,34742,3638,250068,8802,84961,5474,134179,7000,79852,4192,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,12492,1130,7932,885,0,275,621,500,935,501,209,185,2801,721,1695,661,1324,650,347,282,4560,672,160,237,66,108,549,373,0,275,1250,589,1231,630,760,450,544,353,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1121706,5345,494483,3503,22699,2398,74417,4742,132322,6066,23099,2460,135686,5739,29869,3028,49331,3913,27060,3029,627223,3616,25843,3015,75741,4286,133874,4802,22457,2572,188667,6604,50512,3368,82276,4388,47853,3471,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,342772,3576,157059,2900,6590,1241,20700,2055,48119,3125,11738,1797,38532,3403,9833,1822,15802,2075,5745,1150,185713,2154,5724,1219,22302,2417,52589,3282,7268,1210,54476,3450,15864,2278,18001,2257,9489,1481,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,47076,2159,23583,1852,737,388,2998,809,4987,1155,2446,906,6492,1272,1970,780,3179,923,774,335,23493,1352,1245,539,3231,988,4883,941,1627,613,7022,1152,1932,743,2715,923,838,350,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,96743,2681,49452,1917,1540,728,4654,1224,11986,1588,3293,880,13199,1697,4657,1125,6498,1520,3625,1009,47291,1687,2261,750,4726,980,10704,1701,2152,675,14553,2037,4273,1052,4970,1076,3652,1098,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,201480,3748,94613,2686,4068,913,13438,1822,28619,2824,7594,1311,23817,2559,6321,1233,6773,1305,3983,1025,106867,2593,5507,1150,14085,1817,25863,2990,4458,934,29846,2700,9276,1778,12716,1984,5116,1188,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,852079,4541,386744,2821,34770,2838,72342,3952,132415,5579,22586,2861,73071,3826,12724,2204,28981,3110,9855,1579,465335,3232,31714,2556,71818,3911,130144,4926,17906,2016,112027,4671,27798,2614,48616,3767,25312,2427,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,6782,906,4074,903,444,326,448,301,534,447,124,170,492,331,1151,538,559,301,322,231,2708,517,404,299,151,146,879,364,93,133,629,371,378,282,174,156,0,230,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1077882,4266,479433,3035,19490,2538,54582,4035,135954,5485,23673,2874,108815,5417,25470,2565,68154,3613,43295,3516,598449,2733,18094,2176,47815,3626,156647,5663,17565,2209,157206,6220,40534,3031,93271,4923,67317,4011,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,260457,3919,122685,2853,7451,1302,11127,1892,34498,2860,6606,1806,26538,2734,10191,2028,18231,2500,8043,1504,137772,2710,12489,1667,13327,2257,30975,2804,4940,1140,32455,3022,11720,1735,20957,2342,10909,1915,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,837628,3855,377906,3144,16868,1750,57211,4269,102373,4286,33639,2697,103830,4937,19275,2039,30092,2592,14618,1936,459722,2144,14244,1732,56545,4041,103611,4842,17858,1893,140716,5542,41260,3920,51725,3394,33763,2557,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,142134,2853,74536,1920,3976,1151,8322,1343,17491,1917,5659,954,17309,1665,6486,1528,10180,1589,5113,992,67598,1829,6903,1422,7498,1512,13518,1851,3418,956,16739,1957,8399,1604,6710,1437,4413,1108,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,642623,4439,289263,3071,27323,2637,58330,4280,83920,4430,17478,2228,59906,4528,15618,2046,18416,2206,8272,1583,353360,2841,29240,2165,54362,3825,83504,3833,14881,2034,84294,4447,29026,3130,37350,2916,20703,2034,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,412570,4873,184228,2969,7750,1471,29357,2736,52409,3453,13177,1861,43820,3226,10287,1726,18303,2342,9125,1594,228342,2976,8016,1586,32159,2449,59381,3643,7642,1685,64707,4670,17574,2455,24205,2830,14658,1634,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,45359,1661,22990,1206,1083,488,2840,933,4058,782,1751,636,9055,1222,772,477,2475,783,956,446,22369,1033,1809,658,2596,669,4856,1026,945,420,7393,1173,1433,534,2456,672,881,509,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,134116,2753,67092,1629,1936,763,4716,1363,23012,2557,3242,1066,18933,2335,5648,1505,7135,1831,2470,976,67024,1937,1286,547,5821,1250,20235,2565,2282,729,19814,2348,6102,1381,6954,1343,4530,1377,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,8203,1181,5071,1017,151,197,541,416,980,489,49,84,1601,975,328,261,813,406,608,339,3132,798,304,252,73,96,434,310,56,99,1007,675,136,159,952,462,170,130,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,744889,4682,333806,2539,15626,1948,39530,3090,103518,4728,17343,2453,77009,4572,19623,2601,41225,3339,19932,2452,411083,3167,16750,1996,43224,3248,118963,5336,12419,1687,96027,4702,32194,3162,60765,3726,30741,2976,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,25303,1578,14540,1360,332,316,1385,574,3632,1041,251,207,4233,1149,1086,497,2033,646,1588,656,10763,1263,365,295,974,539,1762,654,271,270,3359,986,957,403,1831,734,1244,449,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1907467,11184,829722,6712,57481,4208,109537,6134,223918,8347,55407,3515,176867,7081,57238,3940,100889,5764,48385,3721,1077745,7222,71613,4605,130306,5486,264931,7632,51174,3836,225631,7519,97638,5104,151519,6507,84933,5277,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1267686,7147,563953,4433,34884,2839,90596,5123,167163,6061,27241,2874,129109,4978,32566,3340,59857,4115,22537,2520,703733,4668,34190,2365,87188,4986,171936,6922,21293,2361,192548,6572,62875,4382,95022,5966,38681,3284,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,853077,5135,390886,3900,14327,1996,57634,4540,124590,5330,27306,2993,94903,5035,23912,2696,32488,2737,15726,2027,462191,3309,14215,1745,58459,3177,122567,5166,17002,2383,134583,5962,44943,3275,44732,2829,25690,2758,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,162106,2626,79344,2067,2622,772,9646,1515,26917,2311,4450,921,20331,2339,3460,813,9267,1681,2651,672,82762,1837,2491,652,9431,1515,22180,2536,1893,633,23134,2365,6833,1539,11887,1897,4913,1104,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,40591,1948,22598,1444,603,318,2738,922,3300,986,1444,689,7567,1328,1355,662,3099,1004,2492,919,17993,1253,938,672,2465,782,2261,862,260,194,6232,1304,1386,666,2638,918,1813,636,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,818226,5865,371647,4452,15493,2142,54346,4132,131584,5590,30205,2814,74265,4361,19789,2268,29770,2663,16195,2045,446579,3133,16159,2021,57388,3646,143167,5738,22722,2642,99510,5486,30867,2923,47189,2924,29577,2800,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,34988,1769,16042,991,1713,617,3362,956,2797,797,1211,580,3370,955,1263,547,1185,579,1141,610,18946,1373,2836,763,1519,565,3961,1047,1887,710,4300,1065,1569,737,1860,724,1014,558,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,791382,3766,352821,2780,25541,2220,66924,4721,128274,5544,17637,2224,60550,3949,20254,2646,23739,2874,9902,1494,438561,2131,28340,2408,62749,2963,132416,5348,11038,1719,93430,4624,36338,3654,47765,3399,26485,2691,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,630479,4325,281717,2697,15559,2123,40378,3296,95020,5062,15129,1933,64998,4388,13114,1654,26432,2508,11087,1763,348762,2961,17506,2031,44651,3586,92918,4590,10414,1652,92516,4729,25637,2600,39105,3592,26015,2677,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1788223,7970,830015,5332,32036,3072,88892,5118,231508,8052,47245,3741,228387,8117,56801,3489,99418,6103,45728,3431,958208,5003,34172,2949,92762,4800,230456,8803,32831,2882,284576,8843,77500,5244,134130,6098,71781,4341,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,13747,1274,8479,1061,692,511,806,603,2329,882,36,64,2230,798,720,361,1455,605,211,219,5268,692,740,676,303,270,1437,580,23,42,928,386,714,436,654,381,469,310,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,2888,576,1534,384,21,46,324,273,232,191,18,34,476,394,90,101,113,109,260,186,1354,373,125,122,0,211,225,132,0,211,313,215,30,58,188,188,473,341,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,989751,6096,457048,3998,35572,3273,63661,4026,127665,6449,24582,2516,97474,4790,24267,2752,54996,3519,28831,2888,532703,3824,28334,2688,61118,3891,135225,5476,15731,2338,131355,5781,44684,3913,72796,4270,43460,3423,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,143386,3200,78249,2559,2699,937,5301,1256,16535,2058,4544,1259,23579,2425,9199,1882,10206,1539,6186,1243,65137,1753,4270,1148,4010,1170,12556,2382,3187,1023,21212,2653,7392,1740,8135,1497,4375,1139,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,38235,2072,20836,1435,470,320,3257,792,5833,1065,1630,462,5606,1247,982,479,2254,870,804,405,17399,1613,773,475,1710,732,4993,1092,918,442,4304,1115,1715,605,1793,603,1193,554,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,190105,2523,90020,2257,3707,898,15743,1613,30279,2494,7649,1482,17414,2020,4173,766,7171,1639,3884,894,100085,1312,4024,852,13372,1698,24423,2515,4049,769,33353,2633,6581,1391,9148,1469,5135,1103,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,193122,8078,95173,4795,18127,2189,11880,1545,23515,2434,4755,1264,15407,1755,7764,1278,10382,1731,3343,779,97949,5041,19627,1661,9873,1366,20016,2375,3740,1006,13352,1525,11139,1398,15208,1654,4994,906,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
