GEO_ID,B05003G_001E,B05003G_001M,B05003G_002E,B05003G_002M,B05003G_003E,B05003G_003M,B05003G_004E,B05003G_004M,B05003G_005E,B05003G_005M,B05003G_006E,B05003G_006M,B05003G_007E,B05003G_007M,B05003G_008E,B05003G_008M,B05003G_009E,B05003G_009M,B05003G_010E,B05003G_010M,B05003G_011E,B05003G_011M,B05003G_012E,B05003G_012M,B05003G_013E,B05003G_013M,B05003G_014E,B05003G_014M,B05003G_015E,B05003G_015M,B05003G_016E,B05003G_016M,B05003G_017E,B05003G_017M,B05003G_018E,B05003G_018M,B05003G_019E,B05003G_019M,B05003G_020E,B05003G_020M,B05003G_021E,B05003G_021M,B05003G_022E,B05003G_022M,B05003G_023E,B05003G_023M,NAME,B05003G_001MA,B05003G_001EA,B05003G_002MA,B05003G_002EA,B05003G_003MA,B05003G_003EA,B05003G_004MA,B05003G_004EA,B05003G_005MA,B05003G_005EA,B05003G_006MA,B05003G_006EA,B05003G_007MA,B05003G_007EA,B05003G_008MA,B05003G_008EA,B05003G_009MA,B05003G_009EA,B05003G_010EA,B05003G_010MA,B05003G_011MA,B05003G_011EA,B05003G_012EA,B05003G_012MA,B05003G_013EA,B05003G_013MA,B05003G_014EA,B05003G_014MA,B05003G_015EA,B05003G_015MA,B05003G_016MA,B05003G_016EA,B05003G_017EA,B05003G_017MA,B05003G_018EA,B05003G_018MA,B05003G_019MA,B05003G_019EA,B05003G_020MA,B05003G_020EA,B05003G_021EA,B05003G_021MA,B05003G_022EA,B05003G_022MA,B05003G_023EA,B05003G_023MA,state
0400000US13,178891,10595,85766,5899,47581,3804,45832,3749,1749,616,318,224,1431,605,38185,3894,28807,3441,9378,1832,4047,1277,5331,1395,93125,6533,46553,4711,45212,4560,1341,732,182,185,1159,716,46572,3916,37651,3685,8921,1597,4521,1227,4400,1021,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,324109,11358,165812,6005,65976,3178,65860,3192,116,125,0,275,116,125,99836,5145,96236,4988,3600,1082,2474,804,1126,683,158297,6923,61596,3543,61544,3547,52,86,0,275,52,86,96701,5109,92181,4830,4520,1441,3058,943,1462,765,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,36593,3845,18528,2601,8745,1487,8585,1478,160,169,0,267,160,169,9783,1757,8533,1597,1250,627,249,212,1001,585,18065,2298,7949,1358,7551,1349,398,339,60,89,338,332,10116,1647,9226,1598,890,593,431,418,459,376,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,242619,11153,119363,6202,63683,4426,62692,4441,991,414,592,329,399,311,55680,4529,43924,3860,11756,1767,6192,1285,5564,1165,123256,7146,64199,4628,63752,4645,447,310,193,196,254,238,59057,4472,47655,3818,11402,1832,6601,1364,4801,1025,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,128676,8197,67449,4884,37843,3545,37205,3607,638,480,342,397,296,262,29606,2680,26172,2512,3434,945,1118,462,2316,815,61227,4765,33604,3236,33232,3205,372,287,266,266,106,128,27623,2846,24295,2745,3328,870,1435,543,1893,697,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,55301,4856,29512,3303,15364,2068,15256,2052,108,142,0,228,108,142,14148,2186,11621,1694,2527,1196,448,277,2079,1175,25789,2630,14239,1795,13694,1855,545,460,212,257,333,387,11550,1601,10079,1528,1471,545,537,298,934,494,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,89392,5428,44445,3247,23383,2311,23245,2314,138,148,0,248,138,148,21062,2258,18843,2122,2219,921,651,410,1568,766,44947,3658,22057,2591,21552,2568,505,384,0,248,505,384,22890,2306,21236,2253,1654,579,814,458,840,478,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,71454,5462,36906,3551,21405,2950,20948,2948,457,351,135,158,322,309,15501,2110,13751,1983,1750,737,1176,663,574,348,34548,3084,19022,2449,18555,2416,467,353,64,107,403,331,15526,1960,13996,1893,1530,593,844,445,686,423,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,69766,5753,34727,3571,15950,2235,15747,2225,203,269,47,79,156,251,18777,2497,15128,1979,3649,1295,634,432,3015,1325,35039,3589,17194,2600,17194,2600,0,281,0,281,0,281,17845,1968,15924,1881,1921,525,989,393,932,376,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,159899,9557,75834,5720,37421,4031,36591,3744,830,768,249,260,581,679,38413,3554,28653,2809,9760,1931,5245,1356,4515,1422,84065,5780,40718,4375,39850,4462,868,504,578,424,290,214,43347,3221,33556,2985,9791,1395,6152,1244,3639,943,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,180734,11073,87049,6198,34114,3470,32610,3298,1504,700,578,489,926,536,52935,4780,26670,2727,26265,3814,6940,1683,19325,3564,93685,6335,36086,3217,33565,3132,2521,907,409,321,2112,879,57599,4600,32807,3056,24792,3435,9305,1889,15487,2629,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,241792,10013,121443,5447,63296,4317,61657,4075,1639,831,813,530,826,729,58147,2904,49826,3046,8321,1729,4264,1284,4057,949,120349,6488,60916,4499,60306,4444,610,371,277,231,333,302,59433,4033,52105,3495,7328,1416,4164,901,3164,921,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,127859,7699,62391,4817,37178,3550,36166,3529,1012,502,447,361,565,333,25213,2535,21436,2093,3777,1119,2520,904,1257,587,65468,4978,34175,3355,33140,3374,1035,425,348,217,687,344,31293,2833,27716,2788,3577,891,2364,712,1213,673,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,132531,7992,66516,5249,30618,3645,30138,3605,480,357,0,259,480,357,35898,3209,29982,2753,5916,1530,3240,1515,2676,954,66015,4486,31383,2912,31115,2897,268,268,0,259,268,268,34632,3044,29926,2781,4706,1258,2617,893,2089,793,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,40109,4277,19742,2516,10361,1794,10280,1793,81,151,81,151,0,228,9381,1440,8064,1304,1317,507,752,427,565,358,20367,2541,10876,1777,10802,1767,74,103,0,228,74,103,9491,1466,8305,1321,1186,622,889,566,297,254,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,105118,7658,51829,4642,25508,2980,25041,2993,467,399,88,149,379,363,26321,3016,21048,2738,5273,1306,3067,832,2206,1043,53289,4332,23703,2813,23600,2817,103,118,0,309,103,118,29586,2899,24589,2807,4997,1037,2693,766,2304,796,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,21147,2344,9846,1531,4589,1088,4378,1077,211,182,0,257,211,182,5257,966,4704,975,553,427,184,243,369,315,11301,1597,4652,996,4552,996,100,108,0,257,100,108,6649,1117,5493,1103,1156,497,797,427,359,273,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,229312,12412,115944,7232,48926,4347,47079,4300,1847,715,286,253,1561,695,67018,5062,33746,3082,33272,3938,12202,1961,21070,3677,113368,7346,46620,4509,44942,4473,1678,837,344,237,1334,780,66748,4854,37732,3586,29016,3617,13567,1949,15449,2710,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,59222,5179,29561,2858,14737,2175,14457,2182,280,444,280,444,0,285,14824,1803,13926,1798,898,390,555,299,343,239,29661,3503,14233,2389,14216,2389,17,30,0,285,17,30,15428,2245,13930,2147,1498,533,728,367,770,344,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,513388,13896,258210,9677,109748,4970,104495,4793,5253,1358,2273,764,2980,1196,148462,7509,90160,5822,58302,4885,29509,3214,28793,3914,255178,8874,100771,5846,95344,5774,5427,1640,2887,1373,2540,1030,154407,6168,92445,4694,61962,4318,36404,3485,25558,2958,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,218757,11429,107258,6358,54961,4404,52962,4286,1999,732,317,288,1682,743,52297,3911,42159,3803,10138,2242,2489,854,7649,1999,111499,7052,56749,4774,55424,4706,1325,638,122,149,1203,615,54750,4079,46991,3659,7759,1976,2833,1125,4926,1350,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,240569,9459,116774,6096,66898,4561,66367,4578,531,376,103,124,428,355,49876,3488,45434,3447,4442,896,2323,704,2119,726,123795,5550,69727,4866,69503,4877,224,203,0,269,224,203,54068,3120,49330,3005,4738,1080,2716,862,2022,829,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,297782,10694,150382,6013,67141,4342,66799,4319,342,338,0,253,342,338,83241,3538,78161,3030,5080,1742,1595,664,3485,1619,147400,6467,61720,3767,61136,3708,584,421,100,177,484,409,85680,4426,82387,4263,3293,996,1276,456,2017,821,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,137964,8568,68444,5092,32671,3164,32321,3155,350,284,0,277,350,284,35773,3100,30210,2524,5563,1460,2805,844,2758,1078,69520,4950,28033,3235,27869,3208,164,211,89,148,75,104,41487,3147,36662,2736,4825,1337,2376,862,2449,964,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,239065,11942,118526,7088,61450,4836,60381,4845,1069,485,431,340,638,392,57076,4412,47214,4046,9862,1639,4012,941,5850,1423,120539,7048,59130,4752,57953,4641,1177,570,647,362,530,439,61409,4103,51782,3563,9627,1716,5054,1112,4573,1279,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,28928,3153,14606,2117,7107,1372,6928,1364,179,172,61,93,118,155,7499,1556,6415,1488,1084,495,576,332,508,482,14322,1812,6519,1477,6439,1478,80,161,0,291,80,161,7803,1308,5819,1171,1984,682,1244,544,740,428,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,84424,7091,42184,4359,22242,3656,21884,3622,358,266,172,214,186,187,19942,2316,17821,2364,2121,839,1240,684,881,433,42240,3732,22224,2861,21935,2834,289,198,104,134,185,155,20016,2243,17977,2063,2039,883,1117,622,922,514,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,107997,7211,50025,4524,25536,2962,25325,2940,211,226,102,162,109,173,24489,2896,20994,2514,3495,1362,844,440,2651,1398,57972,4401,31120,3083,30916,3056,204,240,142,222,62,89,26852,2915,24312,2696,2540,1103,1111,681,1429,877,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,548048,20535,270969,12105,134254,8238,130879,8060,3375,1106,559,381,2816,1041,136715,6647,103379,6244,33336,3251,14294,2016,19042,2390,277079,11465,126080,7620,122724,7543,3356,1086,500,325,2856,1084,150999,6680,119997,6133,31002,3237,12162,1819,18840,2585,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,65490,5960,33680,3622,21041,3053,20912,3072,129,153,66,119,63,111,12639,1564,10952,1525,1687,682,667,406,1020,504,31810,3287,17247,2266,17229,2260,18,34,0,267,18,34,14563,1732,12496,1593,2067,641,1071,482,996,417,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,219298,10898,105189,6103,57625,4082,56325,4108,1300,511,449,384,851,490,47564,3861,35757,3119,11807,1931,7182,1531,4625,1282,114109,6462,57886,4608,56976,4624,910,466,472,359,438,296,56223,4009,42942,3431,13281,1728,7602,1465,5679,1207,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,303255,11858,150163,7751,74651,5584,73591,5555,1060,472,212,171,848,440,75512,4226,67718,3979,7794,1628,4748,1186,3046,1203,153092,6484,69111,4171,67884,4159,1227,699,423,299,804,553,83981,4466,74669,4085,9312,2001,5030,1349,4282,1385,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,120805,7010,61798,4580,34343,3222,33689,3257,654,440,78,124,576,385,27455,2577,23764,2395,3691,1121,1231,500,2460,934,59007,4030,32694,2936,31781,2903,913,674,295,340,618,483,26313,2478,23300,2412,3013,1070,888,520,2125,911,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,497879,14329,245197,8931,72114,4245,71697,4194,417,381,57,92,360,371,173083,6729,167849,6611,5234,1264,1288,567,3946,1110,252682,8211,65205,3881,64805,3906,400,364,0,285,400,364,187477,5843,180209,5940,7268,1393,1797,782,5471,1357,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
