GEO_ID,B20005D_001E,B20005D_001M,B20005D_002E,B20005D_002M,B20005D_003E,B20005D_003M,B20005D_004E,B20005D_004M,B20005D_005E,B20005D_005M,B20005D_006E,B20005D_006M,B20005D_007E,B20005D_007M,B20005D_008E,B20005D_008M,B20005D_009E,B20005D_009M,B20005D_010E,B20005D_010M,B20005D_011E,B20005D_011M,B20005D_012E,B20005D_012M,B20005D_013E,B20005D_013M,B20005D_014E,B20005D_014M,B20005D_015E,B20005D_015M,B20005D_016E,B20005D_016M,B20005D_017E,B20005D_017M,B20005D_018E,B20005D_018M,B20005D_019E,B20005D_019M,B20005D_020E,B20005D_020M,B20005D_021E,B20005D_021M,B20005D_022E,B20005D_022M,B20005D_023E,B20005D_023M,B20005D_024E,B20005D_024M,B20005D_025E,B20005D_025M,B20005D_026E,B20005D_026M,B20005D_027E,B20005D_027M,B20005D_028E,B20005D_028M,B20005D_029E,B20005D_029M,B20005D_030E,B20005D_030M,B20005D_031E,B20005D_031M,B20005D_032E,B20005D_032M,B20005D_033E,B20005D_033M,B20005D_034E,B20005D_034M,B20005D_035E,B20005D_035M,B20005D_036E,B20005D_036M,B20005D_037E,B20005D_037M,B20005D_038E,B20005D_038M,B20005D_039E,B20005D_039M,B20005D_040E,B20005D_040M,B20005D_041E,B20005D_041M,B20005D_042E,B20005D_042M,B20005D_043E,B20005D_043M,B20005D_044E,B20005D_044M,B20005D_045E,B20005D_045M,B20005D_046E,B20005D_046M,B20005D_047E,B20005D_047M,B20005D_048E,B20005D_048M,B20005D_049E,B20005D_049M,B20005D_050E,B20005D_050M,B20005D_051E,B20005D_051M,B20005D_052E,B20005D_052M,B20005D_053E,B20005D_053M,B20005D_054E,B20005D_054M,B20005D_055E,B20005D_055M,B20005D_056E,B20005D_056M,B20005D_057E,B20005D_057M,B20005D_058E,B20005D_058M,B20005D_059E,B20005D_059M,B20005D_060E,B20005D_060M,B20005D_061E,B20005D_061M,B20005D_062E,B20005D_062M,B20005D_063E,B20005D_063M,B20005D_064E,B20005D_064M,B20005D_065E,B20005D_065M,B20005D_066E,B20005D_066M,B20005D_067E,B20005D_067M,B20005D_068E,B20005D_068M,B20005D_069E,B20005D_069M,B20005D_070E,B20005D_070M,B20005D_071E,B20005D_071M,B20005D_072E,B20005D_072M,B20005D_073E,B20005D_073M,B20005D_074E,B20005D_074M,B20005D_075E,B20005D_075M,B20005D_076E,B20005D_076M,B20005D_077E,B20005D_077M,B20005D_078E,B20005D_078M,B20005D_079E,B20005D_079M,B20005D_080E,B20005D_080M,B20005D_081E,B20005D_081M,B20005D_082E,B20005D_082M,B20005D_083E,B20005D_083M,B20005D_084E,B20005D_084M,B20005D_085E,B20005D_085M,B20005D_086E,B20005D_086M,B20005D_087E,B20005D_087M,B20005D_088E,B20005D_088M,B20005D_089E,B20005D_089M,B20005D_090E,B20005D_090M,B20005D_091E,B20005D_091M,B20005D_092E,B20005D_092M,B20005D_093E,B20005D_093M,B20005D_094E,B20005D_094M,B20005D_095E,B20005D_095M,NAME,B20005D_001EA,B20005D_001MA,B20005D_002EA,B20005D_002MA,B20005D_003MA,B20005D_003EA,B20005D_004MA,B20005D_004EA,B20005D_005EA,B20005D_005MA,B20005D_006EA,B20005D_006MA,B20005D_007EA,B20005D_007MA,B20005D_008EA,B20005D_008MA,B20005D_009EA,B20005D_009MA,B20005D_010MA,B20005D_010EA,B20005D_011MA,B20005D_011EA,B20005D_012EA,B20005D_012MA,B20005D_013MA,B20005D_013EA,B20005D_014EA,B20005D_014MA,B20005D_015MA,B20005D_015EA,B20005D_016MA,B20005D_016EA,B20005D_017MA,B20005D_017EA,B20005D_018MA,B20005D_018EA,B20005D_019EA,B20005D_019MA,B20005D_020EA,B20005D_020MA,B20005D_021MA,B20005D_021EA,B20005D_022EA,B20005D_022MA,B20005D_023MA,B20005D_023EA,B20005D_024EA,B20005D_024MA,B20005D_025MA,B20005D_025EA,B20005D_026EA,B20005D_026MA,B20005D_027EA,B20005D_027MA,B20005D_028EA,B20005D_028MA,B20005D_029MA,B20005D_029EA,B20005D_030EA,B20005D_030MA,B20005D_031MA,B20005D_031EA,B20005D_032EA,B20005D_032MA,B20005D_033MA,B20005D_033EA,B20005D_034EA,B20005D_034MA,B20005D_035EA,B20005D_035MA,B20005D_036MA,B20005D_036EA,B20005D_037EA,B20005D_037MA,B20005D_038EA,B20005D_038MA,B20005D_039EA,B20005D_039MA,B20005D_040MA,B20005D_040EA,B20005D_041EA,B20005D_041MA,B20005D_042MA,B20005D_042EA,B20005D_043EA,B20005D_043MA,B20005D_044EA,B20005D_044MA,B20005D_045MA,B20005D_045EA,B20005D_046EA,B20005D_046MA,B20005D_047EA,B20005D_047MA,B20005D_048MA,B20005D_048EA,B20005D_049EA,B20005D_049MA,B20005D_050EA,B20005D_050MA,B20005D_051EA,B20005D_051MA,B20005D_052EA,B20005D_052MA,B20005D_053MA,B20005D_053EA,B20005D_054EA,B20005D_054MA,B20005D_055MA,B20005D_055EA,B20005D_056MA,B20005D_056EA,B20005D_057MA,B20005D_057EA,B20005D_058EA,B20005D_058MA,B20005D_059EA,B20005D_059MA,B20005D_060MA,B20005D_060EA,B20005D_061EA,B20005D_061MA,B20005D_062EA,B20005D_062MA,B20005D_063EA,B20005D_063MA,B20005D_064EA,B20005D_064MA,B20005D_065EA,B20005D_065MA,B20005D_066MA,B20005D_066EA,B20005D_067MA,B20005D_067EA,B20005D_068EA,B20005D_068MA,B20005D_069EA,B20005D_069MA,B20005D_070MA,B20005D_070EA,B20005D_071MA,B20005D_071EA,B20005D_072EA,B20005D_072MA,B20005D_073EA,B20005D_073MA,B20005D_074EA,B20005D_074MA,B20005D_075MA,B20005D_075EA,B20005D_076MA,B20005D_076EA,B20005D_077MA,B20005D_077EA,B20005D_078MA,B20005D_078EA,B20005D_079MA,B20005D_079EA,B20005D_080EA,B20005D_080MA,B20005D_081MA,B20005D_081EA,B20005D_082MA,B20005D_082EA,B20005D_083MA,B20005D_083EA,B20005D_084EA,B20005D_084MA,B20005D_085EA,B20005D_085MA,B20005D_086MA,B20005D_086EA,B20005D_087EA,B20005D_087MA,B20005D_088MA,B20005D_088EA,B20005D_089EA,B20005D_089MA,B20005D_090MA,B20005D_090EA,B20005D_091EA,B20005D_091MA,B20005D_092EA,B20005D_092MA,B20005D_093EA,B20005D_093MA,B20005D_094MA,B20005D_094EA,B20005D_095EA,B20005D_095MA,state
0400000US13,247147,3877,118057,2806,66133,2984,0,300,66133,2984,0,300,0,300,520,403,491,386,1946,821,1042,645,2096,846,2782,939,3651,1328,2860,920,5050,1201,4513,1200,2879,869,2914,867,3473,995,2893,903,5139,1333,3614,1019,9198,1585,11072,1737,51924,2900,28646,2789,23278,2336,4099,914,1638,677,2110,842,944,474,2488,1045,707,382,1728,640,906,436,1822,749,1012,673,693,420,1035,516,679,451,462,378,652,458,336,254,365,303,560,392,519,335,523,375,129090,2276,44765,3193,0,300,44765,3193,67,121,219,246,363,271,588,388,3811,1167,559,338,2921,921,1945,708,2264,639,2700,1000,3626,964,3766,1022,2074,772,2926,704,1526,612,2515,675,2740,980,1898,661,4018,812,4239,1038,84325,3696,56782,3538,27543,2730,4958,1290,3054,1081,3798,1047,2511,949,3036,935,1402,548,1702,591,1092,555,1346,558,165,156,629,415,492,385,801,538,182,156,321,257,536,311,412,361,292,276,467,329,347,265,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,460912,7127,210758,4309,102044,3938,0,275,102044,3938,173,241,386,225,665,341,659,316,3889,1070,990,638,2929,1125,2352,892,5051,1207,3810,1021,7686,1223,10753,1680,6980,1418,7589,1087,5754,1281,7016,1163,9784,1635,8265,1666,9231,1394,8082,1426,108714,4512,67557,2971,41157,3725,6327,1416,3846,980,3933,878,2132,541,3880,948,1938,713,1852,589,1250,585,1946,549,936,470,1780,614,2413,774,1087,401,1300,544,1439,612,1587,584,1382,555,720,468,988,467,421,234,250154,4098,101724,3448,0,275,101724,3448,137,161,176,177,1227,642,710,342,2057,742,1157,556,3144,866,3335,993,5672,1198,4790,1132,10714,1492,13143,1700,10882,1649,9131,1447,6502,1431,6405,1453,9066,1586,4337,1077,4566,948,4573,1057,148430,4792,98572,3480,49858,3903,4782,1102,5065,1056,5875,1356,3930,1063,5267,1157,2548,677,3065,863,2154,671,3468,1076,1134,541,2785,803,2196,669,946,418,1296,420,950,361,740,471,1155,537,1017,497,1091,577,394,243,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,473903,4328,224122,3951,119354,4429,0,267,119354,4429,236,211,687,538,1153,590,756,506,2276,875,1202,645,3396,1117,1542,614,4542,1075,2296,826,7834,1779,7300,1294,5930,1566,7079,1482,7407,1557,5439,1169,10889,1641,8081,1478,19355,2090,21954,2148,104768,3730,55032,3402,49736,3102,7580,1365,5761,1567,4039,1088,2664,807,5075,1303,1859,762,2866,961,2052,985,2883,866,1347,667,2547,772,1679,515,739,400,1860,605,849,452,1156,529,545,318,1043,519,1514,647,1678,581,249781,4150,89880,4038,0,267,89880,4038,0,267,183,216,528,370,503,395,2677,1054,1698,595,3538,1180,2119,870,4729,1039,2819,692,5469,1100,5975,1326,5444,1269,6241,1369,4298,1061,6428,1254,7048,1157,8082,1453,12003,1446,10098,1749,159901,5063,94768,3844,65133,4151,12599,2644,9078,1611,5320,1214,4861,1168,7177,1438,3135,879,3935,1069,1776,665,2569,841,819,535,1922,639,2656,1060,1018,501,1491,566,782,505,1276,688,1178,532,816,397,1687,684,1038,500,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,80098,2631,38343,1848,16849,1503,0,267,16849,1503,9,18,0,267,0,267,0,267,317,269,355,336,333,357,584,534,1192,565,926,456,556,326,662,323,813,530,436,390,452,379,1248,500,1482,528,1135,527,2701,1059,3648,926,21494,2041,9464,1441,12030,1674,1441,622,1890,742,1329,638,955,797,786,499,806,463,802,536,574,346,543,347,206,211,134,199,602,396,187,321,0,267,284,225,607,456,123,146,82,140,314,332,365,261,41755,1941,13816,1547,0,267,13816,1547,0,267,0,267,122,140,54,95,661,497,321,263,603,415,295,221,1314,608,439,252,1380,639,868,393,698,466,830,438,619,314,910,444,1435,643,862,519,1569,509,836,400,27939,2122,16316,1738,11623,1659,2168,742,1494,606,1240,602,1137,592,878,401,658,418,865,457,174,230,743,443,286,248,456,342,309,228,328,239,162,194,261,331,56,94,126,153,33,67,0,267,249,241,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,39047,1677,19100,1298,11587,1278,0,228,11587,1278,133,157,0,228,811,704,121,185,0,228,83,103,265,292,579,298,1142,714,451,362,623,312,1285,505,770,374,352,262,831,637,465,345,852,610,367,207,1316,500,1141,523,7513,1051,2162,643,5351,959,1523,631,335,243,476,332,227,221,497,453,257,229,697,526,268,271,347,317,21,43,46,82,104,123,59,100,54,67,126,151,0,228,198,226,0,228,83,147,33,63,19947,1168,7173,1277,0,228,7173,1277,0,228,0,228,0,228,243,230,372,220,271,224,68,88,372,317,527,264,406,224,1293,524,738,399,423,338,483,316,289,227,775,543,251,191,157,163,254,223,251,236,12774,1195,5651,905,7123,1085,836,382,617,367,829,466,269,226,1282,668,657,493,287,249,438,323,430,308,179,182,341,276,194,178,48,73,175,180,183,185,0,228,170,251,35,58,70,119,83,136,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,53380,1835,25049,1130,13142,1320,0,248,13142,1320,26,50,57,75,0,248,81,130,404,326,124,198,249,259,620,420,548,453,357,307,788,504,1150,600,638,396,784,467,473,292,1044,591,1463,847,982,470,1877,607,1477,498,11907,1492,5857,984,6050,1179,1712,796,818,456,178,159,320,290,493,273,164,205,266,258,287,254,329,334,0,248,63,117,136,177,254,238,95,160,223,261,98,136,139,165,274,429,108,129,93,146,28331,1342,10856,1557,0,248,10856,1557,0,248,0,248,180,179,0,248,417,361,162,200,575,379,336,226,1263,647,622,363,1259,643,684,322,802,446,1021,530,758,386,743,407,523,306,279,245,785,362,447,317,17475,1540,9926,1454,7549,1061,1068,550,838,394,1322,570,846,455,623,371,416,326,388,273,202,230,269,194,208,187,535,403,225,228,130,180,183,218,48,84,79,138,0,248,0,248,93,158,76,123,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,56810,2443,27573,1495,12841,1457,0,281,12841,1457,145,196,30,30,0,281,228,249,837,574,160,156,417,300,300,311,698,514,651,454,573,393,1039,557,991,465,1384,583,882,611,955,479,887,464,296,226,612,470,1756,700,14732,1620,5858,1089,8874,1294,1808,755,709,384,1142,620,801,432,1274,502,174,191,462,347,354,281,512,388,293,267,69,120,96,113,130,241,194,177,312,318,58,89,71,114,128,138,105,142,182,145,29237,1575,10736,1275,0,281,10736,1275,0,281,95,152,463,458,273,196,800,457,102,117,737,399,219,195,855,387,199,171,221,181,832,582,873,611,999,567,850,383,584,369,1122,471,140,143,280,235,1092,498,18501,1845,12027,1427,6474,1276,753,347,370,211,1358,651,555,337,1071,483,80,106,542,325,136,157,113,167,81,138,238,272,344,412,0,281,486,360,23,37,151,163,0,281,0,281,77,134,96,113,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,255207,3538,118752,2323,69820,3068,50,86,69770,3084,70,117,66,110,314,247,231,213,1594,646,1218,522,1470,683,1138,601,2680,841,1422,633,2888,939,3929,837,2674,763,4092,1001,3433,975,3545,1035,5609,1147,4158,1146,9603,1360,19636,2220,48932,2830,24128,2307,24804,2717,3557,911,2331,730,1790,625,1527,596,1142,542,984,457,1350,587,409,308,1344,548,952,510,2033,808,1145,588,589,425,1581,737,152,153,532,342,834,456,915,456,437,279,1200,659,136455,1845,57214,2919,0,289,57214,2919,0,289,0,289,170,165,310,344,957,387,1215,662,1141,531,1285,586,3753,1054,2018,663,2667,793,3219,897,4204,1009,3978,1189,2436,1121,4520,1057,5107,1144,3241,864,8705,1467,8288,1222,79241,3093,45935,2625,33306,2126,4892,1002,3159,948,2945,795,2650,885,3336,895,1061,406,2056,690,891,531,1989,758,806,402,684,428,1095,492,707,365,561,399,1096,497,1419,728,908,455,792,463,1649,637,610,348,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,280703,3767,131120,2424,68428,2721,0,285,68428,2721,0,285,0,285,218,185,183,186,1550,848,530,431,1286,713,514,360,1090,350,2064,750,4168,1050,4328,1274,3858,1130,2711,893,2492,889,3929,1035,5039,1247,5176,1247,9614,1668,19678,2263,62692,3241,34501,3110,28191,2673,3059,862,4190,1250,2622,895,1715,710,2206,809,1178,598,2136,846,756,399,1488,641,531,297,1510,777,1605,818,349,300,1093,530,303,361,895,443,501,246,558,315,566,349,930,497,149583,2237,54579,2951,0,285,54579,2951,68,111,84,138,287,247,190,316,1525,643,911,501,1291,585,1301,701,1774,583,2456,975,2749,914,4883,1343,3796,1001,4169,1018,1940,727,3057,865,5162,980,4687,1091,6977,1309,7272,1158,95004,3321,55254,2876,39750,2967,7293,1496,3854,1016,3921,1042,2604,848,4943,1207,2049,709,2086,847,1027,476,1852,739,586,311,1546,599,1505,708,652,414,707,454,561,423,1063,618,713,424,559,357,1284,625,945,492,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
