GEO_ID,B17001C_001E,B17001C_001M,B17001C_002E,B17001C_002M,B17001C_003E,B17001C_003M,B17001C_004E,B17001C_004M,B17001C_005E,B17001C_005M,B17001C_006E,B17001C_006M,B17001C_007E,B17001C_007M,B17001C_008E,B17001C_008M,B17001C_009E,B17001C_009M,B17001C_010E,B17001C_010M,B17001C_011E,B17001C_011M,B17001C_012E,B17001C_012M,B17001C_013E,B17001C_013M,B17001C_014E,B17001C_014M,B17001C_015E,B17001C_015M,B17001C_016E,B17001C_016M,B17001C_017E,B17001C_017M,B17001C_018E,B17001C_018M,B17001C_019E,B17001C_019M,B17001C_020E,B17001C_020M,B17001C_021E,B17001C_021M,B17001C_022E,B17001C_022M,B17001C_023E,B17001C_023M,B17001C_024E,B17001C_024M,B17001C_025E,B17001C_025M,B17001C_026E,B17001C_026M,B17001C_027E,B17001C_027M,B17001C_028E,B17001C_028M,B17001C_029E,B17001C_029M,B17001C_030E,B17001C_030M,B17001C_031E,B17001C_031M,B17001C_032E,B17001C_032M,B17001C_033E,B17001C_033M,B17001C_034E,B17001C_034M,B17001C_035E,B17001C_035M,B17001C_036E,B17001C_036M,B17001C_037E,B17001C_037M,B17001C_038E,B17001C_038M,B17001C_039E,B17001C_039M,B17001C_040E,B17001C_040M,B17001C_041E,B17001C_041M,B17001C_042E,B17001C_042M,B17001C_043E,B17001C_043M,B17001C_044E,B17001C_044M,B17001C_045E,B17001C_045M,B17001C_046E,B17001C_046M,B17001C_047E,B17001C_047M,B17001C_048E,B17001C_048M,B17001C_049E,B17001C_049M,B17001C_050E,B17001C_050M,B17001C_051E,B17001C_051M,B17001C_052E,B17001C_052M,B17001C_053E,B17001C_053M,B17001C_054E,B17001C_054M,B17001C_055E,B17001C_055M,B17001C_056E,B17001C_056M,B17001C_057E,B17001C_057M,B17001C_058E,B17001C_058M,B17001C_059E,B17001C_059M,NAME,B17001C_001MA,B17001C_001EA,B17001C_002EA,B17001C_002MA,B17001C_003MA,B17001C_003EA,B17001C_004EA,B17001C_004MA,B17001C_005EA,B17001C_005MA,B17001C_006MA,B17001C_006EA,B17001C_007EA,B17001C_007MA,B17001C_008EA,B17001C_008MA,B17001C_009EA,B17001C_009MA,B17001C_010EA,B17001C_010MA,B17001C_011MA,B17001C_011EA,B17001C_012EA,B17001C_012MA,B17001C_013MA,B17001C_013EA,B17001C_014MA,B17001C_014EA,B17001C_015EA,B17001C_015MA,B17001C_016EA,B17001C_016MA,B17001C_017EA,B17001C_017MA,B17001C_018EA,B17001C_018MA,B17001C_019EA,B17001C_019MA,B17001C_020MA,B17001C_020EA,B17001C_021EA,B17001C_021MA,B17001C_022EA,B17001C_022MA,B17001C_023MA,B17001C_023EA,B17001C_024EA,B17001C_024MA,B17001C_025MA,B17001C_025EA,B17001C_026MA,B17001C_026EA,B17001C_027EA,B17001C_027MA,B17001C_028EA,B17001C_028MA,B17001C_029MA,B17001C_029EA,B17001C_030MA,B17001C_030EA,B17001C_031EA,B17001C_031MA,B17001C_032MA,B17001C_032EA,B17001C_033MA,B17001C_033EA,B17001C_034EA,B17001C_034MA,B17001C_035MA,B17001C_035EA,B17001C_036MA,B17001C_036EA,B17001C_037MA,B17001C_037EA,B17001C_038EA,B17001C_038MA,B17001C_039MA,B17001C_039EA,B17001C_040MA,B17001C_040EA,B17001C_041EA,B17001C_041MA,B17001C_042EA,B17001C_042MA,B17001C_043MA,B17001C_043EA,B17001C_044EA,B17001C_044MA,B17001C_045EA,B17001C_045MA,B17001C_046MA,B17001C_046EA,B17001C_047EA,B17001C_047MA,B17001C_048EA,B17001C_048MA,B17001C_049MA,B17001C_049EA,B17001C_050EA,B17001C_050MA,B17001C_051EA,B17001C_051MA,B17001C_052MA,B17001C_052EA,B17001C_053MA,B17001C_053EA,B17001C_054EA,B17001C_054MA,B17001C_055MA,B17001C_055EA,B17001C_056MA,B17001C_056EA,B17001C_057EA,B17001C_057MA,B17001C_058EA,B17001C_058MA,B17001C_059MA,B17001C_059EA,state
0400000US13,21702,3675,4953,1496,2489,933,253,209,19,40,421,306,140,152,70,89,170,189,244,178,243,260,397,285,463,323,69,120,0,300,0,300,2464,996,0,300,0,300,252,216,82,138,74,104,52,119,519,355,217,168,159,163,585,286,484,514,40,74,0,300,16749,3075,8727,1710,324,252,0,300,582,444,257,222,75,84,306,258,1045,649,804,479,1167,703,2201,825,1286,574,421,308,259,245,8022,1822,1033,620,47,81,661,321,479,440,172,211,387,440,589,565,558,431,1203,485,1624,717,728,373,397,242,144,149,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,20909,2283,6774,1582,2792,801,512,333,189,160,387,305,263,192,41,74,40,70,286,305,523,376,229,286,20,32,274,297,28,54,0,267,3982,1166,452,362,144,173,567,283,131,165,133,245,122,123,608,412,635,299,587,301,192,167,163,149,171,181,77,118,14135,2092,7920,1521,607,355,40,74,537,309,372,260,146,180,458,367,722,404,841,471,1419,608,1111,630,898,411,525,250,244,216,6215,1062,311,209,282,206,319,260,428,336,243,172,158,150,694,438,942,424,606,320,1072,463,630,297,387,276,143,130,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,29049,4072,5500,1378,2301,796,228,183,0,267,261,245,161,182,111,162,0,267,456,314,368,333,345,205,105,119,216,184,50,88,0,267,3199,947,142,112,0,267,112,173,256,235,119,205,39,65,733,426,136,116,747,437,738,409,57,67,73,101,47,80,23549,3769,12420,2093,966,542,55,92,1607,755,879,482,94,129,209,178,1209,595,1266,553,2100,780,2518,766,1047,610,348,220,122,142,11129,2097,677,422,233,237,935,461,280,180,107,127,447,275,434,367,1883,737,2169,751,1770,600,1385,547,684,385,125,126,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,23170,2721,6885,1958,3328,1103,608,381,132,141,663,462,92,123,71,95,282,224,294,303,467,382,233,196,131,175,328,225,27,45,0,248,3557,1281,619,420,89,155,352,271,332,244,0,248,0,248,416,284,432,337,718,440,181,150,331,335,51,43,36,68,16285,1993,8005,1306,632,420,100,111,671,334,819,345,9,18,314,214,706,389,1401,557,829,371,1195,439,881,396,269,215,179,139,8280,1413,856,373,137,139,720,319,430,284,135,103,149,221,898,432,913,444,957,446,1710,623,836,382,277,235,262,201,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,28360,3404,7058,2207,3114,1514,339,458,0,281,547,375,15,32,0,281,15,27,356,364,910,841,299,326,258,219,339,241,0,281,36,55,3944,1099,387,483,0,281,152,135,91,135,101,138,214,192,800,422,345,280,829,336,683,464,255,227,0,281,87,97,21302,3001,11188,1830,593,415,58,71,1500,640,636,496,267,237,157,142,1183,649,1773,541,1647,621,1754,669,738,398,737,264,145,124,10114,2010,638,279,352,315,1284,506,565,356,117,109,270,195,579,433,1568,602,1235,613,1126,525,1148,457,1031,579,201,199,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,55631,3803,13611,2222,5650,1357,1079,633,65,88,708,381,384,244,30,40,84,111,361,407,826,392,665,367,651,327,417,265,320,250,60,94,7961,1273,514,266,61,71,740,415,261,266,201,216,342,204,949,516,1072,525,1142,530,989,390,1108,403,283,173,299,364,42020,3717,22207,2694,820,340,329,318,2170,549,1332,379,295,192,789,302,1554,691,2504,964,3890,1065,3787,874,2798,666,1222,556,717,400,19813,1994,709,312,391,234,2070,808,1108,380,250,175,716,326,1346,456,2339,669,3258,722,4195,829,1919,448,1098,369,414,190,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,54061,3143,21363,3005,9946,1685,1639,469,153,133,1861,551,538,326,445,250,584,345,633,326,1196,429,1174,508,1132,471,481,257,38,44,72,123,11417,1850,1290,480,324,223,1677,762,828,406,246,210,288,268,812,474,2423,608,1780,666,899,318,673,357,142,107,35,57,32698,3276,15824,2010,847,496,499,380,874,373,490,296,114,129,555,284,1681,787,2866,872,1809,673,2802,763,2009,443,962,372,316,240,16874,1919,1083,446,97,80,1010,431,1142,655,136,132,920,494,1786,650,1343,459,2016,599,3195,678,2803,686,1042,348,301,200,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,20927,2792,4054,931,1818,689,123,129,28,36,363,332,105,126,0,259,0,259,119,154,102,159,310,343,408,337,56,70,62,96,142,151,2236,625,90,97,0,259,259,279,85,152,0,259,25,43,378,328,530,291,116,103,306,174,276,290,0,259,171,162,16873,2843,7696,1704,554,384,0,259,687,552,244,232,57,54,171,186,431,277,438,306,1531,656,1451,611,1151,438,723,338,258,176,9177,1504,711,422,42,69,488,379,117,109,197,166,225,174,951,486,1492,673,1258,476,1759,598,1165,525,409,252,363,206,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,60184,2671,18330,3524,9349,2066,1817,684,34,62,1931,796,1007,518,0,237,861,364,817,543,1014,512,435,257,768,399,531,292,91,135,43,58,8981,1809,1225,534,0,237,783,391,567,329,284,255,108,119,1229,579,1199,703,1210,555,1193,555,840,445,135,128,208,224,41854,3639,20856,2157,1805,636,307,199,2319,773,1064,589,512,264,426,234,2212,664,3547,795,3026,873,2366,751,2119,470,763,311,390,144,20998,2097,1689,676,371,201,1566,624,1117,346,628,442,447,329,2440,709,2202,740,3189,898,3340,790,2268,563,962,391,779,324,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,16159,2119,6900,1941,3096,936,795,556,55,58,355,205,140,147,0,228,37,64,809,555,333,217,218,180,103,117,226,191,25,43,0,228,3804,1351,424,247,38,63,295,203,408,495,157,162,436,281,662,391,490,333,436,296,279,185,143,123,7,12,29,38,9259,1722,3678,958,171,157,188,166,612,348,373,195,72,54,11,22,291,203,459,337,706,404,457,306,255,135,56,50,27,39,5581,1108,516,279,54,68,664,338,246,229,28,42,246,142,373,263,650,362,850,401,1259,596,479,277,95,65,121,105,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,25969,2653,6220,1466,2802,880,211,213,59,88,587,393,129,100,0,309,28,48,185,134,420,306,239,200,444,381,454,369,46,77,0,309,3418,1032,207,274,165,179,151,87,107,77,79,66,31,50,599,359,662,397,370,345,240,181,724,551,0,309,83,98,19749,2436,10037,1742,283,254,271,203,787,366,92,97,98,97,547,247,1466,617,1617,579,1308,520,1352,568,970,465,933,705,313,208,9712,1360,409,280,162,152,355,235,513,331,76,94,478,199,954,386,722,290,1659,464,1677,405,801,365,1212,511,694,364,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,18563,2838,3886,1704,1668,889,282,350,0,281,263,266,25,24,0,281,26,24,135,150,262,365,67,107,461,482,101,117,46,95,0,281,2218,988,90,155,304,352,0,281,68,71,63,67,0,281,247,224,608,481,234,240,162,143,225,257,217,192,0,281,14677,2217,7665,1406,261,255,325,298,392,320,180,139,157,152,1010,532,589,511,1488,742,1313,572,939,433,700,473,254,190,57,92,7012,1240,535,335,28,54,289,283,412,311,132,153,264,220,430,323,1128,558,817,430,1604,606,262,219,616,325,495,288,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,191202,3777,65968,7561,31845,4120,3475,1157,393,331,5015,1122,1381,544,306,207,1543,498,5611,1385,3660,1100,3517,1046,3086,662,1943,611,1172,382,743,369,34123,4044,3795,867,900,439,4638,1055,1981,723,360,237,1856,732,4498,967,3623,926,4975,1204,3857,979,1367,423,1229,518,1044,477,125234,7644,61878,4293,4836,1160,1085,694,5388,1113,2372,884,1058,553,2650,630,7442,1586,10707,1307,8230,1041,8313,1234,5642,767,2653,650,1502,449,63356,4104,4940,1088,537,291,4532,934,2878,805,811,371,1943,628,7804,1164,8232,1319,8742,1417,9162,988,7113,642,4645,783,2017,456,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,70084,5405,17880,3567,8202,2147,766,389,304,292,1231,667,318,282,97,167,377,278,872,491,1178,691,524,282,1065,517,934,550,402,271,134,162,9678,1934,1239,567,238,252,703,354,382,264,90,106,153,166,1692,793,1290,619,1219,571,1263,564,905,511,223,178,281,252,52204,5239,26051,3452,1403,587,359,335,1891,776,766,487,406,327,611,292,3892,1022,4075,1040,3950,1153,3593,891,3052,732,1376,495,677,382,26153,3069,1442,643,437,271,1996,834,561,299,404,259,1022,435,2747,984,4077,905,3388,969,4457,945,3470,855,1159,445,993,397,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
