GEO_ID,B17001F_001E,B17001F_001M,B17001F_002E,B17001F_002M,B17001F_003E,B17001F_003M,B17001F_004E,B17001F_004M,B17001F_005E,B17001F_005M,B17001F_006E,B17001F_006M,B17001F_007E,B17001F_007M,B17001F_008E,B17001F_008M,B17001F_009E,B17001F_009M,B17001F_010E,B17001F_010M,B17001F_011E,B17001F_011M,B17001F_012E,B17001F_012M,B17001F_013E,B17001F_013M,B17001F_014E,B17001F_014M,B17001F_015E,B17001F_015M,B17001F_016E,B17001F_016M,B17001F_017E,B17001F_017M,B17001F_018E,B17001F_018M,B17001F_019E,B17001F_019M,B17001F_020E,B17001F_020M,B17001F_021E,B17001F_021M,B17001F_022E,B17001F_022M,B17001F_023E,B17001F_023M,B17001F_024E,B17001F_024M,B17001F_025E,B17001F_025M,B17001F_026E,B17001F_026M,B17001F_027E,B17001F_027M,B17001F_028E,B17001F_028M,B17001F_029E,B17001F_029M,B17001F_030E,B17001F_030M,B17001F_031E,B17001F_031M,B17001F_032E,B17001F_032M,B17001F_033E,B17001F_033M,B17001F_034E,B17001F_034M,B17001F_035E,B17001F_035M,B17001F_036E,B17001F_036M,B17001F_037E,B17001F_037M,B17001F_038E,B17001F_038M,B17001F_039E,B17001F_039M,B17001F_040E,B17001F_040M,B17001F_041E,B17001F_041M,B17001F_042E,B17001F_042M,B17001F_043E,B17001F_043M,B17001F_044E,B17001F_044M,B17001F_045E,B17001F_045M,B17001F_046E,B17001F_046M,B17001F_047E,B17001F_047M,B17001F_048E,B17001F_048M,B17001F_049E,B17001F_049M,B17001F_050E,B17001F_050M,B17001F_051E,B17001F_051M,B17001F_052E,B17001F_052M,B17001F_053E,B17001F_053M,B17001F_054E,B17001F_054M,B17001F_055E,B17001F_055M,B17001F_056E,B17001F_056M,B17001F_057E,B17001F_057M,B17001F_058E,B17001F_058M,B17001F_059E,B17001F_059M,NAME,B17001F_001MA,B17001F_001EA,B17001F_002MA,B17001F_002EA,B17001F_003EA,B17001F_003MA,B17001F_004EA,B17001F_004MA,B17001F_005MA,B17001F_005EA,B17001F_006MA,B17001F_006EA,B17001F_007EA,B17001F_007MA,B17001F_008MA,B17001F_008EA,B17001F_009MA,B17001F_009EA,B17001F_010MA,B17001F_010EA,B17001F_011EA,B17001F_011MA,B17001F_012MA,B17001F_012EA,B17001F_013EA,B17001F_013MA,B17001F_014EA,B17001F_014MA,B17001F_015MA,B17001F_015EA,B17001F_016EA,B17001F_016MA,B17001F_017MA,B17001F_017EA,B17001F_018EA,B17001F_018MA,B17001F_019MA,B17001F_019EA,B17001F_020EA,B17001F_020MA,B17001F_021EA,B17001F_021MA,B17001F_022EA,B17001F_022MA,B17001F_023MA,B17001F_023EA,B17001F_024MA,B17001F_024EA,B17001F_025EA,B17001F_025MA,B17001F_026MA,B17001F_026EA,B17001F_027MA,B17001F_027EA,B17001F_028MA,B17001F_028EA,B17001F_029EA,B17001F_029MA,B17001F_030EA,B17001F_030MA,B17001F_031EA,B17001F_031MA,B17001F_032MA,B17001F_032EA,B17001F_033MA,B17001F_033EA,B17001F_034MA,B17001F_034EA,B17001F_035MA,B17001F_035EA,B17001F_036EA,B17001F_036MA,B17001F_037MA,B17001F_037EA,B17001F_038EA,B17001F_038MA,B17001F_039EA,B17001F_039MA,B17001F_040EA,B17001F_040MA,B17001F_041EA,B17001F_041MA,B17001F_042MA,B17001F_042EA,B17001F_043EA,B17001F_043MA,B17001F_044MA,B17001F_044EA,B17001F_045MA,B17001F_045EA,B17001F_046MA,B17001F_046EA,B17001F_047MA,B17001F_047EA,B17001F_048EA,B17001F_048MA,B17001F_049MA,B17001F_049EA,B17001F_050EA,B17001F_050MA,B17001F_051MA,B17001F_051EA,B17001F_052MA,B17001F_052EA,B17001F_053EA,B17001F_053MA,B17001F_054MA,B17001F_054EA,B17001F_055MA,B17001F_055EA,B17001F_056EA,B17001F_056MA,B17001F_057MA,B17001F_057EA,B17001F_058EA,B17001F_058MA,B17001F_059MA,B17001F_059EA,state
0400000US13,312807,16706,122316,14986,62532,7597,10818,2244,2731,1290,10428,2144,3650,1298,1243,680,1136,710,6354,1704,13401,2373,8092,2171,3248,1165,1149,640,282,335,0,300,59784,8453,9624,2266,1257,674,9509,1979,3961,1582,1509,810,1690,904,6371,1910,14530,2507,6769,1651,3345,1116,757,718,0,300,462,385,190491,13730,111131,9128,8245,1898,1869,939,8197,1696,3222,1032,1805,898,2398,786,17890,2437,28583,3353,22614,3192,11079,2228,3486,1240,1306,645,437,398,79360,6461,7813,1682,1974,952,8189,2014,3581,985,1273,658,2249,864,10271,1830,18276,2461,12701,2142,6954,1369,4401,1165,1441,609,237,221,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,33587,4693,10721,3251,5759,1968,1349,779,276,328,679,370,529,496,48,88,341,296,780,727,692,350,714,372,234,217,82,102,35,58,0,267,4962,1533,530,333,384,307,580,362,295,206,69,113,140,148,858,652,915,484,662,462,283,228,197,197,36,51,13,25,22866,3416,10537,1683,834,506,104,125,980,455,330,270,213,177,182,166,1039,502,2012,734,1971,681,1801,675,818,459,214,176,39,44,12329,2312,976,527,434,280,1467,602,709,417,21,39,792,464,1788,697,2498,930,1242,531,1242,574,762,403,291,187,107,121,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,797244,28383,179647,16038,86434,8766,13783,2860,2682,910,14390,2433,6771,1994,1694,752,3599,1207,7846,2023,13261,2218,12682,2100,5258,1227,2771,909,1148,625,549,442,93213,8538,11158,2196,2761,1165,13918,2511,6097,1654,1383,685,5090,1175,10561,1856,17832,2043,14248,2080,4670,1237,3796,1220,1039,630,660,460,617597,25579,324486,13878,27501,2706,5344,1262,37081,3688,16063,2205,5064,1364,10305,1895,40944,3894,68991,4855,49579,3669,36309,3419,18175,2325,6374,1271,2756,897,293111,13698,29520,2808,6285,1321,33510,3586,13594,2368,5217,1199,11006,1406,31368,2987,56749,3722,46386,3377,31207,2323,17364,1940,7455,1282,3450,854,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,128155,9823,36022,6665,17758,3739,2511,910,725,480,3279,1074,1202,784,144,236,282,269,1998,761,3702,1189,2169,894,1116,562,444,271,79,99,107,142,18264,3718,3181,1110,521,366,2598,1017,1386,709,380,317,638,461,2245,773,3690,1069,2840,876,222,198,162,158,225,236,176,187,92133,8457,48321,4994,4374,1092,467,314,4733,1381,3043,875,1012,673,1664,685,5687,1514,9784,1923,8151,1583,5325,926,2865,826,895,545,321,281,43812,4662,3722,1037,1525,689,5152,1164,3488,1002,482,406,1529,607,4410,1121,7849,1400,7474,1214,4084,975,2703,835,746,342,648,345,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,44722,4805,14114,4381,7089,2606,1385,742,136,108,981,462,698,662,0,228,366,365,1266,648,1064,751,868,560,127,174,110,136,88,131,0,228,7025,2226,1616,918,0,228,1002,749,244,336,0,228,404,343,1823,823,776,416,800,575,262,302,86,128,12,24,0,228,30608,3613,17597,2538,1390,523,155,176,1098,683,1265,598,124,108,301,219,3281,892,4433,1259,3633,1035,1179,568,522,277,164,145,52,93,13011,1935,1096,632,335,454,1280,556,450,380,644,412,685,488,1433,701,2388,851,2564,850,1330,562,631,340,175,164,0,228,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,69294,6791,19231,5914,10519,3820,2334,1177,112,140,1798,1531,898,618,152,193,542,454,383,411,1512,715,1584,1041,501,377,476,289,179,252,48,65,8712,2497,1126,837,102,100,1796,906,0,248,48,82,152,173,1121,591,1479,681,1966,973,376,317,361,245,177,152,8,13,50063,5598,26153,3425,1852,748,645,536,2644,877,1027,649,14,23,1163,703,3886,1148,5175,1244,3720,996,3227,853,1681,674,826,424,293,325,23910,2840,3118,1090,904,614,2227,775,658,401,457,402,686,484,2989,926,3268,844,2938,836,3160,872,1889,681,609,417,1007,523,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,39258,5080,14144,3125,7965,1859,662,431,293,327,783,450,606,419,336,177,115,153,1863,979,1646,708,917,575,391,412,274,302,0,271,79,129,6179,1874,1170,565,282,273,449,383,633,651,38,59,0,271,853,667,1373,665,943,507,348,269,0,271,90,137,0,271,25114,4011,15025,2586,1412,644,422,267,1370,546,721,574,242,199,295,304,1092,551,4038,1071,3631,1113,1097,683,204,157,55,72,446,536,10089,2066,1694,774,0,271,1285,525,390,312,288,261,177,214,832,546,1929,737,1774,673,1284,634,249,200,187,223,0,271,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,57255,6201,11594,2533,4768,1275,669,384,0,281,457,308,311,272,106,177,119,92,642,325,905,581,818,548,621,437,0,281,0,281,120,203,6826,1710,1597,622,167,136,356,191,33,58,0,281,0,281,2234,832,1577,706,780,462,65,93,17,33,0,281,0,281,45661,5840,26158,3882,2133,764,230,203,2487,1088,820,547,259,274,644,457,4433,1320,6168,1666,4073,1234,2378,754,1421,628,650,401,462,348,19503,2904,2243,810,619,382,1640,770,673,360,197,204,386,419,2140,916,3797,1075,3607,912,2054,750,1089,559,645,378,413,294,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,171872,11412,23825,4592,11795,2923,1229,695,326,248,1746,857,450,395,0,289,82,143,1955,1013,2721,991,1586,912,1521,1047,128,168,51,90,0,289,12030,2538,940,626,297,321,1220,785,658,583,0,289,385,432,1675,604,4192,1206,1665,741,543,366,369,275,86,144,0,289,148047,10265,81886,6086,7077,1613,1054,641,5798,1399,3330,851,541,361,2304,879,11517,1795,20159,2573,15249,2091,7630,1509,4944,1028,2111,725,172,251,66161,5131,6021,1523,1334,647,6108,1060,2565,890,751,580,1870,736,7702,1544,14357,1576,10111,1843,9008,1602,4690,1123,1226,503,418,286,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,237595,11431,74567,7620,34278,4370,5163,1378,586,356,5444,1410,1898,875,526,430,1601,662,4139,1388,6005,1571,2327,843,3314,960,1856,659,836,440,583,425,40289,4242,3624,1050,1025,413,3169,997,2326,878,897,555,1211,662,6119,1236,7857,1504,5546,1176,4007,1111,3141,974,886,457,481,420,163028,10729,85330,6228,5890,1336,1478,696,6613,1563,3882,1217,1631,809,3048,863,10533,2094,17643,2481,14649,2203,10915,1732,5837,1084,1667,572,1544,572,77698,5963,5594,1511,678,456,6266,1631,2702,931,890,590,2298,808,9550,1537,14710,2068,13483,1893,12486,1650,5726,1240,2297,800,1018,450,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,111783,9554,29493,5306,14653,2978,2010,807,530,484,1938,731,714,384,352,278,549,293,2300,922,2419,876,1928,775,700,328,962,620,251,269,0,244,14840,3077,1805,730,51,74,3028,1037,1069,482,249,308,488,333,2044,839,2663,931,2066,804,704,416,177,185,392,302,104,170,82290,8188,43917,4331,5096,1306,354,260,4098,1173,2557,1038,1343,575,1046,416,4977,1376,8183,1417,6979,1218,5203,1224,2415,712,1095,432,571,317,38373,4746,2796,780,774,540,4613,1217,1928,618,913,509,1599,741,4648,1179,6197,1387,5974,1166,5177,995,2495,761,485,318,774,387,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,64145,6098,14457,3638,6735,1877,820,488,507,383,287,276,379,314,88,133,464,267,1055,698,1347,738,1017,504,500,333,217,204,54,90,0,211,7722,2191,867,420,206,253,1194,600,377,326,486,429,215,237,618,389,1449,718,1604,631,267,293,439,499,0,211,0,211,49688,5106,26708,2995,2318,830,773,430,3408,996,1770,580,405,285,718,342,3102,858,5648,1280,4761,1131,2702,772,834,408,206,121,63,56,22980,3007,3563,942,798,492,2734,785,845,378,245,230,899,528,1689,738,4919,1078,3611,972,1851,584,1271,505,531,348,24,42,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,21645,4138,5441,2207,3340,1363,203,173,271,213,315,239,0,287,0,287,128,122,1090,563,836,666,326,272,94,148,0,287,77,124,0,287,2101,1040,512,518,0,287,0,287,196,157,0,287,0,287,432,405,570,431,199,188,105,146,0,287,0,287,87,107,16204,3481,9583,2284,1216,776,0,287,891,517,190,187,0,287,148,144,1527,796,2314,1039,1671,725,822,544,804,609,0,287,0,287,6621,1801,768,481,222,229,290,235,619,559,61,100,174,236,821,509,1212,674,874,462,1473,781,71,109,36,64,0,287,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,55727,5744,18110,5223,8501,2856,1310,945,392,380,1153,611,315,244,197,315,212,246,1309,859,1837,878,814,513,636,377,256,230,70,125,0,259,9609,2744,1091,597,165,263,1232,692,497,332,56,89,286,317,1726,944,2234,868,1404,717,408,231,434,402,76,128,0,259,37617,4746,21213,2792,2417,892,525,384,1665,686,493,265,27,46,229,223,3131,1066,4470,1028,2885,916,3327,817,1150,607,664,382,230,251,16404,2567,1474,642,382,421,2129,806,665,514,335,282,492,402,1608,629,3031,840,2502,952,2488,784,459,316,561,377,278,240,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,33267,4638,6258,2944,3245,1600,420,391,0,228,690,489,552,424,160,192,149,185,463,403,38,49,362,325,328,251,28,66,41,73,14,19,3013,1439,584,494,145,239,593,631,0,228,0,228,58,89,391,295,561,409,382,244,270,239,0,228,29,48,0,228,27009,3937,13592,2384,677,387,146,140,1202,641,1434,670,111,96,740,438,1459,602,2755,913,2229,764,1754,753,818,424,102,89,165,147,13417,2152,1393,555,164,165,1813,596,496,317,177,170,775,489,2074,685,1753,642,2250,597,1602,631,587,239,111,126,222,183,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,169062,12745,40857,7162,18943,3905,2908,839,937,574,2863,867,1974,964,372,428,827,475,1859,837,2450,741,2380,994,863,559,816,430,650,483,44,66,21914,3899,3792,1382,476,337,2780,1069,793,579,753,551,532,348,3124,987,3824,983,3573,1228,891,456,791,437,241,272,344,422,128205,11348,67164,7158,6380,1572,758,659,6126,1538,4276,1234,1252,697,2463,729,8665,1919,14307,2248,10339,2134,7122,1221,3696,1148,1395,533,385,361,61041,5523,5044,1304,1461,649,5160,1106,3919,1033,1139,594,2782,994,5785,1320,11280,1947,10569,1808,7688,1580,3673,1150,1610,674,931,497,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,527246,20986,126508,13448,55980,7513,8570,1906,1861,792,8434,2187,4721,1379,846,494,3052,1242,6378,1598,8088,1757,6818,1664,3705,1213,2735,1075,368,397,404,433,70528,7584,8163,1858,1456,659,9206,2065,2396,1106,1730,836,2345,897,7459,1526,14768,1972,9749,1925,6783,1349,4069,1201,1517,819,887,491,400738,19489,215660,11544,15464,2457,3047,1059,16898,2283,8372,1741,2837,866,6820,1550,29147,3126,44407,3510,38349,3050,29132,3134,12878,1944,6382,1468,1927,727,185078,10184,15092,2385,2854,728,15332,2519,7966,1503,2471,824,5432,1400,19684,2247,34280,3012,32775,3188,25810,2921,13328,1900,6656,1426,3398,909,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,223465,12630,58734,8987,29156,5393,4722,1431,1273,670,3949,1305,2188,954,584,422,1008,430,3774,1132,3724,1318,1954,796,3116,1129,1949,658,774,445,141,134,29578,4513,2613,931,307,319,2823,1059,2607,1021,1109,524,1394,663,4046,1061,4725,1442,3780,1043,3206,1057,1434,509,682,359,852,385,164731,12109,83624,6216,5397,1284,954,491,5580,1411,3159,1263,1020,627,2793,879,8446,1590,14488,1864,13515,2074,13715,1918,8101,1214,4355,928,2101,546,81107,7165,4809,1304,1872,959,7298,1578,2556,974,672,420,2063,787,8413,1440,12438,2139,10895,1922,12993,1886,10539,1480,3919,752,2640,788,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
