GEO_ID,B17001D_001E,B17001D_001M,B17001D_002E,B17001D_002M,B17001D_003E,B17001D_003M,B17001D_004E,B17001D_004M,B17001D_005E,B17001D_005M,B17001D_006E,B17001D_006M,B17001D_007E,B17001D_007M,B17001D_008E,B17001D_008M,B17001D_009E,B17001D_009M,B17001D_010E,B17001D_010M,B17001D_011E,B17001D_011M,B17001D_012E,B17001D_012M,B17001D_013E,B17001D_013M,B17001D_014E,B17001D_014M,B17001D_015E,B17001D_015M,B17001D_016E,B17001D_016M,B17001D_017E,B17001D_017M,B17001D_018E,B17001D_018M,B17001D_019E,B17001D_019M,B17001D_020E,B17001D_020M,B17001D_021E,B17001D_021M,B17001D_022E,B17001D_022M,B17001D_023E,B17001D_023M,B17001D_024E,B17001D_024M,B17001D_025E,B17001D_025M,B17001D_026E,B17001D_026M,B17001D_027E,B17001D_027M,B17001D_028E,B17001D_028M,B17001D_029E,B17001D_029M,B17001D_030E,B17001D_030M,B17001D_031E,B17001D_031M,B17001D_032E,B17001D_032M,B17001D_033E,B17001D_033M,B17001D_034E,B17001D_034M,B17001D_035E,B17001D_035M,B17001D_036E,B17001D_036M,B17001D_037E,B17001D_037M,B17001D_038E,B17001D_038M,B17001D_039E,B17001D_039M,B17001D_040E,B17001D_040M,B17001D_041E,B17001D_041M,B17001D_042E,B17001D_042M,B17001D_043E,B17001D_043M,B17001D_044E,B17001D_044M,B17001D_045E,B17001D_045M,B17001D_046E,B17001D_046M,B17001D_047E,B17001D_047M,B17001D_048E,B17001D_048M,B17001D_049E,B17001D_049M,B17001D_050E,B17001D_050M,B17001D_051E,B17001D_051M,B17001D_052E,B17001D_052M,B17001D_053E,B17001D_053M,B17001D_054E,B17001D_054M,B17001D_055E,B17001D_055M,B17001D_056E,B17001D_056M,B17001D_057E,B17001D_057M,B17001D_058E,B17001D_058M,B17001D_059E,B17001D_059M,NAME,B17001D_001EA,B17001D_001MA,B17001D_002EA,B17001D_002MA,B17001D_003MA,B17001D_003EA,B17001D_004MA,B17001D_004EA,B17001D_005EA,B17001D_005MA,B17001D_006MA,B17001D_006EA,B17001D_007MA,B17001D_007EA,B17001D_008EA,B17001D_008MA,B17001D_009EA,B17001D_009MA,B17001D_010MA,B17001D_010EA,B17001D_011EA,B17001D_011MA,B17001D_012EA,B17001D_012MA,B17001D_013MA,B17001D_013EA,B17001D_014EA,B17001D_014MA,B17001D_015EA,B17001D_015MA,B17001D_016MA,B17001D_016EA,B17001D_017EA,B17001D_017MA,B17001D_018MA,B17001D_018EA,B17001D_019MA,B17001D_019EA,B17001D_020EA,B17001D_020MA,B17001D_021EA,B17001D_021MA,B17001D_022EA,B17001D_022MA,B17001D_023EA,B17001D_023MA,B17001D_024EA,B17001D_024MA,B17001D_025EA,B17001D_025MA,B17001D_026EA,B17001D_026MA,B17001D_027EA,B17001D_027MA,B17001D_028EA,B17001D_028MA,B17001D_029EA,B17001D_029MA,B17001D_030EA,B17001D_030MA,B17001D_031EA,B17001D_031MA,B17001D_032EA,B17001D_032MA,B17001D_033EA,B17001D_033MA,B17001D_034EA,B17001D_034MA,B17001D_035EA,B17001D_035MA,B17001D_036MA,B17001D_036EA,B17001D_037MA,B17001D_037EA,B17001D_038EA,B17001D_038MA,B17001D_039EA,B17001D_039MA,B17001D_040EA,B17001D_040MA,B17001D_041MA,B17001D_041EA,B17001D_042EA,B17001D_042MA,B17001D_043MA,B17001D_043EA,B17001D_044EA,B17001D_044MA,B17001D_045MA,B17001D_045EA,B17001D_046EA,B17001D_046MA,B17001D_047EA,B17001D_047MA,B17001D_048MA,B17001D_048EA,B17001D_049EA,B17001D_049MA,B17001D_050MA,B17001D_050EA,B17001D_051MA,B17001D_051EA,B17001D_052EA,B17001D_052MA,B17001D_053MA,B17001D_053EA,B17001D_054EA,B17001D_054MA,B17001D_055MA,B17001D_055EA,B17001D_056MA,B17001D_056EA,B17001D_057MA,B17001D_057EA,B17001D_058MA,B17001D_058EA,B17001D_059EA,B17001D_059MA,state
0400000US13,306966,5034,38985,5643,17753,2803,1120,589,0,300,1103,703,950,465,300,265,1098,897,3774,1160,2097,806,2220,810,2204,624,1312,725,936,375,639,421,21232,3435,1041,545,172,183,1716,680,800,438,813,603,531,374,3668,1244,2851,835,2984,933,2525,963,2197,809,1256,501,678,351,267981,8145,130906,5425,8074,885,1639,753,14279,1549,6000,1137,1454,443,3775,1075,10373,1690,21082,1409,25004,1411,21089,1390,11130,1231,5413,781,1594,563,137075,4326,8974,1036,2596,782,10731,1318,4832,1149,1145,428,3781,848,8988,1239,25408,1515,27424,1411,21475,1458,12450,1083,6651,906,2620,728,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,522320,9361,31890,4374,12029,2822,562,487,0,275,1129,692,666,508,133,125,487,341,1615,660,1556,692,864,554,1344,505,1822,552,708,360,1143,466,19861,2464,534,443,207,246,385,327,311,276,488,462,369,349,2745,956,2029,693,2161,770,2372,782,2294,802,1775,611,4191,988,490430,9412,229629,5149,7626,1486,1252,474,14612,1738,6209,1136,2359,799,5162,941,14913,1840,27745,1693,30986,1853,38278,1386,35592,1306,22373,878,22522,951,260801,5638,8274,1410,2392,863,12232,1698,7187,1178,2143,593,4534,769,15221,1548,27406,1918,36924,1641,43735,1448,40962,1408,26823,1224,32968,1179,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,18401,2047,4276,1504,1941,933,136,134,244,304,76,124,136,134,91,150,340,281,0,267,232,343,438,394,248,224,0,267,0,267,0,267,2335,790,0,267,0,267,469,287,125,194,136,134,117,187,615,400,246,242,423,341,132,148,0,267,72,128,0,267,14125,2187,5989,1203,330,256,185,183,484,286,461,325,70,114,291,259,166,166,868,627,936,433,1153,535,285,222,306,227,454,256,8136,1396,697,473,0,267,539,341,331,299,0,267,0,267,389,267,1402,632,2169,710,973,497,742,378,369,378,525,324,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,576875,7337,68252,7229,30280,3870,1982,843,638,442,2924,1091,1382,716,444,322,766,368,5938,1280,4832,1074,4491,1446,2410,832,1885,759,1282,567,1306,577,37972,4507,2798,1280,158,166,2036,1090,1156,773,230,253,645,452,7935,1743,7320,1444,4709,1370,3433,1055,3349,1037,1710,552,2493,755,508623,9855,246543,5758,18068,1433,3173,884,18362,2043,8421,1479,2488,633,6024,845,19957,1516,45803,1906,43546,2062,32389,1429,27122,1087,14807,941,6383,734,262080,5887,15319,1805,3274,811,20178,1924,10135,1476,2659,751,4765,846,16921,2072,50108,2089,47295,1944,35621,1271,31102,1327,17102,920,7601,841,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,98510,3251,21405,3217,11041,1934,508,345,133,169,1462,573,469,365,266,292,143,182,4337,861,1635,627,993,562,632,398,324,258,139,193,0,267,10364,1760,843,422,38,65,1286,647,14,26,186,182,708,355,3437,955,1847,669,1392,580,256,234,240,228,89,139,28,51,77105,3969,34761,2527,2438,739,139,148,3722,1027,882,451,292,236,959,558,2630,914,7650,1192,7041,1456,4847,943,2520,547,1094,389,547,300,42344,2678,3143,956,388,255,4289,1029,1872,588,299,193,507,304,2652,919,8989,1352,7549,1107,5867,932,4148,664,1626,510,1015,493,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,50076,1984,5661,1883,2215,951,133,155,0,228,49,80,97,112,0,228,188,209,889,577,190,241,573,505,54,95,42,67,0,228,0,228,3446,1115,116,200,0,228,709,669,0,228,0,228,35,81,807,461,919,427,347,308,131,126,320,294,62,99,0,228,44415,2769,21873,1813,1742,512,686,340,1731,545,1158,409,169,140,380,240,2211,793,4480,996,3938,749,2936,954,1907,361,343,262,192,160,22542,1739,2497,587,145,141,2042,508,1119,555,248,237,442,264,2943,634,4397,966,3534,694,2652,525,1205,440,829,382,489,223,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,69038,2582,10496,2903,5465,1695,359,327,78,109,388,294,367,258,39,67,177,193,1512,685,873,555,635,369,59,72,376,317,444,419,158,186,5031,1587,267,323,0,248,577,494,172,231,85,124,181,160,988,592,629,396,971,556,342,281,91,103,595,462,133,161,58542,3632,27010,1805,2126,782,1014,440,2443,779,1011,543,457,329,983,449,1754,726,5269,842,5356,812,3442,641,2232,672,719,375,204,189,31532,2522,3066,637,372,278,2943,588,1553,525,136,144,1159,479,2185,611,5834,1088,6023,734,4036,771,2889,640,954,344,382,217,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,46815,3138,8067,2457,3911,1397,559,463,0,271,223,243,183,283,0,271,0,271,1034,562,868,624,400,372,229,199,415,331,0,271,0,271,4156,1280,394,383,0,271,70,96,192,192,181,230,94,118,789,478,1076,645,371,237,368,358,394,338,50,86,177,228,38748,3197,16801,1849,1530,587,280,226,1948,632,395,267,247,214,305,254,796,393,2766,597,4574,977,1959,677,926,386,667,360,408,245,21947,1977,1195,401,183,185,2786,773,1424,588,155,150,186,169,1979,1045,3272,924,4580,1021,2643,828,2153,557,1061,414,330,276,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,69228,3240,12897,2434,6646,1672,232,153,50,50,1077,605,374,275,112,207,197,180,1522,704,918,482,777,592,792,317,459,510,67,112,69,114,6251,1236,335,230,152,135,225,200,146,137,88,101,451,255,1042,505,1077,623,1340,675,718,543,193,215,276,342,208,155,56331,3359,27498,2036,1876,527,294,204,2304,691,1088,410,355,301,201,184,2363,757,5489,997,5124,1076,3151,796,2983,740,1866,641,404,284,28833,2104,1282,460,485,342,2914,742,675,431,176,188,223,240,2869,841,6054,830,5336,1176,3566,658,3007,733,1242,446,1004,468,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,315352,4333,27795,5075,12948,2877,1450,753,138,144,1146,664,470,428,263,186,717,513,3034,653,1084,530,1695,878,1550,725,365,253,357,271,679,458,14847,2547,253,254,0,289,1109,800,314,359,0,289,455,295,3429,987,1893,684,1917,700,1905,651,930,372,1144,493,1498,481,287557,5943,136663,3814,10322,795,1651,641,10385,1404,6147,1309,1284,533,3136,617,9230,1023,23794,1073,23766,1095,19793,1249,15168,871,8475,659,3512,764,150894,3302,8806,913,1611,584,12958,1465,4965,1061,1156,432,2787,537,8821,1059,27940,1280,28690,1208,22505,1042,16623,998,9969,876,4063,870,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,338216,5637,45086,5327,19103,2615,1426,660,0,285,784,464,667,584,281,224,877,426,6408,1486,3384,947,821,436,1415,534,1083,435,1052,499,905,386,25983,3639,829,406,252,266,1253,570,611,387,249,245,534,328,6814,1535,4158,1256,2917,894,2341,915,3559,1108,814,341,1652,561,293130,6671,141820,4186,11537,1248,1843,570,12204,1320,5832,1160,2320,802,2197,642,11252,1855,26704,1732,27217,1124,19667,919,11674,831,5627,759,3746,576,151310,4176,11062,1163,1764,696,13171,1104,4824,1085,1125,509,3188,752,11493,1561,32388,1668,29267,1082,20357,1048,11826,1083,6922,772,3923,695,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,233785,4320,31640,4331,14315,2479,925,466,93,111,963,483,703,338,305,272,590,431,4418,1131,2040,593,1567,533,1210,511,498,338,525,278,478,199,17325,2516,765,358,462,406,1722,567,371,287,275,184,388,288,5463,1045,2980,928,1573,580,1339,537,1020,467,700,360,267,225,202145,5364,98325,3261,8237,1098,1587,716,10707,1128,4589,892,1057,460,2600,755,8293,1173,15764,1040,18623,1047,12209,887,8036,751,4706,623,1917,574,103820,3263,7387,844,2154,855,10726,1233,4160,804,1652,429,1882,487,6617,828,18421,979,19765,1083,13180,782,10046,1020,4819,696,3011,733,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,205414,4014,36521,5259,15600,2938,1733,679,108,127,2432,873,1778,781,389,336,616,353,2999,865,1487,755,1485,505,573,329,825,406,961,434,214,136,20921,3096,2206,637,480,368,2703,881,1506,726,285,281,1365,557,3217,1081,2260,744,2731,854,1680,631,839,500,1241,614,408,261,168893,6127,84261,3491,8193,1011,1613,579,8682,1218,3496,867,1243,488,3070,680,9579,1119,15847,1345,14160,907,9425,810,5348,722,2178,574,1427,469,84632,3900,7195,1050,1060,477,9005,1329,3632,895,985,445,2042,630,9053,1036,18112,1523,13980,1117,8797,950,5985,786,3410,817,1376,521,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,90154,3776,13304,2341,6544,1431,107,121,55,93,625,426,87,142,0,259,205,192,2882,913,1097,659,209,227,504,288,199,219,506,332,68,108,6760,1407,140,171,0,259,407,279,140,165,0,259,203,174,2589,889,1086,506,753,416,538,338,323,308,488,336,93,148,76850,3904,34559,2371,2378,546,564,375,2730,884,1319,555,492,321,745,407,3075,712,7000,929,7245,1151,4040,711,2665,557,1599,448,707,297,42291,2684,2440,753,635,351,3987,781,1641,645,837,447,710,441,2808,912,8343,1274,8603,1191,5457,929,4098,732,2039,510,693,352,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,28219,2362,3187,1029,1594,633,40,78,0,228,79,91,0,228,32,57,16,31,898,497,140,190,94,118,49,79,83,147,0,228,163,222,1593,657,92,126,27,48,118,129,0,228,0,228,0,228,602,547,326,280,228,166,0,228,41,71,0,228,159,216,25032,2522,11356,1354,1569,300,144,179,1361,428,367,213,99,95,158,151,1457,557,1103,501,2931,780,1277,502,555,252,256,202,79,74,13676,1562,1077,286,385,300,1274,441,403,280,75,106,431,288,856,480,2588,849,2895,837,1716,615,1279,513,572,344,125,100,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,196661,4988,22028,4424,7764,1903,1064,659,196,317,152,187,83,149,178,207,154,180,1728,854,1321,577,596,458,807,503,972,566,196,170,317,253,14264,3054,1189,788,54,89,1112,998,401,370,147,238,231,241,1746,796,2732,880,2173,898,1375,896,1987,485,516,365,601,513,174633,5961,80285,3098,3994,940,722,476,5557,1134,3918,1087,1083,622,2669,749,7101,1154,11593,1349,14010,1049,11946,768,8770,828,5848,345,3074,445,94348,3939,3526,1080,649,375,3778,1057,4658,1197,1152,673,2165,718,7941,1067,13145,1364,15937,1188,16162,1136,13105,917,7948,616,4182,579,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,714967,6108,56741,6950,25656,3866,1624,794,311,269,1683,697,756,401,507,326,462,300,5346,1391,4654,1811,3391,1107,3066,966,1804,667,831,384,1221,592,31085,4156,1338,945,497,395,1512,709,1204,517,756,452,948,506,6317,1388,6075,1600,3600,1007,2915,798,2765,1069,1632,590,1526,662,658226,7765,320823,4702,23835,1138,4188,919,28097,1703,13173,1365,4258,893,7624,1086,19984,1527,55155,2365,59822,1624,47683,1516,33118,1073,17101,963,6785,691,337403,4542,23194,1159,4784,1022,27469,1857,12623,1724,4439,864,7491,1072,17759,1727,61162,2098,63327,1282,52136,1354,36191,1275,18964,1098,7864,896,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
