GEO_ID,B15002F_001E,B15002F_001M,B15002F_002E,B15002F_002M,B15002F_003E,B15002F_003M,B15002F_004E,B15002F_004M,B15002F_005E,B15002F_005M,B15002F_006E,B15002F_006M,B15002F_007E,B15002F_007M,B15002F_008E,B15002F_008M,B15002F_009E,B15002F_009M,B15002F_010E,B15002F_010M,B15002F_011E,B15002F_011M,B15002F_012E,B15002F_012M,B15002F_013E,B15002F_013M,B15002F_014E,B15002F_014M,B15002F_015E,B15002F_015M,B15002F_016E,B15002F_016M,B15002F_017E,B15002F_017M,B15002F_018E,B15002F_018M,B15002F_019E,B15002F_019M,NAME,B15002F_001MA,B15002F_001EA,B15002F_002EA,B15002F_002MA,B15002F_003EA,B15002F_003MA,B15002F_004MA,B15002F_004EA,B15002F_005MA,B15002F_005EA,B15002F_006EA,B15002F_006MA,B15002F_007MA,B15002F_007EA,B15002F_008MA,B15002F_008EA,B15002F_009EA,B15002F_009MA,B15002F_010MA,B15002F_010EA,B15002F_011MA,B15002F_011EA,B15002F_012EA,B15002F_012MA,B15002F_013MA,B15002F_013EA,B15002F_014MA,B15002F_014EA,B15002F_015EA,B15002F_015MA,B15002F_016MA,B15002F_016EA,B15002F_017EA,B15002F_017MA,B15002F_018MA,B15002F_018EA,B15002F_019MA,B15002F_019EA,state
0400000US13,165143,9877,95270,6754,34215,3925,15658,2945,22051,3619,3119,1261,9492,1752,3377,1248,5256,1507,2102,1199,69873,4204,20048,2466,11205,2059,15456,2448,2226,955,9986,1766,3572,1154,5240,1355,2140,797,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,8205,1357,4334,927,618,350,355,282,1287,620,137,170,1262,529,122,116,132,132,421,357,3871,806,485,332,505,344,992,446,76,93,697,510,321,265,512,327,283,350,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,16921,2415,8612,1362,3383,977,1526,611,1166,458,303,266,1859,687,258,217,81,99,36,63,8309,1525,2639,864,1253,616,1606,653,224,183,1821,771,398,270,285,216,83,95,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,425923,14961,220445,9074,62685,5265,41892,3406,53950,4842,8422,1287,27191,2834,9725,1719,12984,2231,3596,1101,205478,7069,55793,4416,31882,3743,44521,3449,10371,1986,29950,3370,10274,1715,17168,2488,5519,1414,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,66774,4846,35863,3288,9003,1915,6491,1440,10857,1853,1061,465,4647,1271,902,442,1854,842,1048,577,30911,2479,7700,1553,4285,1289,6270,1234,1133,522,5234,1384,1485,743,3430,971,1374,637,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,21609,2681,12421,2110,4760,1133,2011,824,3409,1334,657,387,797,434,136,134,377,314,274,208,9188,1231,4513,985,922,473,1766,671,200,160,974,457,292,255,319,254,202,172,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,36955,3757,19579,2473,5538,1196,2638,819,4523,1431,779,427,3000,909,517,388,2035,783,549,399,17376,1897,3918,1044,2795,1114,3776,1017,990,467,2845,1028,765,414,1765,800,522,342,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,21593,3147,13381,2243,4195,1262,3467,1029,3778,1348,101,80,1050,604,251,271,484,324,55,81,8212,1459,1740,726,901,579,2638,951,338,447,1713,749,336,398,142,209,404,319,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,32261,3397,18189,2493,4202,1166,3194,1167,5467,1515,573,344,2738,999,334,262,1143,590,538,364,14072,1729,2874,1070,2166,753,2911,965,715,426,2755,1112,467,330,1686,747,498,309,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,103299,7449,56442,4481,20563,3136,7194,1922,12740,2775,768,412,7271,1811,2292,981,4253,1229,1361,647,46857,3657,17193,2452,6337,1293,8340,1764,824,547,6752,1519,1114,511,4336,1287,1961,715,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,142080,6674,69954,4638,14287,2168,12444,2037,17613,2214,4101,1210,10754,1897,2377,942,5795,1349,2583,865,72126,3498,13668,1900,11601,1758,15459,2030,3358,1032,13427,1842,4391,1138,6855,1516,3367,1054,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,58870,4508,31546,2872,7918,1560,6075,1449,6558,1257,1929,656,5132,985,1412,544,1148,431,1374,605,27324,2717,4736,1245,3862,1074,5241,1211,1700,547,5245,1107,2292,900,2694,1052,1554,641,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,34281,3317,18250,2019,3970,967,3083,976,4805,1306,787,436,2822,897,871,556,936,443,976,416,16031,1955,3234,900,2494,906,4049,1221,602,304,3106,1142,942,529,1165,462,439,310,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,12046,2110,7419,1743,999,553,1642,830,2551,1097,263,193,859,536,367,357,454,383,284,316,4627,920,917,574,548,258,1224,664,495,325,481,375,197,318,435,350,330,495,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,30972,3166,16711,1713,4188,1150,4045,1051,3436,969,1008,482,1890,660,815,621,1233,525,96,99,14261,1968,2896,936,3280,997,3559,959,604,519,1749,631,754,448,773,482,646,479,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,16633,2427,8866,1592,2655,751,1948,713,1373,597,438,229,1119,639,114,154,624,582,595,569,7767,1205,1485,506,1695,542,1247,514,727,370,1471,747,219,277,426,284,497,337,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,91209,7201,45494,4265,11150,2477,8540,1688,11666,2236,1116,599,8004,1842,1823,891,1797,855,1398,790,45715,3804,9823,1614,8236,1667,13516,2229,713,373,7629,1698,2350,906,1922,579,1526,648,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,312086,12618,157784,8091,34326,4269,21916,2887,52106,4714,5335,1218,21912,3095,6724,1685,11253,1920,4212,1081,154302,6604,29412,3386,16876,2131,50005,4009,3809,894,24625,3073,9643,1862,15680,2365,4252,1142,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,139442,7609,70812,4421,10270,1778,10945,1768,19790,2567,4279,1141,15201,2118,3405,876,4781,1368,2141,741,68630,4322,8637,1456,9503,1595,18110,2239,3328,1039,15395,2181,5185,1223,6178,1479,2294,947,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,931650,16021,448776,10016,106502,7027,73538,5133,117674,6932,18359,2253,68717,5771,17922,2304,33123,3152,12941,2125,482874,9378,110448,6317,74307,4728,107173,5596,18450,2183,74791,4774,30971,2890,46840,4235,19894,2435,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,146915,7983,83330,5213,27304,3261,15276,2768,20770,3420,1386,703,10855,1945,2012,905,4608,1743,1119,548,63585,4304,20726,2588,10710,2001,13235,2162,1296,712,9010,1756,2425,904,4519,1305,1664,746,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,49404,4340,27033,2772,6057,1353,4867,1324,6692,1482,1050,513,4219,1221,573,307,1771,809,1804,775,22371,2446,4078,1249,2614,876,6039,1224,698,335,4647,1263,947,439,1583,681,1765,868,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,49480,3468,28780,2370,9647,1549,5108,1101,6064,1237,1930,747,3618,1020,845,521,1053,525,515,318,20700,2099,6811,1391,2882,757,5107,1174,539,300,2937,846,920,514,1298,606,206,259,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,81111,5665,44242,3538,15101,2569,8413,1999,8081,1956,1274,665,6048,1577,2182,910,2130,873,1013,526,36869,3229,14543,2449,6878,1811,5474,1492,1787,729,5030,1468,977,520,1558,765,622,577,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,118807,6156,61066,3717,12854,1845,13272,2093,16206,2519,5558,1318,6711,1285,1919,855,3243,788,1303,568,57741,3785,9942,1717,10398,1890,16414,2586,4132,1161,8991,1579,2786,890,2712,872,2366,674,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,38091,4063,18150,2449,5905,1915,2504,859,4049,1160,1787,998,1864,856,573,442,1003,519,465,398,19941,2159,5007,1417,3240,1158,4247,1276,1079,549,4086,1183,1069,727,596,425,617,428,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,40983,4584,25199,3150,6922,1699,5808,1709,7157,1812,667,407,2493,1043,191,260,1526,702,435,310,15784,2333,4233,1317,3390,1517,3193,965,393,314,1690,824,826,410,1552,768,507,517,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,43751,4430,25104,3036,7337,1720,5742,1752,6389,1464,891,554,2370,893,712,459,1058,629,605,461,18647,2336,6120,1546,2845,1028,4438,1657,335,268,2460,837,775,510,1271,718,403,330,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1032616,20957,527191,12058,163740,7766,100385,6118,108848,6283,24782,2690,77877,5889,16851,2498,25492,3014,9216,1691,505425,11951,145950,7036,85730,5733,102080,5747,23902,2894,84532,4632,19471,2329,32591,3424,11169,1655,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,54251,4788,28207,2971,6875,1497,5287,1466,7866,1777,852,388,3446,1059,1681,842,1892,790,308,247,26044,2408,4979,1330,4360,1242,6342,1455,447,253,4969,1211,1544,615,2474,996,929,537,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,107385,8615,56490,4986,15148,2954,10059,2442,11099,2632,874,526,7489,1888,2674,1122,6454,1670,2693,967,50895,4528,11319,2377,7399,1978,10372,2159,645,477,8015,1969,1873,882,8808,1677,2464,878,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,133413,7285,73333,4701,24958,2746,13301,2369,14279,2493,2214,874,8952,1560,3614,995,4302,1342,1713,848,60080,3886,20804,2677,8789,1848,12639,1895,1373,627,8845,1393,3328,991,2952,882,1350,614,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,45845,3479,24019,2120,4054,1050,6088,1089,6531,1270,870,398,4211,1123,681,325,882,449,702,457,21826,1996,4439,965,4292,1052,4879,1411,1273,635,4055,1166,1219,604,1275,552,394,245,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,247048,8433,122638,4592,26377,2248,14280,2016,33484,3250,6368,1423,14903,1889,8852,1545,12997,1771,5377,950,124410,5451,23626,2151,12821,1829,27926,2578,5423,1048,12748,1761,12383,1511,21955,2139,7528,1317,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
