GEO_ID,B21001F_001E,B21001F_001M,B21001F_002E,B21001F_002M,B21001F_003E,B21001F_003M,B21001F_004E,B21001F_004M,B21001F_005E,B21001F_005M,B21001F_006E,B21001F_006M,B21001F_007E,B21001F_007M,B21001F_008E,B21001F_008M,B21001F_009E,B21001F_009M,B21001F_010E,B21001F_010M,B21001F_011E,B21001F_011M,B21001F_012E,B21001F_012M,B21001F_013E,B21001F_013M,B21001F_014E,B21001F_014M,B21001F_015E,B21001F_015M,B21001F_016E,B21001F_016M,B21001F_017E,B21001F_017M,B21001F_018E,B21001F_018M,B21001F_020E,B21001F_019E,B21001F_019M,B21001F_020M,B21001F_021E,B21001F_021M,B21001F_022E,B21001F_022M,B21001F_023E,B21001F_023M,B21001F_024E,B21001F_024M,B21001F_025E,B21001F_025M,B21001F_026E,B21001F_026M,B21001F_027E,B21001F_027M,B21001F_028E,B21001F_028M,B21001F_029E,B21001F_029M,B21001F_030E,B21001F_030M,B21001F_031E,B21001F_031M,B21001F_032E,B21001F_032M,B21001F_033E,B21001F_033M,NAME,B21001F_001EA,B21001F_001MA,B21001F_002MA,B21001F_002EA,B21001F_003EA,B21001F_003MA,B21001F_004MA,B21001F_004EA,B21001F_005EA,B21001F_005MA,B21001F_006EA,B21001F_006MA,B21001F_007MA,B21001F_007EA,B21001F_008EA,B21001F_008MA,B21001F_009MA,B21001F_009EA,B21001F_010EA,B21001F_010MA,B21001F_011EA,B21001F_011MA,B21001F_012MA,B21001F_012EA,B21001F_013MA,B21001F_013EA,B21001F_014EA,B21001F_014MA,B21001F_015EA,B21001F_015MA,B21001F_016EA,B21001F_016MA,B21001F_017EA,B21001F_017MA,B21001F_018MA,B21001F_018EA,B21001F_020MA,B21001F_020EA,B21001F_019MA,B21001F_019EA,B21001F_021MA,B21001F_021EA,B21001F_022EA,B21001F_022MA,B21001F_023MA,B21001F_023EA,B21001F_024MA,B21001F_024EA,B21001F_025MA,B21001F_025EA,B21001F_026EA,B21001F_026MA,B21001F_027MA,B21001F_027EA,B21001F_028MA,B21001F_028EA,B21001F_029EA,B21001F_029MA,B21001F_030MA,B21001F_030EA,B21001F_031EA,B21001F_031MA,B21001F_032EA,B21001F_032MA,B21001F_033MA,B21001F_033EA,state
0400000US18,82401,5741,44506,3821,22585,3066,116,141,22469,3048,17100,1821,1006,543,16094,1871,3419,823,485,301,2934,854,974,545,285,361,689,394,428,350,361,351,67,83,37895,2870,0,18523,1850,267,18523,1850,14620,1661,0,267,14620,1661,2912,876,0,267,2912,876,971,363,0,267,971,363,869,354,0,267,869,354,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,45476,4028,23932,2758,11170,1595,121,138,11049,1595,9259,1551,796,375,8463,1506,2157,762,674,343,1483,692,1005,518,78,126,927,520,341,326,285,314,56,72,21544,2061,0,8915,1351,248,8915,1351,8440,1134,63,82,8377,1135,2250,654,0,248,2250,654,786,410,0,248,786,410,1153,547,0,248,1153,547,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41729,4261,23382,2905,12499,2102,253,329,12246,2059,8186,1512,331,323,7855,1457,1465,631,212,192,1253,583,650,401,0,281,650,401,582,436,315,278,267,314,18347,2315,99,9649,1670,129,9550,1648,6506,1248,0,281,6506,1248,1106,558,0,281,1106,558,645,378,0,281,645,378,441,278,0,281,441,278,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,127032,8693,70240,5079,36891,3482,218,199,36673,3499,25918,2723,915,433,25003,2698,5072,1044,405,362,4667,901,2162,720,180,232,1982,732,197,280,17,27,180,278,56792,4383,277,28676,2765,388,28399,2695,21327,2622,271,224,21056,2595,5059,1072,0,289,5059,1072,1312,509,0,289,1312,509,418,286,0,289,418,286,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,175653,7780,86134,5333,41220,4068,741,561,40479,4142,32295,2808,941,491,31354,2835,7800,1237,796,504,7004,1217,2544,601,248,203,2296,576,2275,759,546,431,1729,596,89519,4083,385,40070,2979,349,39685,3005,35588,2428,73,123,35515,2394,8867,1485,0,285,8867,1485,3226,953,0,285,3226,953,1768,640,0,285,1768,640,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,73459,5763,39065,3458,18428,2304,217,227,18211,2302,15182,1955,1144,463,14038,1916,3538,987,581,321,2957,874,1346,462,142,112,1204,479,571,317,106,104,465,331,34394,3259,0,15930,1843,244,15930,1843,13985,1868,53,76,13932,1865,2672,749,0,244,2672,749,877,440,0,244,877,440,930,429,0,244,930,429,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,41437,3724,22981,2215,12514,1615,448,471,12066,1564,9093,1315,504,301,8589,1398,1051,463,318,258,733,394,260,148,18,26,242,141,63,56,30,48,33,54,18456,2162,66,8793,1375,125,8727,1363,7355,1268,74,111,7281,1271,1710,632,0,211,1710,632,531,348,0,211,531,348,67,81,0,211,67,81,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,38477,3856,21086,2176,10880,1689,132,231,10748,1725,7836,1271,398,284,7438,1214,1406,653,172,195,1234,616,734,374,249,193,485,336,230,251,50,81,180,236,17391,2191,101,8781,1463,129,8680,1456,6802,1351,0,259,6802,1351,893,410,0,259,893,410,637,370,0,259,637,370,278,240,0,259,278,240,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,110900,8284,56276,4988,28160,3030,386,328,27774,2985,21130,2664,461,306,20669,2660,4512,1200,535,339,3977,1231,2045,611,109,135,1936,588,429,359,60,93,369,359,54624,4380,0,24254,2665,309,24254,2665,22780,2250,0,309,22780,2250,4464,1292,59,101,4405,1300,1851,713,0,309,1851,713,1275,603,0,309,1275,603,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,376365,15596,194532,10015,90350,6051,1322,723,89028,6073,79298,4876,2579,987,76719,4817,15803,1914,1220,678,14583,1852,6750,1445,700,418,6050,1406,2331,835,235,247,2096,768,181833,8171,317,76579,4592,406,76262,4595,75195,4301,0,281,75195,4301,17473,2041,56,91,17417,2036,8173,1679,68,113,8105,1675,4413,1112,0,281,4413,1112,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,164919,8530,83585,5167,32185,3116,947,634,31238,3156,33731,2927,3198,1038,30533,2799,10098,1283,2681,785,7417,1206,5197,981,2165,709,3032,810,2374,599,1010,371,1364,477,81334,4650,244,29934,2532,323,29690,2525,31014,3385,232,249,30782,3357,11973,1507,0,285,11973,1507,4707,754,0,285,4707,754,3706,781,0,285,3706,781,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1135293,17798,558028,11383,259146,8426,3666,1059,255480,8501,214822,6252,7424,1763,207398,5974,54283,3112,3941,1039,50342,3162,19151,1802,1261,750,17890,1863,10626,1453,563,304,10063,1403,577265,10656,824,226484,6530,561,225660,6544,227849,6078,305,303,227544,6124,66870,3385,327,343,66543,3382,34307,2163,0,275,34307,2163,21755,1857,134,164,21621,1858,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,185321,9346,105676,6267,63157,4605,1343,1017,61814,4592,36385,3007,2468,876,33917,2862,5143,1275,497,339,4646,1225,719,430,0,289,719,430,272,254,0,289,272,254,79645,4766,127,45627,3574,211,45500,3580,28468,2946,595,521,27873,2981,3758,934,150,231,3608,910,1217,508,0,289,1217,508,575,373,0,289,575,373,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,61770,5611,33609,3682,16398,2631,297,359,16101,2585,12984,1554,441,279,12543,1543,3131,776,671,396,2460,694,833,478,409,280,424,352,263,218,53,88,210,198,28161,2998,257,14494,1857,279,14237,1857,10129,1878,0,269,10129,1878,2012,650,0,269,2012,650,694,310,47,76,647,286,832,361,0,269,832,361,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,63126,4088,36695,2840,18759,2240,548,503,18211,2078,13759,1775,1527,613,12232,1731,2743,712,648,322,2095,680,1146,511,239,206,907,484,288,193,129,123,159,155,26431,2271,70,12414,1458,118,12344,1451,10960,1383,69,110,10891,1395,2075,632,0,253,2075,632,504,314,0,253,504,314,478,275,0,253,478,275,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,103777,7207,56564,4119,29554,2864,215,256,29339,2885,21161,2405,1004,698,20157,2523,4100,921,545,314,3555,887,952,507,139,202,813,479,797,371,86,136,711,403,47213,4088,58,24060,2880,97,24002,2870,17919,2157,0,277,17919,2157,3190,854,0,277,3190,854,1286,555,0,277,1286,555,758,421,0,277,758,421,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,150722,7745,77545,4723,40135,3405,1266,568,38869,3340,28516,2654,1821,659,26695,2549,5875,1159,602,369,5273,1068,2305,773,15,27,2290,777,714,342,0,246,714,342,73177,4602,369,35098,3105,286,34729,3139,27421,2192,224,200,27197,2204,6238,1235,0,246,6238,1235,2948,833,0,246,2948,833,1472,500,0,246,1472,500,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
