GEO_ID,B21001D_001E,B21001D_001M,B21001D_002E,B21001D_002M,B21001D_003E,B21001D_003M,B21001D_004E,B21001D_004M,B21001D_005E,B21001D_005M,B21001D_006E,B21001D_006M,B21001D_007E,B21001D_007M,B21001D_008E,B21001D_008M,B21001D_009E,B21001D_009M,B21001D_010E,B21001D_010M,B21001D_011E,B21001D_011M,B21001D_012E,B21001D_012M,B21001D_013E,B21001D_013M,B21001D_014E,B21001D_014M,B21001D_015E,B21001D_015M,B21001D_016E,B21001D_016M,B21001D_017E,B21001D_017M,B21001D_018E,B21001D_018M,B21001D_019E,B21001D_019M,B21001D_020E,B21001D_020M,B21001D_021E,B21001D_021M,B21001D_022E,B21001D_022M,B21001D_023E,B21001D_023M,B21001D_024E,B21001D_024M,B21001D_025E,B21001D_025M,B21001D_026E,B21001D_026M,B21001D_027E,B21001D_027M,B21001D_028E,B21001D_028M,B21001D_029E,B21001D_029M,B21001D_030E,B21001D_030M,B21001D_031E,B21001D_031M,B21001D_032E,B21001D_032M,B21001D_033E,B21001D_033M,NAME,B21001D_001EA,B21001D_001MA,B21001D_002MA,B21001D_002EA,B21001D_003MA,B21001D_003EA,B21001D_004EA,B21001D_004MA,B21001D_005EA,B21001D_005MA,B21001D_006MA,B21001D_006EA,B21001D_007MA,B21001D_007EA,B21001D_008MA,B21001D_008EA,B21001D_009EA,B21001D_009MA,B21001D_010EA,B21001D_010MA,B21001D_011MA,B21001D_011EA,B21001D_012MA,B21001D_012EA,B21001D_013MA,B21001D_013EA,B21001D_014MA,B21001D_014EA,B21001D_015EA,B21001D_015MA,B21001D_016EA,B21001D_016MA,B21001D_017MA,B21001D_017EA,B21001D_018MA,B21001D_018EA,B21001D_019EA,B21001D_019MA,B21001D_020EA,B21001D_020MA,B21001D_021EA,B21001D_021MA,B21001D_022MA,B21001D_022EA,B21001D_023EA,B21001D_023MA,B21001D_024EA,B21001D_024MA,B21001D_025MA,B21001D_025EA,B21001D_026EA,B21001D_026MA,B21001D_027MA,B21001D_027EA,B21001D_028EA,B21001D_028MA,B21001D_029MA,B21001D_029EA,B21001D_030MA,B21001D_030EA,B21001D_031EA,B21001D_031MA,B21001D_032EA,B21001D_032MA,B21001D_033MA,B21001D_033EA,state
0400000US13,237045,3680,112386,2714,40627,1725,380,330,40247,1727,50694,1730,1860,831,48834,1452,12442,964,497,324,11945,986,6349,820,488,293,5861,833,2274,602,115,115,2159,570,124659,2256,43997,1973,380,365,43617,2042,54499,1728,34,60,54465,1722,14647,1081,245,238,14402,1103,7907,863,62,104,7845,876,3609,847,0,300,3609,847,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,448481,6880,203440,4025,46405,2505,2312,963,44093,2444,71580,2120,5741,1333,65839,2463,37690,1298,7944,1181,29746,1485,23381,784,9559,1019,13822,1162,24384,658,12766,1158,11618,1184,245041,4045,48481,2392,585,475,47896,2441,85183,2016,978,543,84205,1944,43526,1134,51,83,43475,1129,28742,1077,120,133,28622,1067,39109,680,613,515,38496,841,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,13460,1189,5256,672,1323,633,47,83,1276,616,2840,505,0,267,2840,505,285,222,0,267,285,222,306,227,0,267,306,227,502,255,378,224,124,138,8204,989,2799,731,0,267,2799,731,3697,809,0,267,3697,809,742,378,0,267,742,378,441,388,0,267,441,388,525,324,0,267,525,324,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,461502,4071,217273,3706,81089,2315,1318,732,79771,2352,82983,2111,1228,532,81755,2123,29051,781,1293,541,27758,865,16234,720,790,401,15444,804,7916,505,710,371,7206,560,244229,4130,89353,3859,332,304,89021,3860,91058,1647,215,284,90843,1686,34556,1013,36,64,34520,995,18901,837,0,267,18901,837,10361,658,59,95,10302,656,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,77781,2520,37241,1761,19104,1574,154,208,18950,1560,13513,1349,505,330,13008,1259,2844,589,0,267,2844,589,1233,414,56,105,1177,395,547,300,0,267,547,300,40540,1856,18330,1446,168,195,18162,1429,15064,1229,0,267,15064,1229,4388,686,0,267,4388,686,1715,516,0,267,1715,516,1043,501,0,267,1043,501,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,37888,1644,18418,1250,8403,1283,115,164,8288,1298,7531,1087,429,365,7102,1081,1949,354,60,93,1889,327,343,262,55,94,288,214,192,160,0,228,192,160,19470,1128,9901,1221,0,228,9901,1221,6664,793,0,228,6664,793,1525,401,0,228,1525,401,891,419,0,228,891,419,489,223,0,228,489,223,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,50800,1766,23809,1110,10162,1056,129,198,10033,1016,9514,755,159,179,9355,768,2608,590,0,248,2608,590,1163,526,161,211,1002,487,362,285,35,60,327,285,26991,1252,10465,1026,212,230,10253,986,11372,1055,30,56,11342,1060,3018,616,0,248,3018,616,1549,483,0,248,1549,483,587,280,0,248,587,280,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,55526,2449,26963,1443,11146,1300,91,115,11055,1330,9923,1045,84,93,9839,1053,3488,947,116,181,3372,930,1933,622,255,272,1678,591,473,298,0,281,473,298,28563,1620,11673,1311,78,133,11595,1300,10960,1376,0,281,10960,1376,3200,759,0,281,3200,759,1518,559,0,281,1518,559,1212,499,0,281,1212,499,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,246528,3233,113846,2078,38354,1323,595,332,37759,1341,46903,1086,1452,572,45451,1268,15533,821,1112,532,14421,963,8832,639,658,397,8174,714,4224,657,288,218,3936,646,132682,1742,43476,1392,192,234,43284,1363,54725,1081,281,231,54444,1128,17587,952,216,158,17371,949,11113,904,41,69,11072,911,5781,785,0,289,5781,785,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,273526,3350,127979,2056,54164,1335,872,499,53292,1397,49587,1437,544,380,49043,1419,12757,733,570,380,12187,759,6714,722,62,111,6652,718,4757,457,244,185,4513,474,145547,2110,61755,1736,0,285,61755,1736,54882,1110,0,285,54882,1110,15385,788,66,111,15319,792,7736,693,0,285,7736,693,5789,564,0,285,5789,564,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,176324,2895,83746,2081,33859,1705,64,78,33795,1706,33609,1156,651,471,32958,1242,8612,719,225,219,8387,688,5231,573,261,245,4970,517,2435,573,561,342,1874,528,92578,1711,36726,1379,0,244,36726,1379,35889,1090,47,82,35842,1081,11066,844,72,120,10994,828,5519,716,0,244,5519,716,3378,720,0,244,3378,720,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,143503,2552,68309,1745,31539,1353,245,171,31294,1374,25732,996,228,185,25504,997,6173,748,463,289,5710,762,3139,599,370,258,2769,548,1726,460,232,175,1494,454,75194,1903,34440,1554,148,238,34292,1590,27188,1021,126,154,27062,1052,6867,624,0,211,6867,624,4721,792,0,211,4721,792,1978,594,0,211,1978,594,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,20204,2265,9488,1548,4311,1224,547,438,3764,1162,2650,882,129,170,2521,880,1516,551,0,287,1516,551,670,408,130,188,540,374,341,235,37,62,304,230,10716,1317,3568,924,374,417,3194,1016,4275,944,0,287,4275,944,2346,817,0,287,2346,817,214,195,0,287,214,195,313,234,0,287,313,234,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,72599,2720,33496,1969,15719,1292,419,426,15300,1314,11939,1185,597,327,11342,1229,2864,541,98,131,2766,571,2199,502,47,73,2152,500,775,303,179,224,596,295,39103,1815,15848,1301,68,120,15780,1317,15351,1386,0,259,15351,1386,4421,765,0,259,4421,765,2527,639,0,259,2527,639,956,391,0,259,956,391,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,21286,1532,9587,900,4100,687,229,248,3871,692,4351,755,148,136,4203,753,638,279,0,228,638,279,256,202,0,228,256,202,242,206,0,228,242,206,11699,1015,4639,678,107,200,4532,665,4884,726,0,228,4884,726,1320,532,87,140,1233,540,572,344,0,228,572,344,284,195,0,228,284,195,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,158109,3083,68526,1806,21846,1285,570,366,21276,1314,27434,1272,2580,1059,24854,1352,9742,604,1109,486,8633,647,6044,277,1017,404,5027,402,3460,338,1267,458,2193,460,89583,2023,25597,1359,276,238,25321,1330,35647,1148,422,278,35225,1217,15092,838,212,174,14880,851,8464,500,114,132,8350,539,4783,402,0,309,4783,402,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,551127,3821,264112,2248,88794,1671,913,528,87881,1640,114051,1343,925,436,113126,1418,35036,745,966,408,34070,885,18010,901,580,276,17430,952,8221,782,866,425,7355,806,287015,2389,95360,1531,103,125,95257,1549,122029,1440,218,205,121811,1466,38998,876,114,186,38884,881,20674,1104,159,156,20515,1096,9954,795,0,281,9954,795,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,19837,1734,8491,1348,2859,759,81,96,2778,717,3766,905,307,298,3459,804,945,335,270,226,675,284,817,448,106,139,711,391,104,124,0,285,104,124,11346,1119,3026,749,79,137,2947,738,5409,1065,46,78,5363,1066,1482,449,54,116,1428,421,720,363,0,285,720,363,709,366,0,285,709,366,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1143794,7302,541848,3829,198913,3104,2040,657,196873,3002,209088,2137,1284,506,207804,2156,74749,1383,1560,639,73189,1515,37501,896,694,369,36807,967,21597,775,1252,461,20345,806,601946,4578,215989,3508,369,359,215620,3510,232790,2142,203,198,232587,2145,81470,1080,0,275,81470,1080,42995,845,113,110,42882,845,28702,702,0,275,28702,702,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,152970,3424,69286,2125,27748,1775,551,359,27197,1797,30494,2042,1198,512,29296,2003,6282,767,293,238,5989,801,3515,633,511,397,3004,554,1247,468,174,200,1073,409,83684,2618,33397,2106,88,146,33309,2104,34480,1934,284,283,34196,1947,9625,1164,0,289,9625,1164,4396,826,0,289,4396,826,1786,613,0,289,1786,613,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,149613,2917,71500,1981,30700,1614,237,233,30463,1675,28010,1406,500,301,27510,1440,6937,848,450,255,6487,857,4123,743,212,193,3911,758,1730,434,353,207,1377,383,78113,2113,30275,1526,134,173,30141,1530,30067,1696,60,99,30007,1699,10090,1020,0,269,10090,1020,4425,873,0,269,4425,873,3256,584,0,269,3256,584,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,49199,2254,22442,1270,10153,993,503,464,9650,1079,7819,611,370,328,7449,597,2511,462,472,278,2039,455,1212,428,146,199,1066,388,747,372,0,253,747,372,26757,1469,10221,1322,63,128,10158,1341,9590,772,69,113,9521,785,3384,510,51,77,3333,501,2208,769,0,253,2208,769,1354,553,0,253,1354,553,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,109860,3394,49299,1905,18536,1514,159,191,18377,1519,20399,954,742,483,19657,979,6276,797,415,278,5861,833,2432,466,35,66,2397,465,1656,407,400,263,1256,384,60561,2212,20295,1655,0,277,20295,1655,24923,1312,92,151,24831,1314,8308,750,296,428,8012,829,3782,548,0,277,3782,548,3253,540,0,277,3253,540,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
