GEO_ID,B23002D_001E,B23002D_001M,B23002D_002E,B23002D_002M,B23002D_003E,B23002D_003M,B23002D_004E,B23002D_004M,B23002D_005E,B23002D_005M,B23002D_006E,B23002D_006M,B23002D_007E,B23002D_007M,B23002D_008E,B23002D_008M,B23002D_009E,B23002D_009M,B23002D_010E,B23002D_010M,B23002D_011E,B23002D_011M,B23002D_012E,B23002D_012M,B23002D_013E,B23002D_013M,B23002D_014E,B23002D_014M,B23002D_015E,B23002D_015M,B23002D_016E,B23002D_016M,B23002D_017E,B23002D_017M,B23002D_018E,B23002D_018M,B23002D_019E,B23002D_019M,B23002D_020E,B23002D_020M,B23002D_021E,B23002D_021M,B23002D_022E,B23002D_022M,B23002D_023E,B23002D_023M,B23002D_024E,B23002D_024M,B23002D_025E,B23002D_025M,B23002D_026E,B23002D_026M,B23002D_027E,B23002D_027M,B23002D_028E,B23002D_028M,B23002D_029E,B23002D_029M,B23002D_030E,B23002D_030M,B23002D_031E,B23002D_031M,B23002D_032E,B23002D_032M,B23002D_033E,B23002D_033M,B23002D_034E,B23002D_034M,B23002D_035E,B23002D_035M,B23002D_036E,B23002D_036M,B23002D_037E,B23002D_037M,B23002D_038E,B23002D_038M,B23002D_039E,B23002D_039M,B23002D_040E,B23002D_040M,B23002D_041E,B23002D_041M,B23002D_042E,B23002D_042M,B23002D_043E,B23002D_043M,B23002D_044E,B23002D_044M,B23002D_045E,B23002D_045M,B23002D_046E,B23002D_046M,B23002D_047E,B23002D_047M,B23002D_048E,B23002D_048M,B23002D_049E,B23002D_049M,B23002D_050E,B23002D_050M,B23002D_051E,B23002D_051M,B23002D_052E,B23002D_052M,B23002D_053E,B23002D_053M,B23002D_054E,B23002D_054M,B23002D_055E,B23002D_055M,B23002D_056E,B23002D_056M,B23002D_057E,B23002D_057M,B23002D_058E,B23002D_058M,B23002D_060E,B23002D_059E,B23002D_059M,B23002D_060M,B23002D_061E,B23002D_061M,B23002D_062E,B23002D_062M,B23002D_063E,B23002D_063M,B23002D_064E,B23002D_064M,B23002D_065E,B23002D_065M,B23002D_066E,B23002D_066M,B23002D_067E,B23002D_067M,B23002D_068E,B23002D_068M,B23002D_069E,B23002D_069M,B23002D_070E,B23002D_070M,B23002D_071E,B23002D_071M,B23002D_072E,B23002D_072M,B23002D_073E,B23002D_073M,B23002D_074E,B23002D_074M,B23002D_075E,B23002D_075M,B23002D_076E,B23002D_076M,B23002D_077E,B23002D_077M,B23002D_078E,B23002D_078M,B23002D_079E,B23002D_079M,NAME,B23002D_001MA,B23002D_001EA,B23002D_002EA,B23002D_002MA,B23002D_003MA,B23002D_003EA,B23002D_004MA,B23002D_004EA,B23002D_005EA,B23002D_005MA,B23002D_006EA,B23002D_006MA,B23002D_007MA,B23002D_007EA,B23002D_008MA,B23002D_008EA,B23002D_009MA,B23002D_009EA,B23002D_010MA,B23002D_010EA,B23002D_011EA,B23002D_011MA,B23002D_012EA,B23002D_012MA,B23002D_013MA,B23002D_013EA,B23002D_014MA,B23002D_014EA,B23002D_015MA,B23002D_015EA,B23002D_016MA,B23002D_016EA,B23002D_017EA,B23002D_017MA,B23002D_018EA,B23002D_018MA,B23002D_019MA,B23002D_019EA,B23002D_020MA,B23002D_020EA,B23002D_021EA,B23002D_021MA,B23002D_022MA,B23002D_022EA,B23002D_023MA,B23002D_023EA,B23002D_024EA,B23002D_024MA,B23002D_025MA,B23002D_025EA,B23002D_026EA,B23002D_026MA,B23002D_027EA,B23002D_027MA,B23002D_028EA,B23002D_028MA,B23002D_029MA,B23002D_029EA,B23002D_030EA,B23002D_030MA,B23002D_031EA,B23002D_031MA,B23002D_032MA,B23002D_032EA,B23002D_033EA,B23002D_033MA,B23002D_034EA,B23002D_034MA,B23002D_035MA,B23002D_035EA,B23002D_036EA,B23002D_036MA,B23002D_037EA,B23002D_037MA,B23002D_038MA,B23002D_038EA,B23002D_039EA,B23002D_039MA,B23002D_040EA,B23002D_040MA,B23002D_041MA,B23002D_041EA,B23002D_042MA,B23002D_042EA,B23002D_043MA,B23002D_043EA,B23002D_044EA,B23002D_044MA,B23002D_045EA,B23002D_045MA,B23002D_046MA,B23002D_046EA,B23002D_047MA,B23002D_047EA,B23002D_048MA,B23002D_048EA,B23002D_049EA,B23002D_049MA,B23002D_050EA,B23002D_050MA,B23002D_051MA,B23002D_051EA,B23002D_052EA,B23002D_052MA,B23002D_053MA,B23002D_053EA,B23002D_054MA,B23002D_054EA,B23002D_055EA,B23002D_055MA,B23002D_056EA,B23002D_056MA,B23002D_057MA,B23002D_057EA,B23002D_058MA,B23002D_058EA,B23002D_060EA,B23002D_060MA,B23002D_059MA,B23002D_059EA,B23002D_061EA,B23002D_061MA,B23002D_062EA,B23002D_062MA,B23002D_063MA,B23002D_063EA,B23002D_064MA,B23002D_064EA,B23002D_065MA,B23002D_065EA,B23002D_066EA,B23002D_066MA,B23002D_067MA,B23002D_067EA,B23002D_068MA,B23002D_068EA,B23002D_069MA,B23002D_069EA,B23002D_070MA,B23002D_070EA,B23002D_071MA,B23002D_071EA,B23002D_072EA,B23002D_072MA,B23002D_073MA,B23002D_073EA,B23002D_074MA,B23002D_074EA,B23002D_075MA,B23002D_075EA,B23002D_076MA,B23002D_076EA,B23002D_077EA,B23002D_077MA,B23002D_078MA,B23002D_078EA,B23002D_079MA,B23002D_079EA,state
0400000US13,247147,3877,118057,2806,11332,1799,1761,768,113,134,1648,746,1084,501,564,555,9571,1721,11365,1251,6491,1136,218,194,6273,1138,5665,1110,608,391,4874,1096,74295,1832,68240,2141,467,441,67773,2183,64264,2489,3509,1010,6055,1272,12442,964,9293,1251,0,300,9293,1251,8795,1173,498,352,3149,855,3976,752,1458,574,1419,561,39,66,2518,754,4647,875,803,585,785,590,18,33,3844,862,129090,2276,9052,1607,1762,660,0,300,1762,660,1410,659,352,316,7290,1456,11024,1383,5902,1274,0,300,5902,1274,5297,1169,605,390,5122,1070,82851,1673,55738,2464,0,300,50596,55738,2464,2584,5142,1033,27113,2263,14647,1081,8071,977,0,300,8071,977,6976,1086,1095,622,6576,1269,5129,930,629,424,582,421,47,79,4500,860,6387,1008,284,238,222,207,62,101,6103,1027,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,460912,7127,210758,4309,10545,1491,2557,784,0,275,2557,784,2020,744,537,342,7988,1337,12953,1414,10270,1386,154,181,10116,1376,9431,1374,685,393,2683,626,101757,2757,93403,2979,1343,575,92060,2935,87007,2879,5053,950,8354,1413,37738,1304,27063,1619,48,81,27015,1614,26230,1544,785,372,10675,1411,12002,1353,4621,923,4369,892,252,178,7381,1093,35763,1424,3745,933,3536,906,209,167,32018,1537,250154,4098,8757,1275,2576,659,0,275,2576,659,2057,623,519,331,6181,1138,15123,1303,10690,1229,0,275,10690,1229,9787,1177,903,563,4433,1188,114897,2858,95617,2728,210,225,92568,95407,2725,2721,2839,909,19280,2073,43526,1134,30446,1576,0,275,30446,1576,29557,1571,889,423,13080,1330,15709,1296,5770,1094,5662,1096,108,125,9939,1472,52142,1633,4336,954,4203,966,133,152,47806,1717,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,473903,4328,224122,3951,15143,1141,4307,928,0,267,4307,928,2576,757,1731,687,10836,1279,22066,1273,11331,1644,0,267,11331,1644,9747,1693,1584,762,10735,1393,133712,3274,124192,3283,0,267,124192,3283,115843,3498,8349,1436,9520,1818,29051,781,23496,1457,0,267,23496,1457,20962,1628,2534,801,5555,1253,10289,1056,4761,1111,4637,1118,124,142,5528,935,13861,1040,2444,639,2186,647,258,216,11417,1046,249781,4150,15874,3482,3752,1001,0,267,3752,1001,3086,961,666,364,12122,3503,21345,1574,12904,1557,46,75,12858,1553,11133,1607,1725,729,8441,1198,148744,2054,107875,3182,0,267,100442,107875,3182,3238,7433,1484,40869,3118,34556,1013,21820,1385,0,267,21820,1385,19749,1268,2071,752,12736,1313,11179,1362,3390,806,3221,808,169,196,7789,1393,18083,1201,1083,426,984,385,99,158,17000,1180,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,80098,2631,38343,1848,4092,1146,435,269,0,267,435,269,294,223,141,135,3657,1128,6412,1031,2474,830,0,267,2474,830,2338,807,136,162,3938,949,23215,1450,20789,1449,0,267,20789,1449,19716,1409,1073,579,2426,809,2844,589,2122,490,0,267,2122,490,2122,490,0,267,722,393,701,354,318,253,318,253,0,267,383,258,1079,377,224,190,224,190,0,267,855,358,41755,1941,2983,741,505,264,0,267,505,264,257,162,248,199,2478,714,5726,1001,3126,957,0,267,3126,957,2784,850,342,328,2600,918,25900,1726,17503,1606,0,267,16503,17503,1606,1501,1000,496,8397,1306,4388,686,2382,702,0,267,2382,702,2043,670,339,344,2006,555,884,415,419,314,419,314,0,267,465,271,1874,603,155,155,155,155,0,267,1719,558,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,39047,1677,19100,1298,1698,607,914,438,0,228,914,438,603,332,311,288,784,324,2671,645,2050,606,0,228,2050,606,1905,584,145,173,621,394,12247,1081,11858,1090,46,76,11812,1099,11535,1140,277,324,389,250,1949,354,1552,354,0,228,1552,354,1406,349,146,130,397,250,257,192,150,138,150,138,0,228,107,114,278,218,55,94,55,94,0,228,223,171,19947,1168,1508,512,675,308,0,228,675,308,529,302,146,184,833,365,3355,701,2262,563,0,228,2262,563,2148,577,114,119,1093,490,12179,980,9870,1055,0,228,9487,9870,1055,1147,383,264,2309,683,1525,401,748,264,0,228,748,264,656,235,92,150,777,359,366,254,47,78,47,78,0,228,319,240,1014,358,149,188,149,188,0,228,865,297,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,53380,1835,25049,1130,2151,701,310,230,0,248,310,230,75,127,235,200,1841,645,3036,755,1500,582,0,248,1500,582,1352,571,148,158,1536,546,15729,1166,14171,988,80,134,14091,994,13555,1046,536,397,1558,677,2608,590,2338,569,0,248,2338,569,1915,616,423,314,270,158,638,406,98,99,98,99,0,248,540,387,887,366,112,140,112,140,0,248,775,378,28331,1342,2409,577,877,456,0,248,877,456,634,410,243,223,1532,629,2910,906,1701,539,0,248,1701,539,1558,526,143,156,1209,623,17858,1481,13460,1229,0,248,12346,13460,1229,1241,1114,582,4398,963,3018,616,2059,594,0,248,2059,594,1929,607,130,136,959,319,865,381,241,197,198,193,43,71,624,354,1271,508,36,63,36,63,0,248,1235,507,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,56810,2443,27573,1495,1368,624,462,383,0,281,462,383,300,318,162,165,906,509,3789,810,2899,781,0,281,2899,781,2790,786,109,154,890,619,16522,1257,14186,1307,212,169,13974,1283,12353,1188,1621,744,2336,611,3488,947,2827,899,0,281,2827,899,2827,899,0,281,661,416,1189,526,861,460,861,460,0,281,328,307,1217,462,103,115,103,115,0,281,1114,454,29237,1575,1985,692,248,230,0,281,248,230,140,165,108,161,1737,685,3231,845,1897,557,0,281,1897,557,1833,568,64,116,1334,544,18091,1442,12805,1469,0,281,12301,12805,1469,1435,504,373,5286,1099,3200,759,1606,513,0,281,1606,513,1478,487,128,183,1594,576,1008,436,9,16,9,16,0,281,999,436,1722,562,18,34,18,34,0,281,1704,553,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,255207,3538,118752,2323,7545,1084,1621,516,103,114,1518,506,1089,402,429,345,5924,1031,10668,783,6314,1044,211,231,6103,997,5491,1088,612,461,4354,907,71950,1439,67051,1982,542,332,66509,2037,64192,2128,2317,781,4899,1240,15533,821,13926,986,0,289,13926,986,13073,1090,853,483,1607,563,4849,635,2313,504,2073,498,240,207,2536,634,8207,911,2075,644,1999,638,76,127,6132,906,136455,1845,7223,937,1924,715,106,124,1818,694,1335,533,483,461,5299,884,9901,1136,5442,911,0,289,5442,911,5232,914,210,289,4459,1059,84850,1259,65016,2173,332,285,61923,64684,2146,2155,2761,846,19834,1913,17587,952,12294,1158,0,289,12294,1158,11665,1181,629,369,5293,872,6129,956,2014,585,1852,547,162,208,4115,778,10765,1048,1433,544,1433,544,0,289,9332,1035,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,280703,3767,131120,2424,9778,1142,2696,744,0,285,2696,744,1735,678,961,542,7082,1169,16111,1109,8794,1578,0,285,8794,1578,7241,1479,1553,651,7317,1637,81003,1723,72561,2551,35,71,72526,2546,68402,2415,4124,971,8442,1886,12757,733,9655,920,0,285,9655,920,8552,887,1103,520,3102,878,3600,844,1536,577,1455,549,81,143,2064,628,7871,880,1127,560,1060,533,67,114,6744,915,149583,2237,10661,1655,3312,906,0,285,3312,906,2528,838,784,546,7349,1377,18091,1169,10005,1338,0,285,10005,1338,8660,1195,1345,610,8086,1397,91921,1528,69825,2486,0,285,63849,69825,2486,2774,5976,1407,22096,2159,15385,788,7890,1071,0,285,7890,1071,6654,1098,1236,705,7495,1147,3593,713,791,424,729,407,62,99,2802,637,9932,843,698,429,530,375,168,237,9234,878,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,182022,3135,87109,2275,8026,1161,1367,576,0,244,1367,576,942,408,425,322,6659,1216,11059,1058,6046,1162,0,244,6046,1162,5538,1115,508,357,5013,903,51746,1428,47050,1480,0,244,47050,1480,44057,1490,2993,775,4696,967,8612,719,7337,788,0,244,7337,788,6573,868,764,329,1275,541,2753,627,1623,458,1367,430,256,187,1130,486,4913,779,869,335,584,277,285,203,4044,719,94913,1831,6432,958,1612,510,0,244,1612,510,1060,381,552,321,4820,931,11152,1177,6105,1188,0,244,6105,1188,5481,1096,624,355,5047,976,57366,1393,38591,1885,0,244,35398,38591,1885,1892,3193,836,18775,1496,11066,844,5796,951,0,244,5796,951,5105,908,691,403,5270,879,2928,559,842,310,740,274,102,133,2086,556,5969,931,173,136,173,136,0,244,5796,958,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,150668,2851,72067,1892,7900,827,2785,672,0,211,2785,672,1892,536,893,426,5115,748,10061,916,7223,952,0,211,7223,952,6263,1003,960,447,2838,876,43068,1295,38901,1513,0,211,38901,1513,36316,1444,2585,712,4167,1154,6173,748,4250,692,0,211,4250,692,3865,669,385,261,1923,676,1862,500,529,339,529,339,0,211,1333,377,3003,555,231,177,189,160,42,68,2772,536,78601,2086,7759,1058,3396,722,0,211,3396,722,2771,699,625,337,4363,949,9624,936,6463,974,0,211,6463,974,5621,1014,842,467,3161,960,47652,1661,36589,1975,0,211,32751,36589,1975,1975,3838,971,11063,1649,6867,624,4122,839,0,211,4122,839,3896,832,226,216,2745,774,2779,653,142,140,142,140,0,211,2637,630,3920,725,97,116,97,116,0,211,3823,709,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,74731,2856,34609,1945,3340,744,809,380,23,53,786,379,581,383,205,219,2531,734,5095,886,2724,793,0,259,2724,793,2524,772,200,276,2371,795,20336,1467,17987,1566,140,135,17847,1532,17192,1503,655,427,2349,798,2864,541,2588,558,0,259,2588,558,2539,567,49,85,276,199,1163,331,432,221,389,205,43,82,731,311,1811,391,270,224,270,224,0,259,1541,399,40122,1887,2586,829,510,341,0,259,510,341,341,262,169,272,2076,724,4852,1236,2066,893,0,259,2066,893,1983,865,83,106,2786,889,24780,1914,18796,1767,106,200,17604,18690,1794,1709,1086,578,5984,1227,4421,765,3189,783,0,259,3189,783,3126,792,63,108,1232,500,1550,494,568,319,568,319,0,259,982,478,1933,532,256,242,49,93,207,220,1677,496,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
