GEO_ID,B25032G_001E,B25032G_001M,B25032G_002E,B25032G_002M,B25032G_003E,B25032G_003M,B25032G_004E,B25032G_004M,B25032G_005E,B25032G_005M,B25032G_006E,B25032G_006M,B25032G_007E,B25032G_007M,B25032G_008E,B25032G_008M,B25032G_009E,B25032G_009M,B25032G_010E,B25032G_010M,B25032G_011E,B25032G_011M,NAME,B25032G_001MA,B25032G_001EA,B25032G_002EA,B25032G_002MA,B25032G_003EA,B25032G_003MA,B25032G_004MA,B25032G_004EA,B25032G_005MA,B25032G_005EA,B25032G_006MA,B25032G_006EA,B25032G_007EA,B25032G_007MA,B25032G_008EA,B25032G_008MA,B25032G_009EA,B25032G_009MA,B25032G_010MA,B25032G_010EA,B25032G_011MA,B25032G_011EA,state
0400000US42,29515,2593,10139,1236,9374,1638,2205,660,2519,822,1434,583,981,425,490,370,1240,471,1133,429,0,240,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,5788,1393,1617,622,453,526,653,430,1236,637,614,415,156,171,289,325,327,279,443,601,0,281,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,13268,1820,7278,1461,555,391,252,286,557,472,493,432,922,622,315,340,539,367,2357,817,0,283,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,20150,2216,12739,1610,599,291,806,529,339,235,1152,620,1072,743,62,113,1017,540,2364,803,0,279,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,97645,5775,61220,4144,2791,712,2987,877,3136,1092,4493,1346,7315,1676,2794,1007,4901,1023,7670,1548,338,340,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,7063,1377,4713,1067,133,126,343,256,359,262,135,195,389,328,405,278,325,240,261,207,0,255,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,36190,3423,19051,2279,5155,1156,290,244,1106,543,2804,910,3440,1328,779,442,1752,670,1767,807,46,74,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,49756,4021,27420,2565,1435,570,1295,525,3449,967,2892,987,3400,964,3115,1010,2908,914,3799,953,43,55,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,16727,1792,9293,1307,1115,547,1385,495,1258,564,1226,589,564,271,957,450,613,436,316,123,0,211,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,55839,3033,37158,2284,7380,1159,2653,698,1687,657,1317,425,1715,659,433,259,3452,834,44,74,0,275,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
