GEO_ID,C20005D_001E,C20005D_001M,C20005D_002E,C20005D_002M,C20005D_003E,C20005D_003M,C20005D_004E,C20005D_004M,C20005D_005E,C20005D_005M,C20005D_006E,C20005D_006M,C20005D_007E,C20005D_007M,C20005D_008E,C20005D_008M,C20005D_009E,C20005D_009M,C20005D_010E,C20005D_010M,C20005D_011E,C20005D_011M,C20005D_012E,C20005D_012M,C20005D_013E,C20005D_013M,C20005D_014E,C20005D_014M,C20005D_015E,C20005D_015M,C20005D_016E,C20005D_016M,C20005D_017E,C20005D_017M,C20005D_018E,C20005D_018M,C20005D_019E,C20005D_019M,C20005D_020E,C20005D_020M,C20005D_021E,C20005D_021M,C20005D_022E,C20005D_022M,C20005D_023E,C20005D_023M,C20005D_024E,C20005D_024M,C20005D_025E,C20005D_025M,C20005D_026E,C20005D_026M,C20005D_027E,C20005D_027M,C20005D_028E,C20005D_028M,C20005D_029E,C20005D_029M,C20005D_030E,C20005D_030M,C20005D_031E,C20005D_031M,C20005D_032E,C20005D_032M,C20005D_033E,C20005D_033M,C20005D_034E,C20005D_034M,C20005D_035E,C20005D_035M,C20005D_036E,C20005D_036M,C20005D_037E,C20005D_037M,C20005D_038E,C20005D_038M,C20005D_039E,C20005D_039M,NAME,C20005D_001MA,C20005D_001EA,C20005D_002EA,C20005D_002MA,C20005D_003MA,C20005D_003EA,C20005D_004MA,C20005D_004EA,C20005D_005MA,C20005D_005EA,C20005D_006EA,C20005D_006MA,C20005D_007EA,C20005D_007MA,C20005D_008EA,C20005D_008MA,C20005D_009MA,C20005D_009EA,C20005D_010MA,C20005D_010EA,C20005D_011MA,C20005D_011EA,C20005D_012MA,C20005D_012EA,C20005D_013EA,C20005D_013MA,C20005D_014MA,C20005D_014EA,C20005D_015MA,C20005D_015EA,C20005D_016EA,C20005D_016MA,C20005D_017EA,C20005D_017MA,C20005D_018EA,C20005D_018MA,C20005D_019MA,C20005D_019EA,C20005D_020MA,C20005D_020EA,C20005D_021MA,C20005D_021EA,C20005D_022MA,C20005D_022EA,C20005D_023MA,C20005D_023EA,C20005D_024MA,C20005D_024EA,C20005D_025MA,C20005D_025EA,C20005D_026EA,C20005D_026MA,C20005D_027EA,C20005D_027MA,C20005D_028EA,C20005D_028MA,C20005D_029MA,C20005D_029EA,C20005D_030MA,C20005D_030EA,C20005D_031EA,C20005D_031MA,C20005D_032MA,C20005D_032EA,C20005D_033MA,C20005D_033EA,C20005D_034MA,C20005D_034EA,C20005D_035MA,C20005D_035EA,C20005D_036EA,C20005D_036MA,C20005D_037EA,C20005D_037MA,C20005D_038EA,C20005D_038MA,C20005D_039MA,C20005D_039EA,state
0400000US13,200944,3066,95111,2238,51285,2337,0,292,51285,2337,620,422,5570,1464,9169,1728,12960,1732,9420,1463,13546,1957,43826,2875,17564,1841,26262,2730,8134,1440,6155,1525,3608,965,4247,933,2140,905,1978,624,105833,1981,35126,2744,0,292,35126,2744,766,410,9306,1760,7278,1518,8488,1612,5802,1284,3486,845,70707,2787,40052,2599,30655,2415,11540,1710,8425,1376,3824,905,3855,908,2337,700,674,355,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,439886,6842,204553,4090,98795,3511,75,123,98720,3522,1449,529,7263,1617,17586,2173,31744,2745,22592,2095,18086,1898,105758,3379,59780,2676,45978,3127,14896,1939,9376,1303,7098,1241,7312,1168,4366,937,2930,602,235333,4062,88714,3633,66,78,88648,3626,1043,553,13926,1833,24079,2262,30767,2604,13170,1873,5663,1154,146619,3527,93472,2984,53147,3243,21934,2301,12097,1752,6764,1220,8137,1085,2926,726,1289,484,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,12319,1259,4951,752,2289,555,0,253,2289,555,0,253,330,266,278,237,508,306,378,284,795,376,2662,749,630,365,2032,655,774,400,353,291,173,143,411,359,71,99,250,185,7368,988,2052,703,0,253,2052,703,64,74,286,239,381,256,922,444,287,298,112,159,5316,985,2785,742,2531,722,926,362,623,383,143,129,534,397,305,268,0,253,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,431721,3494,211110,2351,106710,4073,0,261,106710,4073,1312,781,10778,2001,11119,1620,25110,2843,26740,2552,31651,2602,104400,4452,43582,3122,60818,3383,23388,2388,10882,1673,6419,1332,9079,1689,6253,1464,4797,1046,220611,2380,75327,3576,0,261,75327,3576,1626,743,9105,1535,12184,1855,22251,2431,17891,1845,12270,1557,145284,3746,76013,3719,69271,3937,28153,2412,14821,2056,7638,1289,7328,1157,8089,1363,3242,794,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,64195,2068,31190,1381,14915,1563,0,263,14915,1563,895,874,763,456,1787,651,3685,810,3796,1088,3989,909,16275,1487,5978,1182,10297,1346,4046,957,2692,948,1524,711,525,372,339,257,1171,547,33005,1646,10498,1577,0,263,10498,1577,399,327,1509,653,1914,640,3412,1009,1906,679,1358,682,22507,2091,11589,1809,10918,1665,6027,1156,2918,931,540,259,879,476,145,196,409,338,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,36099,1901,18253,1207,8519,1150,0,221,8519,1150,154,170,438,355,2805,890,2208,708,1958,741,956,419,9734,1237,2469,564,7265,1125,3682,862,1041,401,865,325,469,270,761,518,447,301,17846,1354,6340,1037,0,221,6340,1037,353,327,1144,493,1713,638,1981,755,802,382,347,269,11506,1236,5279,907,6227,976,3389,822,1398,497,528,311,676,336,134,140,102,100,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,47487,1718,23385,1119,12270,1204,0,237,12270,1204,15,30,1355,537,2536,798,3392,845,2139,808,2833,756,11115,1339,3533,889,7582,1054,3480,893,1234,447,1264,516,688,278,500,261,416,255,24102,1047,8767,1242,0,237,8767,1242,476,373,1113,503,2433,928,2600,740,1758,626,387,284,15335,1288,6980,1062,8355,1167,4587,1027,1978,488,678,364,619,334,306,203,187,170,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,31293,1850,14290,1160,7689,990,0,267,7689,990,231,248,413,267,1037,561,2526,834,1647,627,1835,568,6601,1147,2006,634,4595,1014,2013,830,632,371,403,327,463,384,516,347,568,377,17003,1337,4270,929,0,267,4270,929,333,273,917,513,803,369,1437,606,480,372,300,197,12733,1291,6993,997,5740,1080,1973,606,1383,530,1370,607,467,275,365,324,182,193,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,45482,1668,22987,1085,9710,1183,0,267,9710,1183,989,514,1540,835,888,454,2748,755,1806,708,1739,661,13277,1659,4920,1238,8357,1107,2550,856,2065,625,1841,836,1032,440,323,223,546,344,22495,1510,5374,1138,0,267,5374,1138,361,276,963,520,1319,567,1454,642,839,585,438,263,17121,1541,8104,1405,9017,1257,4531,1186,1956,654,968,447,747,454,473,377,342,268,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,8949,942,2955,640,1507,631,0,223,1507,631,166,267,262,379,171,147,612,383,202,165,94,113,1448,489,613,360,835,318,262,196,276,279,41,73,26,46,147,146,83,94,5994,972,1395,668,0,223,1395,668,125,169,319,445,387,307,380,269,109,107,75,129,4599,948,2154,587,2445,846,1352,802,288,234,229,226,461,295,115,116,0,223,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,223040,2577,105768,1743,58775,2409,0,277,58775,2409,232,193,2878,909,5285,1202,14444,1727,15468,1687,20468,1931,46993,2209,18604,1648,28389,2417,9829,1436,4697,1086,3256,765,4912,1261,2864,884,2831,760,117272,1632,43660,2196,0,277,43660,2196,399,314,4828,1086,5723,1163,12868,1676,9926,1338,9916,1379,73612,2389,38535,2312,35077,2114,15015,1228,7512,1488,3137,780,4659,1037,2967,788,1787,558,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,247107,2712,120887,1903,63108,2935,0,277,63108,2935,595,398,2935,848,7992,1566,14352,2446,15866,2438,21368,1978,57779,3484,25057,2974,32722,2484,12649,1778,6504,1410,4005,1025,4027,1112,2705,714,2832,811,126220,1707,44662,2985,0,277,44662,2985,1102,770,3663,1071,8503,1397,15077,1816,7027,1419,9290,1600,81558,3316,41623,2835,39935,2864,18623,2126,7281,1189,4389,972,5599,1207,2854,833,1189,441,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,185002,2437,91011,1710,47248,2281,0,235,47248,2281,1081,517,3261,1026,5951,1293,8853,1523,9417,1651,18685,1597,43763,2564,14863,1388,28900,2212,11528,1730,3849,838,3779,1150,2984,834,3156,971,3604,897,93991,1693,25197,2193,0,235,25197,2193,977,478,2337,670,4949,998,7076,1251,5033,1060,4825,857,68794,2316,39765,2088,29029,1771,13932,1371,6329,1314,2738,784,2728,695,1880,566,1422,560,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,129148,2161,62969,1383,34339,1780,0,208,34339,1780,235,202,2989,718,4986,1030,12079,1686,8016,1369,6034,1367,28630,1777,12321,1440,16309,1609,6677,1194,3967,988,1707,662,1888,557,1652,559,418,226,66179,1531,24781,2192,0,208,24781,2192,583,378,3256,793,6896,1304,9060,1579,2996,770,1990,642,41398,2071,19330,1865,22068,1859,10556,1280,5004,1065,3193,834,2082,733,780,376,453,271,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,18170,1492,8224,1265,3494,972,0,283,3494,972,0,283,661,517,349,258,799,484,1016,467,669,394,4730,1150,1890,959,2840,821,1152,629,790,395,476,391,144,171,227,238,51,90,9946,1433,2729,738,0,283,2729,738,65,117,440,358,229,209,1455,659,399,364,141,144,7217,1207,3581,1028,3636,977,1842,733,662,317,114,173,761,561,143,178,114,156,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,66634,1974,32673,1409,15358,1390,0,253,15358,1390,235,186,1752,613,2501,851,3758,918,3611,999,3501,845,17315,1488,6386,1205,10929,1528,4622,1174,2515,722,1160,601,1186,442,734,392,712,301,33961,1358,12114,1376,0,253,12114,1376,547,332,2608,940,2949,947,2121,650,2997,1054,892,445,21847,1785,10448,1412,11399,1648,5054,1173,2539,702,2140,677,1207,426,329,316,130,134,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,23562,1005,11657,790,6573,829,0,213,6573,829,35,59,432,263,1947,474,1489,491,1423,569,1247,432,5084,787,1338,498,3746,682,1710,471,683,409,609,459,441,302,248,222,55,93,11905,759,3812,727,0,213,3812,727,351,328,766,392,1065,441,1098,474,359,219,173,160,8093,873,3611,719,4482,733,2154,626,697,363,871,533,536,322,134,138,90,116,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,120849,1950,54848,1347,27929,1879,0,292,27929,1879,47,77,2132,738,8713,1584,8261,1577,5483,1205,3293,966,26919,1839,11389,1196,15530,1703,4230,862,3256,903,2860,731,3049,771,1068,483,1067,406,66001,1484,26532,2149,0,292,26532,2149,150,251,3874,961,7193,1413,9555,1664,3825,934,1935,611,39469,2136,20526,1532,18943,1648,6329,1035,4260,998,2216,711,4203,880,1112,514,823,432,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,19697,1115,9515,897,5387,954,0,251,5387,954,0,251,155,202,767,501,1895,702,600,414,1970,689,4128,945,1789,661,2339,852,521,340,785,498,208,250,0,251,490,508,335,316,10182,799,4567,792,0,251,4567,792,119,152,631,480,1066,568,1208,550,1303,656,240,231,5615,973,3588,882,2027,577,657,304,1095,483,74,123,97,168,104,128,0,251,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
