GEO_ID,B05003B_001E,B05003B_001M,B05003B_002E,B05003B_002M,B05003B_003E,B05003B_003M,B05003B_004E,B05003B_004M,B05003B_005E,B05003B_005M,B05003B_006E,B05003B_006M,B05003B_007E,B05003B_007M,B05003B_008E,B05003B_008M,B05003B_009E,B05003B_009M,B05003B_010E,B05003B_010M,B05003B_011E,B05003B_011M,B05003B_012E,B05003B_012M,B05003B_013E,B05003B_013M,B05003B_014E,B05003B_014M,B05003B_015E,B05003B_015M,B05003B_016E,B05003B_016M,B05003B_017E,B05003B_017M,B05003B_018E,B05003B_018M,B05003B_019E,B05003B_019M,B05003B_020E,B05003B_020M,B05003B_021E,B05003B_021M,B05003B_022E,B05003B_022M,B05003B_023E,B05003B_023M,NAME,B05003B_001EA,B05003B_001MA,B05003B_002EA,B05003B_002MA,B05003B_003MA,B05003B_003EA,B05003B_004MA,B05003B_004EA,B05003B_005MA,B05003B_005EA,B05003B_006EA,B05003B_006MA,B05003B_007EA,B05003B_007MA,B05003B_008MA,B05003B_008EA,B05003B_009MA,B05003B_009EA,B05003B_010MA,B05003B_010EA,B05003B_011MA,B05003B_011EA,B05003B_012EA,B05003B_012MA,B05003B_013EA,B05003B_013MA,B05003B_014MA,B05003B_014EA,B05003B_015MA,B05003B_015EA,B05003B_016MA,B05003B_016EA,B05003B_017EA,B05003B_017MA,B05003B_018EA,B05003B_018MA,B05003B_019MA,B05003B_019EA,B05003B_020MA,B05003B_020EA,B05003B_021MA,B05003B_021EA,B05003B_022MA,B05003B_022EA,B05003B_023EA,B05003B_023MA,state
0400000US13,2794300,9565,1318634,5625,425865,4444,420785,4505,5080,1105,685,385,4395,1103,892769,3619,832313,5111,60456,5074,28407,2704,32049,4132,1475666,6817,418508,4901,411928,5034,6580,1566,2249,1035,4331,1140,1057158,3770,994473,5902,62685,4533,30493,2893,32192,3384,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1898346,7410,886980,5288,294038,3499,291912,3505,2126,842,513,331,1613,805,592942,3732,566985,5036,25957,3476,12115,2051,13842,2620,1011366,4193,286802,2892,283404,3172,3398,1262,835,545,2563,1194,724564,3075,701726,4415,22838,3207,11967,2373,10871,2185,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,551864,5164,262826,3343,88701,2459,88005,2411,696,419,0,263,696,419,174125,1810,167349,2140,6776,1468,2526,957,4250,1292,289038,3617,86165,2552,84997,2624,1168,598,248,265,920,551,202873,2509,197453,2763,5420,1708,2654,1056,2766,1279,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,67297,3046,33947,2219,11957,1305,11743,1281,214,223,36,62,178,214,21990,1466,18696,1499,3294,1122,893,487,2401,1042,33350,2020,11469,1413,10769,1451,700,592,43,69,657,585,21881,1318,20224,1439,1657,734,351,271,1306,752,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,153560,2984,77261,2189,23408,1654,22638,1728,770,656,0,237,770,656,53853,1464,50545,1772,3308,987,1451,769,1857,710,76299,1762,21446,1280,21192,1288,254,292,0,237,254,292,54853,1247,50875,1774,3978,1296,1421,756,2557,981,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,310146,4420,150272,3111,46083,2181,45831,2174,252,264,0,267,252,264,104189,2518,100602,2873,3587,1246,1052,474,2535,1202,159874,3032,43433,2106,42635,2135,798,674,259,260,539,606,116441,2309,113721,2202,2720,895,1219,561,1501,609,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1356981,4406,635392,3761,208301,3470,208153,3479,148,197,148,197,0,267,427091,2129,422934,2115,4157,1343,1853,911,2304,1034,721589,4499,212602,3724,212307,3732,295,393,0,267,295,393,508987,1944,506571,2099,2416,859,1610,856,806,562,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13669,2692,7078,1532,3313,1215,2238,805,1075,776,298,447,777,541,3765,730,2035,541,1730,602,477,290,1253,625,6591,1486,2806,732,2020,564,786,557,150,167,636,530,3785,1027,1907,723,1878,893,999,874,879,474,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1624858,6558,758582,4494,226111,3271,218577,3885,7534,1614,1386,683,6148,1471,532471,2760,464200,5632,68271,5359,29509,2901,38762,4565,866276,4275,220108,2562,212029,2815,8079,1411,1040,585,7039,1406,646168,3073,571693,4463,74475,4221,31898,3094,42577,3618,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,393207,6423,193050,3783,61557,2269,57672,2655,3885,1321,910,796,2975,1129,131493,2795,78280,3021,53213,3714,24935,2477,28278,3078,200157,4027,54587,2830,50867,2915,3720,1141,725,319,2995,1051,145570,2407,83964,3138,61606,3309,29074,2664,32532,2823,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1426809,7412,671215,4837,217325,3114,215698,3249,1627,795,205,244,1422,744,453890,3419,441847,3911,12043,1764,4097,1002,7946,1544,755594,4156,216170,2575,214971,2480,1199,625,233,354,966,552,539424,2855,529422,2931,10002,1902,3376,999,6626,1637,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,228354,4484,117399,3096,41424,2484,36402,2233,5022,1398,1085,592,3937,1293,75975,1652,50018,2781,25957,2693,9157,1539,16800,2153,110955,2315,40908,1684,35377,1845,5531,1257,944,613,4587,1273,70047,1450,44691,2396,25356,2471,8917,1611,16439,2345,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1087114,4842,514424,3697,175486,2855,175486,2855,0,283,0,283,0,283,338938,2419,337573,2544,1365,719,388,251,977,626,572690,3652,166198,2751,165909,2804,289,310,0,283,289,310,406492,2075,404633,2176,1859,872,563,379,1296,738,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,661535,5223,310211,2846,102667,1772,100827,2023,1840,903,205,156,1635,884,207544,2267,201058,2438,6486,1782,2901,1175,3585,1124,351324,3697,99798,2485,99040,2457,758,549,0,253,758,549,251526,2280,246833,2394,4693,1184,1834,717,2859,756,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,72095,2333,36337,1251,12712,958,12399,972,313,252,81,103,232,226,23625,835,20058,1238,3567,992,1271,672,2296,865,35758,1668,11328,1132,11141,1134,187,231,55,93,132,213,24430,794,21530,1246,2900,985,1138,765,1762,738,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,183064,3560,93587,1722,29014,1477,28564,1517,450,346,102,167,348,321,64573,977,60163,1403,4410,1007,2523,729,1887,744,89477,2552,25951,1817,25725,1846,226,219,69,114,157,190,63526,1615,56961,2021,6565,1551,2509,751,4056,1290,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,13842,1157,7215,1205,2275,680,1783,714,492,287,109,180,383,278,4940,810,3027,892,1913,754,568,381,1345,781,6627,1439,1658,584,1451,534,207,331,0,251,207,331,4969,1383,2209,739,2760,1505,112,123,2648,1499,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1187161,7516,562663,4165,171982,2530,165850,2657,6132,1455,1595,720,4537,1363,390681,3110,316253,5021,74428,5003,37314,3517,37114,3642,624498,5195,162800,3307,156029,3499,6771,1868,1150,478,5621,1880,461698,3231,377212,5726,84486,5684,45890,4167,38596,4266,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,39654,2011,21279,1496,7261,1126,6758,1014,503,563,0,279,503,563,14018,1018,13342,1122,676,419,294,234,382,327,18375,1232,5693,833,5563,795,130,161,0,279,130,161,12682,1008,11928,928,754,429,388,343,366,277,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2990260,16000,1384085,9244,423771,5107,398245,5394,25526,3100,5818,1442,19708,2779,960314,6870,634151,10149,326163,10338,178374,7780,147789,7224,1606175,9687,410730,5398,386245,6213,24485,2794,7236,1283,17249,2386,1195445,6421,782732,10691,412713,10930,250042,7781,162671,7409,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1892469,7396,891544,6691,274516,4775,273038,4944,1478,601,580,314,898,547,617028,3353,597880,4163,19148,3171,6718,1319,12430,2614,1000925,5617,261192,4558,259558,4729,1634,985,407,294,1227,959,739733,2790,722676,3725,17057,2626,7076,1674,9981,2016,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1357343,6997,644897,4770,209557,2968,207563,2961,1994,703,450,359,1544,613,435340,3217,414269,4107,21071,2386,7079,1341,13992,1945,712446,4559,202411,3664,200246,3776,2165,848,859,535,1306,756,510035,2720,495115,3055,14920,2174,5584,1428,9336,1627,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,263271,4882,130997,3317,39993,2444,39566,2516,427,431,0,244,427,431,91004,2374,86300,2769,4704,1243,1043,561,3661,1201,132274,3621,39074,2277,38117,2331,957,702,61,105,896,696,93200,2251,89255,2489,3945,1159,1164,660,2781,1078,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,63631,3071,31955,2071,9363,1549,8776,1453,587,441,330,402,257,178,22592,1549,19238,1772,3354,1076,1194,629,2160,830,31676,2122,10420,1332,9708,1349,712,551,219,231,493,458,21256,1340,18243,1470,3013,1346,1183,723,1830,1007,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1289799,6766,609548,3970,192717,3127,189126,3035,3591,1205,544,327,3047,1162,416831,2845,385140,4981,31691,4056,13951,2613,17740,2733,680251,4924,187984,3749,184413,3564,3571,1242,967,550,2604,1055,492267,2782,458556,4914,33711,3732,16227,2300,17484,2995,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,54396,3932,28641,2949,9028,1214,8146,1290,882,552,143,183,739,480,19613,2540,10215,1406,9398,2561,3076,974,6322,2005,25755,2005,7510,1332,6296,1348,1214,718,200,252,1014,628,18245,1253,11941,1422,6304,1242,2349,761,3955,1192,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1237900,4993,583930,3599,180054,3179,179987,3203,67,118,67,118,0,283,403876,1915,399340,2017,4536,1171,2528,837,2008,812,653970,4138,167769,3220,167677,3220,92,137,0,283,92,137,486201,2014,483126,2092,3075,1044,1173,605,1902,847,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1011726,5781,479115,4527,156125,2840,154595,2953,1530,818,414,306,1116,753,322990,3082,314721,3482,8269,1933,2284,758,5985,1682,532611,4054,147880,2745,145901,2848,1979,718,668,470,1311,459,384731,2499,377155,2578,7576,1661,1711,673,5865,1366,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2718515,10979,1304264,7927,408329,4900,402663,5017,5666,1401,1594,786,4072,1236,895935,5305,835920,6852,60015,4177,27543,2930,32472,3579,1414251,6911,404060,4598,395464,4800,8596,1818,2160,834,6436,1818,1010191,4484,955684,6335,54507,4926,22385,2733,32122,3337,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,22742,2140,13298,1224,4919,788,3918,959,1001,988,0,255,1001,988,8379,839,6237,1128,2142,972,367,253,1775,983,9444,1401,3407,989,3065,909,342,456,0,255,342,456,6037,644,4454,796,1583,683,251,220,1332,629,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,5167,742,3062,709,920,393,759,373,161,173,161,173,0,205,2142,584,1606,640,536,300,141,140,395,271,2105,539,639,297,365,257,274,248,135,184,139,179,1466,478,1078,478,388,278,123,154,265,224,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1496076,7657,716038,5670,207028,3872,204153,4105,2875,1020,390,287,2485,982,509010,4194,472954,5274,36056,3589,14187,2111,21869,2811,780038,5113,199188,3334,194877,3451,4311,1335,454,409,3857,1349,580850,3549,548489,4337,32361,3634,13184,1831,19177,3169,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,217868,5110,115707,3029,32129,2122,29105,2279,3024,1116,847,490,2177,1083,83578,1990,67569,2684,16009,2202,7177,1325,8832,1636,102161,3487,33041,2306,29839,2382,3202,1008,1177,536,2025,916,69120,1870,54630,2484,14490,2385,6579,1571,7911,1720,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,58693,2194,30497,1961,6886,1313,6886,1313,0,261,0,261,0,261,23611,1487,23033,1519,578,277,97,117,481,238,28196,1747,5359,1117,5114,1138,245,243,0,261,245,243,22837,1324,21988,1258,849,388,208,206,641,372,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,328376,3397,161540,2589,58990,1906,58568,1904,422,288,0,211,422,288,102550,1616,98585,1865,3965,1076,1468,555,2497,981,166836,2135,56210,1437,55499,1453,711,398,94,151,617,381,110626,1369,107696,1636,2930,975,764,529,2166,766,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,303274,11748,149005,6376,33801,3294,33015,3226,786,417,97,159,689,387,115204,4872,103011,4692,12193,1707,1881,628,10312,1710,154269,7399,33467,3126,32679,3142,788,453,0,275,788,453,120802,5728,108179,5440,12623,2046,3132,768,9491,1827,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
