GEO_ID,B23002G_001E,B23002G_001M,B23002G_002E,B23002G_002M,B23002G_003E,B23002G_003M,B23002G_004E,B23002G_004M,B23002G_005E,B23002G_005M,B23002G_006E,B23002G_006M,B23002G_007E,B23002G_007M,B23002G_008E,B23002G_008M,B23002G_009E,B23002G_009M,B23002G_010E,B23002G_010M,B23002G_011E,B23002G_011M,B23002G_012E,B23002G_012M,B23002G_013E,B23002G_013M,B23002G_014E,B23002G_014M,B23002G_015E,B23002G_015M,B23002G_016E,B23002G_016M,B23002G_017E,B23002G_017M,B23002G_018E,B23002G_018M,B23002G_019E,B23002G_019M,B23002G_020E,B23002G_020M,B23002G_021E,B23002G_021M,B23002G_022E,B23002G_022M,B23002G_023E,B23002G_023M,B23002G_024E,B23002G_024M,B23002G_025E,B23002G_025M,B23002G_026E,B23002G_026M,B23002G_027E,B23002G_027M,B23002G_028E,B23002G_028M,B23002G_029E,B23002G_029M,B23002G_030E,B23002G_030M,B23002G_031E,B23002G_031M,B23002G_032E,B23002G_032M,B23002G_033E,B23002G_033M,B23002G_034E,B23002G_034M,B23002G_035E,B23002G_035M,B23002G_036E,B23002G_036M,B23002G_037E,B23002G_037M,B23002G_038E,B23002G_038M,B23002G_039E,B23002G_039M,B23002G_040E,B23002G_040M,B23002G_041E,B23002G_041M,B23002G_042E,B23002G_042M,B23002G_043E,B23002G_043M,B23002G_044E,B23002G_044M,B23002G_045E,B23002G_045M,B23002G_046E,B23002G_046M,B23002G_047E,B23002G_047M,B23002G_048E,B23002G_048M,B23002G_049E,B23002G_049M,B23002G_050E,B23002G_050M,B23002G_051E,B23002G_051M,B23002G_052E,B23002G_052M,B23002G_053E,B23002G_053M,B23002G_054E,B23002G_054M,B23002G_055E,B23002G_055M,B23002G_056E,B23002G_056M,B23002G_057E,B23002G_057M,B23002G_058E,B23002G_058M,B23002G_059E,B23002G_059M,B23002G_060E,B23002G_060M,B23002G_061E,B23002G_061M,B23002G_062E,B23002G_062M,B23002G_063E,B23002G_063M,B23002G_064E,B23002G_064M,B23002G_065E,B23002G_065M,B23002G_066E,B23002G_066M,B23002G_067E,B23002G_067M,B23002G_068E,B23002G_068M,B23002G_069E,B23002G_069M,B23002G_070E,B23002G_070M,B23002G_071E,B23002G_071M,B23002G_072E,B23002G_072M,B23002G_073E,B23002G_073M,B23002G_074E,B23002G_074M,B23002G_075E,B23002G_075M,B23002G_076E,B23002G_076M,B23002G_077E,B23002G_077M,B23002G_078E,B23002G_078M,B23002G_079E,B23002G_079M,NAME,B23002G_001MA,B23002G_001EA,B23002G_002MA,B23002G_002EA,B23002G_003EA,B23002G_003MA,B23002G_004EA,B23002G_004MA,B23002G_005MA,B23002G_005EA,B23002G_006MA,B23002G_006EA,B23002G_007MA,B23002G_007EA,B23002G_008EA,B23002G_008MA,B23002G_009EA,B23002G_009MA,B23002G_010MA,B23002G_010EA,B23002G_011MA,B23002G_011EA,B23002G_012MA,B23002G_012EA,B23002G_013MA,B23002G_013EA,B23002G_014EA,B23002G_014MA,B23002G_015EA,B23002G_015MA,B23002G_016MA,B23002G_016EA,B23002G_017MA,B23002G_017EA,B23002G_018MA,B23002G_018EA,B23002G_019EA,B23002G_019MA,B23002G_020EA,B23002G_020MA,B23002G_021MA,B23002G_021EA,B23002G_022MA,B23002G_022EA,B23002G_023MA,B23002G_023EA,B23002G_024MA,B23002G_024EA,B23002G_025EA,B23002G_025MA,B23002G_026EA,B23002G_026MA,B23002G_027MA,B23002G_027EA,B23002G_028MA,B23002G_028EA,B23002G_029MA,B23002G_029EA,B23002G_030EA,B23002G_030MA,B23002G_031EA,B23002G_031MA,B23002G_032MA,B23002G_032EA,B23002G_033MA,B23002G_033EA,B23002G_034MA,B23002G_034EA,B23002G_035EA,B23002G_035MA,B23002G_036EA,B23002G_036MA,B23002G_037EA,B23002G_037MA,B23002G_038MA,B23002G_038EA,B23002G_039MA,B23002G_039EA,B23002G_040EA,B23002G_040MA,B23002G_041EA,B23002G_041MA,B23002G_042EA,B23002G_042MA,B23002G_043MA,B23002G_043EA,B23002G_044MA,B23002G_044EA,B23002G_045EA,B23002G_045MA,B23002G_046EA,B23002G_046MA,B23002G_047EA,B23002G_047MA,B23002G_048EA,B23002G_048MA,B23002G_049MA,B23002G_049EA,B23002G_050EA,B23002G_050MA,B23002G_051EA,B23002G_051MA,B23002G_052EA,B23002G_052MA,B23002G_053EA,B23002G_053MA,B23002G_054MA,B23002G_054EA,B23002G_055EA,B23002G_055MA,B23002G_056EA,B23002G_056MA,B23002G_057EA,B23002G_057MA,B23002G_058EA,B23002G_058MA,B23002G_059EA,B23002G_059MA,B23002G_060MA,B23002G_060EA,B23002G_061EA,B23002G_061MA,B23002G_062EA,B23002G_062MA,B23002G_063EA,B23002G_063MA,B23002G_064EA,B23002G_064MA,B23002G_065MA,B23002G_065EA,B23002G_066EA,B23002G_066MA,B23002G_067EA,B23002G_067MA,B23002G_068EA,B23002G_068MA,B23002G_069EA,B23002G_069MA,B23002G_070EA,B23002G_070MA,B23002G_071MA,B23002G_071EA,B23002G_072EA,B23002G_072MA,B23002G_073EA,B23002G_073MA,B23002G_074EA,B23002G_074MA,B23002G_075EA,B23002G_075MA,B23002G_076MA,B23002G_076EA,B23002G_077EA,B23002G_077MA,B23002G_078EA,B23002G_078MA,B23002G_079EA,B23002G_079MA,state
0400000US13,61608,4843,29398,2857,5432,1291,2776,847,466,399,2310,714,1679,564,631,431,2656,904,3444,1063,2660,918,844,638,1816,708,1482,652,334,269,784,531,16693,2180,14897,2005,530,305,14367,2043,13026,1980,1341,809,1796,527,2260,657,1401,569,0,292,1401,569,1347,561,54,94,859,381,563,396,207,236,170,227,37,68,356,271,1006,494,69,86,69,86,0,292,937,473,32210,3437,5089,1425,1726,776,0,292,1726,776,1176,553,550,376,3363,1278,4058,1313,2300,759,234,254,2066,747,1976,736,90,116,1758,797,18445,2308,12629,1818,28,46,12601,1824,11642,1785,959,481,5816,1170,2339,720,1329,573,0,292,1329,573,1329,573,0,292,1010,438,684,486,210,223,210,223,0,292,474,450,1595,553,108,127,108,127,0,292,1487,550,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,173357,8302,85324,4974,9889,1473,4218,1053,332,388,3886,959,3177,859,709,382,5671,1076,10487,1755,8222,1552,696,381,7526,1494,6387,1331,1139,602,2265,638,50403,3648,42604,3450,1482,751,41122,3399,38325,3334,2797,992,7799,1583,8221,1215,5413,1010,0,267,5413,1010,5206,1005,207,176,2808,811,2665,821,1172,528,1069,479,103,172,1493,640,3659,674,86,94,86,94,0,267,3573,674,88033,4735,11681,1468,4520,1009,0,267,4520,1009,3756,967,764,357,7161,1336,10196,1506,8323,1497,90,103,8233,1477,7292,1373,941,563,1873,702,50293,3464,40559,3243,137,109,40422,3222,38545,3215,1877,787,9734,1693,7356,1185,5112,1044,0,267,5112,1044,4823,987,289,233,2244,598,2798,809,641,319,641,319,0,267,2157,651,5709,1114,477,318,460,321,17,31,5232,1071,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,104229,6807,50420,3940,7675,1585,3899,1051,89,146,3810,1050,2617,993,1193,429,3776,1082,7407,1512,5282,1080,337,269,4945,1085,4025,1019,920,465,2125,1086,27322,2712,23796,2397,9,16,23787,2400,21636,2183,2151,950,3526,841,4564,936,3078,775,0,261,3078,775,3062,775,16,27,1486,610,970,412,378,262,337,249,41,67,592,332,2482,638,378,220,378,220,0,261,2104,621,53809,4238,8395,1498,4241,1062,0,261,4241,1062,2683,828,1558,706,4154,1035,7028,1224,5563,1203,218,359,5345,1159,4643,1142,702,466,1465,476,28437,3084,21785,2581,0,261,21785,2581,20359,2422,1426,625,6652,1271,4724,900,2622,576,0,261,2622,576,2622,576,0,261,2102,628,1416,582,586,416,586,416,0,261,830,349,3809,805,383,250,338,240,45,73,3426,772,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,49664,3607,24088,2490,4824,1142,2518,950,0,263,2518,950,2035,941,483,284,2306,814,2855,839,2059,762,0,263,2059,762,1782,718,277,252,796,366,12655,1747,9873,1336,146,191,9727,1297,9090,1294,637,333,2782,837,1992,537,1136,370,0,263,1136,370,933,306,203,229,856,413,487,397,149,149,149,149,0,263,338,310,1275,491,245,167,245,167,0,263,1030,477,25576,2317,4300,1115,2542,973,0,263,2542,973,1766,784,776,627,1758,599,3536,1098,2416,963,0,263,2416,963,2026,786,390,438,1120,493,13008,1687,10171,1489,0,263,10171,1489,9426,1459,745,401,2837,822,2617,684,1375,489,0,263,1375,489,1197,415,178,204,1242,475,711,363,318,270,318,270,0,263,393,268,1404,518,171,143,171,143,0,263,1233,485,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,36080,2778,18335,1927,3349,893,1540,614,0,237,1540,614,1114,478,426,342,1809,707,3135,1136,2329,1017,0,237,2329,1017,2306,1017,23,44,806,370,9035,1251,7002,1143,183,253,6819,1144,6435,1155,384,188,2033,589,1586,517,1289,521,0,237,1289,521,1140,432,149,256,297,196,589,333,148,146,148,146,0,237,441,316,641,355,222,203,222,203,0,237,419,297,17745,1796,2938,783,1718,554,0,237,1718,554,1370,506,348,294,1220,506,2581,846,1672,648,52,86,1620,664,1485,642,135,148,909,527,8955,1098,6119,935,0,237,6119,935,5652,925,467,293,2836,728,1306,421,666,259,0,237,666,259,666,259,0,237,640,277,305,218,73,90,73,90,0,237,232,203,1660,465,126,148,126,148,0,237,1534,430,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,24753,2431,11644,1666,1924,601,1067,427,0,267,1067,427,794,368,273,188,857,454,1045,438,687,330,0,267,687,330,612,315,75,132,358,295,5990,1247,4563,1153,229,291,4334,1145,4251,1131,83,111,1427,497,1329,472,673,367,0,267,673,367,673,367,0,267,656,364,583,335,273,266,273,266,0,267,310,212,773,360,164,165,138,163,26,48,609,299,13109,1676,1648,722,786,491,0,267,786,491,587,387,199,242,862,432,919,413,694,364,0,267,694,364,694,364,0,267,225,205,6368,1147,4312,915,0,267,4312,915,4084,906,228,179,2056,655,1877,581,742,328,0,267,742,328,642,312,100,154,1135,530,635,332,90,111,90,111,0,267,545,311,1662,632,20,39,20,39,0,267,1642,629,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,57478,4311,26083,3013,3739,918,1367,571,0,277,1367,571,799,452,568,438,2372,689,3782,1034,2892,978,32,62,2860,970,2744,952,116,135,890,394,14698,2055,12997,1951,123,147,12874,1959,11835,1886,1039,486,1701,502,1926,562,1328,473,0,277,1328,473,1284,479,44,73,598,324,675,338,136,146,136,146,0,277,539,339,1263,506,65,113,65,113,0,277,1198,501,31395,2766,3474,1006,1651,529,0,277,1651,529,1109,467,542,390,1823,738,4748,1139,3975,1024,6,11,3969,1025,3650,972,319,369,773,541,17557,2243,14411,2137,304,300,14107,2048,13360,1916,747,440,3146,1048,3390,868,2096,724,0,277,2096,724,2096,724,0,277,1294,465,991,375,449,303,410,293,39,64,542,293,1235,551,362,390,362,390,0,277,873,324,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,62717,5036,29097,2970,3938,863,2006,598,0,277,2006,598,1529,519,477,302,1932,587,4959,1144,3395,939,0,277,3395,939,3025,830,370,323,1564,587,15952,2212,12968,2062,0,277,12968,2062,12342,1994,626,458,2984,773,2103,777,1392,690,0,277,1392,690,1303,691,89,88,711,310,648,421,307,301,244,277,63,104,341,264,1497,500,476,301,395,266,81,108,1021,383,33620,3344,4852,967,2904,817,0,277,2904,817,2273,741,631,370,1948,621,5133,1476,3879,1225,0,277,3879,1225,3714,1225,165,196,1254,553,17299,2159,13267,1799,42,74,13225,1803,12236,1717,989,499,4032,1017,3386,900,2458,826,0,277,2458,826,1854,586,604,710,928,478,779,397,149,140,85,84,64,116,630,387,2171,680,160,149,160,149,0,277,2011,683,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,100496,5013,49163,3095,8148,1254,4750,1114,0,235,4750,1114,2304,578,2446,929,3398,599,7847,1333,5809,1222,0,235,5809,1222,4294,1002,1515,708,2038,633,25596,1852,19540,1717,0,235,19540,1717,17252,1678,2288,718,6056,948,3939,731,2171,514,0,235,2171,514,2020,529,151,138,1768,590,1227,389,462,259,356,229,106,178,765,308,2406,866,575,634,575,634,0,235,1831,609,51333,3619,8278,1463,3911,1063,0,235,3911,1063,3038,991,873,398,4367,973,5750,1243,4825,1122,0,235,4825,1122,4020,1109,805,349,925,512,27634,2707,20224,2399,236,286,19988,2346,18099,2140,1889,632,7410,1169,5362,1093,2559,758,43,68,2516,754,2096,674,420,389,2803,827,1668,605,242,169,242,169,0,235,1426,591,2641,608,163,208,92,125,71,117,2478,587,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,39426,2942,18962,1899,2516,678,1260,426,0,208,1260,426,1004,378,256,125,1256,503,4329,971,3844,995,0,208,3844,995,3294,899,550,436,485,435,9944,1513,7901,1467,72,119,7829,1440,7298,1370,531,436,2043,553,1332,410,942,364,0,208,942,364,813,315,129,156,390,231,413,298,83,86,70,81,13,29,330,284,428,323,30,40,30,40,0,208,398,310,20464,2127,3134,733,1385,443,0,208,1385,443,1339,438,46,55,1749,584,3659,928,3045,865,0,208,3045,865,2861,856,184,168,614,282,11445,1635,8370,1467,0,208,8370,1467,7849,1438,521,266,3075,817,1044,378,669,313,0,208,669,313,570,304,99,126,375,205,266,189,157,161,157,161,0,208,109,107,916,383,0,208,0,208,0,208,916,383,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,56817,3825,25234,2506,3940,961,2028,637,0,253,2028,637,1642,531,386,232,1912,882,2985,772,2193,708,36,64,2157,701,1906,629,251,250,792,352,13933,1965,10910,1924,62,102,10848,1955,10291,1918,557,305,3023,781,2078,641,1380,461,0,253,1380,461,1347,463,33,41,698,376,732,277,169,125,169,125,0,253,563,260,1566,486,111,106,111,106,0,253,1455,465,31583,2645,3735,905,1555,567,0,253,1555,567,1224,535,331,249,2180,678,3391,1037,2479,940,0,253,2479,940,2265,937,214,172,912,493,17916,2081,12121,1733,59,100,12062,1738,10746,1548,1316,689,5795,1131,3281,762,1452,584,0,253,1452,584,1411,590,41,46,1829,611,1244,616,287,283,287,283,0,253,957,410,2016,522,134,93,134,93,0,253,1882,517,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
