GEO_ID,B17020B_001E,B17020B_001M,B17020B_002E,B17020B_002M,B17020B_003E,B17020B_003M,B17020B_004E,B17020B_004M,B17020B_005E,B17020B_005M,B17020B_006E,B17020B_006M,B17020B_007E,B17020B_007M,B17020B_008E,B17020B_008M,B17020B_009E,B17020B_009M,B17020B_010E,B17020B_010M,B17020B_011E,B17020B_011M,B17020B_012E,B17020B_012M,B17020B_013E,B17020B_013M,B17020B_014E,B17020B_014M,B17020B_015E,B17020B_015M,B17020B_016E,B17020B_016M,B17020B_017E,B17020B_017M,NAME,B17020B_001MA,B17020B_001EA,B17020B_002MA,B17020B_002EA,B17020B_003MA,B17020B_003EA,B17020B_004MA,B17020B_004EA,B17020B_005EA,B17020B_005MA,B17020B_006EA,B17020B_006MA,B17020B_007EA,B17020B_007MA,B17020B_008MA,B17020B_008EA,B17020B_009MA,B17020B_009EA,B17020B_010EA,B17020B_010MA,B17020B_011EA,B17020B_011MA,B17020B_012EA,B17020B_012MA,B17020B_013MA,B17020B_013EA,B17020B_014MA,B17020B_014EA,B17020B_015MA,B17020B_015EA,B17020B_016EA,B17020B_016MA,B17020B_017EA,B17020B_017MA,state
0400000US13,2688599,9736,636647,18173,82864,4789,14201,2000,88300,5787,91564,5373,315762,11368,22580,2257,21376,1729,2051952,18999,136193,5735,28259,2965,183372,6825,199519,7456,1373584,12976,83552,3218,47473,2158,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,25521,2241,1886,1106,0,267,0,267,45,76,91,155,1371,1047,95,177,284,289,23635,2368,1889,1002,618,729,2011,662,2113,921,15969,1799,444,309,591,516,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1823512,7673,509836,22211,62292,4780,11054,2151,75109,5469,71722,5911,257342,11531,19280,2100,13037,1634,1313676,23256,84064,5329,18299,2314,106882,5791,138059,6808,838013,11175,75500,2380,52859,2169,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,527534,5320,148918,10708,22973,2860,4131,1184,19955,2830,21406,2582,73567,5638,3931,733,2955,742,378616,10436,25272,2691,4881,1103,33042,3052,39753,3298,242593,5939,19404,1248,13671,1066,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,61368,2990,19116,3128,2926,967,163,152,2800,974,2717,722,9289,1469,913,483,308,289,42252,3618,2658,877,459,359,5485,1431,4885,1129,25929,2260,1631,682,1205,433,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,144440,2965,38496,4996,3900,1180,820,557,6243,1677,3447,1080,21857,2841,1095,508,1134,440,105944,5217,7241,1585,1398,591,8162,1680,12956,1657,68435,3126,4534,800,3218,762,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,292744,4524,90139,6547,13237,1947,2368,903,10677,1952,12547,1902,45168,3488,3250,842,2892,708,202605,8048,11350,2081,2412,748,16419,1834,18168,2729,136222,4983,11148,1178,6886,1173,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1301907,5175,448056,18401,62707,4470,11684,1841,65303,5496,62136,5409,215657,9781,15835,2043,14734,1666,853851,18045,53415,4008,9325,1745,66502,4515,85542,5485,560343,10222,49428,2563,29296,1888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13225,2720,4613,2423,729,509,85,137,755,797,1334,869,1710,832,0,223,0,223,8612,1986,885,368,156,157,1012,428,1002,507,5411,1418,99,147,47,81,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1567961,6494,202218,12053,22977,3255,4509,1164,25972,3490,25079,3063,106360,6672,9715,1418,7606,1276,1365743,12909,93242,3502,17928,2270,116453,4828,127793,4977,902497,7414,67965,2001,39865,1493,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,378287,6539,85117,7514,9777,2075,1852,715,9671,2033,12281,2436,45686,3977,3691,931,2159,846,293170,8853,22870,2157,3602,1038,25642,2928,28359,3015,192080,5642,12416,995,8201,1161,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1370657,7374,410120,18165,44885,3409,8361,1486,57154,4628,61449,5185,217159,9450,11149,1295,9963,1254,960537,17018,57963,3314,11430,1857,79200,4955,101991,5362,613878,9712,53694,1619,42381,1640,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,218270,4577,75691,6443,12488,1946,2674,787,10389,1969,10902,2143,37388,3566,1487,542,363,343,142579,7083,14374,1831,2114,673,13007,1986,14566,2299,93171,3735,3316,724,2031,485,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1044074,5183,367931,15665,48457,3940,8702,1479,49484,3916,53644,3888,183122,9454,13084,1581,11438,1583,676143,16258,40975,4465,7451,1625,57856,3373,70276,4746,441831,9608,35060,2495,22694,1779,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,634057,5206,193891,11361,25999,2934,5397,1463,26044,2928,27180,3069,95139,6064,8105,1190,6027,1036,440166,11660,27449,3028,5256,1224,35363,2984,44320,3545,287053,5820,23343,1347,17382,1197,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,69422,2392,20575,3425,3613,1007,321,273,2770,1070,2543,952,10604,1845,342,341,382,278,48847,3011,3549,908,863,386,4737,856,5081,1060,30936,1939,3073,563,608,265,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,177261,3611,26657,4462,2180,921,542,308,4359,1661,4651,1525,13404,2363,658,451,863,456,150604,5092,13882,1738,2170,768,13873,2413,12708,1788,94837,2789,8965,639,4169,499,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1134450,7849,197925,13943,21000,3093,3650,1074,27573,3894,26056,3648,105257,7483,7314,1303,7075,1417,936525,15851,64199,3033,12694,1905,76269,4257,96350,4796,599898,9277,54904,1552,32211,1917,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,37814,1950,9492,2970,690,580,459,404,1257,878,1163,522,5429,1570,63,106,431,411,28322,2827,1797,703,556,417,2847,944,3624,970,17540,1672,966,453,992,446,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2875176,15724,650782,22249,72464,6143,13929,2217,86788,5701,86547,6080,339636,10976,27573,2513,23845,2320,2224394,26175,141512,6845,27952,2689,175304,6503,207568,6177,1451086,14369,135406,3156,85566,3030,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1811327,7339,472549,17544,57798,4532,10813,1784,60651,4983,60306,5623,243963,8340,18928,1996,20090,2018,1338778,18432,74888,4515,15649,2276,111585,5927,134034,5182,886644,9347,71102,2808,44876,2456,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1294583,7628,391270,16113,55061,4067,9071,1670,51197,3920,52692,4714,202581,8897,11215,1678,9453,1393,903313,16451,51147,3898,10196,1574,74101,4721,97040,5026,571658,9341,54749,2080,44422,1878,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,245603,4561,80912,6827,12025,1911,2999,998,11087,2130,9201,1862,41255,3892,2321,718,2024,594,164691,7425,8859,1636,1709,722,14688,2285,16008,1885,107719,4397,9378,1010,6330,924,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,60039,3134,19147,3393,3134,1005,408,321,1163,628,3117,1230,10091,1821,762,362,472,302,40892,3898,3322,1349,222,194,3691,1180,3919,1473,26526,2103,1980,529,1232,711,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1211140,7306,351178,15103,45926,4104,6391,1406,47757,4533,48088,4145,180237,8370,13409,1566,9370,1469,859962,16096,53010,3496,11118,1824,70155,4595,87471,4511,543978,9117,51863,1797,42367,1750,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,51851,4105,13433,3327,1777,831,204,307,2097,839,1749,1040,7020,1882,523,416,63,102,38418,4226,2252,759,702,412,2571,784,4860,1036,25947,3158,891,409,1195,622,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1186970,5610,343321,14899,41146,3231,6687,1230,42476,3443,44920,4012,176548,8538,16332,2180,15212,2083,843649,15060,47797,3322,11441,1719,63701,4135,83358,4200,558990,8947,46702,2965,31660,1945,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,972717,6610,275393,13983,36786,3260,7584,1665,38559,4749,39405,3997,135675,6587,9141,1428,8243,1376,697324,14028,42143,3268,6969,1411,57254,4708,68288,3864,466613,7692,33599,2045,22458,1436,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2574384,11849,652868,20181,84717,5509,14359,1882,94575,7809,81806,5644,335605,9923,22178,2226,19628,1992,1921516,22872,132451,6301,23780,2661,166906,7757,193982,6861,1264828,12078,86061,3185,53508,2432,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,21565,2135,6352,2039,1016,591,143,143,615,632,832,452,3630,1182,0,255,116,132,15213,2301,1616,674,330,184,1642,584,1751,647,9235,1330,433,309,206,169,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1425108,7818,243543,11578,34092,3325,5822,1407,30917,3800,28230,2902,121242,6633,11971,1879,11269,1613,1181565,11774,70082,3682,17342,2390,93685,3938,117358,5069,779860,6849,60038,2549,43200,2332,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,207553,5163,52277,7072,7085,1464,1844,904,7793,2079,6340,1683,27207,3526,1269,669,739,512,155276,7107,9643,1643,1773,727,13702,1910,14795,2052,106051,4243,5486,881,3826,672,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,51824,2303,14667,2597,1594,570,0,261,1655,775,1359,792,8586,1645,541,317,932,440,37157,3159,1084,535,468,556,2915,981,2576,749,24961,2181,1849,520,3304,745,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,306631,3508,107118,8306,14116,1833,2769,832,17462,2613,16022,2230,53421,4705,2007,584,1321,442,199513,8025,16733,1862,3197,944,18277,2595,23723,2358,123553,4935,8908,925,5122,672,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,294169,11783,140006,9155,9151,1970,2559,881,13271,1807,16407,2364,83547,5594,8335,1327,6736,1097,154163,8485,3883,973,1392,636,8328,1699,9646,1616,112230,6564,11928,1620,6756,1108,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
